onset	duration	sample	trial_type	story_id	stim_file	candidate_pair_count	selection_rule
55.977000	300.034000	55977	rest	n/a	n/a	1	last_adjacent_pair_with_duration_ge_150_s
366.148000	321.066000	366148	speech	1	audio/story-01.mp3	1	last_adjacent_pair_with_duration_ge_150_s
733.233000	310.123000	733233	speech	2	audio/story-02.mp3	1	last_adjacent_pair_with_duration_ge_150_s
1086.848000	300.396000	1086848	speech	3	audio/story-03.mp3	1	last_adjacent_pair_with_duration_ge_150_s
1439.480000	315.927000	1439480	speech	4	audio/story-04.mp3	1	last_adjacent_pair_with_duration_ge_150_s
1811.946000	308.343000	1811946	speech	5	audio/story-05.mp3	1	last_adjacent_pair_with_duration_ge_150_s
4060.260000	314.923000	4060260	speech	6	audio/story-06.mp3	1	last_adjacent_pair_with_duration_ge_150_s
4404.836000	305.780000	4404836	speech	7	audio/story-07.mp3	1	last_adjacent_pair_with_duration_ge_150_s
4751.380000	310.460000	4751380	speech	8	audio/story-08.mp3	1	last_adjacent_pair_with_duration_ge_150_s
5099.006000	247.232000	5099006	speech	9	audio/story-09.mp3	1	last_adjacent_pair_with_duration_ge_150_s
5386.243000	324.955000	5386243	speech	10	audio/story-10.mp3	1	last_adjacent_pair_with_duration_ge_150_s
5744.009000	276.205000	5744009	speech	11	audio/story-11.mp3	1	last_adjacent_pair_with_duration_ge_150_s
6069.192000	309.282000	6069192	speech	12	audio/story-12.mp3	1	last_adjacent_pair_with_duration_ge_150_s
6428.588000	304.234000	6428588	speech	13	audio/story-13.mp3	1	last_adjacent_pair_with_duration_ge_150_s
6777.893000	196.838000	6777893	speech	14	audio/story-14.mp3	1	last_adjacent_pair_with_duration_ge_150_s
7021.715000	307.353000	7021715	speech	15	audio/story-15.mp3	1	last_adjacent_pair_with_duration_ge_150_s
7356.457000	305.581000	7356457	speech	16	audio/story-16.mp3	1	last_adjacent_pair_with_duration_ge_150_s
7694.344000	290.795000	7694344	speech	17	audio/story-17.mp3	1	last_adjacent_pair_with_duration_ge_150_s
