onset	duration	sample	trial_type	story_id	stim_file	candidate_pair_count	selection_rule
119.298000	300.006000	119298	rest	n/a	n/a	1	last_adjacent_pair_with_duration_ge_150_s
431.206000	303.663000	431206	speech	34	audio/story-34.mp3	1	last_adjacent_pair_with_duration_ge_150_s
796.278000	287.742000	796278	speech	35	audio/story-35.mp3	1	last_adjacent_pair_with_duration_ge_150_s
1132.801000	284.548000	1132801	speech	36	audio/story-36.mp3	1	last_adjacent_pair_with_duration_ge_150_s
1465.877000	222.725000	1465877	speech	37	audio/story-37.mp3	1	last_adjacent_pair_with_duration_ge_150_s
1736.206000	272.534000	1736206	speech	38	audio/story-38.mp3	1	last_adjacent_pair_with_duration_ge_150_s
2054.594000	284.886000	2054594	speech	39	audio/story-39.mp3	1	last_adjacent_pair_with_duration_ge_150_s
2384.281000	281.212000	2384281	speech	40	audio/story-40.mp3	1	last_adjacent_pair_with_duration_ge_150_s
2711.902000	279.223000	2711902	speech	41	audio/story-41.mp3	1	last_adjacent_pair_with_duration_ge_150_s
3036.925000	272.051000	3036925	speech	42	audio/story-42.mp3	1	last_adjacent_pair_with_duration_ge_150_s
3363.392000	227.620000	3363392	speech	43	audio/story-43.mp3	1	last_adjacent_pair_with_duration_ge_150_s
3728.497000	282.874000	3728497	speech	44	audio/story-44.mp3	1	last_adjacent_pair_with_duration_ge_150_s
4058.516000	289.332000	4058516	speech	45	audio/story-45.mp3	1	last_adjacent_pair_with_duration_ge_150_s
4395.954000	278.123000	4395954	speech	46	audio/story-46.mp3	1	last_adjacent_pair_with_duration_ge_150_s
4686.117000	281.602000	4686117	speech	47	audio/story-47.mp3	1	last_adjacent_pair_with_duration_ge_150_s
5033.177000	193.372000	5033177	speech	48	audio/story-48.mp3	1	last_adjacent_pair_with_duration_ge_150_s
5260.724000	282.556000	5260724	speech	49	audio/story-49.mp3	1	last_adjacent_pair_with_duration_ge_150_s
5600.868000	285.707000	5600868	speech	50	audio/story-50.mp3	1	last_adjacent_pair_with_duration_ge_150_s
