onset	duration	sample	trial_type	story_id	stim_file	candidate_pair_count	selection_rule
298.882000	300.006000	298882	rest	n/a	n/a	1	last_adjacent_pair_with_duration_ge_150_s
616.771000	303.663000	616771	speech	34	audio/story-34.mp3	1	last_adjacent_pair_with_duration_ge_150_s
1030.342000	287.743000	1030342	speech	35	audio/story-35.mp3	1	last_adjacent_pair_with_duration_ge_150_s
1428.031000	284.549000	1428031	speech	36	audio/story-36.mp3	1	last_adjacent_pair_with_duration_ge_150_s
1785.177000	222.724000	1785177	speech	37	audio/story-37.mp3	1	last_adjacent_pair_with_duration_ge_150_s
2147.754000	272.534000	2147754	speech	38	audio/story-38.mp3	1	last_adjacent_pair_with_duration_ge_150_s
2508.435000	284.887000	2508435	speech	39	audio/story-39.mp3	1	last_adjacent_pair_with_duration_ge_150_s
2886.038000	281.217000	2886038	speech	40	audio/story-40.mp3	1	last_adjacent_pair_with_duration_ge_150_s
3249.589000	279.223000	3249589	speech	41	audio/story-41.mp3	1	last_adjacent_pair_with_duration_ge_150_s
3596.290000	272.040000	3596290	speech	42	audio/story-42.mp3	1	last_adjacent_pair_with_duration_ge_150_s
3983.896000	227.620000	3983896	speech	43	audio/story-43.mp3	1	last_adjacent_pair_with_duration_ge_150_s
4288.208000	282.875000	4288208	speech	44	audio/story-44.mp3	1	last_adjacent_pair_with_duration_ge_150_s
4711.195000	289.326000	4711195	speech	45	audio/story-45.mp3	1	last_adjacent_pair_with_duration_ge_150_s
5085.882000	278.118000	5085882	speech	46	audio/story-46.mp3	1	last_adjacent_pair_with_duration_ge_150_s
5457.597000	281.596000	5457597	speech	47	audio/story-47.mp3	1	last_adjacent_pair_with_duration_ge_150_s
5806.154000	193.371000	5806154	speech	48	audio/story-48.mp3	1	last_adjacent_pair_with_duration_ge_150_s
6048.591000	282.561000	6048591	speech	49	audio/story-49.mp3	1	last_adjacent_pair_with_duration_ge_150_s
6482.229000	285.702000	6482229	speech	50	audio/story-50.mp3	1	last_adjacent_pair_with_duration_ge_150_s
