onset	duration	sample	trial_type	story_id	stim_file	candidate_pair_count	selection_rule
16.205000	300.035000	16205	rest	n/a	n/a	1	last_adjacent_pair_with_duration_ge_150_s
326.667000	314.151000	326667	speech	18	audio/story-18.mp3	1	last_adjacent_pair_with_duration_ge_150_s
668.273000	324.733000	668273	speech	19	audio/story-19.mp3	1	last_adjacent_pair_with_duration_ge_150_s
1039.885000	306.802000	1039885	speech	20	audio/story-20.mp3	1	last_adjacent_pair_with_duration_ge_150_s
1385.748000	308.316000	1385748	speech	21	audio/story-21.mp3	1	last_adjacent_pair_with_duration_ge_150_s
1729.642000	325.721000	1729642	speech	22	audio/story-22.mp3	1	last_adjacent_pair_with_duration_ge_150_s
2095.585000	321.282000	2095585	speech	23	audio/story-23.mp3	1	last_adjacent_pair_with_duration_ge_150_s
2444.983000	266.125000	2444983	speech	24	audio/story-24.mp3	1	last_adjacent_pair_with_duration_ge_150_s
2756.393000	304.794000	2756393	speech	25	audio/story-25.mp3	1	last_adjacent_pair_with_duration_ge_150_s
3098.897000	291.443000	3098897	speech	26	audio/story-26.mp3	1	last_adjacent_pair_with_duration_ge_150_s
3429.808000	280.668000	3429808	speech	27	audio/story-27.mp3	1	last_adjacent_pair_with_duration_ge_150_s
3778.166000	289.883000	3778166	speech	28	audio/story-28.mp3	1	last_adjacent_pair_with_duration_ge_150_s
4102.412000	290.746000	4102412	speech	29	audio/story-29.mp3	1	last_adjacent_pair_with_duration_ge_150_s
4414.527000	283.692000	4414527	speech	30	audio/story-30.mp3	1	last_adjacent_pair_with_duration_ge_150_s
4737.579000	278.773000	4737579	speech	31	audio/story-31.mp3	1	last_adjacent_pair_with_duration_ge_150_s
5064.410000	288.931000	5064410	speech	32	audio/story-32.mp3	1	last_adjacent_pair_with_duration_ge_150_s
5391.478000	281.773000	5391478	speech	33	audio/story-33.mp3	1	last_adjacent_pair_with_duration_ge_150_s
