index	word	part_of_speech	onset	offset	duration
1	诸葛亮	体词	1.300	1.810	0.510
2	比	虚词	1.810	1.950	0.140
3	将军	体词	1.950	2.340	0.390
4	们	其他	2.340	2.450	0.110
5	看得远	谓词	2.450	3.040	0.590
6	他	代词	3.640	3.710	0.070
7	说	谓词	3.710	3.980	0.270
8	南中	体词	5.160	5.510	0.350
9	的	虚词	5.510	5.580	0.070
10	叛乱	谓词	5.580	5.980	0.400
11	是	谓词	5.980	6.120	0.140
12	要	谓词	6.120	6.220	0.100
13	平	谓词	6.220	6.540	0.320
14	的	虚词	6.540	6.680	0.140
15	可	谓词	7.090	7.170	0.080
16	现在	体词	7.170	7.510	0.340
17	不行	谓词	7.510	7.860	0.350
18	为什么	代词	9.160	9.470	0.310
19	呐	虚词	9.470	9.700	0.230
20	诸葛亮	体词	10.540	10.990	0.450
21	认为	谓词	10.990	11.230	0.240
22	蜀国	体词	11.230	11.640	0.410
23	这	代词	11.640	11.770	0.130
24	几年	饰词	11.770	12.070	0.300
25	不断	饰词	12.070	12.370	0.300
26	地	虚词	12.370	12.430	0.060
27	打仗	谓词	12.430	12.870	0.440
28	内部	体词	13.000	13.260	0.260
29	很	谓词	13.260	13.430	0.170
30	空虚	体词	13.430	13.940	0.510
31	力量	体词	14.210	14.580	0.370
32	比	虚词	14.580	14.720	0.140
33	魏国	体词	14.720	15.120	0.400
34	和	虚词	15.120	15.260	0.140
35	东吴	体词	15.260	15.600	0.340
36	都	饰词	15.600	15.710	0.110
37	差远了	其他	15.710	16.290	0.580
38	应该	谓词	16.610	16.780	0.170
39	好好	饰词	16.780	17.110	0.330
40	恢复元气	体词	17.110	17.900	0.790
41	他	代词	18.560	18.670	0.110
42	把	虚词	18.670	18.790	0.120
43	大伙儿	代词	18.790	19.130	0.340
44	的	虚词	19.130	19.210	0.080
45	气压	体词	19.210	19.660	0.450
46	下去	体词	19.660	20.000	0.340
47	一心一意	其他	20.290	21.000	0.710
48	地	虚词	21.000	21.100	0.100
49	整理	体词	21.100	21.460	0.360
50	内部	体词	21.460	21.790	0.330
51	的	虚词	21.790	21.870	0.080
52	事务	体词	21.870	22.280	0.410
53	他	代词	23.430	23.510	0.080
54	制定	谓词	23.510	23.900	0.390
55	了	虚词	23.900	23.990	0.090
56	官职	体词	23.990	24.410	0.420
57	和	虚词	24.410	24.530	0.120
58	各种	代词	24.530	24.860	0.330
59	法律	体词	24.860	25.280	0.420
60	让	谓词	25.520	25.650	0.130
61	大家	体词	25.650	25.950	0.300
62	严格执行	体词	25.950	26.770	0.820
63	有功	谓词	27.160	27.560	0.400
64	必赏	谓词	27.560	28.040	0.480
65	有	谓词	28.160	28.370	0.210
66	过	虚词	28.370	28.590	0.220
67	必罚	谓词	28.590	29.090	0.500
68	还	饰词	29.450	29.650	0.200
69	大大	饰词	29.650	30.020	0.370
70	地	虚词	30.020	30.130	0.110
71	奖励	谓词	30.130	30.500	0.370
72	农耕	体词	30.500	30.900	0.400
73	发展	谓词	31.040	31.480	0.440
74	生产	谓词	31.480	31.910	0.430
75	囤积	谓词	31.960	32.400	0.440
76	粮食	体词	32.400	32.860	0.460
77	过	虚词	33.640	33.790	0.150
78	了	虚词	33.790	33.880	0.090
79	不久	谓词	33.880	34.270	0.390
80	果然	饰词	34.480	34.870	0.390
81	人心	体词	34.870	35.220	0.350
82	安定	谓词	35.220	35.590	0.370
83	了	虚词	35.590	35.700	0.110
84	军队	体词	35.980	36.350	0.370
85	也	饰词	36.350	36.470	0.120
86	比	虚词	36.470	36.650	0.180
87	以前	体词	36.650	36.930	0.280
88	强盛	谓词	36.930	37.460	0.530
89	了	虚词	37.460	37.570	0.110
90	诸葛亮	体词	38.650	39.170	0.520
91	又	饰词	39.170	39.280	0.110
92	着手	谓词	39.280	39.660	0.380
93	执行	谓词	39.660	40.090	0.430
94	东联	体词	40.090	40.520	0.430
95	孙权	体词	40.520	41.060	0.540
96	北	体词	41.160	41.380	0.220
97	拒	谓词	41.380	41.570	0.190
98	曹魏	体词	41.570	42.050	0.480
99	的	虚词	42.050	42.140	0.090
100	策略	体词	42.140	42.560	0.420
101	派	谓词	42.800	43.030	0.230
102	使者	体词	43.030	43.450	0.420
103	去	谓词	43.450	43.610	0.160
104	见	谓词	43.610	43.810	0.200
105	孙权	体词	43.810	44.250	0.440
106	商谈	谓词	44.580	45.030	0.450
107	两家	饰词	45.030	45.370	0.340
108	重新	谓词	45.370	45.830	0.460
109	和	虚词	45.830	46.040	0.210
110	好	谓词	46.040	46.280	0.240
111	的	虚词	46.280	46.360	0.080
112	事	体词	46.360	46.600	0.240
113	孙权	体词	47.100	47.560	0.460
114	当然	饰词	47.560	47.870	0.310
115	也	饰词	47.870	47.970	0.100
116	愿意	谓词	47.970	48.380	0.410
117	这一来	其他	48.850	49.380	0.530
118	两家	饰词	49.460	49.910	0.450
119	又	饰词	49.910	49.990	0.080
120	像	谓词	49.990	50.190	0.200
121	赤壁之战	其他	50.190	50.910	0.720
122	那	代词	50.910	50.990	0.080
123	时候	体词	50.990	51.280	0.290
124	一样	代词	51.280	51.510	0.230
125	好	谓词	51.510	51.770	0.260
126	起来	谓词	51.770	52.070	0.300
127	了	虚词	52.070	52.190	0.120
128	公元	体词	53.400	53.660	0.260
129	年	饰词	54.180	54.410	0.230
130	诸葛亮	体词	54.820	55.290	0.470
131	听说	谓词	55.290	55.610	0.320
132	魏文帝	体词	55.610	56.110	0.500
133	曹丕	体词	56.110	56.600	0.490
134	亲自	饰词	56.600	57.080	0.480
135	去	谓词	57.080	57.180	0.100
136	攻打	谓词	57.180	57.530	0.350
137	东吴	体词	57.530	58.010	0.480
138	大败	体词	58.090	58.460	0.370
139	而	虚词	58.460	58.640	0.180
140	归	谓词	58.640	58.880	0.240
141	他	代词	59.580	59.700	0.120
142	知道	谓词	59.700	59.980	0.280
143	魏国	体词	59.980	60.350	0.370
144	一时	饰词	60.350	60.640	0.290
145	没有	谓词	60.640	60.900	0.260
146	力量	体词	60.900	61.270	0.370
147	到	谓词	61.270	61.370	0.100
