index	word	part_of_speech	onset	offset	duration
53	说	谓词	25.950	26.110	0.160
54	自己	代词	26.110	26.360	0.250
55	没	谓词	26.360	26.530	0.170
56	能耐	体词	26.530	27.020	0.490
57	我	代词	27.690	27.720	0.030
58	董卓	体词	27.720	28.080	0.360
59	拼	谓词	28.080	28.290	0.210
60	着	虚词	28.290	28.380	0.090
61	命	体词	28.380	28.560	0.180
62	赶来	饰词	28.560	28.810	0.250
63	保驾	谓词	28.810	29.320	0.510
64	谁	代词	29.640	29.830	0.190
65	敢	谓词	29.830	29.990	0.160
66	不让	谓词	29.990	30.210	0.220
67	我	代词	30.210	30.260	0.050
68	进京	谓词	30.260	30.700	0.440
69	大臣	体词	32.020	32.360	0.340
70	们	其他	32.360	32.490	0.130
71	都	饰词	32.490	32.600	0.110
72	只好	饰词	32.600	32.880	0.280
73	闭上嘴	其他	32.880	33.410	0.530
74	不敢	饰词	33.700	33.960	0.260
75	出声	谓词	33.960	34.400	0.440
76	了	虚词	34.400	34.580	0.180
77	董卓	体词	35.550	35.900	0.350
78	问	体词	35.900	36.080	0.180
79	少帝	体词	36.080	36.460	0.380
80	这	代词	36.460	36.560	0.100
81	一回	饰词	36.560	36.820	0.260
82	乱子	体词	36.820	37.150	0.330
83	是	谓词	37.150	37.310	0.160
84	怎么	代词	37.310	37.540	0.230
85	起来	谓词	37.540	37.920	0.380
86	的	虚词	37.920	38.000	0.080
87	少帝	体词	38.930	39.250	0.320
88	哭哭啼啼	谓词	39.250	39.930	0.680
89	地	虚词	39.930	40.040	0.110
90	说了半天	其他	40.040	40.750	0.710
91	也	饰词	40.750	40.780	0.030
92	说	谓词	40.780	40.960	0.180
93	不	饰词	40.960	41.080	0.120
94	明白	体词	41.080	41.570	0.490
95	董卓	体词	42.380	42.730	0.350
96	又	饰词	42.730	42.810	0.080
97	转过	谓词	42.810	43.120	0.310
98	脸	体词	43.120	43.330	0.210
99	问	谓词	43.330	43.470	0.140
100	陈留王	体词	43.470	44.200	0.730
101	陈留王	体词	44.750	45.200	0.450
102	倒	谓词	45.200	45.320	0.120
103	比	虚词	45.320	45.460	0.140
104	少帝	体词	45.460	45.800	0.340
105	说	谓词	45.800	45.980	0.180
106	得	虚词	45.980	46.080	0.100
107	明白	体词	46.080	46.450	0.370
108	点儿	体词	46.450	46.780	0.330
109	董卓	体词	47.880	48.190	0.310
110	就	饰词	48.190	48.350	0.160
111	一直	饰词	48.350	48.670	0.320
112	跟	虚词	48.670	48.830	0.160
113	在	虚词	48.830	48.960	0.130
114	陈留王	体词	48.960	49.430	0.470
115	身后	体词	49.430	49.780	0.350
116	边	饰词	49.780	50.030	0.250
117	心里	体词	50.600	50.890	0.290
118	打下	谓词	50.890	51.210	0.320
119	了	虚词	51.210	51.300	0.090
120	一个	饰词	51.300	51.480	0.180
121	主意	体词	51.480	51.940	0.460
122	原来	饰词	52.990	53.220	0.230
123	董卓	体词	53.220	53.580	0.360
124	这次	代词	53.580	53.890	0.310
125	进京	谓词	53.890	54.350	0.460
126	身边	体词	54.620	55.080	0.460
127	只	饰词	55.080	55.210	0.130
128	带	谓词	55.210	55.360	0.150
129	了	虚词	55.360	55.430	0.070
130	三千名	饰词	55.430	56.020	0.590
131	将士	体词	56.020	56.440	0.420
132	他	代词	57.270	57.380	0.110
133	想要	谓词	57.380	57.620	0.240
134	在	虚词	57.620	57.770	0.150
135	朝廷	体词	57.770	58.140	0.370
136	上	体词	58.140	58.320	0.180
137	掌	谓词	58.320	58.490	0.170
138	大权	体词	58.490	59.050	0.560
139	靠	谓词	59.420	59.530	0.110
140	这点儿	代词	59.530	59.880	0.350
141	力量	体词	59.880	60.170	0.290
142	不够	谓词	60.170	60.440	0.270
143	进	谓词	61.540	61.670	0.130
144	了	虚词	61.670	61.770	0.100
145	洛阳	体词	61.770	62.140	0.370
146	以后	体词	62.140	62.430	0.290
147	董卓	体词	62.860	63.140	0.280
148	想出	谓词	63.140	63.520	0.380
149	了	虚词	63.520	63.610	0.090
150	一个	饰词	63.610	63.780	0.170
151	办法	体词	63.780	64.330	0.550
152	他	代词	65.450	65.580	0.130
153	吩咐	谓词	65.580	65.880	0.300
154	几个	饰词	65.880	66.120	0.240
155	心腹	体词	66.120	66.460	0.340
156	将领	体词	66.460	66.890	0.430
157	在	虚词	67.240	67.420	0.180
158	深更半夜	其他	67.420	68.170	0.750
159	悄悄地	谓词	68.170	68.660	0.490
160	把	虚词	68.660	68.800	0.140
161	人马	体词	68.800	69.100	0.300
162	带出	谓词	69.100	69.410	0.310
163	城	体词	69.410	69.670	0.260
164	去	谓词	69.670	69.960	0.290
165	等到	谓词	70.640	70.890	0.250
166	大天白日	其他	70.890	71.670	0.780
167	再	饰词	71.920	72.080	0.160
168	大张旗鼓	其他	72.080	72.820	0.740
169	排	谓词	72.820	73.050	0.230
170	着	虚词	73.050	73.160	0.110
171	队	体词	73.160	73.290	0.130
172	回到	谓词	73.290	73.610	0.320
173	城里	体词	73.610	74.160	0.550
174	接着	虚词	74.970	75.200	0.230
175	就	饰词	75.200	75.310	0.110
176	放出	谓词	75.310	75.640	0.330
177	风	体词	75.640	75.830	0.190
178	来说	虚词	75.830	76.210	0.380
179	这些	代词	77.150	77.400	0.250
180	人马	体词	77.400	77.730	0.330
181	都	饰词	77.730	77.860	0.130
182	是	谓词	77.860	78.000	0.140
183	董卓	体词	78.000	78.340	0.340
184	刚	饰词	78.340	78.540	0.200
185	从	虚词	78.540	78.700	0.160
186	外面	体词	78.700	78.980	0.280
187	调来	谓词	78.980	79.350	0.370
188	的	虚词	79.380	79.450	0.070
189	这么	代词	80.570	80.800	0.230
190	一连	饰词	80.800	81.080	0.280
191	好	谓词	81.080	81.260	0.180
192	几天	饰词	81.260	81.740	0.480
193	把	虚词	82.050	82.170	0.120
194	京城	体词	82.170	82.560	0.390
195	里	体词	82.560	82.650	0.090
196	的	虚词	82.650	82.750	0.100
197	大臣	体词	82.750	83.120	0.370
198	全	谓词	83.120	83.310	0.190
199	给	虚词	83.310	83.400	0.090
200	唬住	谓词	83.480	83.830	0.350
201	了	虚词	83.830	84.020	0.190
202	谁	代词	84.670	84.810	0.140
203	也	饰词	84.810	84.930	0.120
204	闹	谓词	84.930	85.100	0.170
205	不	饰词	85.100	85.180	0.080
206	清	谓词	85.180	85.390	0.210
207	董卓	体词	85.390	85.690	0.300
208	的	虚词	85.690	85.780	0.090
209	人马	体词	85.780	86.090	0.310
210	到底	饰词	86.090	86.360	0.270
211	有	谓词	86.360	86.470	0.110
212	多少	饰词	86.470	87.020	0.550
213	有	谓词	87.660	87.770	0.110
214	说	谓词	87.770	87.940	0.170
215	五万	饰词	87.940	88.430	0.490
216	的	虚词	88.430	88.610	0.180
217	有	谓词	88.790	88.940	0.150
218	说	谓词	88.940	89.120	0.180
219	十万	饰词	89.120	89.640	0.520
220	的	虚词	89.640	89.710	0.070
221	有	谓词	90.070	90.190	0.120
222	说	谓词	90.190	90.380	0.190
223	数	饰词	90.380	90.600	0.220
224	也	饰词	90.600	90.700	0.100
225	数	饰词	90.700	90.900	0.200
226	不	饰词	90.900	91.000	0.100
227	过来	体词	91.000	91.360	0.360
228	的	虚词	91.390	91.480	0.090
229	何	代词	92.470	92.630	0.160
230	进	谓词	92.630	92.810	0.180
231	手下	体词	92.810	93.100	0.290
232	的	虚词	93.100	93.230	0.130
233	将士	体词	93.230	93.590	0.360
234	也	饰词	93.590	93.700	0.110
235	让	谓词	93.700	93.860	0.160
236	董卓	体词	93.860	94.170	0.310
237	收编	谓词	94.170	94.590	0.420
238	过来	体词	94.590	94.950	0.360
239	成	谓词	95.210	95.400	0.190
240	了	虚词	95.400	95.490	0.090
241	他	代词	95.490	95.640	0.150
242	的	虚词	95.640	95.740	0.100
243	部下	体词	95.740	96.240	0.500
244	董卓	体词	97.370	97.790	0.420
245	又	饰词	97.790	97.850	0.060
246	寻思	体词	97.850	98.260	0.410
247	着	虚词	98.260	98.370	0.110
248	把	虚词	98.370	98.470	0.100
249	少帝	体词	98.470	98.880	0.410
250	废	谓词	98.880	99.150	0.270
251	了	虚词	99.150	99.410	0.260
252	改立	谓词	99.760	100.130	0.370
253	陈留王	体词	100.130	100.650	0.520
254	为	虚词	100.650	100.770	0.120
255	皇帝	体词	100.770	101.310	0.540
256	那样	代词	101.960	102.170	0.210
257	朝政	体词	102.170	102.550	0.380
258	就	饰词	102.550	102.650	0.100
259	可以	虚词	102.650	102.900	0.250
260	自己	代词	102.900	103.260	0.360
261	说了算	其他	103.260	103.930	0.670
262	别的	代词	104.660	104.920	0.260
263	大臣	体词	104.920	105.230	0.310
264	们	其他	105.230	105.360	0.130
265	同意	饰词	105.360	105.630	0.270
266	不	饰词	105.630	105.760	0.130
267	同意	饰词	105.760	106.220	0.460
268	董卓	体词	106.400	106.780	0.380
269	可	谓词	106.780	106.920	0.140
270	不在乎	其他	106.920	107.450	0.530
271	他	代词	108.070	108.160	0.090
272	只	饰词	108.160	108.310	0.150
273	想到	谓词	108.310	108.660	0.350
274	了	虚词	108.660	108.770	0.110
275	袁绍	体词	108.770	109.140	0.370
276	这个	代词	109.140	109.380	0.240
277	人	体词	109.380	109.470	0.090
278	袁绍	体词	109.470	111.180	1.710
279	是	谓词	111.180	111.350	0.170
280	京城	体词	111.350	111.720	0.370
281	里	体词	111.720	111.820	0.100
282	豪门	体词	111.820	112.210	0.390
283	大族	体词	112.210	112.530	0.320
284	的	虚词	112.530	112.640	0.110
285	头儿	体词	112.640	113.000	0.360
286	顶	谓词	113.490	113.670	0.180
287	有	谓词	113.670	113.710	0.040
288	实力	体词	113.710	114.210	0.500
289	了	虚词	114.210	114.400	0.190
290	不能	谓词	114.620	114.890	0.270
291	小看	谓词	114.890	115.450	0.560
292	董卓	体词	116.430	116.730	0.300
293	派	谓词	116.730	116.940	0.210
294	人	体词	116.940	117.090	0.150
295	把	虚词	117.090	117.210	0.120
296	袁绍	体词	117.210	117.540	0.330
297	请来	谓词	117.540	118.060	0.520
298	对	虚词	118.220	118.340	0.120
299	他	代词	118.340	118.470	0.130
300	说	谓词	118.470	118.770	0.300
301	皇上	体词	119.940	120.320	0.380
302	是	谓词	120.320	120.440	0.120
303	天下	体词	120.440	120.750	0.310
304	的	虚词	120.750	120.860	0.110
305	主子	体词	120.860	121.230	0.370
306	应当	谓词	121.680	122.030	0.350
307	挑选	谓词	122.030	122.360	0.330
308	个	饰词	122.360	122.440	0.080
309	最	体词	122.440	122.610	0.170
310	贤明	体词	122.610	123.050	0.440
311	的	虚词	123.050	123.280	0.230
312	我	代词	124.120	124.160	0.040
313	看	谓词	124.160	124.370	0.210
314	陈留王	体词	124.370	124.870	0.500
315	比	虚词	124.870	125.000	0.130
316	当今	体词	125.000	125.380	0.380
317	这个	代词	125.380	125.560	0.180
318	强	谓词	125.560	125.780	0.220
319	得	虚词	125.780	125.850	0.070
320	多	饰词	125.850	126.080	0.230
321	打算	谓词	126.400	126.700	0.300
322	改立	谓词	126.700	127.010	0.310
323	他	代词	127.010	127.170	0.160
324	你	代词	127.710	127.780	0.070
325	说	谓词	127.780	127.950	0.170
326	怎么样	代词	127.950	128.470	0.520
327	袁绍	体词	129.750	129.990	0.240
328	急	谓词	129.990	130.280	0.290
329	了	虚词	130.280	130.560	0.280
330	刚	饰词	130.900	131.160	0.260
331	要	谓词	131.160	131.270	0.110
332	张嘴	体词	131.270	131.620	0.350
333	说	谓词	131.620	131.790	0.170
334	不行	谓词	131.790	132.390	0.600
335	董卓	体词	132.760	133.050	0.290
336	捋	谓词	133.050	133.160	0.110
337	了	虚词	133.160	133.330	0.170
338	捋	谓词	133.330	133.440	0.110
339	胡子	体词	133.440	133.860	0.420
340	嘿嘿	其他	134.210	134.510	0.300
341	笑	谓词	134.510	134.700	0.190
342	了	虚词	134.700	134.840	0.140
343	几声	饰词	134.840	135.310	0.470
344	又	饰词	135.600	135.650	0.050
345	接着	虚词	135.650	136.000	0.350
346	说	谓词	136.000	136.240	0.240
347	其实	饰词	137.530	138.040	0.510
348	汉家	体词	138.410	138.760	0.350
349	的	虚词	138.760	138.870	0.110
350	气数	体词	138.870	139.260	0.390
351	早	谓词	139.260	139.480	0.220
352	已经	饰词	139.480	139.720	0.240
353	完	谓词	139.720	139.980	0.260
354	了	虚词	139.980	140.190	0.210
355	现在	体词	140.710	141.040	0.330
356	就	饰词	141.040	141.130	0.090
357	先立	谓词	141.130	141.520	0.390
358	上	体词	141.520	141.660	0.140
359	他	代词	141.660	141.760	0.100
360	一个	饰词	141.760	142.020	0.260
361	吧	虚词	142.020	142.120	0.100
362	袁绍	体词	143.560	143.860	0.300
363	本	代词	143.860	144.060	0.200
364	是	谓词	144.060	144.210	0.150
365	汝阳	体词	144.210	144.630	0.420
366	人	体词	144.630	144.870	0.240
367	家里	体词	145.390	145.660	0.270
368	出	谓词	145.660	145.820	0.160
369	了	虚词	145.820	145.940	0.120
370	不少	饰词	145.940	146.240	0.300
371	大官	体词	146.240	146.710	0.470
372	说话	谓词	147.150	147.470	0.320
373	很	谓词	147.470	147.710	0.240
374	硬气	体词	147.710	148.290	0.580
375	他	代词	148.780	148.900	0.120
376	说	谓词	148.900	149.220	0.320
377	少帝	体词	150.460	150.870	0.410
378	是	谓词	150.870	151.030	0.160
379	长子	体词	151.030	151.470	0.440
380	理当	谓词	151.810	152.220	0.410
381	即位	谓词	152.220	152.570	0.350
382	他	代词	153.260	153.370	0.110
383	又	饰词	153.370	153.430	0.060
384	没有	谓词	153.430	153.630	0.200
385	什么	代词	153.630	153.890	0.260
386	不好	饰词	153.890	154.380	0.490
387	您	谓词	154.980	155.180	0.200
388	无缘无故	其他	155.180	155.740	0.560
389	地	虚词	155.740	155.850	0.110
390	把	虚词	155.850	155.950	0.100
391	他	代词	155.950	156.070	0.120
392	废	谓词	156.070	156.300	0.230
393	了	虚词	156.300	156.560	0.260
394	我	代词	156.920	156.970	0.050
395	看	谓词	156.970	157.170	0.200
396	人心	体词	157.170	157.500	0.330
397	不会	谓词	157.500	157.800	0.300
398	服	谓词	157.800	158.130	0.330
399	董卓	体词	159.440	159.760	0.320
400	没想到	其他	159.760	160.250	0.490
401	袁绍	体词	160.250	160.570	0.320
402	会	谓词	160.570	160.760	0.190
403	顶	谓词	160.760	161.000	0.240
404	他	代词	161.000	161.320	0.320
405	又	饰词	161.870	161.900	0.030
406	使劲儿	体词	161.900	162.360	0.460
407	把	虚词	162.360	162.530	0.170
408	眼一	体词	162.530	162.810	0.280
409	瞪	谓词	162.810	163.030	0.220
410	说	谓词	163.030	163.270	0.240
411	大权	体词	164.540	164.920	0.380
412	在	虚词	164.920	165.030	0.110
413	我	代词	165.030	165.200	0.170
414	手里	体词	165.200	165.660	0.460
415	我	代词	166.090	166.140	0.050
416	想	谓词	166.140	166.420	0.280
417	怎么着	代词	166.420	166.720	0.300
418	就	饰词	166.720	166.860	0.140
419	怎么着	代词	166.860	167.240	0.380
420	你们	代词	167.850	168.010	0.160
421	谁	代词	168.010	168.200	0.190
422	敢	谓词	168.200	168.360	0.160
423	不	饰词	168.360	168.450	0.090
424	听	谓词	168.450	168.690	0.240
425	他	代词	170.050	170.150	0.100
426	拔出	谓词	170.150	170.510	0.360
427	宝剑	体词	170.510	170.970	0.460
428	指着	谓词	171.390	171.610	0.220
429	袁绍	体词	171.610	172.040	0.430
430	说	谓词	172.040	172.300	0.260
431	你	代词	173.630	173.690	0.060
432	看看	谓词	173.690	174.240	0.550
433	我	代词	174.680	174.750	0.070
434	的	虚词	174.750	174.850	0.100
435	剑	体词	174.850	175.060	0.210
436	还	饰词	175.060	175.200	0.140
437	不快	饰词	175.200	175.570	0.370
438	吗	虚词	175.570	175.850	0.280
439	袁绍	体词	177.150	177.470	0.320
440	可	谓词	177.470	177.620	0.150
441	不吃	谓词	177.620	177.920	0.300
442	他	代词	177.920	178.050	0.130
443	这	代词	178.050	178.150	0.100
444	一套	饰词	178.150	178.630	0.480
445	握	谓词	179.180	179.250	0.070
446	着	虚词	179.250	179.420	0.170
447	腰	体词	179.420	179.580	0.160
448	里	体词	179.580	179.690	0.110
449	的	虚词	179.690	179.800	0.110
450	剑	体词	179.800	180.040	0.240
451	把儿	体词	180.040	180.210	0.170
452	对	虚词	180.210	180.340	0.130
453	董卓	体词	180.340	180.690	0.350
454	说	谓词	180.690	180.950	0.260
455	难道	饰词	182.250	182.480	0.230
456	天下	体词	182.480	182.870	0.390
457	只有	虚词	182.870	183.130	0.260
458	您	谓词	183.130	183.390	0.260
459	一个	饰词	183.390	183.590	0.200
460	人	体词	183.590	183.760	0.170
461	厉害	谓词	183.760	184.060	0.300
462	吗	虚词	184.060	184.380	0.320
463	说完	谓词	185.610	186.170	0.560
464	头	体词	186.250	186.470	0.220
465	也	饰词	186.470	186.570	0.100
466	不回	谓词	186.570	186.900	0.330
467	地	虚词	186.900	186.990	0.090
468	就	饰词	186.990	187.120	0.130
469	往外	饰词	187.120	187.460	0.340
470	走	谓词	187.460	187.610	0.150
471	把	虚词	188.390	188.510	0.120
472	董卓	体词	188.510	188.870	0.360
473	气	体词	188.870	189.090	0.220
474	了	虚词	189.090	189.210	0.120
475	个	体词	189.210	189.310	0.100
476	干瞪眼	其他	189.310	189.920	0.610
477	袁绍	体词	190.960	191.190	0.230
478	这一	代词	191.190	191.430	0.240
479	走	谓词	191.430	191.580	0.150
480	就	饰词	191.860	192.000	0.140
481	没了	谓词	192.000	192.260	0.260
482	消息	体词	192.260	192.830	0.570
483	董卓	体词	193.700	194.010	0.310
484	赶紧	饰词	194.010	194.370	0.360
485	派	谓词	194.370	194.560	0.190
486	人	体词	194.560	194.700	0.140
487	打听	谓词	194.700	195.060	0.360
488	袁绍	体词	195.060	195.340	0.280
489	的	虚词	195.340	195.430	0.090
490	去处	谓词	195.430	195.910	0.480
491	打算	谓词	196.350	196.620	0.270
492	好好	饰词	196.620	196.990	0.370
493	地	虚词	196.990	197.110	0.120
494	治治	谓词	197.110	197.440	0.330
495	他	代词	197.440	197.600	0.160
496	去	谓词	198.640	198.770	0.130
497	打听	谓词	198.770	199.100	0.330
498	的	虚词	199.100	199.160	0.060
499	人	体词	199.160	199.300	0.140
500	回来	谓词	199.300	199.590	0.290
501	说	谓词	199.590	199.810	0.220
502	袁绍	体词	200.400	200.660	0.260
503	已经	饰词	200.660	200.900	0.240
504	连夜	饰词	200.900	201.190	0.290
505	逃	谓词	201.190	201.380	0.190
506	到	谓词	201.380	201.500	0.120
507	冀州	体词	201.500	201.910	0.410
508	去	谓词	201.910	202.080	0.170
509	了	虚词	202.080	202.290	0.210
510	董卓	体词	203.400	203.750	0.350
511	没	谓词	203.750	203.910	0.160
512	了	虚词	203.910	204.040	0.130
513	对头	体词	204.040	204.400	0.360
514	这	代词	204.780	204.980	0.200
515	才	饰词	204.980	205.120	0.140
516	放	谓词	205.120	205.330	0.210
517	了	虚词	205.330	205.400	0.070
518	心	体词	205.400	205.690	0.290
519	第二天	饰词	206.650	207.280	0.630
520	他	代词	207.540	207.720	0.180
521	把	虚词	207.720	207.880	0.160
522	文武百官	体词	207.880	208.530	0.650
523	都	饰词	208.530	208.650	0.120
524	叫	谓词	208.650	208.870	0.220
525	来	谓词	208.870	209.150	0.280
526	宣布	谓词	209.470	209.810	0.340
527	要	谓词	209.810	209.950	0.140
528	改立	谓词	209.950	210.310	0.360
529	陈留王	体词	210.310	211.050	0.740
530	当下	体词	212.170	212.540	0.370
531	他	代词	212.540	212.660	0.120
532	就	饰词	212.660	212.780	0.120
533	逼	谓词	212.780	212.960	0.180
534	着	虚词	212.960	213.090	0.130
535	少帝	体词	213.090	213.410	0.320
536	退位	谓词	213.410	213.890	0.480
537	封	体词	214.120	214.300	0.180
538	为	虚词	214.300	214.430	0.130
539	弘农王	体词	214.430	215.240	0.810
540	陈留王	体词	216.120	216.600	0.480
541	登基	体词	216.600	217.110	0.510
542	就是	饰词	217.200	217.470	0.270
543	汉献帝	体词	217.470	218.180	0.710
544	董卓	体词	219.090	219.420	0.330
545	自己	代词	219.420	219.740	0.320
546	当	体词	219.740	219.910	0.170
547	了	虚词	219.910	219.990	0.080
548	太尉	体词	219.990	220.490	0.500
549	相国	体词	220.660	221.180	0.520
550	为了	虚词	222.120	222.320	0.200
551	稳住	谓词	222.320	222.610	0.290
552	人心	体词	222.610	223.140	0.530
553	他	代词	223.460	223.640	0.180
554	把	虚词	223.640	223.770	0.130
555	朝廷	体词	223.770	224.150	0.380
556	上	体词	224.150	224.320	0.170
557	有	谓词	224.320	224.420	0.100
558	名望	谓词	224.420	224.790	0.370
559	的	虚词	224.790	224.860	0.070
560	人	体词	224.860	225.030	0.170
561	都	饰词	225.030	225.180	0.150
562	封	体词	225.180	225.360	0.180
563	了	虚词	225.360	225.450	0.090
564	大官	体词	225.450	225.890	0.440
565	连	体词	226.760	226.970	0.210
566	袁绍	体词	226.970	227.300	0.330
567	董卓	体词	227.680	228.080	0.400
568	也	饰词	228.080	228.170	0.090
569	让	谓词	228.170	228.320	0.150
570	他	代词	228.320	228.430	0.110
571	做	谓词	228.430	228.600	0.170
572	了	虚词	228.600	228.690	0.090
573	渤海	体词	228.690	229.030	0.340
574	太守	体词	229.030	229.470	0.440
575	这么一来	其他	230.740	231.450	0.710
576	朝廷	体词	231.800	232.210	0.410
577	上	体词	232.210	232.400	0.190
578	就	饰词	232.400	232.520	0.120
579	有	谓词	232.520	232.550	0.030
580	很多	饰词	232.550	232.970	0.420
581	人	体词	232.970	233.110	0.140
582	都	饰词	233.110	233.220	0.110
583	向着	虚词	233.220	233.510	0.290
584	董卓	体词	233.510	233.890	0.380
585	了	虚词	233.890	234.140	0.250
586	只有	虚词	234.920	235.110	0.190
587	何太后	体词	235.110	235.640	0.530
588	哭	谓词	235.640	235.840	0.200
589	得	虚词	235.840	235.950	0.110
590	死去活来	其他	235.950	236.730	0.780
591	的	虚词	236.760	236.960	0.200
592	口口声声	其他	237.420	238.090	0.670
593	地	虚词	238.090	238.170	0.080
594	骂	谓词	238.170	238.350	0.180
595	董卓	体词	238.350	238.700	0.350
596	欺负	谓词	238.700	239.020	0.320
597	她	代词	239.020	239.150	0.130
598	孤儿寡母	其他	239.150	239.880	0.730
599	董卓	体词	240.800	241.110	0.310
600	一	饰词	241.110	241.250	0.140
601	听	谓词	241.250	241.440	0.190
602	就	饰词	241.440	241.530	0.090
603	来	谓词	241.530	241.700	0.170
604	了	虚词	241.700	241.810	0.110
605	气	体词	241.810	242.150	0.340
606	派	谓词	242.550	242.760	0.210
607	人	体词	242.760	242.900	0.140
608	送	谓词	242.900	243.110	0.210
609	去	谓词	243.110	243.230	0.120
610	一	饰词	243.230	243.310	0.080
611	壶	体词	243.310	243.500	0.190
612	毒酒	体词	243.500	243.890	0.390
613	把	虚词	244.220	244.440	0.220
614	何太后	体词	244.440	244.950	0.510
615	毒死	体词	244.950	245.380	0.430
616	完事	谓词	245.380	245.800	0.420
617	董卓	体词	247.030	247.410	0.380
618	为了	虚词	247.410	247.620	0.210
619	显示	谓词	247.620	247.980	0.360
620	一下	饰词	247.980	248.260	0.280
621	自己	代词	248.260	248.580	0.320
622	是	谓词	248.580	248.730	0.150
623	个	体词	248.730	248.840	0.110
624	治国	体词	248.840	249.170	0.330
625	的	虚词	249.170	249.260	0.090
626	能手	体词	249.260	249.660	0.400
627	还	饰词	250.210	250.320	0.110
628	想	谓词	250.320	250.530	0.210
629	重用	谓词	250.530	250.860	0.330
630	一些	饰词	250.860	251.070	0.210
631	名士	体词	251.070	251.530	0.460
632	说	谓词	252.270	252.470	0.200
633	要	谓词	252.470	252.530	0.060
634	把	虚词	252.530	252.670	0.140
635	过去	体词	252.670	252.990	0.320
636	依靠	谓词	252.990	253.350	0.360
637	外戚	体词	253.350	253.720	0.370
638	和	虚词	253.720	253.870	0.150
639	宦官	体词	253.870	254.270	0.400
640	的	虚词	254.270	254.340	0.070
641	毛病	体词	254.340	254.720	0.380
642	改一改	其他	254.720	255.220	0.500
643	他	代词	256.480	256.590	0.110
644	听说	谓词	256.590	256.930	0.340
645	做学问	体词	256.930	257.480	0.550
646	的	虚词	257.480	257.550	0.070
647	蔡邕	体词	257.550	257.960	0.410
648	从前	体词	257.960	258.380	0.420
649	为了	虚词	258.380	258.580	0.200
650	反对	饰词	258.580	258.880	0.300
651	宦官	体词	258.880	259.310	0.430
652	差点儿	其他	259.310	259.610	0.300
653	送	谓词	259.610	259.810	0.200
654	了	虚词	259.810	259.880	0.070
655	命	体词	259.880	260.130	0.250
656	就	饰词	260.760	260.840	0.080
657	派	谓词	260.840	261.060	0.220
658	人	体词	261.060	261.190	0.130
659	去	谓词	261.190	261.310	0.120
660	把	虚词	261.310	261.430	0.120
661	他	代词	261.430	261.540	0.110
662	找	谓词	261.540	261.760	0.220
663	了	虚词	261.760	261.850	0.090
664	回来	谓词	261.850	262.260	0.410
665	三天	饰词	263.080	263.460	0.380
666	里头	体词	263.460	263.790	0.330
667	蔡邕	体词	264.250	264.570	0.320
668	连升	谓词	264.570	264.940	0.370
669	三级	饰词	264.940	265.520	0.580
670	做	谓词	265.910	266.030	0.120
671	了	虚词	266.030	266.150	0.120
672	侍中	体词	266.150	266.640	0.490
673	董卓	体词	267.650	267.960	0.310
674	虽说	虚词	267.960	268.330	0.370
675	请	谓词	268.330	268.530	0.200
676	了	虚词	268.530	268.630	0.100
677	一些	饰词	268.630	268.880	0.250
678	有	谓词	268.880	268.990	0.110
679	名望	谓词	268.990	269.370	0.380
680	的	虚词	269.370	269.440	0.070
681	人	体词	269.440	269.580	0.140
682	来	谓词	269.580	269.690	0.110
