index	word	part_of_speech	onset	offset	duration
1	李胜	体词	1.000	1.430	0.430
2	是	谓词	1.430	1.540	0.110
3	荆州	体词	1.540	1.930	0.390
4	人	体词	1.930	2.140	0.210
5	所以	虚词	2.480	2.710	0.230
6	把	虚词	2.710	2.860	0.150
7	荆州	体词	2.860	3.250	0.390
8	说成	谓词	3.250	3.620	0.370
9	本州	代词	3.620	4.010	0.390
10	司马懿	体词	4.010	4.510	0.500
11	抓起	谓词	4.510	4.910	0.400
12	一件	饰词	4.910	5.140	0.230
13	衣裳	体词	5.140	5.540	0.400
14	想要	谓词	5.730	6.060	0.330
15	披上	谓词	6.060	6.440	0.380
16	坐	谓词	6.440	6.630	0.190
17	起来	谓词	6.630	6.940	0.310
18	可手	谓词	7.200	7.660	0.460
19	哆里哆嗦	谓词	7.660	8.330	0.670
20	的	虚词	8.330	8.470	0.140
21	怎么	代词	8.570	8.870	0.300
22	也	饰词	8.870	8.970	0.100
23	拿	谓词	8.970	9.140	0.170
24	不稳	谓词	9.140	9.490	0.350
25	一	饰词	10.020	10.220	0.200
26	松手	体词	10.220	10.630	0.410
27	衣服	体词	10.630	10.940	0.310
28	掉	谓词	10.940	11.120	0.180
29	在	虚词	11.120	11.220	0.100
30	地下	体词	11.220	11.580	0.360
31	李胜	体词	12.170	12.490	0.320
32	连忙	饰词	12.490	12.860	0.370
33	扶	谓词	12.860	13.000	0.140
34	他	代词	13.000	13.110	0.110
35	躺	谓词	13.110	13.340	0.230
36	好	谓词	13.340	13.610	0.270
37	司马懿	体词	14.650	15.190	0.540
38	正要	谓词	15.190	15.470	0.280
39	说话	谓词	15.470	15.950	0.480
40	突然	谓词	16.040	16.430	0.390
41	连声	饰词	16.430	16.800	0.370
42	咳嗽	谓词	16.800	17.240	0.440
43	起来	谓词	17.240	17.520	0.280
44	呼哧呼哧	其他	17.640	18.430	0.790
45	直	饰词	18.430	18.580	0.150
46	喘气	谓词	18.580	19.130	0.550
47	过	虚词	19.790	19.960	0.170
48	了	虚词	19.960	20.040	0.080
49	好	谓词	20.040	20.270	0.230
50	一会儿	饰词	20.300	20.560	0.260
51	他	代词	20.690	20.850	0.160
52	才	饰词	20.850	21.010	0.160
53	有气无力	其他	21.010	21.760	0.750
54	地	虚词	21.760	21.840	0.080
55	说	谓词	21.840	22.080	0.240
56	委屈	谓词	23.250	23.550	0.300
57	你	代词	23.550	23.680	0.130
58	啦	虚词	23.680	23.970	0.290
59	并州	体词	24.280	24.580	0.300
60	靠近	谓词	24.580	24.950	0.370
61	胡人	体词	24.950	25.400	0.450
62	你	代词	25.670	25.750	0.080
63	要	谓词	25.750	25.830	0.080
64	多	饰词	25.830	25.990	0.160
65	加	谓词	25.990	26.130	0.140
66	小心	体词	26.130	26.640	0.510
67	好好	饰词	26.790	27.030	0.240
68	防备	谓词	27.030	27.430	0.400
69	呀	虚词	27.430	27.510	0.080
70	唉	谓词	28.480	28.640	0.160
71	瞧	谓词	29.150	29.340	0.190
72	我	代词	29.340	29.460	0.120
73	病成	谓词	29.460	29.780	0.320
74	这	代词	29.780	29.880	0.100
75	样子	体词	29.880	30.230	0.350
76	恐怕	饰词	30.440	30.750	0.310
77	再见	谓词	30.750	31.070	0.320
78	不到	谓词	31.070	31.280	0.210
79	你	代词	31.280	31.400	0.120
80	了	虚词	31.400	31.590	0.190
81	李胜	体词	32.820	33.220	0.400
82	大声	饰词	33.220	33.580	0.360
83	说	谓词	33.580	33.800	0.220
84	不是	虚词	34.960	35.190	0.230
85	并州	体词	35.190	35.670	0.480
86	我	代词	36.060	36.170	0.110
87	说	谓词	36.170	36.320	0.150
88	是	谓词	36.320	36.450	0.130
89	本州	代词	36.450	36.930	0.480
90	司马懿	体词	38.160	38.690	0.530
91	点	饰词	38.690	38.900	0.210
92	了	虚词	38.900	38.970	0.070
93	一下头	饰词	38.970	39.420	0.450
94	说	谓词	39.420	39.680	0.260
95	噢	其他	40.840	41.120	0.280
96	你	代词	41.750	41.860	0.110
97	才	饰词	41.860	42.080	0.220
98	到	谓词	42.080	42.190	0.110
99	并州	体词	42.190	42.690	0.500
100	李胜	体词	43.850	44.290	0.440
101	的	虚词	44.290	44.350	0.060
102	嗓门儿	体词	44.350	44.770	0.420
103	更	饰词	44.770	45.020	0.250
104	大	谓词	45.020	45.230	0.210
105	了	虚词	45.230	45.360	0.130
106	我	代词	46.480	46.560	0.080
107	是	谓词	46.560	46.680	0.120
108	说	谓词	46.680	46.820	0.140
109	本州	代词	46.820	47.330	0.510
110	就是	饰词	47.640	47.880	0.240
111	荆州	体词	47.880	48.350	0.470
112	不是	虚词	48.680	48.880	0.200
113	并州	体词	48.880	49.350	0.470
114	司马懿	体词	50.580	51.100	0.520
115	这回	饰词	51.100	51.450	0.350
116	才	饰词	51.450	51.590	0.140
117	听	谓词	51.590	51.750	0.160
118	明白	体词	51.750	52.100	0.350
119	勉强	谓词	52.350	52.750	0.400
120	乐	谓词	52.750	52.910	0.160
121	着	虚词	52.910	52.990	0.080
122	说	谓词	52.990	53.240	0.250
123	我	代词	54.370	54.520	0.150
124	耳朵	体词	54.520	54.850	0.330
125	也	饰词	54.850	54.930	0.080
126	听	谓词	54.930	55.120	0.190
127	不	饰词	55.120	55.190	0.070
128	清楚	谓词	55.190	55.550	0.360
129	了	虚词	55.550	55.750	0.200
130	你	代词	56.370	56.470	0.100
131	这	代词	56.470	56.580	0.110
132	回到	谓词	56.580	56.870	0.290
133	了	虚词	56.870	56.960	0.090
134	本州	代词	56.960	57.410	0.450
135	一定	饰词	57.650	57.930	0.280
136	能	谓词	57.930	58.070	0.140
137	立大功	体词	58.070	58.610	0.540
138	我	代词	59.110	59.190	0.080
139	是	谓词	59.190	59.320	0.130
140	活不成	谓词	59.320	59.870	0.550
141	了	虚词	59.870	60.020	0.150
142	唉	谓词	60.990	61.100	0.110
143	说	谓词	62.380	62.650	0.270
144	着	虚词	62.650	62.790	0.140
145	眼泪	体词	63.160	63.540	0.380
146	也	饰词	63.540	63.650	0.110
147	出来	谓词	63.650	64.030	0.380
148	了	虚词	64.030	64.140	0.110
149	司马懿	体词	64.610	65.110	0.500
150	看	谓词	65.110	65.310	0.200
151	了	虚词	65.310	65.370	0.060
152	看	谓词	65.370	65.500	0.130
153	身边	体词	65.500	65.820	0.320
154	的	虚词	65.820	65.910	0.090
155	丫头	体词	65.910	66.290	0.380
156	又	饰词	66.510	66.670	0.160
157	指	谓词	66.670	66.840	0.170
158	了	虚词	66.840	66.950	0.110
159	指嘴	谓词	66.950	67.330	0.380
160	丫头	体词	68.240	68.490	0.250
161	连忙	饰词	68.490	68.880	0.390
162	把	虚词	68.880	69.000	0.120
163	一碗	饰词	69.000	69.320	0.320
164	粥	体词	69.320	69.530	0.210
165	端过来	谓词	69.530	70.000	0.470
166	司马懿	体词	70.400	70.900	0.500
167	把	虚词	70.900	71.070	0.170
168	嘴	体词	71.070	71.280	0.210
169	凑	谓词	71.280	71.500	0.220
170	在	虚词	71.500	71.630	0.130
171	碗	体词	71.630	71.820	0.190
172	边	饰词	71.820	71.990	0.170
173	喝	谓词	71.990	72.240	0.250
174	了	虚词	72.240	72.350	0.110
175	一口	饰词	72.350	72.640	0.290
176	没想到	其他	73.070	73.570	0.500
177	粥	体词	73.570	73.820	0.250
178	全	谓词	73.820	74.060	0.240
179	打	谓词	74.060	74.160	0.100
180	嘴角	体词	74.160	74.570	0.410
181	上流	饰词	74.570	74.910	0.340
182	出来	谓词	74.910	75.180	0.270
183	了	虚词	75.180	75.280	0.100
184	弄	谓词	75.650	75.890	0.240
185	得	虚词	75.890	75.960	0.070
186	胡子	体词	75.960	76.330	0.370
187	上	体词	76.330	76.500	0.170
188	胸口	体词	76.500	76.950	0.450
189	上满	谓词	76.950	77.330	0.380
190	都	饰词	77.330	77.510	0.180
191	是	谓词	77.510	77.710	0.200
192	旁边	体词	78.890	79.270	0.380
193	一个	饰词	79.270	79.420	0.150
194	丫头	体词	79.420	79.720	0.300
195	连忙	饰词	79.720	80.120	0.400
196	替	虚词	80.120	80.250	0.130
197	他	代词	80.250	80.330	0.080
198	擦	谓词	80.330	80.550	0.220
