index	word	part_of_speech	onset	offset	duration
248	儿地	体词	104.760	104.910	0.150
249	射出	谓词	104.910	105.220	0.310
250	带火	谓词	105.220	105.640	0.420
251	的	虚词	105.640	105.750	0.110
252	箭	体词	105.750	105.950	0.200
253	结果	体词	107.050	107.380	0.330
254	不但	虚词	107.790	108.090	0.300
255	水寨	体词	108.090	108.440	0.350
256	的	虚词	108.440	108.520	0.080
257	船	体词	108.520	108.760	0.240
258	被	虚词	108.760	108.890	0.130
259	烧	谓词	108.890	109.180	0.290
260	连	体词	109.710	109.810	0.100
261	岸上	体词	109.810	110.150	0.340
262	的	虚词	110.150	110.240	0.090
263	营寨	体词	110.240	110.570	0.330
264	也	饰词	110.570	110.700	0.130
265	都	饰词	110.700	110.840	0.140
266	起	谓词	110.840	111.030	0.190
267	了	虚词	111.030	111.140	0.110
268	火	体词	111.140	111.380	0.240
269	火光	体词	112.560	113.020	0.460
270	把	虚词	113.020	113.130	0.110
271	半个	饰词	113.130	113.430	0.300
272	天	体词	113.430	113.650	0.220
273	都	饰词	113.650	113.750	0.100
274	照	谓词	113.750	113.950	0.200
275	红	谓词	113.950	114.240	0.290
276	了	虚词	114.240	114.440	0.200
277	曹营	体词	115.260	115.600	0.340
278	将士	体词	115.600	115.940	0.340
279	哪儿	代词	115.940	116.140	0.200
280	还	饰词	116.140	116.300	0.160
281	顾得上	其他	116.300	116.760	0.460
282	迎战	谓词	116.760	117.250	0.490
283	往	谓词	117.820	117.930	0.110
284	四下里	饰词	117.930	118.420	0.490
285	逃	谓词	118.420	118.640	0.220
286	的	虚词	118.640	118.740	0.100
287	逃	谓词	118.740	119.020	0.280
288	散	谓词	119.390	119.650	0.260
289	的	虚词	119.650	119.720	0.070
290	散	体词	119.720	120.100	0.380
291	烧死	谓词	120.760	121.250	0.490
292	的	虚词	121.250	121.360	0.110
293	踩死	谓词	121.700	122.190	0.490
294	的	虚词	122.190	122.300	0.110
295	淹死	谓词	122.740	123.130	0.390
296	的	虚词	123.130	123.340	0.210
297	不知	谓词	123.510	123.880	0.370
298	有	谓词	123.880	123.990	0.110
299	多少	饰词	123.990	124.580	0.590
300	真是	饰词	125.010	125.240	0.230
301	惨	谓词	125.240	125.500	0.260
302	极了	饰词	125.500	126.000	0.500
303	曹操	体词	127.140	127.490	0.350
304	到	谓词	127.490	127.650	0.160
305	这时候	代词	127.650	128.110	0.460
306	才	饰词	128.110	128.250	0.140
307	后悔	谓词	128.250	128.650	0.400
308	不该	谓词	128.650	128.920	0.270
309	把	虚词	128.920	129.060	0.140
310	战船	体词	129.060	129.440	0.380
311	锁上	谓词	129.440	130.020	0.580
312	更	饰词	130.390	130.650	0.260
313	不该	谓词	130.650	130.900	0.250
314	轻信	其他	130.900	131.290	0.390
315	了	虚词	131.290	131.370	0.080
316	黄盖	体词	131.370	131.750	0.380
317	的	虚词	131.750	131.860	0.110
318	诈降	谓词	131.860	132.540	0.680
319	可	谓词	133.240	133.340	0.100
320	这	代词	133.340	133.480	0.140
321	已经	饰词	133.480	133.800	0.320
322	晚	体词	133.800	134.020	0.220
323	了	虚词	134.020	134.280	0.260
324	他	代词	134.890	134.990	0.100
325	只好	饰词	134.990	135.360	0.370
326	由	虚词	135.360	135.460	0.100
327	几员	饰词	135.460	135.800	0.340
328	大将	饰词	135.800	136.160	0.360
329	保护	谓词	136.160	136.590	0.430
330	着	虚词	136.590	136.710	0.120
331	拼命	谓词	137.000	137.450	0.450
332	往	虚词	137.450	137.600	0.150
333	北	体词	137.600	137.800	0.200
334	逃	谓词	137.800	138.000	0.200
335	黄盖	体词	138.000	139.780	1.780
336	带	谓词	139.780	139.940	0.160
337	着	虚词	139.940	140.060	0.120
338	东吴	体词	140.060	140.360	0.300
339	的	虚词	140.360	140.470	0.110
340	将士	体词	140.470	140.860	0.390
341	冲到	谓词	140.860	141.150	0.290
342	曹军	体词	141.150	141.510	0.360
343	的	虚词	141.510	141.580	0.070
344	船上	体词	141.580	142.170	0.590
345	正	饰词	142.490	142.710	0.220
346	往前	体词	142.710	143.050	0.340
347	追	谓词	143.050	143.290	0.240
348	没	谓词	143.920	144.040	0.120
349	提防	谓词	144.040	144.350	0.310
350	乱箭	体词	144.350	144.690	0.340
351	飞过来	其他	144.690	145.200	0.510
352	射中	体词	145.340	145.770	0.430
353	了	虚词	145.770	145.850	0.080
354	肩膀	体词	145.850	146.400	0.550
355	他	代词	147.110	147.200	0.090
356	身子	体词	147.200	147.480	0.280
357	晃	谓词	147.480	147.720	0.240
358	了	虚词	147.720	147.780	0.060
359	晃	谓词	147.780	148.110	0.330
360	一个	饰词	148.450	148.640	0.190
361	跟头	谓词	148.640	148.910	0.270
362	栽到	谓词	148.910	149.180	0.270
363	大江	体词	149.180	149.630	0.450
364	里	体词	149.630	149.890	0.260
365	幸亏	饰词	150.510	150.860	0.350
366	韩当	体词	150.860	151.220	0.360
367	的	虚词	151.220	151.300	0.080
368	水军	体词	151.300	151.690	0.390
369	从	虚词	151.690	151.840	0.150
370	后面	体词	151.840	152.130	0.290
371	赶上来	谓词	152.130	152.660	0.530
372	把	虚词	152.770	152.960	0.190
373	他	代词	152.960	153.070	0.110
374	救	谓词	153.070	153.260	0.190
375	了	虚词	153.420	153.580	0.160
376	韩	其他	154.650	154.850	0.200
377	当	虚词	154.850	155.020	0.170
378	看见	谓词	155.020	155.360	0.340
379	黄盖	体词	155.360	155.710	0.350
380	这么	代词	155.710	155.970	0.260
381	大	谓词	155.970	156.110	0.140
382	年纪	体词	156.110	156.580	0.470
383	还	饰词	156.730	156.930	0.200
384	不顾死活	其他	156.930	157.620	0.690
385	地	虚词	157.620	157.710	0.090
386	冲杀	谓词	157.710	158.160	0.450
387	又	饰词	159.040	159.130	0.090
388	想着	谓词	159.130	159.450	0.320
389	他	代词	159.450	159.600	0.150
390	为了	虚词	159.600	159.840	0.240
391	诈降	谓词	159.840	160.240	0.400
392	受	谓词	160.240	160.400	0.160
393	了	虚词	160.400	160.480	0.080
394	苦刑	体词	160.480	161.090	0.610
395	心疼	谓词	161.450	161.840	0.390
396	得	虚词	161.840	161.920	0.080
397	直	饰词	161.920	162.080	0.160
398	掉	谓词	162.080	162.240	0.160
399	眼泪	体词	162.240	162.580	0.340
400	他	代词	163.560	163.660	0.100
401	急忙	饰词	163.660	164.050	0.390
402	命人	体词	164.050	164.330	0.280
403	给	虚词	164.330	164.420	0.090
404	黄盖	体词	164.420	164.800	0.380
405	换	谓词	164.800	165.000	0.200
406	了	虚词	165.000	165.090	0.090
407	衣服	体词	165.090	165.540	0.450
408	送回	谓词	165.720	166.120	0.400
409	大营	饰词	166.120	166.460	0.340
410	去	谓词	166.460	166.590	0.130
411	医治	体词	166.590	166.970	0.380
412	这时候	代词	168.070	168.500	0.430
413	周瑜	体词	168.900	169.270	0.370
414	亲自	饰词	169.270	169.680	0.410
415	带	谓词	169.680	169.830	0.150
416	着	虚词	169.830	169.940	0.110
417	大军	体词	169.940	170.390	0.450
418	从	虚词	170.530	170.750	0.220
419	南岸	体词	170.750	171.100	0.350
420	接应	谓词	171.100	171.480	0.380
421	来	谓词	171.480	171.650	0.170
422	了	虚词	171.650	171.800	0.150
423	他	代词	172.960	173.080	0.120
424	下令	谓词	173.080	173.460	0.380
425	往	虚词	173.460	173.620	0.160
426	北	体词	173.620	173.770	0.150
427	追赶	谓词	173.770	174.310	0.540
428	说	谓词	174.670	174.820	0.150
429	什么	代词	174.820	175.080	0.260
430	也别	饰词	175.080	175.320	0.240
431	放走	谓词	175.320	175.640	0.320
432	了	虚词	175.640	175.730	0.090
433	曹操	体词	175.730	176.190	0.460
434	曹操	体词	177.160	177.470	0.310
435	和	虚词	177.470	177.610	0.140
436	剩下	谓词	177.610	177.890	0.280
437	的	虚词	177.890	178.020	0.130
438	将士	体词	178.020	178.350	0.330
439	们	其他	178.350	178.520	0.170
440	逃到	谓词	178.520	178.830	0.310
441	了	虚词	178.830	178.910	0.080
442	华容道	体词	178.910	179.590	0.680
443	好多	饰词	180.270	180.570	0.300
444	人	体词	180.570	180.720	0.150
445	没有	谓词	180.720	180.910	0.190
446	马骑	体词	180.910	181.520	0.610
447	只好	饰词	181.750	182.080	0.330
448	跟着	谓词	182.080	182.360	0.280
449	步行	体词	182.360	182.830	0.470
450	华容道	体词	184.020	184.620	0.600
451	是	谓词	184.620	184.780	0.160
452	条	体词	184.780	184.940	0.160
453	弯弯曲曲	谓词	184.940	185.600	0.660
454	的	虚词	185.600	185.700	0.100
455	小道儿	体词	185.700	186.220	0.520
456	净	谓词	186.710	186.920	0.210
457	是	谓词	186.920	187.050	0.130
458	些	体词	187.050	187.230	0.180
459	大大小小	谓词	187.230	187.900	0.670
460	的	虚词	187.900	187.980	0.080
461	泥坑	体词	187.980	188.450	0.470
462	天	体词	189.300	189.490	0.190
463	又	饰词	189.490	189.540	0.050
464	偏偏	饰词	189.540	189.950	0.410
465	刮	谓词	189.950	190.120	0.170
466	起风	谓词	190.120	190.500	0.380
467	下	体词	190.500	190.650	0.150
468	起	谓词	190.650	190.810	0.160
469	雨来	体词	190.810	191.370	0.560
470	人	体词	191.870	192.020	0.150
471	和	虚词	192.020	192.160	0.140
472	马陷	体词	192.160	192.560	0.400
473	在	虚词	192.560	192.660	0.100
474	泥坑	体词	192.660	193.070	0.410
475	里	体词	193.070	193.280	0.210
476	都	饰词	193.440	193.640	0.200
477	摔倒	谓词	193.640	194.100	0.460
478	了	虚词	194.100	194.320	0.220
479	曹操	体词	195.460	195.800	0.340
480	让	谓词	195.800	195.970	0.170
481	士兵	体词	195.970	196.350	0.380
482	从	虚词	196.350	196.520	0.170
483	附近	体词	196.520	196.870	0.350
484	背	谓词	196.870	196.990	0.120
485	些	体词	196.990	197.150	0.160
486	干草	体词	197.150	197.580	0.430
487	来	谓词	197.580	197.860	0.280
488	垫	谓词	197.980	198.220	0.240
489	在	虚词	198.220	198.360	0.140
490	路上	体词	198.360	198.870	0.510
491	人马	体词	199.440	199.740	0.300
492	这	代词	199.740	199.900	0.160
493	才能	谓词	199.900	200.160	0.260
494	走	谓词	200.160	200.340	0.180
495	过去	体词	200.340	200.650	0.310
496	士兵	体词	201.580	201.950	0.370
497	们	其他	201.950	202.090	0.140
498	都	饰词	202.090	202.220	0.130
499	怕	谓词	202.220	202.390	0.170
500	掉	谓词	202.390	202.520	0.130
501	在	虚词	202.520	202.650	0.130
502	后头	体词	202.650	203.040	0.390
503	一个	饰词	203.420	203.760	0.340
504	一个	饰词	203.760	204.040	0.280
505	争	谓词	204.040	204.230	0.190
506	着	虚词	204.230	204.320	0.090
507	往前	体词	204.320	204.710	0.390
508	挤	谓词	204.710	205.080	0.370
509	那些	代词	206.180	206.420	0.240
510	受伤	谓词	206.420	206.920	0.500
511	的	虚词	206.920	207.120	0.200
512	有	谓词	207.300	207.500	0.200
513	病	体词	207.500	207.840	0.340
514	的	虚词	207.840	207.920	0.080
515	体弱	谓词	208.180	208.680	0.500
516	的	虚词	208.680	208.910	0.230
517	不	饰词	209.250	209.370	0.120
518	小心	体词	209.370	209.730	0.360
519	被	虚词	209.730	209.850	0.120
520	人	体词	209.850	209.990	0.140
521	挤	谓词	209.990	210.190	0.200
522	倒	谓词	210.190	210.480	0.290
523	就	饰词	210.630	210.790	0.160
524	给	虚词	210.790	210.890	0.100
525	踩死	谓词	210.890	211.370	0.480
526	了	虚词	211.370	211.580	0.210
527	大伙儿	代词	212.330	212.720	0.390
528	跟着	谓词	212.720	212.950	0.230
529	曹操	体词	212.950	213.330	0.380
530	逃	谓词	213.330	213.510	0.180
531	到	谓词	213.510	213.630	0.120
532	江陵	体词	213.630	214.160	0.530
533	才	饰词	214.480	214.600	0.120
534	算	谓词	214.600	214.780	0.180
535	松	谓词	214.780	214.990	0.210
536	了	虚词	214.990	215.050	0.060
537	口气	体词	215.050	215.610	0.560
538	曹操	体词	216.750	217.120	0.370
539	这	代词	217.120	217.270	0.150
540	几年	饰词	217.270	217.600	0.330
541	光	体词	217.600	217.770	0.170
542	打胜仗	其他	217.770	218.400	0.630
543	了	虚词	218.400	218.580	0.180
544	怎么	代词	219.050	219.240	0.190
545	也	饰词	219.240	219.310	0.070
546	没想到	其他	219.310	219.810	0.500
547	这次	代词	219.810	220.100	0.290
548	打	谓词	220.100	220.250	0.150
549	了	虚词	220.250	220.350	0.100
550	败仗	谓词	220.350	220.810	0.460
551	还	饰词	220.890	221.150	0.260
552	败	谓词	221.150	221.300	0.150
553	得	虚词	221.300	221.400	0.100
554	这么	代词	221.400	221.660	0.260
555	惨	谓词	221.660	222.050	0.390
556	他	代词	222.810	222.910	0.100
557	越	饰词	222.910	223.050	0.140
558	想	谓词	223.050	223.320	0.270
559	越	饰词	223.320	223.390	0.070
560	气得慌	其他	223.390	224.110	0.720
561	下狠心	其他	224.500	225.120	0.620
562	一定	饰词	225.120	225.380	0.260
563	要	谓词	225.380	225.490	0.110
564	报	体词	225.490	225.690	0.200
565	这个	代词	225.690	225.880	0.190
566	仇	体词	225.880	226.090	0.210
567	第二天	饰词	227.440	228.140	0.700
568	他	代词	228.380	228.550	0.170
569	留下	谓词	228.550	228.880	0.330
570	曹仁守	体词	228.880	229.470	0.590
571	江陵	体词	229.470	230.030	0.560
572	乐进	谓词	230.400	230.770	0.370
573	守	谓词	230.770	230.940	0.170
574	襄阳	体词	230.940	231.580	0.640
575	自己	代词	232.120	232.370	0.250
576	带	谓词	232.370	232.530	0.160
577	着	虚词	232.530	232.620	0.090
578	人马	体词	232.620	232.950	0.330
579	回	谓词	232.950	233.150	0.200
580	许都	体词	233.150	233.560	0.410
581	去	谓词	233.560	233.740	0.180
582	了	虚词	233.740	233.960	0.220
583	可	谓词	234.930	235.010	0.080
584	他	代词	235.010	235.150	0.140
585	又	饰词	235.150	235.210	0.060
586	没想到	其他	235.210	235.710	0.500
587	等	虚词	236.290	236.430	0.140
588	他	代词	236.430	236.520	0.090
589	回	谓词	236.520	236.680	0.160
590	了	虚词	236.680	236.810	0.130
591	许都	体词	236.810	237.130	0.320
592	不	饰词	237.130	237.260	0.130
593	多久	饰词	237.260	237.600	0.340
594	周瑜	体词	238.180	238.550	0.370
595	已经	饰词	238.550	238.820	0.270
596	打败	谓词	238.820	239.170	0.350
597	了	虚词	239.170	239.260	0.090
598	曹仁	体词	239.260	239.820	0.560
599	攻下	谓词	240.070	240.360	0.290
600	了	虚词	240.360	240.470	0.110
601	江陵	体词	240.470	240.980	0.510
602	刘备	体词	242.170	242.530	0.360
603	也	饰词	242.530	242.670	0.140
604	占	谓词	242.670	242.830	0.160
605	了	虚词	242.830	242.890	0.060
606	好几座	饰词	242.890	243.400	0.510
607	城	体词	243.400	243.630	0.230
608	长江	体词	244.750	245.110	0.360
609	两岸	体词	245.110	245.490	0.380
610	一带	体词	245.490	245.700	0.210
611	差不多	其他	245.700	246.120	0.420
612	全	谓词	246.120	246.350	0.230
613	成	谓词	246.350	246.500	0.150
614	了	虚词	246.500	246.580	0.080
615	孙权	体词	246.580	247.210	0.630
616	刘备	体词	247.300	247.690	0.390
617	两家	饰词	247.690	248.070	0.380
618	的	虚词	248.070	248.160	0.090
619	地盘	体词	248.160	248.590	0.430
620	了	虚词	248.590	248.790	0.200
621	曹操	体词	249.940	250.310	0.370
622	眼看	谓词	250.310	250.680	0.370
623	着	虚词	250.680	250.770	0.090
624	孙权	体词	250.770	251.210	0.440
625	和	虚词	251.210	251.320	0.110
626	刘备	体词	251.320	251.660	0.340
627	的	虚词	251.660	251.760	0.100
628	势力	体词	251.760	252.120	0.360
629	越来越	饰词	252.120	252.540	0.420
630	大	谓词	252.540	252.830	0.290
631	光	体词	253.240	253.400	0.160
632	着急	谓词	253.400	253.700	0.300
633	没	谓词	253.700	253.880	0.180
634	办法	体词	253.880	254.400	0.520
635	这时候	代词	255.210	255.650	0.440
636	朝廷	体词	256.070	256.450	0.380
637	内部	体词	256.450	256.790	0.340
638	又	饰词	256.790	256.850	0.060
639	有人	代词	256.850	257.150	0.300
640	议论	体词	257.150	257.450	0.300
641	起来	谓词	257.450	257.810	0.360
642	说	谓词	258.440	258.580	0.140
643	曹操	体词	258.580	258.940	0.360
644	的	虚词	258.940	259.040	0.100
645	权力	体词	259.040	259.370	0.330
646	这么	代词	259.370	259.640	0.270
647	大	谓词	259.640	259.870	0.230
648	他	代词	260.100	260.270	0.170
649	早晚	体词	260.270	260.640	0.370
650	得	虚词	260.640	260.730	0.090
651	篡位	谓词	260.730	261.060	0.330
652	当	体词	261.060	261.230	0.170
653	皇帝	体词	261.230	261.770	0.540
654	这些	代词	262.750	263.020	0.270
655	流言	体词	263.020	263.380	0.360
656	说	谓词	263.380	263.620	0.240
657	的	虚词	263.620	263.780	0.160
658	是	谓词	264.000	264.220	0.220
659	真的	饰词	264.220	264.510	0.290
660	还是	虚词	264.510	264.790	0.280
661	假	谓词	264.790	265.050	0.260
662	的	虚词	265.050	265.140	0.090
663	呐	谓词	265.140	265.420	0.280
