index	word	part_of_speech	onset	offset	duration
64	一个	饰词	25.430	25.640	0.210
65	文告	体词	25.640	25.950	0.310
66	大意	饰词	25.950	26.930	0.980
67	是	谓词	26.930	27.090	0.160
68	说	谓词	27.090	27.390	0.300
69	我	代词	28.690	28.720	0.030
70	本来	体词	28.720	29.030	0.310
71	只	饰词	29.030	29.170	0.140
72	打算	谓词	29.170	29.510	0.340
73	在	虚词	29.510	29.610	0.100
74	家里	体词	29.610	29.940	0.330
75	待	谓词	29.940	30.150	0.210
76	着	虚词	30.150	30.400	0.250
77	冬天	体词	31.000	31.350	0.350
78	春天	体词	31.350	31.640	0.290
79	打	谓词	31.640	31.780	0.140
80	打猎	谓词	31.780	32.160	0.380
81	夏天	体词	32.490	32.860	0.370
82	秋天	体词	32.860	33.200	0.340
83	读读书	体词	33.200	33.760	0.560
84	可是	虚词	34.660	34.870	0.210
85	朝廷	体词	34.870	35.190	0.320
86	让	谓词	35.190	35.360	0.170
87	我	代词	35.360	35.420	0.060
88	当	虚词	35.420	35.600	0.180
89	了	虚词	35.600	35.680	0.080
90	官	体词	35.680	35.970	0.290
91	我	代词	36.370	36.440	0.070
92	也	饰词	36.440	36.500	0.060
93	就	饰词	36.500	36.600	0.100
94	想着	谓词	36.600	36.930	0.330
95	为	虚词	36.930	37.050	0.120
96	国家	体词	37.050	37.360	0.310
97	立功	体词	37.360	37.740	0.380
98	了	虚词	37.740	37.940	0.200
99	这些年来	体词	38.990	39.590	0.600
100	南征北战	体词	39.590	40.480	0.890
101	天下	体词	40.690	41.080	0.390
102	总算	体词	41.080	41.420	0.340
103	平定	谓词	41.420	41.820	0.400
104	了	虚词	41.820	41.900	0.080
105	一些	饰词	41.900	42.220	0.320
106	现在	体词	43.080	43.440	0.360
107	我	代词	43.440	43.530	0.090
108	当	虚词	43.530	43.710	0.180
109	了	虚词	43.710	43.790	0.080
110	丞相	体词	43.790	44.360	0.570
111	富贵	谓词	44.620	44.970	0.350
112	到	谓词	44.970	45.110	0.140
113	了	虚词	45.110	45.230	0.120
114	顶	谓词	45.230	45.450	0.220
115	还有	谓词	45.830	45.950	0.120
116	什么	代词	45.950	46.270	0.320
117	想要	谓词	46.270	46.610	0.340
118	的	虚词	46.610	46.700	0.090
119	呐	谓词	46.700	46.980	0.280
120	假使	虚词	48.010	48.330	0.320
121	国家	体词	48.330	48.690	0.360
122	没有	谓词	48.690	48.840	0.150
123	我	代词	49.000	49.090	0.090
124	这么	代词	49.090	49.310	0.220
125	个人	体词	49.310	49.690	0.380
126	还	饰词	49.830	50.090	0.260
127	不	饰词	50.090	50.200	0.110
128	知道	谓词	50.200	50.440	0.240
129	有	谓词	50.440	50.530	0.090
130	多少	饰词	50.530	50.860	0.330
131	人	体词	50.860	51.020	0.160
132	称帝	体词	51.020	51.510	0.490
133	多少	饰词	51.810	52.100	0.290
134	人	体词	52.100	52.270	0.170
135	称王	体词	52.270	52.710	0.440
136	呐	虚词	52.710	52.970	0.260
137	有些	代词	54.100	54.290	0.190
138	人	体词	54.290	54.450	0.160
139	看见	谓词	54.450	54.800	0.350
140	我	代词	54.800	54.850	0.050
141	兵力	体词	54.850	55.180	0.330
142	强盛	谓词	55.180	55.720	0.540
143	就	饰词	55.940	56.050	0.110
144	说	谓词	56.050	56.300	0.250
145	我	代词	56.300	56.340	0.040
146	想	谓词	56.340	56.530	0.190
147	篡位	谓词	56.530	56.940	0.410
148	这	代词	57.450	57.630	0.180
149	完全	谓词	57.630	57.920	0.290
150	是	谓词	57.920	58.020	0.100
151	胡乱	体词	58.020	58.410	0.390
152	猜疑	谓词	58.410	58.930	0.520
153	当然	饰词	60.010	60.500	0.490
154	我	代词	60.870	60.920	0.050
155	现在	体词	60.920	61.240	0.320
156	还	饰词	61.240	61.430	0.190
157	不能	谓词	61.430	61.670	0.240
158	把	虚词	61.670	61.760	0.090
159	兵权	体词	61.760	62.140	0.380
160	交出去	谓词	62.140	62.660	0.520
161	因为	虚词	63.480	63.680	0.200
162	那样	代词	63.680	63.920	0.240
163	做	谓词	63.920	64.040	0.120
164	对	虚词	64.040	64.150	0.110
165	国家	体词	64.150	64.630	0.480
166	对	虚词	64.790	64.970	0.180
167	自己	代词	64.970	65.260	0.290
168	都	饰词	65.260	65.410	0.150
169	不利	谓词	65.410	65.780	0.370
170	我	代词	66.410	66.440	0.030
171	不能	谓词	66.440	66.730	0.290
172	干	谓词	66.730	66.880	0.150
173	那些	代词	66.880	67.120	0.240
174	为了	虚词	67.120	67.350	0.230
175	虚名	谓词	67.350	67.710	0.360
176	而	虚词	67.710	67.820	0.110
177	招灾惹祸	其他	67.820	68.510	0.690
178	的	虚词	68.510	68.600	0.090
179	事	体词	68.600	68.800	0.200
180	文告	体词	70.190	70.500	0.310
181	一	饰词	70.500	70.640	0.140
182	出来	谓词	70.640	71.160	0.520
183	满朝	体词	71.580	71.970	0.390
184	文武	体词	71.970	72.340	0.370
185	大臣	体词	72.340	72.750	0.410
186	都	饰词	72.750	72.870	0.120
187	交头接耳	其他	72.870	73.590	0.720
188	地	虚词	73.590	73.690	0.100
189	评论	体词	73.690	74.060	0.370
190	开	谓词	74.060	74.310	0.250
191	了	虚词	74.310	74.510	0.200
192	有	谓词	75.490	75.520	0.030
193	的	虚词	75.520	75.610	0.090
194	人	体词	75.610	75.760	0.150
195	说	谓词	75.760	75.920	0.160
196	曹操	体词	75.920	76.340	0.420
197	是	谓词	76.340	76.490	0.150
198	个	体词	76.490	76.600	0.110
199	一心	饰词	76.600	76.960	0.360
200	为	虚词	76.960	77.080	0.120
201	国家	体词	77.080	77.430	0.350
202	的	虚词	77.430	77.510	0.080
203	好人	体词	77.510	78.150	0.640
204	有	谓词	78.710	78.780	0.070
205	的	虚词	78.780	78.890	0.110
206	人	体词	78.890	79.050	0.160
207	不	饰词	79.050	79.150	0.100
208	相信	谓词	79.150	79.750	0.600
209	说	谓词	80.070	80.210	0.140
210	曹操	体词	80.210	80.590	0.380
211	讲	谓词	80.590	80.790	0.200
212	的	虚词	80.790	80.860	0.070
213	不是	虚词	80.860	81.150	0.290
214	真心话	其他	81.150	81.820	0.670
215	不管	虚词	82.920	83.280	0.360
216	他们	代词	83.280	83.530	0.250
217	怎么	代词	83.530	83.760	0.230
218	说	谓词	83.760	83.940	0.180
219	曹操	体词	84.540	84.900	0.360
220	可	谓词	84.900	85.020	0.120
221	没工夫	其他	85.020	85.490	0.470
222	再	饰词	85.490	85.640	0.150
223	听	谓词	85.640	85.820	0.180
224	他们	代词	85.820	86.050	0.230
225	的	虚词	86.050	86.120	0.070
226	议论	体词	86.120	86.460	0.340
227	他	代词	87.230	87.350	0.120
228	又	饰词	87.350	87.440	0.090
229	要	谓词	87.440	87.590	0.150
230	亲自	饰词	87.590	88.000	0.410
231	出征	谓词	88.000	88.360	0.360
232	关西	体词	88.360	88.810	0.450
233	了	虚词	88.810	89.020	0.210
234	关西	体词	90.160	90.550	0.390
235	一带	体词	90.550	90.850	0.300
236	历来	谓词	90.850	91.160	0.310
237	是	谓词	91.160	91.310	0.150
238	前	体词	91.310	91.550	0.240
239	将	饰词	91.550	91.740	0.190
240	军马	体词	91.740	92.050	0.310
241	腾	谓词	92.050	92.300	0.250
242	和	虚词	92.300	92.450	0.150
243	镇西	体词	92.450	92.790	0.340
244	将军	体词	92.790	93.130	0.340
245	韩遂	体词	93.130	93.550	0.420
246	的	虚词	93.550	93.660	0.110
247	地盘	体词	93.660	94.220	0.560
248	马腾	体词	94.990	95.310	0.320
249	的	虚词	95.310	95.400	0.090
250	祖上	体词	95.400	95.820	0.420
251	就是	饰词	95.820	96.060	0.240
252	有名	谓词	96.060	96.410	0.350
253	的	虚词	96.410	96.530	0.120
254	伏波	体词	96.530	96.850	0.320
255	将	饰词	96.850	97.070	0.220
256	军马	体词	97.070	97.420	0.350
257	援	谓词	97.420	97.800	0.380
258	后来	体词	98.750	99.010	0.260
259	曹操	体词	99.010	99.410	0.400
260	把	虚词	99.410	99.520	0.110
261	马腾	体词	99.520	99.960	0.440
262	调到	谓词	99.960	100.220	0.260
263	京城	体词	100.220	100.620	0.400
264	来当	谓词	100.620	100.920	0.300
265	了	虚词	100.920	100.980	0.060
266	卫尉	体词	100.980	101.340	0.360
267	关西	体词	102.230	102.530	0.300
268	的	虚词	102.530	102.640	0.110
269	兵马	体词	102.640	103.000	0.360
270	就	饰词	103.000	103.150	0.150
271	由	虚词	103.150	103.230	0.080
272	韩遂	体词	103.230	103.680	0.450
273	和	虚词	103.680	103.830	0.150
274	马腾	体词	103.830	104.210	0.380
275	的	虚词	104.210	104.280	0.070
276	儿子	体词	104.280	104.540	0.260
277	马超	体词	104.540	104.960	0.420
278	率领	谓词	104.960	105.390	0.430
279	公元	体词	106.580	106.850	0.270
280	年	饰词	107.110	107.770	0.660
281	马超	体词	108.230	108.590	0.360
282	和	虚词	108.590	108.730	0.140
283	韩遂	体词	108.730	109.160	0.430
284	起兵	谓词	109.160	109.570	0.410
285	反对	饰词	109.570	109.950	0.380
286	曹操	体词	109.950	110.410	0.460
287	带	谓词	110.840	111.050	0.210
288	着	虚词	111.050	111.170	0.120
289	十万	饰词	111.170	111.540	0.370
290	人马	体词	111.540	111.830	0.290
291	占领	谓词	112.130	112.510	0.380
292	了	虚词	112.510	112.600	0.090
293	潼关	体词	112.600	113.100	0.500
294	曹操	体词	114.300	114.650	0.350
295	也	饰词	114.650	114.720	0.070
296	不含糊	谓词	114.720	115.300	0.580
297	把	虚词	115.790	115.910	0.120
298	马腾	体词	115.910	116.340	0.430
299	一家子	体词	116.340	116.730	0.390
300	都	饰词	116.730	116.860	0.130
301	下	体词	116.860	117.060	0.200
302	了	虚词	117.060	117.160	0.100
303	监狱	体词	117.160	117.620	0.460
304	这时候	代词	118.530	118.980	0.450
305	他	代词	119.210	119.380	0.170
306	得到	谓词	119.380	119.650	0.270
307	东吴	体词	119.650	119.960	0.310
308	来	谓词	119.960	120.120	0.160
309	的	虚词	120.120	120.200	0.080
310	消息	体词	120.200	120.760	0.560
311	知道	谓词	121.280	121.490	0.210
312	周瑜	体词	121.490	121.780	0.290
313	已经	饰词	121.780	122.100	0.320
314	病死	谓词	122.100	122.530	0.430
315	估计	谓词	123.140	123.380	0.240
316	孙权	体词	123.380	123.800	0.420
317	一时	饰词	123.800	124.090	0.290
318	不会	谓词	124.090	124.400	0.310
319	打	谓词	124.400	124.570	0.170
320	过来	体词	124.570	124.940	0.370
321	就	饰词	125.440	125.510	0.070
322	带	谓词	125.510	125.690	0.180
323	着	虚词	125.690	125.790	0.100
324	人马	体词	125.790	126.150	0.360
325	来到	谓词	126.150	126.390	0.240
326	潼关	体词	126.390	126.900	0.510
327	曹操	体词	128.110	128.460	0.350
328	的	虚词	128.460	128.540	0.080
329	谋士	体词	128.540	128.900	0.360
330	们	其他	128.900	129.080	0.180
331	知道	谓词	129.080	129.340	0.260
332	马超	体词	129.340	129.720	0.380
333	年轻气盛	谓词	129.720	130.590	0.870
334	打仗	谓词	130.850	131.220	0.370
335	勇敢	谓词	131.220	131.700	0.480
336	兵马	体词	132.000	132.370	0.370
337	又	饰词	132.370	132.470	0.100
338	强壮	谓词	132.470	133.110	0.640
339	都	饰词	133.390	133.570	0.180
340	劝	谓词	133.570	133.790	0.220
341	曹操	体词	133.790	134.100	0.310
342	小心	体词	134.100	134.570	0.470
343	点儿	体词	134.570	134.820	0.250
344	他们	代词	135.410	135.660	0.250
345	说	谓词	135.660	135.900	0.240
346	关西	体词	137.180	137.510	0.330
347	的	虚词	137.510	137.620	0.110
348	将士	体词	137.620	137.980	0.360
349	打仗	谓词	137.980	138.340	0.360
350	不要命	其他	138.340	138.850	0.510
351	专会	体词	139.400	139.700	0.300
352	使用	谓词	139.700	140.010	0.310
353	长矛	体词	140.010	140.380	0.370
354	作战	谓词	140.380	140.900	0.520
355	咱们	代词	141.560	141.820	0.260
356	要	谓词	141.820	141.910	0.090
357	不用	谓词	141.910	142.200	0.290
358	最	饰词	142.200	142.370	0.170
359	精锐	谓词	142.370	142.680	0.310
360	的	虚词	142.680	142.790	0.110
361	军队	体词	142.790	143.110	0.320
362	做	谓词	143.110	143.250	0.140
363	先锋	体词	143.250	143.750	0.500
364	恐怕	饰词	144.060	144.310	0.250
365	挡不住	谓词	144.310	144.740	0.430
366	他们	代词	144.740	145.020	0.280
367	曹操	体词	146.350	146.750	0.400
368	可不	虚词	146.750	147.000	0.250
369	喜欢	谓词	147.000	147.320	0.320
370	听	谓词	147.320	147.500	0.180
371	这些	代词	147.500	147.760	0.260
372	话	体词	147.760	147.960	0.200
373	还	饰词	148.640	148.750	0.110
374	没	谓词	148.750	148.910	0.160
375	交锋	体词	148.910	149.420	0.510
376	胆子	体词	149.660	149.950	0.290
377	就	饰词	149.950	150.070	0.120
378	这么	代词	150.070	150.320	0.250
379	小	谓词	150.320	150.500	0.180
380	这	代词	151.090	151.250	0.160
381	不是	虚词	151.250	151.490	0.240
382	长	谓词	151.490	151.680	0.190
383	他人	代词	151.680	152.010	0.330
384	的	虚词	152.010	152.090	0.080
385	威风	体词	152.090	152.420	0.330
386	吗	虚词	152.420	152.680	0.260
387	他	代词	153.590	153.690	0.100
388	捋	谓词	153.690	153.770	0.080
389	了	虚词	153.770	153.950	0.180
390	捋	谓词	153.950	154.040	0.090
391	胡子	体词	154.040	154.470	0.430
392	说	谓词	154.470	154.700	0.230
393	打仗	谓词	155.950	156.320	0.370
394	的	虚词	156.320	156.430	0.110
395	事	体词	156.430	156.630	0.200
396	是	谓词	156.630	156.770	0.140
397	由	虚词	156.770	156.900	0.130
398	我	代词	156.900	157.080	0.180
399	不由	谓词	157.080	157.430	0.350
400	他	代词	157.430	157.750	0.320
401	他	代词	158.510	158.610	0.100
402	的	虚词	158.610	158.700	0.090
403	长矛	体词	158.700	159.040	0.340
404	再	饰词	159.040	159.260	0.220
405	长	谓词	159.260	159.620	0.360
406	再	饰词	159.830	160.090	0.260
407	厉害	谓词	160.090	160.580	0.490
408	也	饰词	160.860	160.990	0.130
409	捅	谓词	160.990	161.200	0.210
410	不到	谓词	161.200	161.400	0.200
411	你们	代词	161.400	161.660	0.260
412	身上	体词	161.660	162.170	0.510
413	你们	代词	162.730	162.910	0.180
414	等着瞧	其他	162.910	163.460	0.550
415	吧	虚词	163.460	163.700	0.240
416	他	代词	164.960	165.060	0.100
417	就	饰词	165.060	165.180	0.120
418	在	虚词	165.180	165.330	0.150
419	渭河	体词	165.330	165.690	0.360
420	南岸	体词	165.690	166.040	0.350
421	摆	谓词	166.040	166.210	0.170
422	下	体词	166.210	166.340	0.130
423	阵势	体词	166.340	166.790	0.450
424	跟	虚词	167.450	167.630	0.180
425	河	体词	167.630	167.780	0.150
426	那边	代词	167.780	168.060	0.280
427	儿	体词	168.060	168.120	0.060
428	马超	体词	168.120	168.530	0.410
429	和	虚词	168.530	168.680	0.150
430	韩遂	体词	168.680	169.040	0.360
431	的	虚词	169.040	169.140	0.100
432	人马	体词	169.140	169.460	0.320
433	正好	谓词	169.460	169.800	0.340
434	对	虚词	169.800	170.060	0.260
435	着	虚词	170.060	170.160	0.100
436	看样子	其他	171.160	171.670	0.510
437	一场	饰词	172.040	172.420	0.380
438	大战	体词	172.420	172.780	0.360
439	就要	饰词	172.780	172.980	0.200
440	打	谓词	172.980	173.190	0.210
441	起来	谓词	173.190	173.560	0.370
442	谁知	谓词	174.460	174.780	0.320
443	曹操	体词	174.780	175.130	0.350
444	没	谓词	175.130	175.290	0.160
445	下令	谓词	175.290	175.660	0.370
446	进攻	谓词	175.660	176.120	0.460
447	反倒	谓词	176.630	176.920	0.290
448	派	谓词	176.920	177.120	0.200
449	徐晃	体词	177.120	177.700	0.580
450	朱灵	体词	177.770	178.160	0.390
451	两员	饰词	178.160	178.490	0.330
452	大将	饰词	178.490	178.980	0.490
453	带	谓词	179.240	179.460	0.220
454	着	虚词	179.460	179.580	0.120
455	四千	饰词	179.580	180.000	0.420
456	精兵	体词	180.000	180.480	0.480
457	远远地	谓词	180.860	181.260	0.400
458	绕	谓词	181.260	181.430	0.170
459	到	谓词	181.430	181.540	0.110
460	关西	体词	181.540	181.880	0.340
461	军	体词	181.880	182.050	0.170
462	后面	体词	182.050	182.520	0.470
463	先	饰词	182.760	182.980	0.220
464	扎	谓词	182.980	183.160	0.180
465	了	虚词	183.160	183.240	0.080
466	营	体词	183.240	183.520	0.280
467	曹操	体词	184.740	185.090	0.350
468	随后	饰词	185.090	185.450	0.360
469	又	饰词	185.450	185.560	0.110
470	指挥	谓词	185.560	185.910	0.350
471	大军	体词	185.910	186.330	0.420
472	渡过	谓词	186.330	186.610	0.280
473	渭河	体词	186.610	187.190	0.580
474	到	谓词	187.420	187.640	0.220
475	了	虚词	187.640	187.750	0.110
476	北岸	体词	187.750	188.270	0.520
477	他	代词	188.810	188.910	0.100
478	自己	代词	188.910	189.210	0.300
479	和	虚词	189.210	189.390	0.180
480	一百多个	饰词	189.390	189.940	0.550
481	卫士	体词	189.940	190.300	0.360
482	在	虚词	190.300	190.440	0.140
483	南岸	体词	190.440	190.850	0.410
484	压阵	体词	190.850	191.200	0.350
485	马超	体词	192.400	192.770	0.370
486	得到	谓词	192.770	193.030	0.260
487	曹军	体词	193.030	193.430	0.400
488	过河	体词	193.430	193.760	0.330
489	的	虚词	193.760	193.850	0.090
490	消息	体词	193.850	194.300	0.450
491	赶紧	饰词	194.680	195.090	0.410
492	带	谓词	195.090	195.240	0.150
493	了	虚词	195.240	195.330	0.090
494	一万多	饰词	195.330	195.730	0.400
495	士兵	体词	195.730	196.130	0.400
496	到	谓词	196.130	196.240	0.110
497	渭河	体词	196.240	196.580	0.340
498	边上	体词	196.580	196.970	0.390
499	来	谓词	196.970	197.150	0.180
500	这时候	代词	198.080	198.530	0.450
501	曹军	体词	198.920	199.290	0.370
502	的	虚词	199.290	199.390	0.100
503	大队人马	体词	199.390	200.040	0.650
504	都	饰词	200.040	200.190	0.150
505	过	虚词	200.190	200.370	0.180
506	了	虚词	200.370	200.450	0.080
507	河	体词	200.450	200.660	0.210
508	只	饰词	201.450	201.510	0.060
509	剩下	谓词	201.510	201.830	0.320
510	曹操	体词	201.830	202.200	0.370
511	这	代词	202.200	202.310	0.110
512	一百多	饰词	202.310	202.760	0.450
513	人	体词	202.760	202.920	0.160
514	还	饰词	202.920	203.100	0.180
515	在	虚词	203.100	203.210	0.110
516	南岸	体词	203.210	203.700	0.490
517	马超	体词	204.500	204.810	0.310
518	下令	谓词	204.810	205.200	0.390
519	乱箭	体词	205.200	205.550	0.350
520	齐发	体词	205.550	205.980	0.430
521	一下子	饰词	206.790	207.300	0.510
522	箭	体词	207.570	207.800	0.230
523	像	谓词	207.800	207.980	0.180
524	飞蝗	体词	207.980	208.440	0.460
525	似的	虚词	208.440	208.710	0.270
526	朝	体词	209.030	209.220	0.190
527	曹操	体词	209.220	209.570	0.350
528	他们	代词	209.570	209.810	0.240
529	射过去	其他	209.810	210.370	0.560
530	曹操	体词	211.590	211.970	0.380
531	真	饰词	211.970	212.200	0.230
532	沉得住气	体词	212.200	212.990	0.790
533	他	代词	213.460	213.540	0.080
534	还	饰词	213.540	213.680	0.140
535	坐在	谓词	213.680	213.940	0.260
536	椅子	体词	213.940	214.250	0.310
537	上	体词	214.250	214.550	0.300
538	不动声色	其他	214.700	215.480	0.780
539	地	虚词	215.480	215.580	0.100
540	叫	谓词	215.580	215.740	0.160
541	大伙儿	代词	215.740	216.110	0.370
542	快	谓词	216.110	216.260	0.150
543	上船	谓词	216.260	216.880	0.620
544	大将	饰词	217.580	217.930	0.350
545	许褚	体词	217.930	218.290	0.360
546	急	谓词	218.290	218.550	0.260
547	了	虚词	218.550	218.760	0.210
548	一把	饰词	219.170	219.430	0.260
549	抱住	谓词	219.430	219.750	0.320
550	曹操	体词	219.750	220.120	0.370
551	跳	谓词	220.120	220.310	0.190
552	到	谓词	220.310	220.420	0.110
553	船上	体词	220.420	221.000	0.580
554	他	代词	222.110	222.220	0.110
555	见	谓词	222.220	222.400	0.180
556	船工	体词	222.400	222.810	0.410
557	已经	饰词	222.810	223.040	0.230
558	中	体词	223.040	223.230	0.190
559	箭	体词	223.230	223.410	0.180
560	倒下	谓词	223.410	223.850	0.440
561	了	虚词	223.850	224.040	0.190
562	就	饰词	224.400	224.560	0.160
563	左手	饰词	224.560	224.950	0.390
564	拿	谓词	224.950	225.120	0.170
565	着	虚词	225.120	225.230	0.110
566	马鞍	体词	225.230	225.610	0.380
567	做	谓词	225.610	225.730	0.120
568	挡箭牌	体词	225.730	226.460	0.730
569	给	虚词	226.710	226.870	0.160
570	曹操	体词	226.870	227.250	0.380
571	挡	谓词	227.250	227.520	0.270
572	着	虚词	227.520	227.620	0.100
573	右手	体词	228.320	228.620	0.300
574	替	虚词	228.620	228.790	0.170
575	船工	体词	228.790	229.160	0.370
576	撑篙	体词	229.160	229.480	0.320
577	这么着	代词	230.650	231.020	0.370
578	船	体词	231.370	231.610	0.240
579	离	谓词	231.610	231.730	0.120
580	了	虚词	231.730	231.840	0.110
581	岸	体词	231.840	232.110	0.270
582	朝	体词	232.340	232.530	0.190
583	江心	体词	232.530	232.970	0.440
584	划走	谓词	232.970	233.370	0.400
585	了	虚词	233.370	233.440	0.070
586	马超	体词	233.440	235.150	1.710
587	的	虚词	235.150	235.240	0.090
588	将士	体词	235.240	235.590	0.350
589	沿着	虚词	235.590	235.890	0.300
590	河岸	体词	235.890	236.260	0.370
591	紧追	谓词	236.260	236.770	0.510
592	一边	饰词	237.390	237.700	0.310
593	追	谓词	237.700	237.890	0.190
594	一边	饰词	237.890	238.160	0.270
595	不停	饰词	238.160	238.480	0.320
596	地	虚词	238.480	238.560	0.080
597	射箭	体词	238.560	238.980	0.420
598	追	谓词	240.050	240.210	0.160
599	着	虚词	240.210	240.330	0.120
600	追	谓词	240.330	240.550	0.220
601	着	虚词	240.550	240.780	0.230
602	不知	谓词	240.960	241.310	0.350
603	是	谓词	241.310	241.440	0.130
604	谁	代词	241.440	241.680	0.240
605	带	谓词	241.680	241.840	0.160
606	的	虚词	241.840	241.920	0.080
607	头	体词	241.920	242.100	0.180
608	大伙儿	代词	242.710	243.060	0.350
609	忽然	饰词	243.060	243.380	0.320
610	都	饰词	243.380	243.490	0.110
611	转过身	谓词	243.490	244.020	0.530
612	朝南边	体词	244.020	244.540	0.520
613	跑	谓词	244.540	244.750	0.210
614	去	谓词	244.750	244.950	0.200
615	原来	饰词	244.950	246.390	1.440
616	这时候	代词	246.390	246.810	0.420
617	南岸	体词	246.810	247.160	0.350
618	的	虚词	247.160	247.220	0.060
619	草地	体词	247.220	247.600	0.380
620	上	体词	247.600	247.780	0.180
621	跑	谓词	247.780	247.970	0.190
622	来	谓词	247.970	248.100	0.130
623	了	虚词	248.100	248.190	0.090
624	一大群	饰词	248.190	248.710	0.520
625	牲口	体词	248.710	249.080	0.370
626	马超	体词	249.080	250.670	1.590
627	的	虚词	250.670	250.770	0.100
628	将士	体词	250.770	251.130	0.360
629	平时	体词	251.130	251.510	0.380
630	就	饰词	251.510	251.640	0.130
631	不	饰词	251.640	251.770	0.130
632	大	谓词	251.770	251.910	0.140
633	讲	谓词	251.910	252.120	0.210
634	纪律	体词	252.120	252.510	0.390
635	这会儿	代词	253.250	253.560	0.310
636	瞧见	谓词	253.560	253.930	0.370
637	这么	代词	253.930	254.160	0.230
638	多	饰词	254.160	254.260	0.100
639	没有	谓词	254.260	254.540	0.280
640	主儿	体词	254.540	254.750	0.210
641	的	虚词	254.750	254.840	0.090
642	大牛	体词	254.840	255.150	0.310
643	大马	体词	255.150	255.460	0.310
644	都	饰词	255.740	255.950	0.210
645	眼馋	谓词	255.950	256.300	0.350
646	得	虚词	256.300	256.360	0.060
647	不得了	其他	256.360	256.830	0.470
648	呼啦	其他	257.560	257.900	0.340
649	一下子	饰词	257.900	258.340	0.440
650	都	饰词	258.340	258.440	0.100
651	跑	谓词	258.440	258.650	0.210
652	过去	体词	258.650	258.900	0.250
653	抢	谓词	258.900	259.330	0.430
654	马超	体词	259.980	260.300	0.320
655	怎么	代词	260.300	260.560	0.260
656	拦	谓词	260.560	260.750	0.190
657	也	饰词	260.750	260.800	0.050
658	拦不住	谓词	260.800	261.310	0.510
659	曹操	体词	262.080	262.420	0.340
660	他们	代词	262.420	262.640	0.220
661	就	饰词	262.640	262.740	0.100
662	趁	谓词	262.740	262.950	0.210
663	这个	代词	262.950	263.140	0.190
664	机会	体词	263.140	263.480	0.340
665	走没	谓词	263.480	263.790	0.310
666	了	虚词	263.790	263.920	0.130
667	影	谓词	263.920	264.100	0.180
668	曹操	体词	265.330	265.710	0.380
669	派	谓词	265.710	265.890	0.180
670	人	体词	265.890	265.990	0.100
671	一	饰词	265.990	266.120	0.130
672	打听	谓词	266.120	266.600	0.480
673	才	饰词	266.960	267.130	0.170
674	知道	谓词	267.130	267.390	0.260
675	牛马	体词	267.390	267.770	0.380
676	是	谓词	267.770	267.940	0.170
677	校尉	体词	267.940	268.280	0.340
678	丁斐	体词	268.280	268.680	0.400
679	故意	饰词	268.680	269.010	0.330
680	赶过来	饰词	269.010	269.490	0.480
