index	word	part_of_speech	onset	offset	duration
66	给	虚词	24.470	24.590	0.120
67	杀	谓词	24.590	24.920	0.330
68	了	虚词	24.920	25.040	0.120
69	这一来	其他	25.790	26.330	0.540
70	诸葛	体词	26.670	27.010	0.340
71	恪	谓词	27.010	27.240	0.230
72	掌握	谓词	27.240	27.600	0.360
73	了	虚词	27.600	27.680	0.080
74	吴国	体词	27.680	28.050	0.370
75	的	虚词	28.050	28.140	0.090
76	大权	体词	28.140	28.580	0.440
77	他	代词	29.150	29.270	0.120
78	主持	谓词	29.270	29.710	0.440
79	着让	谓词	29.710	29.970	0.260
80	太	体词	29.970	30.200	0.230
81	子孙	体词	30.200	30.570	0.370
82	亮	谓词	30.570	30.780	0.210
83	即位	谓词	30.780	31.110	0.330
84	孙亮	体词	31.690	32.070	0.380
85	才	饰词	32.070	32.210	0.140
86	十岁	饰词	32.210	32.690	0.480
87	什么	代词	33.110	33.370	0.260
88	事	体词	33.370	33.530	0.160
89	都	饰词	33.530	33.680	0.150
90	是	谓词	33.680	33.790	0.110
91	诸葛	体词	33.790	34.110	0.320
92	恪给	谓词	34.110	34.430	0.320
93	他	代词	34.430	34.520	0.090
94	拿主意	体词	34.520	35.090	0.570
95	诸葛	体词	36.230	36.580	0.350
96	恪是	其他	36.580	36.960	0.380
97	诸葛瑾	体词	36.960	37.450	0.490
98	的	虚词	37.450	37.520	0.070
99	长子	体词	37.520	38.000	0.480
100	也	饰词	38.360	38.450	0.090
101	就是	饰词	38.450	38.690	0.240
102	诸葛亮	体词	38.690	39.190	0.500
103	的	虚词	39.190	39.260	0.070
104	侄子	体词	39.260	39.630	0.370
105	从小	饰词	40.050	40.520	0.470
106	就	饰词	40.520	40.620	0.100
107	很	饰词	40.620	40.800	0.180
108	聪明	谓词	40.800	41.230	0.430
109	六岁	饰词	41.920	42.290	0.370
110	上	体词	42.290	42.530	0.240
111	他	代词	42.640	42.810	0.170
112	跟着	谓词	42.810	43.080	0.270
113	父亲	体词	43.080	43.440	0.360
114	参加	谓词	43.440	43.800	0.360
115	了	虚词	43.800	43.880	0.080
116	孙权	体词	43.880	44.310	0.430
117	的	虚词	44.310	44.390	0.080
118	一个	饰词	44.390	44.570	0.180
119	宴会	体词	44.570	45.000	0.430
120	孙权	体词	45.590	46.050	0.460
121	因为	虚词	46.050	46.270	0.220
122	诸葛瑾	体词	46.270	46.740	0.470
123	的	虚词	46.740	46.820	0.080
124	脸	体词	46.820	47.070	0.250
125	长	谓词	47.070	47.250	0.180
126	得	虚词	47.250	47.320	0.070
127	挺	饰词	47.320	47.530	0.210
128	长	谓词	47.530	47.890	0.360
129	想	谓词	48.110	48.300	0.190
130	跟	虚词	48.300	48.420	0.120
131	他	代词	48.420	48.500	0.080
132	开	谓词	48.500	48.700	0.200
133	个	体词	48.700	48.790	0.090
134	玩笑	谓词	48.790	49.210	0.420
135	他	代词	50.330	50.470	0.140
136	叫	谓词	50.470	50.670	0.200
137	人	体词	50.670	50.850	0.180
138	把	虚词	50.850	50.990	0.140
139	一头	饰词	50.990	51.200	0.210
140	毛驴	体词	51.200	51.600	0.400
141	牵	谓词	51.600	51.830	0.230
142	到	谓词	51.830	51.940	0.110
143	宴会	体词	51.940	52.330	0.390
144	上	体词	52.330	52.570	0.240
145	歪着头	谓词	52.910	53.420	0.510
146	左	饰词	53.420	53.710	0.290
147	端详	谓词	53.710	54.190	0.480
148	右	体词	54.190	54.390	0.200
149	端详	谓词	54.390	54.810	0.420
150	地	虚词	54.810	54.870	0.060
151	给	虚词	54.870	54.970	0.100
152	毛驴	体词	54.970	55.330	0.360
153	相面	饰词	55.330	55.790	0.460
154	相了	谓词	56.430	56.810	0.380
155	一会儿	饰词	56.810	57.090	0.280
156	他	代词	57.270	57.410	0.140
157	拿	谓词	57.410	57.610	0.200
158	起	谓词	57.610	57.760	0.150
159	白粉	体词	57.760	58.220	0.460
160	在	虚词	58.220	58.330	0.110
161	毛驴	体词	58.330	58.690	0.360
162	的	虚词	58.690	58.790	0.100
163	脸上	体词	58.790	59.200	0.410
164	写	谓词	59.200	59.420	0.220
165	了	虚词	59.420	59.540	0.120
166	诸葛子瑜	体词	59.540	60.380	0.840
167	四个	饰词	60.380	60.690	0.310
168	字	体词	60.690	60.890	0.200
169	大伙儿	代词	61.300	61.660	0.360
170	见	谓词	61.660	61.910	0.250
171	了	虚词	61.910	62.060	0.150
172	都	饰词	62.110	62.310	0.200
173	笑	谓词	62.310	62.590	0.280
174	得	虚词	62.590	62.690	0.100
175	前仰后倒	其他	62.690	63.610	0.920
176	的	虚词	63.610	63.740	0.130
177	诸葛瑾	体词	64.760	65.290	0.530
178	心里	体词	65.290	65.580	0.290
179	别扭	谓词	65.580	66.000	0.420
180	可	谓词	66.230	66.350	0.120
181	嘴上	体词	66.350	66.740	0.390
182	不好	饰词	66.740	66.970	0.230
183	说	谓词	66.970	67.230	0.260
184	什么	代词	67.230	67.510	0.280
185	只好	饰词	67.610	68.020	0.410
186	也	饰词	68.020	68.120	0.100
187	跟着	谓词	68.120	68.370	0.250
188	乐	谓词	68.370	68.580	0.210
189	了	虚词	68.580	68.660	0.080
190	乐	谓词	68.660	68.830	0.170
191	这时候	代词	69.570	70.060	0.490
192	诸葛	体词	70.150	70.550	0.400
193	恪走到	其他	70.550	71.020	0.470
194	孙权	体词	71.020	71.410	0.390
195	跟前	体词	71.410	71.870	0.460
196	跪下	谓词	71.930	72.300	0.370
197	说	谓词	72.300	72.540	0.240
198	请	谓词	73.660	73.890	0.230
199	您	代词	73.890	74.030	0.140
200	让	谓词	74.030	74.210	0.180
201	我	代词	74.210	74.280	0.070
202	添	谓词	74.280	74.510	0.230
203	上	体词	74.510	74.640	0.130
204	两个	饰词	74.640	74.850	0.210
205	字	体词	74.850	75.050	0.200
206	吧	虚词	75.050	75.240	0.190
207	孙权	体词	76.490	76.960	0.470
208	把	虚词	76.960	77.070	0.110
209	白粉	体词	77.070	77.490	0.420
210	递给	谓词	77.490	77.820	0.330
211	他	代词	77.820	78.010	0.190
212	他	代词	78.400	78.490	0.090
213	走到	谓词	78.490	78.760	0.270
214	毛驴	体词	78.760	79.100	0.340
215	前	体词	79.100	79.430	0.330
216	踮起	谓词	79.620	79.960	0.340
217	脚尖儿	体词	79.960	80.430	0.470
218	在	虚词	80.730	80.900	0.170
219	那	代词	80.900	80.990	0.090
220	四个	饰词	80.990	81.340	0.350
221	字	体词	81.340	81.510	0.170
222	下面	体词	81.510	81.810	0.300
223	写	谓词	81.810	82.040	0.230
224	了	虚词	82.040	82.160	0.120
225	之	虚词	82.160	82.430	0.270
226	驴	体词	82.430	82.640	0.210
227	两个	饰词	82.640	82.900	0.260
228	字	体词	82.900	83.080	0.180
229	这么一来	其他	83.820	84.420	0.600
230	成	谓词	84.610	84.830	0.220
231	了	虚词	84.830	84.930	0.100
232	诸葛子瑜	体词	84.930	85.780	0.850
233	之	虚词	85.780	85.920	0.140
234	驴	体词	85.920	86.150	0.230
235	孙权	体词	87.240	87.720	0.480
236	和	虚词	87.720	87.830	0.110
237	大臣	体词	87.830	88.170	0.340
238	们	其他	88.170	88.310	0.140
239	都	饰词	88.310	88.420	0.110
240	没想到	其他	88.420	88.930	0.510
241	诸葛	体词	88.930	89.250	0.320
242	恪	谓词	89.250	89.440	0.190
243	小小年纪	体词	89.440	90.250	0.810
244	会	谓词	90.250	90.410	0.160
245	这么	代词	90.410	90.670	0.260
246	有	谓词	90.670	90.770	0.100
247	办法	体词	90.770	91.210	0.440
248	都	饰词	91.460	91.690	0.230
249	连着	虚词	91.690	92.000	0.310
250	声儿	体词	92.000	92.220	0.220
251	夸	谓词	92.220	92.400	0.180
252	他	代词	92.400	92.480	0.080
253	聪明	谓词	92.480	92.890	0.410
254	孙权	体词	93.660	94.070	0.410
255	还	饰词	94.070	94.170	0.100
256	把	虚词	94.170	94.270	0.100
257	毛驴	体词	94.270	94.650	0.380
258	赏给	谓词	94.650	95.060	0.410
259	了	虚词	95.060	95.170	0.110
260	诸葛	体词	95.170	95.440	0.270
261	恪	谓词	95.440	95.670	0.230
262	等	虚词	96.180	96.400	0.220
263	诸葛	体词	96.400	96.670	0.270
264	恪	谓词	96.670	96.860	0.190
265	长大	体词	96.860	97.230	0.370
266	以后	体词	97.230	97.570	0.340
267	还	饰词	97.620	97.850	0.230
268	一直	饰词	97.850	98.140	0.290
269	重用	谓词	98.140	98.510	0.370
270	他	代词	98.510	98.650	0.140
271	诸葛	体词	99.450	99.800	0.350
272	恪	谓词	99.800	100.020	0.220
273	掌握	谓词	100.020	100.380	0.360
274	了	虚词	100.380	100.470	0.090
275	朝廷	体词	100.470	100.880	0.410
276	大权	体词	100.880	101.350	0.470
277	办事	体词	101.470	101.820	0.350
278	十分	饰词	101.820	102.180	0.360
279	认真	谓词	102.180	102.600	0.420
280	他	代词	103.710	103.850	0.140
281	废除	谓词	103.850	104.270	0.420
282	了	虚词	104.270	104.370	0.100
283	一些	饰词	104.370	104.620	0.250
284	苛刻	谓词	104.620	105.020	0.400
285	的	虚词	105.020	105.130	0.110
286	法令	体词	105.130	105.570	0.440
287	减少	谓词	105.730	106.150	0.420
288	了	虚词	106.150	106.230	0.080
289	官差	体词	106.230	106.740	0.510
290	还	饰词	106.870	107.040	0.170
291	赦免	谓词	107.040	107.500	0.460
292	了	虚词	107.500	107.580	0.080
293	一些	饰词	107.580	107.770	0.190
294	罪犯	体词	107.770	108.210	0.440
295	吴国	体词	109.010	109.310	0.300
296	上上下下	其他	109.310	109.990	0.680
297	见	谓词	109.990	110.180	0.190
298	他	代词	110.180	110.270	0.090
299	这么	代词	110.270	110.520	0.250
300	做	谓词	110.520	110.730	0.210
301	都	饰词	110.780	110.950	0.170
302	很	饰词	110.950	111.140	0.190
303	高兴	饰词	111.140	111.570	0.430
304	说	谓词	112.020	112.170	0.150
305	他	代词	112.170	112.260	0.090
306	好话	谓词	112.260	112.720	0.460
307	的	虚词	112.720	112.810	0.090
308	人	体词	112.810	112.950	0.140
309	就	饰词	112.950	113.060	0.110
310	多	饰词	113.060	113.290	0.230
311	起来	谓词	113.290	113.610	0.320
312	他	代词	114.640	114.770	0.130
313	每次	代词	114.770	115.160	0.390
314	出外	谓词	115.160	115.470	0.310
315	巡视	谓词	115.470	115.940	0.470
316	百姓	体词	116.190	116.580	0.390
317	们	其他	116.580	116.700	0.120
318	都	饰词	116.700	116.820	0.120
319	挤	谓词	116.820	117.010	0.190
320	在	虚词	117.010	117.130	0.120
321	街道	体词	117.130	117.430	0.300
322	两边	体词	117.430	117.880	0.450
323	抻	谓词	118.310	118.490	0.180
324	长	谓词	118.490	118.690	0.200
325	了	虚词	118.690	118.760	0.070
326	脖子	体词	118.760	119.140	0.380
327	要	谓词	119.450	119.600	0.150
328	看看	谓词	119.600	119.910	0.310
329	这位	代词	119.910	120.120	0.210
330	大将军	体词	120.120	120.630	0.510
331	长	谓词	120.630	120.810	0.180
332	得	虚词	120.810	120.870	0.060
333	什么样	代词	120.870	121.220	0.350
334	儿	体词	121.220	121.300	0.080
335	过	虚词	122.220	122.380	0.160
336	了	虚词	122.380	122.470	0.090
337	些	体词	122.470	122.600	0.130
338	日子	体词	122.600	122.980	0.380
339	诸葛	体词	123.170	123.440	0.270
340	恪	谓词	123.440	123.650	0.210
341	带兵	谓词	123.650	124.050	0.400
342	到	谓词	124.050	124.180	0.130
343	了	虚词	124.180	124.260	0.080
344	和	虚词	124.260	124.430	0.170
345	魏国	体词	124.430	124.780	0.350
346	交界	体词	124.780	125.220	0.440
347	的	虚词	125.220	125.320	0.100
348	地方	体词	125.320	125.650	0.330
349	他	代词	126.650	126.750	0.100
350	下令	谓词	126.750	127.190	0.440
351	在	虚词	127.190	127.310	0.120
352	边界	体词	127.310	127.730	0.420
353	上造	谓词	127.730	128.120	0.390
354	了	虚词	128.120	128.220	0.100
355	两座	饰词	128.220	128.560	0.340
356	城	体词	128.560	128.960	0.400
357	修	谓词	129.010	129.280	0.270
358	了	虚词	129.280	129.380	0.100
359	一条	饰词	129.380	129.610	0.230
360	大堤	体词	129.610	130.040	0.430
361	还	饰词	130.450	130.550	0.100
362	留下	谓词	130.550	130.850	0.300
363	一些	饰词	130.850	131.090	0.240
364	将士	体词	131.090	131.490	0.400
365	守	谓词	131.490	131.700	0.210
366	在	虚词	131.700	131.800	0.100
367	城里	体词	131.800	132.230	0.430
368	准备	谓词	132.360	132.690	0.330
369	随时	饰词	132.690	133.120	0.430
370	对付	谓词	133.120	133.480	0.360
371	魏国	体词	133.480	133.850	0.370
372	不久	谓词	134.520	134.920	0.400
373	司马师	体词	135.270	135.850	0.580
374	果然	饰词	135.850	136.260	0.410
375	派兵	体词	136.260	136.630	0.370
376	来	谓词	136.630	136.760	0.130
377	打	谓词	136.760	136.920	0.160
378	吴国	体词	136.920	137.370	0.450
379	吴国	体词	138.050	138.350	0.300
380	因为	虚词	138.350	138.600	0.250
381	早	谓词	138.600	138.820	0.220
382	有	谓词	138.820	138.950	0.130
383	准备	谓词	138.950	139.340	0.390
384	把	虚词	139.460	139.610	0.150
385	魏军	体词	139.610	139.990	0.380
386	打败	谓词	139.990	140.420	0.430
387	了	虚词	140.420	140.540	0.120
388	诸葛	体词	141.610	141.940	0.330
389	恪立	谓词	141.940	142.310	0.370
390	了	虚词	142.310	142.430	0.120
391	大功	体词	142.430	142.880	0.450
392	吴王孙	体词	143.440	143.940	0.500
393	亮	谓词	143.940	144.140	0.200
394	把	虚词	144.140	144.220	0.080
395	他	代词	144.220	144.310	0.090
396	看成	谓词	144.310	144.680	0.370
397	了	虚词	144.680	144.760	0.080
398	大	谓词	144.760	144.930	0.170
399	能	谓词	144.930	145.150	0.220
400	人	体词	145.150	145.320	0.170
401	让	谓词	145.780	145.910	0.130
402	他	代词	145.910	145.990	0.080
403	掌管	谓词	145.990	146.410	0.420
404	起	谓词	146.410	146.550	0.140
405	全国	体词	146.550	147.000	0.450
406	的	虚词	147.000	147.090	0.090
407	军队	体词	147.090	147.480	0.390
408	这一下	其他	148.100	148.640	0.540
409	诸葛	体词	148.780	149.170	0.390
410	恪就	其他	149.170	149.450	0.280
411	骄傲起来	其他	149.450	150.170	0.720
412	别人	代词	150.540	150.860	0.320
413	的话	虚词	150.860	151.220	0.360
414	他	代词	151.270	151.430	0.160
415	就	饰词	151.430	151.540	0.110
416	不怎么	其他	151.540	151.930	0.390
417	听	谓词	151.930	152.120	0.190
418	得	虚词	152.120	152.190	0.070
419	进去	谓词	152.190	152.530	0.340
420	了	虚词	152.530	152.680	0.150
421	第二年	饰词	153.770	154.350	0.580
422	公元	体词	154.480	154.950	0.470
423	年	饰词	155.470	155.740	0.270
424	诸葛	体词	156.020	156.330	0.310
425	恪要	谓词	156.330	156.660	0.330
426	出兵	谓词	156.660	157.040	0.380
427	伐	谓词	157.040	157.260	0.220
428	魏	体词	157.260	157.480	0.220
429	大臣	体词	157.690	158.130	0.440
430	们	其他	158.130	158.240	0.110
431	都	饰词	158.240	158.340	0.100
432	不	饰词	158.340	158.450	0.110
433	同意	饰词	158.450	158.860	0.410
434	说	谓词	159.280	159.410	0.130
435	将士	体词	159.410	159.800	0.390
436	们	其他	159.800	159.910	0.110
437	太	饰词	159.910	160.080	0.170
438	疲劳	谓词	160.080	160.510	0.430
439	了	虚词	160.510	160.620	0.110
440	应该	谓词	160.780	161.030	0.250
441	休息	谓词	161.030	161.380	0.350
442	休息	谓词	161.380	161.730	0.350
443	诸葛	体词	162.580	162.870	0.290
444	恪不听	谓词	162.870	163.440	0.570
445	还	饰词	163.610	163.770	0.160
446	说出	谓词	163.770	164.120	0.350
447	了	虚词	164.120	164.220	0.100
448	一大	谓词	164.220	164.470	0.250
449	套	体词	164.470	164.620	0.150
450	理由	体词	164.620	165.040	0.420
451	他	代词	165.640	165.720	0.080
452	说	谓词	165.720	165.980	0.260
453	天上	体词	167.160	167.500	0.340
454	没有	谓词	167.500	167.690	0.190
455	两个	饰词	167.690	167.960	0.270
456	太阳	体词	167.960	168.470	0.510
457	地上	体词	168.800	169.130	0.330
458	也	饰词	169.130	169.200	0.070
459	不能	谓词	169.200	169.480	0.280
460	有	谓词	169.480	169.560	0.080
461	两个	饰词	169.560	169.820	0.260
462	皇帝	体词	169.820	170.250	0.430
463	魏国	体词	171.090	171.370	0.280
464	的	虚词	171.370	171.450	0.080
465	司马懿	体词	171.450	171.880	0.430
466	死	谓词	171.880	172.110	0.230
467	了	虚词	172.110	172.300	0.190
468	力量	体词	172.440	172.810	0.370
469	比	虚词	172.810	172.950	0.140
470	以前	体词	172.950	173.230	0.280
471	小	谓词	173.230	173.430	0.200
472	多	饰词	173.430	173.610	0.180
473	了	虚词	173.610	173.740	0.130
474	我们	代词	174.330	174.550	0.220
475	不能	谓词	174.550	174.840	0.290
476	白白	体词	174.840	175.150	0.310
477	放过	谓词	175.150	175.460	0.310
478	这个	代词	175.460	175.630	0.170
479	机会	体词	175.630	176.010	0.380
480	大臣	体词	177.220	177.580	0.360
481	们	其他	177.580	177.710	0.130
482	知道	谓词	177.710	177.960	0.250
483	诸葛	体词	177.960	178.260	0.300
484	恪非要	其他	178.260	178.800	0.540
485	出兵	谓词	178.800	179.180	0.380
486	不可	谓词	179.180	179.550	0.370
487	都	饰词	179.590	179.760	0.170
488	不敢	饰词	179.760	180.070	0.310
489	再	饰词	180.070	180.180	0.110
490	反对	饰词	180.180	180.560	0.380
491	诸葛	体词	181.290	181.600	0.310
492	恪	谓词	181.600	181.810	0.210
493	率领	谓词	181.810	182.190	0.380
494	二十万	饰词	182.190	182.680	0.490
495	人马	体词	182.680	183.070	0.390
496	浩浩荡荡	其他	183.230	184.110	0.880
497	地	虚词	184.110	184.170	0.060
498	开往	谓词	184.170	184.530	0.360
499	新城	体词	184.530	184.970	0.440
500	没想到	其他	185.600	186.030	0.430
501	攻	谓词	186.030	186.240	0.210
502	了	虚词	186.240	186.300	0.060
503	三个	饰词	186.300	186.670	0.370
504	月	饰词	186.670	186.890	0.220
505	还	饰词	187.050	187.280	0.230
506	没	谓词	187.280	187.480	0.200
507	攻下来	谓词	187.480	187.960	0.480
508	士兵	体词	188.450	188.840	0.390
509	们	其他	188.840	189.000	0.160
510	日夜	体词	189.000	189.350	0.350
511	不能	谓词	189.350	189.610	0.260
512	休息	谓词	189.610	190.040	0.430
513	都	饰词	190.160	190.400	0.240
514	想	谓词	190.400	190.580	0.180
515	歇歇	谓词	190.580	190.920	0.340
516	喘	谓词	190.920	191.120	0.200
517	口气	体词	191.120	191.510	0.390
518	这时候	代词	192.630	193.100	0.470
519	又	饰词	193.100	193.260	0.160
520	到	谓词	193.260	193.380	0.120
521	了	虚词	193.380	193.490	0.110
522	七月	体词	193.490	193.990	0.500
523	天	体词	194.320	194.580	0.260
524	热	谓词	194.580	194.770	0.190
525	得	虚词	194.770	194.850	0.080
526	像	谓词	194.850	195.030	0.180
527	个	体词	195.030	195.110	0.080
528	大	谓词	195.110	195.290	0.180
529	蒸笼	体词	195.290	195.740	0.450
530	大伙儿	代词	196.210	196.570	0.360
531	不是	虚词	196.570	196.820	0.250
532	中暑	体词	196.820	197.330	0.510
533	就是	饰词	197.370	197.660	0.290
534	泻肚子	体词	197.660	198.230	0.570
535	不少	饰词	198.730	199.070	0.340
536	人	体词	199.070	199.240	0.170
537	哼哼	谓词	199.240	199.650	0.410
538	呀呀	虚词	199.650	199.930	0.280
539	地	虚词	199.930	200.030	0.100
540	躺	谓词	200.030	200.240	0.210
541	在	虚词	200.240	200.330	0.090
542	地下	体词	200.330	200.680	0.350
543	一点	饰词	200.880	201.210	0.330
544	劲儿	体词	201.250	201.460	0.210
545	都	饰词	201.460	201.550	0.090
546	没有	谓词	201.550	201.870	0.320
547	好多	饰词	202.450	202.820	0.370
548	士兵	体词	202.820	203.240	0.420
549	直	饰词	203.240	203.410	0.170
550	发牢骚	谓词	203.410	203.930	0.520
551	将军	体词	204.500	204.840	0.340
552	们	其他	204.840	204.970	0.130
553	只好	饰词	204.970	205.250	0.280
554	把	虚词	205.250	205.370	0.120
555	这事	代词	205.370	205.690	0.320
556	报告	体词	205.690	206.090	0.400
557	给	虚词	206.090	206.210	0.120
558	诸葛	体词	206.210	206.500	0.290
559	恪	谓词	206.500	206.740	0.240
560	诸葛	体词	207.860	208.240	0.380
561	恪	谓词	208.240	208.430	0.190
562	攻不下	谓词	208.430	208.910	0.480
563	新城	体词	208.910	209.410	0.500
564	心里	体词	209.550	209.910	0.360
565	本来	体词	209.910	210.260	0.350
566	就	饰词	210.260	210.400	0.140
567	窝	谓词	210.400	210.530	0.130
568	着	虚词	210.530	210.630	0.100
569	火儿	体词	210.630	210.940	0.310
570	一	饰词	211.680	211.790	0.110
571	听说	谓词	211.790	212.070	0.280
572	害病	谓词	212.070	212.550	0.480
573	的	虚词	212.550	212.630	0.080
574	人	体词	212.630	212.780	0.150
575	这么	代词	212.780	212.990	0.210
576	多	饰词	212.990	213.180	0.190
577	更是	饰词	213.290	213.680	0.390
578	火上浇油	体词	213.680	214.550	0.870
579	他	代词	215.140	215.260	0.120
580	拍桌子	体词	215.260	215.820	0.560
581	瞪	谓词	215.820	216.050	0.230
582	眼睛	体词	216.050	216.430	0.380
583	大	谓词	216.530	216.800	0.270
584	骂	谓词	216.800	216.990	0.190
585	士兵	体词	216.990	217.370	0.380
586	装病	体词	217.370	217.800	0.430
587	骂	谓词	218.100	218.240	0.140
588	将军	体词	218.240	218.630	0.390
589	们	其他	218.630	218.730	0.100
590	谎报	体词	218.730	219.100	0.370
591	军情	体词	219.100	219.610	0.510
592	还	饰词	219.970	220.190	0.220
593	说	谓词	220.190	220.360	0.170
594	要	谓词	220.360	220.480	0.120
595	再	饰词	220.480	220.730	0.250
596	这么	代词	220.730	220.950	0.220
597	装病	体词	220.950	221.350	0.400
598	和	虚词	221.350	221.460	0.110
599	谎报	体词	221.460	221.970	0.510
600	就要	饰词	222.060	222.340	0.280
601	把	虚词	222.340	222.480	0.140
602	他们	代词	222.480	222.710	0.230
603	办罪	谓词	222.710	223.100	0.390
604	这么一来	其他	224.180	224.800	0.620
605	说	谓词	224.990	225.210	0.220
606	有	谓词	225.210	225.350	0.140
607	病	体词	225.350	225.570	0.220
608	的	虚词	225.570	225.640	0.070
609	不多	谓词	225.640	226.000	0.360
610	了	虚词	226.000	226.130	0.130
611	偷偷	饰词	226.350	226.750	0.400
612	逃跑	谓词	226.750	227.240	0.490
613	的	虚词	227.240	227.330	0.090
614	人	体词	227.330	227.460	0.130
615	可	谓词	227.460	227.560	0.100
616	多	饰词	227.560	227.770	0.210
617	起来	谓词	227.770	228.060	0.290
618	了	虚词	228.060	228.180	0.120
619	有	谓词	228.850	228.990	0.140
620	的	虚词	228.990	229.080	0.090
621	人	体词	229.080	229.240	0.160
622	干脆	饰词	229.240	229.580	0.340
623	往	虚词	229.580	229.770	0.190
624	北	体词	229.770	229.960	0.190
625	跑	谓词	229.960	230.280	0.320
626	逃到	谓词	230.330	230.720	0.390
627	了	虚词	230.720	230.830	0.110
628	魏国	体词	230.830	231.200	0.370
629	去	谓词	231.200	231.350	0.150
630	了	虚词	231.350	231.440	0.090
631	诸葛	体词	232.100	232.400	0.300
632	恪没	其他	232.400	232.710	0.310
633	办法	体词	232.710	233.110	0.400
634	这	代词	233.210	233.450	0.240
635	才	饰词	233.450	233.580	0.130
636	下令	谓词	233.580	233.940	0.360
637	退兵	谓词	233.940	234.370	0.430
638	士兵	体词	234.930	235.300	0.370
639	们	其他	235.300	235.430	0.130
640	忙忙乱乱	其他	235.430	236.200	0.770
641	的	虚词	236.200	236.330	0.130
642	连	体词	236.480	236.710	0.230
643	军械	体词	236.710	237.190	0.480
644	什么	代词	237.190	237.400	0.210
645	的	虚词	237.400	237.500	0.100
646	都	饰词	237.500	237.610	0.110
647	来不及	谓词	237.610	238.010	0.400
648	搬走	谓词	238.010	238.420	0.410
649	那些	代词	239.530	239.800	0.270
650	有	谓词	239.800	239.960	0.160
651	病	体词	239.960	240.200	0.240
652	的	虚词	240.200	240.280	0.080
653	就	饰词	240.280	240.380	0.100
654	更惨	谓词	240.380	240.880	0.500
655	了	虚词	240.880	241.020	0.140
656	沿路	体词	241.590	241.880	0.290
657	有	谓词	241.880	241.980	0.100
658	病死	谓词	241.980	242.450	0.470
659	的	虚词	242.450	242.620	0.170
660	有	谓词	242.690	242.870	0.180
661	自杀	谓词	242.870	243.360	0.490
662	的	虚词	243.360	243.500	0.140
663	没死	谓词	243.790	244.200	0.410
664	的	虚词	244.200	244.300	0.100
665	也	饰词	244.300	244.410	0.110
666	唉声叹气	其他	244.410	245.280	0.870
667	直	饰词	245.420	245.600	0.180
668	说怪话	其他	245.600	246.230	0.630
669	诸葛	体词	247.040	247.340	0.300
670	恪只	谓词	247.340	247.730	0.390
671	当作	谓词	247.730	247.970	0.240
672	没	谓词	247.970	248.140	0.170
673	听见	谓词	248.140	248.580	0.440
674	他	代词	248.990	249.160	0.170
675	还	饰词	249.160	249.270	0.110
676	打算	谓词	249.270	249.610	0.340
