index	word	part_of_speech	onset	offset	duration
157	极了	饰词	66.270	66.760	0.490
158	虽说	虚词	67.890	68.240	0.350
159	刘备	体词	68.240	68.610	0.370
160	跟	虚词	68.610	68.780	0.170
161	自己	代词	68.780	69.050	0.270
162	一样	代词	69.050	69.470	0.420
163	都	饰词	69.710	69.830	0.120
164	是	谓词	69.830	69.960	0.130
165	朝廷	体词	69.960	70.320	0.360
166	的	虚词	70.320	70.410	0.090
167	本家	代词	70.410	70.970	0.560
168	可	谓词	71.740	71.830	0.090
169	谁	代词	71.830	72.030	0.200
170	知道	谓词	72.030	72.280	0.250
171	他	代词	72.280	72.410	0.130
172	是不是	其他	72.410	72.800	0.390
173	有意	谓词	72.800	73.080	0.280
174	拉拢	谓词	73.080	73.440	0.360
175	人	体词	73.440	73.710	0.270
176	打算	谓词	73.860	74.220	0.360
177	夺取	谓词	74.220	74.490	0.270
178	荆州	体词	74.490	74.880	0.390
179	呐	虚词	74.880	75.140	0.260
180	刚才	体词	76.260	76.540	0.280
181	刘备	体词	76.540	76.870	0.330
182	这	代词	76.870	76.970	0.100
183	一番话	体词	76.970	77.430	0.460
184	不	饰词	77.670	77.870	0.200
185	正好	谓词	77.870	78.200	0.330
186	把	虚词	78.200	78.320	0.120
187	他	代词	78.320	78.410	0.090
188	心里话	体词	78.410	78.880	0.470
189	说	谓词	78.880	79.120	0.240
190	出来	谓词	79.120	79.370	0.250
191	了	虚词	79.370	79.460	0.090
192	吗	虚词	79.460	79.570	0.110
193	刘表	体词	80.830	81.190	0.360
194	这么	代词	81.190	81.430	0.240
195	一	饰词	81.430	81.560	0.130
196	琢磨	谓词	81.560	81.930	0.370
197	对	虚词	82.330	82.550	0.220
198	刘备	体词	82.550	82.890	0.340
199	的	虚词	82.890	82.980	0.090
200	那股	代词	82.980	83.270	0.290
201	热火	体词	83.270	83.640	0.370
202	劲儿	体词	83.640	83.890	0.250
203	就	饰词	83.890	84.020	0.130
204	冷下来	其他	84.020	84.560	0.540
205	了	虚词	84.560	84.750	0.190
206	刘备	体词	85.810	86.120	0.310
207	回到	谓词	86.120	86.400	0.280
208	新野	体词	86.400	86.730	0.330
209	以后	体词	86.730	87.100	0.370
210	有	谓词	87.580	87.650	0.070
211	一个	饰词	87.650	87.830	0.180
212	人	体词	87.830	87.970	0.140
213	来	谓词	87.970	88.090	0.120
214	找	谓词	88.090	88.300	0.210
215	他	代词	88.300	88.550	0.250
216	叫	谓词	89.180	89.300	0.120
217	进来	谓词	89.300	89.550	0.250
218	一	饰词	89.550	89.660	0.110
219	看	谓词	89.660	90.010	0.350
220	不	饰词	90.200	90.300	0.100
221	认识	谓词	90.300	90.740	0.440
222	刘备	体词	91.200	91.460	0.260
223	就	饰词	91.460	91.580	0.120
224	问	谓词	91.580	91.930	0.350
225	您	代词	93.070	93.210	0.140
226	找	谓词	93.210	93.400	0.190
227	我	代词	93.400	93.450	0.050
228	有事吗	谓词	93.450	94.150	0.700
229	这个	代词	95.400	95.670	0.270
230	人	体词	95.670	95.860	0.190
231	说	谓词	95.860	96.130	0.270
232	我	代词	97.460	97.540	0.080
233	原来	饰词	97.540	97.800	0.260
234	叫	谓词	97.800	97.920	0.120
235	单福	体词	98.000	98.530	0.530
236	小	谓词	99.100	99.280	0.180
237	的	虚词	99.280	99.400	0.120
238	时候	体词	99.400	99.690	0.290
239	总想	体词	99.690	100.050	0.360
240	做	谓词	100.050	100.150	0.100
241	个	体词	100.150	100.240	0.090
242	侠客	体词	100.240	100.690	0.450
243	后来	体词	101.420	101.660	0.240
244	我	代词	101.660	101.780	0.120
245	杀了人	其他	101.780	102.430	0.650
246	逃	谓词	102.510	102.680	0.170
247	到	谓词	102.680	102.820	0.140
248	外地	体词	102.820	103.170	0.350
249	去	谓词	103.170	103.410	0.240
250	改名	谓词	103.680	104.030	0.350
251	叫	谓词	104.030	104.160	0.130
252	徐庶	体词	104.160	104.610	0.450
253	打	谓词	105.430	105.550	0.120
254	那儿	代词	105.550	105.750	0.200
255	以后	体词	105.750	106.050	0.300
256	我	代词	106.250	106.520	0.270
257	就	饰词	106.520	106.660	0.140
258	一心一意	其他	106.660	107.220	0.560
259	地	虚词	107.220	107.320	0.100
260	学习	谓词	107.320	107.640	0.320
261	经书	体词	107.640	108.110	0.470
262	听说	谓词	108.870	109.130	0.260
263	您	谓词	109.130	109.330	0.200
264	招贤纳士	体词	109.330	110.140	0.810
265	我	代词	110.330	110.550	0.220
266	今天	体词	110.550	110.880	0.330
267	特意	饰词	110.880	111.130	0.250
268	投奔	谓词	111.130	111.440	0.310
269	您	代词	111.440	111.600	0.160
270	来	谓词	111.600	111.820	0.220
271	了	虚词	111.820	112.030	0.210
272	刘备	体词	113.250	113.580	0.330
273	把	虚词	113.580	113.720	0.140
274	徐庶收	体词	113.720	114.360	0.640
275	留下	谓词	114.360	114.810	0.450
276	请	谓词	114.980	115.190	0.210
277	他	代词	115.190	115.300	0.110
278	当	虚词	115.300	115.490	0.190
279	了	虚词	115.490	115.550	0.060
280	谋士	体词	115.550	115.980	0.430
281	刚巧	饰词	116.980	117.290	0.310
282	这时候	代词	117.290	117.780	0.490
283	曹操	体词	118.160	118.580	0.420
284	派	谓词	118.580	118.770	0.190
285	夏侯惇	体词	118.770	119.380	0.610
286	带兵	谓词	119.380	119.750	0.370
287	到	谓词	119.750	119.890	0.140
288	了	虚词	119.890	119.980	0.090
289	博望	谓词	119.980	120.530	0.550
290	刘备	体词	121.440	121.680	0.240
291	按照	虚词	121.680	121.990	0.310
292	徐	体词	121.990	122.220	0.230
293	庶的	体词	122.220	122.490	0.270
294	计策	体词	122.490	122.910	0.420
295	先	饰词	123.550	123.740	0.190
296	在	虚词	123.740	123.860	0.120
297	城外	体词	123.860	124.210	0.350
298	设下	谓词	124.210	124.530	0.320
299	了	虚词	124.530	124.640	0.110
300	伏兵	体词	124.640	125.120	0.480
301	又	饰词	125.810	125.840	0.030
302	用	虚词	125.840	125.930	0.090
303	一把	饰词	125.930	126.140	0.210
304	大	谓词	126.140	126.320	0.180
305	火烧	体词	126.320	126.760	0.440
306	了	虚词	126.760	126.880	0.120
307	自己	代词	126.880	127.170	0.290
308	军队	体词	127.170	127.520	0.350
309	的	虚词	127.520	127.600	0.080
310	一些	饰词	127.600	127.870	0.270
311	辎重	体词	127.870	128.390	0.520
312	辎重	体词	129.490	129.820	0.330
313	一	饰词	129.820	129.920	0.100
314	烧	谓词	129.920	130.110	0.190
315	他	代词	130.660	130.840	0.180
316	带	谓词	130.840	131.020	0.180
317	着	虚词	131.020	131.110	0.090
318	人	体词	131.110	131.310	0.200
319	故意	饰词	131.310	131.590	0.280
320	忙忙乱乱	其他	131.590	132.310	0.720
321	地	虚词	132.310	132.380	0.070
322	往	虚词	132.380	132.550	0.170
323	南	体词	132.550	132.710	0.160
324	逃跑	谓词	132.710	133.250	0.540
325	夏侯惇	体词	134.160	134.730	0.570
326	不	饰词	134.730	134.860	0.130
327	知道	谓词	134.860	135.090	0.230
328	是	谓词	135.090	135.290	0.200
329	计	体词	135.290	135.600	0.310
330	一个劲儿	饰词	135.850	136.320	0.470
331	地	虚词	136.320	136.390	0.070
332	猛追	谓词	136.390	136.900	0.510
333	结果	体词	137.490	137.750	0.260
334	中	体词	137.750	137.930	0.180
335	了	虚词	137.930	138.000	0.070
336	埋伏	谓词	138.000	138.460	0.460
337	吃	谓词	138.630	138.850	0.220
338	了	虚词	138.850	138.940	0.090
339	一个	饰词	138.940	139.140	0.200
340	大	谓词	139.140	139.340	0.200
341	败仗	谓词	139.340	139.860	0.520
342	这一来	其他	140.770	141.300	0.530
343	刘备	体词	141.610	141.920	0.310
344	对	虚词	141.920	142.040	0.120
345	徐庶更	体词	142.040	142.680	0.640
346	敬重	谓词	142.680	143.070	0.390
347	了	虚词	143.070	143.260	0.190
348	徐	体词	144.270	144.470	0.200
349	庶对	体词	144.470	144.780	0.310
350	刘备	体词	144.780	145.150	0.370
351	说	谓词	145.150	145.400	0.250
352	我	代词	146.690	146.760	0.070
353	的	虚词	146.760	146.880	0.120
354	本事	代词	146.880	147.180	0.300
355	算不了	其他	147.180	147.600	0.420
356	什么	代词	147.600	147.860	0.260
357	此地	代词	148.540	148.860	0.320
358	有个	代词	148.860	149.050	0.190
359	能人	体词	149.050	149.520	0.470
360	他	代词	149.710	149.880	0.170
361	才	饰词	149.880	150.010	0.130
362	真是	饰词	150.010	150.300	0.290
363	高明	体词	150.300	150.680	0.380
364	呐	虚词	150.680	150.930	0.250
365	您	代词	151.370	151.470	0.100
366	想	谓词	151.470	151.620	0.150
367	不想	谓词	151.620	151.870	0.250
368	见见	谓词	151.870	152.180	0.310
369	他	代词	152.180	152.450	0.270
370	刘备	体词	153.670	154.030	0.360
371	问	谓词	154.030	154.170	0.140
372	他	代词	154.170	154.300	0.130
373	说	谓词	154.300	154.490	0.190
374	的	虚词	154.490	154.590	0.100
375	是	谓词	154.590	154.740	0.150
376	谁	代词	154.740	155.140	0.400
377	徐	体词	155.840	156.080	0.240
378	庶说	体词	156.080	156.570	0.490
379	这个	代词	157.880	158.120	0.240
380	人姓	体词	158.120	158.540	0.420
381	诸葛	体词	158.540	158.970	0.430
382	名亮	体词	159.490	160.050	0.560
383	本来	体词	160.330	160.610	0.280
384	是	谓词	160.610	160.750	0.140
385	阳都	体词	160.750	161.140	0.390
386	人	体词	161.140	161.380	0.240
387	父亲	体词	162.140	162.470	0.330
388	死	谓词	162.470	162.620	0.150
389	了	虚词	162.620	162.730	0.110
390	以后	体词	162.730	163.050	0.320
391	叔父	体词	163.520	163.930	0.410
392	带	谓词	163.930	164.140	0.210
393	着	虚词	164.140	164.230	0.090
394	他	代词	164.230	164.380	0.150
395	和	虚词	164.380	164.510	0.130
396	他	代词	164.510	164.630	0.120
397	弟弟	体词	164.630	164.930	0.300
398	诸葛均	体词	164.930	165.500	0.570
399	到	谓词	165.500	165.630	0.130
400	了	虚词	165.630	165.740	0.110
401	荆州	体词	165.740	166.130	0.390
402	后来	体词	167.300	167.640	0.340
403	叔父	体词	167.640	168.000	0.360
404	也	饰词	168.000	168.120	0.120
405	死	谓词	168.120	168.400	0.280
406	了	虚词	168.400	168.680	0.280
407	诸葛亮	体词	169.170	169.690	0.520
408	就	饰词	169.690	169.780	0.090
409	在	虚词	169.780	169.930	0.150
410	隆中	体词	169.930	170.320	0.390
411	种田	体词	170.320	170.670	0.350
412	谋生	谓词	170.670	171.140	0.470
413	可	谓词	172.110	172.200	0.090
414	他	代词	172.200	172.310	0.110
415	心里	体词	172.310	172.600	0.290
416	老	谓词	172.600	172.780	0.180
417	想着	谓词	172.780	173.070	0.290
418	天下事	体词	173.070	173.680	0.610
419	和	虚词	174.100	174.230	0.130
420	朋友	体词	174.230	174.490	0.260
421	谈	谓词	174.490	174.740	0.250
422	起来	谓词	174.740	175.060	0.320
423	见解	谓词	175.240	175.630	0.390
424	高明	体词	175.630	176.120	0.490
425	让	谓词	176.340	176.480	0.140
426	人	体词	176.480	176.610	0.130
427	佩服	谓词	176.610	177.040	0.430
428	他	代词	178.150	178.260	0.110
429	住	谓词	178.260	178.450	0.190
430	的	虚词	178.450	178.550	0.100
431	地方	体词	178.550	178.890	0.340
432	有个	代词	178.890	179.080	0.190
433	卧龙岗	体词	179.080	179.800	0.720
434	大家	体词	180.170	180.440	0.270
435	都	饰词	180.440	180.550	0.110
436	叫	谓词	180.550	180.690	0.140
437	他	代词	180.690	180.810	0.120
438	卧龙	体词	180.810	181.200	0.390
439	先生	体词	181.200	181.630	0.430
440	刘备	体词	182.930	183.280	0.350
441	听	谓词	183.280	183.510	0.230
442	了	虚词	183.510	183.610	0.100
443	直	谓词	183.610	183.800	0.190
444	拍巴掌	其他	183.800	184.560	0.760
445	说	谓词	184.800	185.070	0.270
446	噢	其他	186.580	186.610	0.030
447	我	代词	187.190	187.240	0.050
448	想	谓词	187.240	187.520	0.280
449	起来	谓词	187.520	187.810	0.290
450	了	虚词	187.810	188.030	0.220
451	前些天	体词	188.750	189.400	0.650
452	我	代词	189.710	189.760	0.050
453	去	谓词	189.760	189.890	0.130
454	拜访	谓词	189.890	190.280	0.390
455	一个	饰词	190.280	190.450	0.170
456	叫	谓词	190.450	190.580	0.130
457	司马徽	体词	190.580	191.110	0.530
458	的	虚词	191.110	191.190	0.080
459	隐士	体词	191.190	191.610	0.420
460	他	代词	192.450	192.550	0.100
461	对	虚词	192.550	192.660	0.110
462	我	代词	192.660	192.780	0.120
463	说	谓词	192.780	193.040	0.260
464	此地	代词	193.540	193.830	0.290
465	有	谓词	193.830	193.920	0.090
466	伏龙凤雏	体词	193.920	194.860	0.940
467	是	谓词	195.020	195.230	0.210
468	当代	体词	195.230	195.510	0.280
469	的	虚词	195.510	195.620	0.110
470	俊杰	体词	195.620	196.100	0.480
471	这	代词	197.120	197.230	0.110
472	伏龙凤雏	体词	197.230	197.930	0.700
473	就是	饰词	197.930	198.160	0.230
474	卧龙	体词	198.160	198.490	0.330
475	先生	体词	198.490	198.880	0.390
476	吧	虚词	198.880	199.110	0.230
477	徐	体词	200.360	200.580	0.220
478	庶说	体词	200.580	201.080	0.500
479	我	代词	202.410	202.470	0.060
480	跟	虚词	202.470	202.660	0.190
481	司马徽	体词	202.660	203.190	0.530
482	也	饰词	203.190	203.240	0.050
483	很熟	谓词	203.240	203.800	0.560
484	他	代词	204.560	204.670	0.110
485	说	谓词	204.670	204.820	0.150
486	的	虚词	204.820	204.940	0.120
487	伏龙	体词	204.940	205.330	0.390
488	正是	饰词	205.330	205.610	0.280
489	诸葛亮	体词	205.610	206.250	0.640
490	凤雏	体词	206.700	207.120	0.420
491	指	谓词	207.120	207.270	0.150
492	的	虚词	207.270	207.370	0.100
493	是	谓词	207.370	207.500	0.130
494	另	代词	207.500	207.750	0.250
495	一个	饰词	207.750	207.910	0.160
496	人	体词	207.910	208.160	0.250
497	叫	谓词	208.370	208.550	0.180
498	庞统	谓词	208.550	209.110	0.560
499	刘备	体词	210.420	210.810	0.390
500	问	体词	210.810	211.160	0.350
501	不	饰词	212.220	212.350	0.130
502	知道	谓词	212.350	212.650	0.300
503	这位	代词	212.650	212.900	0.250
504	诸葛	体词	212.900	213.170	0.270
505	先生	体词	213.170	213.520	0.350
506	的	虚词	213.520	213.590	0.070
507	才学	体词	213.590	213.940	0.350
508	多么	代词	213.940	214.210	0.270
509	高	谓词	214.210	214.460	0.250
510	能	谓词	214.940	215.060	0.120
511	比得上	饰词	215.060	215.550	0.490
512	您	代词	215.550	215.700	0.150
513	吗	虚词	215.700	216.000	0.300
514	徐庶	体词	217.230	217.610	0.380
515	连忙	饰词	217.610	218.000	0.390
516	说	谓词	218.000	218.200	0.200
517	我	代词	218.200	218.230	0.030
518	怎么	代词	219.700	219.890	0.190
519	能	谓词	219.890	220.040	0.150
520	跟	虚词	220.040	220.180	0.140
521	他	代词	220.180	220.300	0.120
522	相比	谓词	220.300	220.690	0.390
523	呐	虚词	220.690	221.010	0.320
524	我	代词	221.610	221.670	0.060
525	跟	虚词	221.670	221.830	0.160
526	他	代词	221.830	221.920	0.090
527	是	谓词	221.920	222.050	0.130
528	好	谓词	222.050	222.230	0.180
529	朋友	体词	222.230	222.580	0.350
530	顶	谓词	222.930	223.110	0.180
531	了解	谓词	223.110	223.460	0.350
532	他	代词	223.460	223.780	0.320
533	他	代词	224.440	224.530	0.090
534	总	饰词	224.530	224.700	0.170
535	把	虚词	224.700	224.830	0.130
536	自己	代词	224.830	225.130	0.300
537	比成	谓词	225.130	225.500	0.370
538	春秋战国	体词	225.500	226.190	0.690
539	时代	体词	226.190	226.490	0.300
540	的	虚词	226.490	226.570	0.080
541	管仲	体词	226.570	227.120	0.550
542	乐毅	体词	227.320	227.880	0.560
543	我	代词	228.680	228.770	0.090
544	看	谓词	228.770	229.140	0.370
545	他	代词	229.400	229.610	0.210
546	可比	谓词	229.610	229.860	0.250
547	管仲	体词	229.860	230.420	0.560
548	乐毅	体词	230.450	230.930	0.480
549	还有	谓词	230.930	231.280	0.350
550	本事	代词	231.280	231.720	0.440
551	刘备	体词	233.090	233.440	0.350
552	听	谓词	233.440	233.630	0.190
553	得	虚词	233.630	233.700	0.070
554	眉毛	体词	233.700	234.040	0.340
555	尖儿	体词	234.040	234.310	0.270
556	都	饰词	234.310	234.410	0.100
557	扬	谓词	234.410	234.620	0.210
558	起来	谓词	234.620	234.940	0.320
559	了	虚词	234.940	235.150	0.210
560	高兴	饰词	235.370	235.790	0.420
561	地	虚词	235.790	235.880	0.090
562	说	谓词	235.880	236.120	0.240
563	既然	虚词	237.440	237.700	0.260
564	是	谓词	237.700	237.830	0.130
565	这样	代词	237.830	238.330	0.500
566	就	饰词	238.620	238.740	0.120
567	请	谓词	238.740	238.940	0.200
568	您	代词	238.940	239.070	0.130
569	辛苦	谓词	239.070	239.470	0.400
570	一趟	饰词	239.470	239.910	0.440
571	把	虚词	239.970	240.160	0.190
572	他	代词	240.160	240.280	0.120
573	请来	谓词	240.280	240.750	0.470
574	吧	虚词	240.780	240.860	0.080
575	徐庶	体词	242.230	242.650	0.420
576	十分	饰词	242.650	243.050	0.400
577	郑重	谓词	243.050	243.420	0.370
578	地	虚词	243.420	243.500	0.080
579	说	谓词	243.500	243.740	0.240
580	请	谓词	245.040	245.240	0.200
581	这样	代词	245.240	245.470	0.230
582	的	虚词	245.470	245.540	0.070
583	人	体词	245.540	245.720	0.180
584	可	谓词	245.720	245.840	0.120
585	不能	谓词	245.840	246.110	0.270
586	随随便便	谓词	246.110	246.990	0.880
587	只能	谓词	247.430	247.640	0.210
588	您	谓词	247.640	247.790	0.150
589	亲自出马	其他	247.790	248.460	0.670
590	才	饰词	248.460	248.640	0.180
591	行	谓词	248.640	248.880	0.240
592	刘备	体词	250.220	250.560	0.340
593	连声	饰词	250.560	250.990	0.430
594	说	谓词	250.990	251.210	0.220
595	对	虚词	252.490	252.570	0.080
596	对	虚词	252.570	252.630	0.060
597	我	代词	254.200	254.240	0.040
598	就	饰词	254.240	254.340	0.100
599	自己	代词	254.340	254.680	0.340
600	去	谓词	254.680	254.820	0.140
601	见	谓词	254.820	255.030	0.210
602	他	代词	255.030	255.140	0.110
603	吧	虚词	255.140	255.410	0.270
604	第二天	饰词	256.660	257.280	0.620
605	刘备	体词	257.800	258.120	0.320
606	带	谓词	258.120	258.280	0.160
607	着	虚词	258.280	258.380	0.100
608	关羽	体词	258.380	258.890	0.510
609	张飞	体词	258.980	259.380	0.400
610	到	谓词	259.380	259.540	0.160
611	了	虚词	259.540	259.630	0.090
612	隆中	体词	259.630	260.130	0.500
613	他们	代词	260.990	261.210	0.220
614	找到	谓词	261.210	261.480	0.270
615	了	虚词	261.480	261.600	0.120
616	诸葛亮	体词	261.600	262.080	0.480
617	的	虚词	262.080	262.160	0.080
618	住处	体词	262.160	262.560	0.400
619	只见	谓词	263.540	263.800	0.260
620	两扇	饰词	263.800	264.200	0.400
621	木柴	体词	264.200	264.510	0.310
622	棍编	体词	264.510	264.870	0.360
623	的	虚词	264.870	264.930	0.060
624	门	体词	264.930	265.300	0.370
625	一扇	饰词	265.770	266.080	0.310
626	关	谓词	266.080	266.340	0.260
627	着	虚词	266.340	266.430	0.090
628	一扇	饰词	266.730	267.080	0.350
629	半	饰词	267.080	267.270	0.190
630	敞着	谓词	267.270	267.690	0.420
631	门前	体词	268.750	269.070	0.320
632	有	谓词	269.070	269.160	0.090
633	几棵	饰词	269.160	269.540	0.380
634	弯弯	谓词	269.540	269.870	0.330
635	扭扭	谓词	269.870	270.180	0.310
636	的	虚词	270.180	270.290	0.110
637	老	体词	270.290	270.440	0.150
638	梅树	体词	270.440	270.890	0.450
639	上面	体词	271.540	271.850	0.310
640	长满	谓词	271.850	272.180	0.330
641	了	虚词	272.180	272.250	0.070
642	骨朵儿	体词	272.250	272.710	0.460
643	还	饰词	272.890	273.100	0.210
644	没开	谓词	273.100	273.590	0.490
645	再	饰词	274.810	274.950	0.140
646	一看	虚词	274.950	275.220	0.270
647	那	代词	275.220	275.340	0.120
648	房子	体词	275.340	275.750	0.410
649	是	谓词	276.000	276.220	0.220
650	土坯	体词	276.220	276.640	0.420
651	垒	谓词	276.640	276.780	0.140
652	的	虚词	276.780	276.890	0.110
653	墙	体词	276.890	277.330	0.440
654	茅草	体词	277.540	277.960	0.420
655	盖	谓词	277.960	278.130	0.170
656	的	虚词	278.130	278.240	0.110
657	顶子	体词	278.240	278.610	0.370
658	刘备	体词	279.800	280.080	0.280
659	下	体词	280.080	280.270	0.190
660	了	虚词	280.270	280.350	0.080
661	马	体词	280.350	280.530	0.180
662	走进	谓词	280.530	280.920	0.390
663	去	谓词	280.920	281.120	0.200
664	正好	谓词	281.690	282.030	0.340
665	有	谓词	282.030	282.120	0.090
666	一个	饰词	282.120	282.290	0.170
667	小孩儿	体词	282.290	282.750	0.460
668	从	虚词	282.750	282.980	0.230
669	屋里	体词	282.980	283.190	0.210
670	走	谓词	283.190	283.380	0.190
671	出来	谓词	283.380	283.790	0.410
672	刘备	体词	284.730	285.030	0.300
673	猜想	谓词	285.030	285.430	0.400
674	这	代词	285.430	285.520	0.090
675	一定	饰词	285.520	285.820	0.300
676	是	谓词	285.820	285.930	0.110
677	诸葛亮	体词	285.930	286.370	0.440
678	的	虚词	286.370	286.450	0.080
679	书童	体词	286.450	287.070	0.620
