index	word	part_of_speech	onset	offset	duration
96	又	饰词	37.190	37.320	0.130
97	把	虚词	37.320	37.460	0.140
98	皇位	体词	37.460	37.870	0.410
99	让给	谓词	37.870	38.200	0.330
100	了	虚词	38.200	38.300	0.100
101	司马	体词	38.300	38.650	0.350
102	家	体词	38.650	38.870	0.220
103	司马炎	体词	39.380	39.940	0.560
104	做	谓词	39.940	40.070	0.130
105	了	虚词	40.070	40.150	0.080
106	皇帝	体词	40.150	40.650	0.500
107	国号	体词	40.700	41.130	0.430
108	晋	体词	41.130	41.450	0.320
109	他	代词	41.670	41.810	0.140
110	就是	饰词	41.810	42.070	0.260
111	晋武帝	体词	42.070	42.700	0.630
112	晋武帝	体词	43.540	44.020	0.480
113	想	谓词	44.020	44.210	0.190
114	把	虚词	44.210	44.310	0.100
115	国家	体词	44.310	44.660	0.350
116	统一	谓词	44.660	45.050	0.390
117	起来	谓词	45.050	45.360	0.310
118	准备	谓词	45.460	45.820	0.360
119	去	谓词	45.820	45.950	0.130
120	征讨	谓词	45.950	46.350	0.400
121	吴国	体词	46.350	46.880	0.530
122	可是	虚词	48.010	48.220	0.210
123	这时候	代词	48.220	48.750	0.530
124	西部	体词	49.050	49.500	0.450
125	的	虚词	49.500	49.590	0.090
126	几个	饰词	49.590	49.850	0.260
127	州	体词	49.850	50.050	0.200
128	有	谓词	50.050	50.150	0.100
129	不少	饰词	50.150	50.520	0.370
130	部族	体词	50.520	50.850	0.330
131	起兵	谓词	50.850	51.300	0.450
132	反抗	谓词	51.300	51.690	0.390
133	朝廷	体词	51.690	52.140	0.450
134	因为	虚词	52.910	53.070	0.160
135	这个	代词	53.070	53.490	0.420
136	他	代词	53.560	53.720	0.160
137	决定	谓词	53.720	54.050	0.330
138	先	饰词	54.050	54.310	0.260
139	不	饰词	54.310	54.460	0.150
140	着急	谓词	54.460	54.780	0.320
141	灭	谓词	54.780	55.000	0.220
142	吴	体词	55.000	55.250	0.250
143	不但	虚词	55.850	56.160	0.310
144	不灭	谓词	56.160	56.500	0.340
145	吴	体词	56.500	56.810	0.310
146	他	代词	56.950	57.100	0.150
147	还	饰词	57.100	57.250	0.150
148	对	虚词	57.250	57.370	0.120
149	吴国	体词	57.370	57.770	0.400
150	表示	谓词	57.770	58.130	0.360
151	友好	谓词	58.130	58.590	0.460
152	吴国	体词	59.350	59.650	0.300
153	的	虚词	59.650	59.730	0.080
154	使者	体词	59.730	60.080	0.350
155	丁忠	体词	60.080	60.510	0.430
156	到	谓词	60.510	60.620	0.110
157	洛阳	体词	60.620	60.990	0.370
158	来	谓词	60.990	61.100	0.110
159	给	虚词	61.100	61.210	0.110
160	司马昭	体词	61.210	61.700	0.490
161	吊丧	谓词	61.700	62.180	0.480
162	的	虚词	62.180	62.250	0.070
163	时候	体词	62.250	62.570	0.320
164	晋武帝	体词	62.900	63.400	0.500
165	客客气气	体词	63.400	64.170	0.770
166	地	虚词	64.170	64.270	0.100
167	接待	谓词	64.270	64.620	0.350
168	了	虚词	64.620	64.700	0.080
169	他	代词	64.700	64.890	0.190
170	这一来	其他	65.870	66.440	0.570
171	丁忠挺	体词	66.730	67.320	0.590
172	得意	谓词	67.320	67.750	0.430
173	欢欢喜喜	其他	68.140	68.860	0.720
174	回	谓词	68.860	69.030	0.170
175	吴国	体词	69.030	69.450	0.420
176	去	谓词	69.450	69.590	0.140
177	了	虚词	69.590	69.720	0.130
178	吴国	体词	70.530	70.840	0.310
179	这时候	代词	70.840	71.250	0.410
180	是	谓词	71.250	71.390	0.140
181	孙权	体词	71.390	71.830	0.440
182	的	虚词	71.830	71.900	0.070
183	孙子	体词	71.900	72.210	0.310
184	孙皓	体词	72.210	72.730	0.520
185	当	体词	72.730	72.900	0.170
186	皇帝	体词	72.900	73.290	0.390
187	孙皓	体词	73.920	74.310	0.390
188	听说	谓词	74.310	74.610	0.300
189	丁忠	体词	74.610	75.000	0.390
190	回来	谓词	75.000	75.320	0.320
191	了	虚词	75.320	75.450	0.130
192	立刻	饰词	75.580	75.990	0.410
193	召见	谓词	75.990	76.400	0.410
194	他	代词	76.400	76.540	0.140
195	丁忠挺	体词	76.840	77.390	0.550
196	神秘	谓词	77.390	77.720	0.330
197	地	虚词	77.720	77.800	0.080
198	说	谓词	77.800	78.030	0.230
199	我	代词	79.170	79.280	0.110
200	打听	谓词	79.280	79.580	0.300
201	来	谓词	79.580	79.720	0.140
202	了	虚词	79.720	79.880	0.160
203	北方	体词	80.340	80.680	0.340
204	根本	谓词	80.680	80.960	0.280
205	没	谓词	80.960	81.130	0.170
206	准备	谓词	81.130	81.370	0.240
207	到	谓词	81.370	81.470	0.100
208	南边	体词	81.470	81.780	0.310
209	来	谓词	81.780	81.870	0.090
210	打仗	谓词	81.870	82.220	0.350
211	咱们	代词	82.700	82.930	0.230
212	趁	谓词	82.930	83.110	0.180
213	这个	代词	83.110	83.310	0.200
214	机会	体词	83.310	83.660	0.350
215	快点儿	饰词	83.840	84.120	0.280
216	袭击	谓词	84.120	84.560	0.440
217	弋阳	体词	84.560	84.780	0.220
218	吧	虚词	84.780	84.910	0.130
219	孙皓	体词	86.190	86.590	0.400
220	还	饰词	86.590	86.720	0.130
221	没	谓词	86.720	86.870	0.150
222	说话	谓词	86.870	87.330	0.460
223	镇西	体词	87.580	87.960	0.380
224	大将军	体词	87.960	88.480	0.520
225	陆凯	体词	88.480	88.900	0.420
226	反对	饰词	88.900	89.270	0.370
227	说	谓词	89.270	89.530	0.260
228	北方	体词	90.660	91.000	0.340
229	刚刚	饰词	91.000	91.300	0.300
230	灭	谓词	91.300	91.450	0.150
231	了	虚词	91.450	91.530	0.080
232	蜀国	体词	91.530	92.080	0.550
233	又	饰词	92.320	92.370	0.050
234	跟	虚词	92.370	92.520	0.150
235	咱们	代词	92.520	92.750	0.230
236	这么	代词	92.750	92.920	0.170
237	来往	谓词	92.920	93.280	0.360
238	人家	体词	93.860	94.040	0.180
239	不是	虚词	94.040	94.270	0.230
240	害怕	谓词	94.270	94.740	0.470
241	是	谓词	94.920	95.030	0.110
242	在	虚词	95.030	95.130	0.100
243	等待	谓词	95.130	95.410	0.280
244	时机	体词	95.410	95.860	0.450
245	在	虚词	96.570	96.670	0.100
246	这个	代词	96.670	96.900	0.230
247	时候	体词	96.900	97.130	0.230
248	想	谓词	97.130	97.290	0.160
249	碰碰运气	其他	97.290	97.860	0.570
250	打	谓词	97.860	98.020	0.160
251	人家	体词	98.020	98.380	0.360
252	我	代词	98.820	98.890	0.070
253	实在	谓词	98.890	99.250	0.360
254	看不出	谓词	99.250	99.690	0.440
255	有	谓词	99.690	99.740	0.050
256	什么	代词	99.740	99.940	0.200
257	好处	饰词	99.940	100.320	0.380
258	孙皓	体词	101.570	102.010	0.440
259	听	谓词	102.010	102.210	0.200
260	了	虚词	102.210	102.300	0.090
261	陆凯	体词	102.300	102.640	0.340
262	的话	虚词	102.640	103.010	0.370
263	没去	谓词	103.140	103.430	0.290
264	打	谓词	103.430	103.620	0.190
265	弋阳	体词	103.620	104.000	0.380
266	可是	虚词	104.620	104.840	0.220
267	他	代词	104.840	104.950	0.110
268	下令	谓词	104.950	105.380	0.430
269	跟	虚词	105.380	105.540	0.160
270	晋国	体词	105.540	105.930	0.390
271	绝	饰词	105.930	106.120	0.190
272	了	虚词	106.120	106.240	0.120
273	交	体词	106.240	106.480	0.240
274	孙皓	体词	107.180	107.620	0.440
275	又	饰词	107.620	107.740	0.120
276	从	虚词	107.740	107.960	0.220
277	建业	体词	107.960	108.360	0.400
278	迁都	谓词	108.360	108.800	0.440
279	到	谓词	108.800	108.920	0.120
280	武昌	体词	108.920	109.400	0.480
281	武昌	体词	109.880	110.270	0.390
282	物产	体词	110.270	110.620	0.350
283	不	饰词	110.620	110.740	0.120
284	多	饰词	110.740	110.990	0.250
285	朝廷	体词	111.310	111.770	0.460
286	的	虚词	111.770	111.850	0.080
287	一切	代词	111.850	112.200	0.350
288	生活	谓词	112.200	112.550	0.350
289	享用	谓词	112.550	113.020	0.470
290	要	谓词	113.260	113.420	0.160
291	由	虚词	113.420	113.550	0.130
292	扬州	体词	113.550	113.960	0.410
293	的	虚词	113.960	114.050	0.090
294	老百姓	体词	114.050	114.600	0.550
295	负担	谓词	114.600	114.910	0.310
296	交纳	谓词	116.070	116.470	0.400
297	大量	体词	116.470	116.820	0.350
298	的	虚词	116.820	116.890	0.070
299	税收	体词	116.890	117.410	0.520
300	供应	谓词	117.470	117.880	0.410
301	皇家	体词	117.880	118.220	0.340
302	吃	谓词	118.220	118.440	0.220
303	穿	谓词	118.440	118.720	0.280
304	已经	饰词	119.050	119.290	0.240
305	逼	谓词	119.290	119.440	0.150
306	得	虚词	119.440	119.540	0.100
307	老百姓	体词	119.540	120.020	0.480
308	难	谓词	120.020	120.200	0.180
309	过日子	体词	120.200	120.610	0.410
310	了	虚词	120.610	120.710	0.100
311	还要	虚词	121.270	121.470	0.200
312	把	虚词	121.470	121.610	0.140
313	这些	代词	121.610	121.830	0.220
314	东西	体词	121.830	122.170	0.340
315	从	虚词	122.170	122.370	0.200
316	长江下游	体词	122.370	123.230	0.860
317	往	谓词	123.230	123.400	0.170
318	上游	体词	123.400	123.850	0.450
319	运送	谓词	123.850	124.250	0.400
320	老百姓	体词	124.640	125.100	0.460
321	就	饰词	125.100	125.180	0.080
322	更	饰词	125.180	125.430	0.250
323	受不了	其他	125.430	125.870	0.440
324	啦	虚词	125.870	126.020	0.150
325	这回	饰词	126.670	127.050	0.380
326	又	饰词	127.050	127.150	0.100
327	是	谓词	127.150	127.280	0.130
328	陆凯	体词	127.280	127.630	0.350
329	上书	谓词	127.630	128.010	0.380
330	说	谓词	128.010	128.230	0.220
331	曹	体词	129.320	129.850	0.530
332	刘	谓词	129.910	130.110	0.200
333	两家	饰词	130.110	130.540	0.430
334	都	饰词	130.540	130.710	0.170
335	是因为	虚词	130.710	131.090	0.380
336	过度	体词	131.090	131.450	0.360
337	奢侈	谓词	131.450	132.000	0.550
338	失去	谓词	132.240	132.600	0.360
339	了	虚词	132.600	132.680	0.080
340	民心	体词	132.680	133.170	0.490
341	亡	谓词	133.170	133.340	0.170
342	了	虚词	133.340	133.430	0.090
343	国	体词	133.430	133.670	0.240
344	的	虚词	133.670	133.820	0.150
345	您	谓词	134.550	134.710	0.160
346	应当	谓词	134.710	135.060	0.350
347	远离	谓词	135.060	135.340	0.280
348	小人	体词	135.340	135.830	0.490
349	任用	谓词	136.090	136.380	0.290
350	廉洁	谓词	136.380	136.730	0.350
351	的	虚词	136.730	136.820	0.090
352	官员	体词	136.820	137.260	0.440
353	这样	代词	137.660	137.930	0.270
354	国家	体词	137.930	138.240	0.310
355	才能	谓词	138.240	138.500	0.260
356	安宁	体词	138.500	138.880	0.380
357	武昌	体词	139.940	140.370	0.430
358	山	体词	140.370	140.630	0.260
359	多	饰词	140.630	140.800	0.170
360	土	体词	140.800	141.060	0.260
361	薄	谓词	141.060	141.400	0.340
362	连	体词	141.680	141.850	0.170
363	民谣	体词	141.850	142.200	0.350
364	都	饰词	142.200	142.370	0.170
365	说	谓词	142.370	142.630	0.260
366	宁	其他	143.220	143.460	0.240
367	喝	谓词	143.460	143.680	0.220
368	建业	体词	143.680	144.080	0.400
369	水	体词	144.080	144.430	0.350
370	不	饰词	144.510	144.690	0.180
371	食	谓词	144.690	144.920	0.230
372	武昌鱼	体词	144.920	145.630	0.710
373	宁可	体词	145.880	146.340	0.460
374	建业	体词	146.340	146.750	0.410
375	死	谓词	146.750	147.130	0.380
376	不止	谓词	147.200	147.650	0.450
377	武昌	体词	147.650	148.100	0.450
378	居	谓词	148.100	148.340	0.240
379	可见	谓词	148.860	149.190	0.330
380	拿	谓词	149.190	149.370	0.180
381	它	代词	149.370	149.560	0.190
382	做	谓词	149.560	149.710	0.150
383	都城	体词	149.710	150.140	0.430
384	太	饰词	150.140	150.430	0.290
385	不	饰词	150.430	150.540	0.110
386	相宜	谓词	150.540	150.940	0.400
387	了	虚词	150.940	151.090	0.150
388	孙皓	体词	152.260	152.700	0.440
389	听	谓词	152.700	152.890	0.190
390	了	虚词	152.890	152.990	0.100
391	陆凯	体词	152.990	153.330	0.340
392	的	虚词	153.330	153.420	0.090
393	劝说	谓词	153.420	153.910	0.490
394	把	虚词	153.950	154.150	0.200
395	都城	体词	154.150	154.620	0.470
396	又	饰词	154.620	154.710	0.090
397	搬回	谓词	154.710	155.140	0.430
398	了	虚词	155.140	155.240	0.100
399	建业	体词	155.240	155.640	0.400
400	孙皓	体词	156.360	156.750	0.390
401	还	饰词	156.750	156.900	0.150
402	下令	谓词	156.900	157.300	0.400
403	造	谓词	157.300	157.530	0.230
404	一座	饰词	157.530	157.780	0.250
405	五	饰词	157.780	157.990	0.210
406	百丈	饰词	157.990	158.390	0.400
407	见方	体词	158.390	158.800	0.410
408	的	虚词	158.800	158.880	0.080
409	昭明	体词	158.880	159.260	0.380
410	宫	体词	159.260	159.480	0.220
411	让	谓词	160.090	160.250	0.160
412	俸禄	体词	160.250	160.650	0.400
413	在	虚词	160.650	160.810	0.160
414	两千	饰词	160.810	161.290	0.480
415	石	体词	161.290	161.470	0.180
416	以下	体词	161.470	161.810	0.340
417	的	虚词	161.810	161.900	0.090
418	官员	体词	161.900	162.330	0.430
419	都	饰词	162.330	162.540	0.210
420	得	虚词	162.540	162.640	0.100
421	上山	体词	162.640	163.100	0.460
422	去	谓词	163.100	163.240	0.140
423	监督	谓词	163.240	163.630	0.390
424	民夫	体词	163.630	164.010	0.380
425	砍树	体词	164.010	164.500	0.490
426	他	代词	165.640	165.750	0.110
427	还	饰词	165.750	165.900	0.150
428	派	谓词	165.900	166.100	0.200
429	人造	体词	166.100	166.420	0.320
430	了	虚词	166.420	166.500	0.080
431	很大	谓词	166.500	166.910	0.410
432	的	虚词	166.910	167.000	0.090
433	一个	饰词	167.000	167.140	0.140
434	花园	体词	167.140	167.690	0.550
435	里面	体词	168.150	168.450	0.300
436	土山	体词	168.450	168.940	0.490
437	石山	体词	169.020	169.690	0.670
438	亭子	体词	169.730	170.300	0.570
439	楼阁	体词	170.490	171.050	0.560
440	看台	谓词	171.080	171.610	0.530
441	什么	代词	171.610	171.810	0.200
442	的	虚词	171.810	171.940	0.130
443	豪华	谓词	172.340	172.790	0.450
444	到	谓词	172.790	172.900	0.110
445	了	虚词	172.900	173.010	0.110
446	极点	饰词	173.010	173.460	0.450
447	花	谓词	173.850	174.130	0.280
448	的	虚词	174.130	174.230	0.100
449	费用	体词	174.230	174.570	0.340
450	简直	饰词	174.570	174.850	0.280
451	没法儿	其他	174.850	175.230	0.380
452	计算	谓词	175.230	175.610	0.380
453	老百姓	体词	176.310	176.800	0.490
454	没有	谓词	176.800	177.020	0.220
455	安定	谓词	177.020	177.420	0.400
456	的	虚词	177.420	177.490	0.070
457	日子	体词	177.490	177.750	0.260
458	过	虚词	177.750	177.980	0.230
459	大臣	体词	178.290	178.710	0.420
460	们	其他	178.710	178.810	0.100
461	也	饰词	178.810	178.860	0.050
462	很	饰词	178.860	179.060	0.200
463	不	饰词	179.060	179.160	0.100
464	满意	谓词	179.160	179.560	0.400
465	可是	虚词	180.130	180.370	0.240
466	谁	代词	180.370	180.590	0.220
467	敢	谓词	180.590	180.730	0.140
468	说	谓词	180.730	180.860	0.130
469	真话	体词	180.860	181.280	0.420
470	呐	虚词	181.280	181.480	0.200
471	以前	体词	182.650	182.950	0.300
472	陆凯	体词	182.950	183.270	0.320
473	说话	谓词	183.270	183.740	0.470
474	孙皓	体词	183.900	184.300	0.400
475	还	饰词	184.300	184.420	0.120
476	不得不	饰词	184.420	184.840	0.420
477	听	谓词	184.840	185.100	0.260
478	一点儿	饰词	185.100	185.390	0.290
479	这回	饰词	185.860	186.190	0.330
480	连陆凯	体词	186.190	186.700	0.510
481	的话	虚词	186.700	187.020	0.320
482	他	代词	187.080	187.260	0.180
483	也	饰词	187.260	187.320	0.060
484	不想	谓词	187.320	187.620	0.300
485	听	谓词	187.620	187.850	0.230
486	了	虚词	187.850	187.960	0.110
487	孙皓	体词	188.770	189.180	0.410
488	的	虚词	189.180	189.280	0.100
489	专横	谓词	189.280	189.730	0.450
490	残暴	谓词	189.730	190.190	0.460
491	出了名	其他	190.190	190.770	0.580
492	他	代词	191.160	191.260	0.100
493	不	饰词	191.260	191.500	0.240
494	喜欢	谓词	191.500	191.810	0.310
495	人家	体词	191.810	192.000	0.190
496	正	饰词	192.000	192.230	0.230
497	眼儿	体词	192.230	192.400	0.170
498	瞧	谓词	192.400	192.710	0.310
499	他	代词	192.710	192.860	0.150
500	大臣	体词	193.190	193.640	0.450
501	们	其他	193.640	193.760	0.120
502	在	虚词	193.760	193.870	0.110
503	他	代词	193.870	193.970	0.100
504	面前	体词	193.970	194.380	0.410
505	都	饰词	194.380	194.490	0.110
506	只好	饰词	194.490	194.800	0.310
507	低着头	谓词	194.800	195.360	0.560
508	垂	谓词	195.460	195.720	0.260
509	着	虚词	195.720	195.820	0.100
510	眼皮	体词	195.820	196.390	0.570
511	这样	代词	196.650	196.950	0.300
512	做	谓词	196.950	197.070	0.120
513	还	饰词	197.070	197.220	0.150
514	不	饰词	197.220	197.370	0.150
515	保险	体词	197.370	197.890	0.520
516	他	代词	199.000	199.090	0.090
517	看着	谓词	199.090	199.400	0.310
518	谁	代词	199.400	199.570	0.170
519	不	饰词	199.570	199.690	0.120
520	顺眼	饰词	199.690	200.090	0.400
521	说	谓词	200.180	200.480	0.300
522	杀	谓词	200.480	200.720	0.240
523	谁	代词	200.720	200.850	0.130
524	就	饰词	200.850	200.940	0.090
525	把	虚词	200.940	201.050	0.110
526	谁	代词	201.050	201.180	0.130
527	杀	谓词	201.180	201.460	0.280
528	了	虚词	201.460	201.600	0.140
529	东汉	体词	202.290	202.720	0.430
530	有个	代词	202.720	202.910	0.190
531	硬	谓词	202.910	203.180	0.270
532	脖子	体词	203.180	203.450	0.270
533	县令	体词	203.450	203.860	0.410
534	董宣敢	体词	203.860	204.540	0.680
535	顶撞	谓词	204.540	204.970	0.430
536	犯法	谓词	204.970	205.350	0.380
537	的	虚词	205.350	205.430	0.080
538	皇亲国戚	体词	205.430	206.330	0.900
539	吴国	体词	206.740	207.130	0.390
540	也	饰词	207.130	207.260	0.130
541	有	谓词	207.260	207.390	0.130
542	这样	代词	207.390	207.630	0.240
543	的	虚词	207.630	207.690	0.060
544	事	体词	207.690	207.890	0.200
545	结果	体词	208.350	208.670	0.320
546	可	谓词	208.670	208.800	0.130
547	大不一样	其他	208.800	209.400	0.600
548	孙皓	体词	210.100	210.540	0.440
549	的	虚词	210.540	210.640	0.100
550	一个	饰词	210.640	210.820	0.180
551	妃子	体词	210.820	211.220	0.400
552	派	谓词	211.220	211.430	0.210
553	恶	谓词	211.430	211.620	0.190
554	奴	体词	211.620	211.780	0.160
555	上街	体词	211.780	212.190	0.410
556	看见	谓词	212.510	212.830	0.320
557	什么	代词	212.830	213.050	0.220
558	东西	体词	213.050	213.320	0.270
559	喜欢	谓词	213.320	213.790	0.470
560	用手	谓词	214.000	214.450	0.450
561	一指	其他	214.450	214.790	0.340
562	就	饰词	214.790	214.910	0.120
563	得	虚词	214.910	215.010	0.100
564	归	谓词	215.010	215.240	0.230
565	他	代词	215.240	215.420	0.180
566	街市	体词	216.540	216.900	0.360
567	上开	谓词	216.900	217.280	0.380
568	铺子	体词	217.280	217.600	0.320
569	的	虚词	217.600	217.690	0.090
570	人	体词	217.690	217.880	0.190
571	瞧见	谓词	217.880	218.310	0.430
572	宫里	体词	218.310	218.630	0.320
573	派	谓词	218.630	218.870	0.240
574	出来	谓词	218.870	219.110	0.240
575	恶奴	体词	219.110	219.560	0.450
576	都	饰词	219.690	219.930	0.240
577	像	谓词	219.930	220.120	0.190
578	见	谓词	220.120	220.300	0.180
579	着	虚词	220.300	220.380	0.080
580	老虎	体词	220.380	220.800	0.420
581	似的	虚词	220.800	221.050	0.250
582	有个	代词	221.830	222.040	0.210
583	管	谓词	222.040	222.260	0.220
584	刑事	饰词	222.260	222.660	0.400
585	的	虚词	222.660	222.750	0.090
586	官	体词	222.750	222.940	0.190
587	叫	谓词	222.940	223.070	0.130
588	陈声	体词	223.070	223.590	0.520
589	他	代词	224.070	224.190	0.120
590	按照	虚词	224.190	224.470	0.280
591	法律	体词	224.470	224.890	0.420
592	把	虚词	224.980	225.220	0.240
593	一个	饰词	225.220	225.420	0.200
594	恶奴	体词	225.420	225.780	0.360
595	办	谓词	225.780	225.970	0.190
596	了	虚词	225.970	226.050	0.080
597	罪	体词	226.050	226.270	0.220
598	陈声	体词	227.100	227.510	0.410
599	自	虚词	227.510	227.700	0.190
600	以为	虚词	227.700	227.930	0.230
601	平时	体词	227.930	228.310	0.380
602	挺受	谓词	228.310	228.770	0.460
603	孙皓	体词	228.770	229.120	0.350
604	重用	谓词	229.120	229.560	0.440
605	不会	谓词	229.690	229.980	0.290
606	出	谓词	229.980	230.160	0.180
607	什么	代词	230.160	230.340	0.180
608	岔儿	体词	230.340	230.570	0.230
609	没想到	其他	231.150	231.570	0.420
610	这下子	其他	231.570	232.020	0.450
611	闯	谓词	232.020	232.290	0.270
612	了	虚词	232.290	232.370	0.080
613	大祸	体词	232.370	232.790	0.420
614	那个	代词	233.940	234.140	0.200
615	妃子	体词	234.140	234.490	0.350
616	在	虚词	234.490	234.610	0.120
617	孙皓	体词	234.610	234.980	0.370
618	面前	体词	234.980	235.380	0.400
619	一	饰词	235.380	235.460	0.080
620	哭	谓词	235.460	235.780	0.320
621	孙皓	体词	235.990	236.500	0.510
622	就	饰词	236.500	236.610	0.110
623	找	谓词	236.610	236.810	0.200
624	了	虚词	236.810	236.900	0.090
625	个	体词	236.900	236.980	0.080
626	碴儿	体词	236.980	237.350	0.370
627	把	虚词	237.520	237.740	0.220
628	陈声	体词	237.740	238.180	0.440
629	的	虚词	238.180	238.240	0.060
630	脑袋	体词	238.240	238.590	0.350
631	用	虚词	238.590	238.740	0.150
632	烧红	谓词	238.740	239.280	0.540
633	了	虚词	239.280	239.340	0.060
634	的	虚词	239.340	239.450	0.110
635	锯锯	体词	239.450	239.860	0.410
636	了	虚词	239.860	239.960	0.100
637	下来	体词	239.960	240.230	0.270
638	孙皓	体词	240.950	241.390	0.440
639	杀人	体词	241.390	241.830	0.440
640	的	虚词	241.830	241.920	0.090
641	方法	体词	241.920	242.290	0.370
642	五花八门	其他	242.290	243.120	0.830
643	有时候	其他	244.300	244.830	0.530
644	他	代词	245.150	245.270	0.120
645	把	虚词	245.270	245.430	0.160
646	一个	饰词	245.430	245.580	0.150
647	大臣	体词	245.580	245.940	0.360
648	砍	谓词	245.940	246.150	0.210
649	了	虚词	246.150	246.220	0.070
650	头	体词	246.220	246.560	0.340
651	让	谓词	246.900	247.060	0.160
652	底下人	体词	247.060	247.500	0.440
653	把	虚词	247.500	247.590	0.090
654	人头	体词	247.590	247.990	0.400
655	当	虚词	247.990	248.140	0.150
656	毛球	体词	248.140	248.560	0.420
657	踢	谓词	248.560	248.760	0.200
658	着	虚词	248.760	248.850	0.090
659	玩儿	体词	248.850	249.090	0.240
660	有时候	其他	249.840	250.270	0.430
661	他	代词	250.430	250.610	0.180
662	用	虚词	250.610	250.760	0.150
663	车马	体词	250.760	251.170	0.410
664	把	虚词	251.170	251.300	0.130
665	人	体词	251.300	251.460	0.160
666	撕成	谓词	251.460	251.810	0.350
667	碎片	体词	251.810	252.260	0.450
668	还有	谓词	252.910	253.270	0.360
669	的	虚词	253.270	253.360	0.090
670	时候	体词	253.360	253.670	0.310
671	他	代词	253.790	253.960	0.170
672	跟	虚词	253.960	254.120	0.160
673	大臣	体词	254.120	254.410	0.290
674	们	其他	254.410	254.500	0.090
675	喝酒	谓词	254.500	254.940	0.440
676	喝醉	谓词	255.260	255.710	0.450
