index	word	part_of_speech	onset	offset	duration
151	叫	谓词	61.680	61.840	0.160
152	赵云	体词	61.840	62.380	0.540
153	邓芝	体词	62.380	62.830	0.450
154	到	谓词	62.830	62.970	0.140
155	箕	其他	62.970	63.210	0.240
156	谷	体词	63.210	63.360	0.150
157	屯兵	体词	63.360	63.840	0.480
158	迷惑	谓词	63.960	64.320	0.360
159	魏军	体词	64.320	64.750	0.430
160	好像	谓词	65.190	65.490	0.300
161	蜀	其他	65.490	65.740	0.250
162	军	体词	65.740	65.890	0.150
163	的	虚词	65.890	65.980	0.090
164	主力	体词	65.980	66.310	0.330
165	都	饰词	66.310	66.470	0.160
166	在	虚词	66.470	66.580	0.110
167	东边	体词	66.580	66.980	0.400
168	得到	谓词	67.720	67.950	0.230
169	报告	体词	67.950	68.410	0.460
170	曹	体词	68.440	68.690	0.250
171	叡	谓词	68.690	68.860	0.170
172	急忙	饰词	68.860	69.270	0.410
173	派	谓词	69.270	69.430	0.160
174	大将军	体词	69.430	69.950	0.520
175	曹真	体词	69.950	70.460	0.510
176	带兵	谓词	70.460	70.840	0.380
177	到	谓词	70.840	70.930	0.090
178	郿	谓词	70.930	71.180	0.250
179	城	体词	71.180	71.370	0.190
180	去	谓词	71.370	71.470	0.100
181	防备	谓词	71.470	71.900	0.430
182	没想到	其他	73.050	73.520	0.470
183	诸葛亮	体词	73.520	74.010	0.490
184	亲自	饰词	74.010	74.390	0.380
185	带领	谓词	74.390	74.700	0.310
186	大军	体词	74.700	75.060	0.360
187	去	谓词	75.060	75.180	0.120
188	攻打	谓词	75.180	75.590	0.410
189	西边	体词	75.590	76.010	0.420
190	的	虚词	76.010	76.080	0.070
191	祁山	体词	76.080	76.580	0.500
192	防守	谓词	77.180	77.580	0.400
193	祁山	体词	77.580	78.000	0.420
194	的	虚词	78.000	78.080	0.080
195	魏军	其他	78.080	78.500	0.420
196	本来	体词	78.500	78.790	0.290
197	就	饰词	78.790	78.890	0.100
198	松松垮垮	谓词	78.890	79.820	0.930
199	冷不防	谓词	80.100	80.650	0.550
200	让	谓词	80.650	80.790	0.140
201	蜀	其他	80.790	81.030	0.240
202	军	体词	81.030	81.200	0.170
203	这么	代词	81.200	81.380	0.180
204	一	饰词	81.380	81.480	0.100
205	冲	谓词	81.480	81.740	0.260
206	都	饰词	81.770	81.970	0.200
207	逃跑	谓词	81.970	82.470	0.500
208	了	虚词	82.470	82.590	0.120
209	蜀	其他	83.240	83.460	0.220
210	军	体词	83.460	83.660	0.200
211	出	谓词	83.660	83.830	0.170
212	了	虚词	83.830	83.940	0.110
213	祁山	体词	83.940	84.390	0.450
214	没	谓词	84.490	84.710	0.220
215	费多	体词	84.710	85.050	0.340
216	大事	体词	85.050	85.390	0.340
217	就	饰词	85.390	85.510	0.120
218	占领	谓词	85.510	85.890	0.380
219	了	虚词	85.890	85.970	0.080
220	天水	体词	85.970	86.510	0.540
221	南安	体词	86.580	87.070	0.490
222	安定	谓词	87.160	87.650	0.490
223	三个	饰词	87.650	87.970	0.320
224	郡	体词	87.970	88.200	0.230
225	当地	体词	89.290	89.620	0.330
226	有	谓词	89.620	89.710	0.090
227	不少	饰词	89.710	90.080	0.370
228	人	体词	90.080	90.240	0.160
229	都	饰词	90.240	90.340	0.100
230	归顺	体词	90.340	90.760	0.420
231	了	虚词	90.760	90.840	0.080
232	蜀	其他	90.840	91.050	0.210
233	军	体词	91.050	91.290	0.240
234	蜀	其他	91.840	92.090	0.250
235	军	体词	92.090	92.310	0.220
236	攻打	谓词	92.310	92.610	0.300
237	天水	体词	92.610	93.030	0.420
238	的	虚词	93.030	93.110	0.080
239	时候	体词	93.110	93.460	0.350
240	魏国	体词	93.860	94.200	0.340
241	的	虚词	94.200	94.300	0.100
242	天水	体词	94.300	94.680	0.380
243	太守	体词	94.680	95.050	0.370
244	马遵正	体词	95.050	95.690	0.640
245	带	谓词	95.690	95.830	0.140
246	着	虚词	95.830	95.920	0.090
247	参军	体词	95.920	96.340	0.420
248	姜维	体词	96.340	96.760	0.420
249	在	虚词	96.760	96.910	0.150
250	各县	代词	96.910	97.320	0.410
251	视察	谓词	97.320	97.810	0.490
252	听说	谓词	98.370	98.710	0.340
253	有	谓词	98.710	98.860	0.150
254	的	虚词	98.860	98.950	0.090
255	县	体词	98.950	99.190	0.240
256	归顺	体词	99.190	99.560	0.370
257	了	虚词	99.560	99.640	0.080
258	蜀	其他	99.640	99.850	0.210
259	军	体词	99.850	100.100	0.250
260	马遵	体词	100.550	100.890	0.340
261	害怕	谓词	100.890	101.260	0.370
262	自己	代词	101.260	101.580	0.320
263	的	虚词	101.580	101.690	0.110
264	治所	谓词	101.690	102.050	0.360
265	冀县	体词	102.050	102.580	0.530
266	也	饰词	102.580	102.660	0.080
267	有人	代词	102.660	102.920	0.260
268	反叛	谓词	102.920	103.350	0.430
269	就	饰词	103.540	103.630	0.090
270	想	谓词	103.630	103.840	0.210
271	逃到	谓词	103.840	104.170	0.330
272	上	体词	104.170	104.420	0.250
273	邽	其他	104.420	104.620	0.200
274	去	谓词	104.620	104.820	0.200
275	姜维	体词	105.930	106.350	0.420
276	劝	谓词	106.350	106.570	0.220
277	他	代词	106.570	106.660	0.090
278	回	谓词	106.660	106.840	0.180
279	冀县	体词	106.840	107.250	0.410
280	抵抗	谓词	107.250	107.670	0.420
281	蜀	其他	107.670	107.860	0.190
282	军	体词	107.860	108.140	0.280
283	他	代词	108.340	108.430	0.090
284	反倒	谓词	108.430	108.760	0.330
285	起	谓词	108.760	108.960	0.200
286	了	虚词	108.960	109.070	0.110
287	疑心	体词	109.070	109.480	0.410
288	怀疑	谓词	109.700	110.040	0.340
289	姜维	体词	110.040	110.500	0.460
290	也	饰词	110.500	110.610	0.110
291	要	谓词	110.610	110.740	0.130
292	降	谓词	110.740	111.040	0.300
293	蜀	其他	111.040	111.250	0.210
294	趁着	虚词	111.680	111.940	0.260
295	姜维	体词	111.940	112.240	0.300
296	没	谓词	112.240	112.410	0.170
297	注意	谓词	112.410	112.790	0.380
298	他	代词	112.900	113.070	0.170
299	就	饰词	113.070	113.180	0.110
300	悄悄	谓词	113.180	113.640	0.460
301	去	谓词	113.640	113.790	0.150
302	了上	体词	113.790	114.110	0.320
303	邽	谓词	114.110	114.340	0.230
304	姜维	体词	115.120	115.470	0.350
305	发觉	谓词	115.470	115.820	0.350
306	后追到上	体词	115.820	116.550	0.730
307	邽	谓词	116.550	116.810	0.260
308	没想到	其他	116.980	117.360	0.380
309	马遵	体词	117.360	117.770	0.410
310	发令	谓词	117.770	118.130	0.360
311	把	虚词	118.130	118.240	0.110
312	城门	体词	118.240	118.590	0.350
313	给	虚词	118.590	118.700	0.110
314	关了	虚词	118.700	119.130	0.430
315	不让	谓词	119.230	119.500	0.270
316	他	代词	119.500	119.580	0.080
317	进去	谓词	119.580	119.980	0.400
318	姜维	体词	120.700	121.050	0.350
319	只好	饰词	121.050	121.400	0.350
320	自己	代词	121.400	121.740	0.340
321	回	谓词	121.740	121.940	0.200
322	冀县	体词	121.940	122.360	0.420
323	他	代词	123.490	123.620	0.130
324	又	饰词	123.620	123.710	0.090
325	没想到	其他	123.710	124.340	0.630
326	冀县	体词	124.470	124.940	0.470
327	守	谓词	124.940	125.180	0.240
328	将	饰词	125.180	125.390	0.210
329	也	饰词	125.390	125.480	0.090
330	不让	谓词	125.480	125.760	0.280
331	他	代词	125.760	125.840	0.080
332	进城	谓词	125.840	126.320	0.480
333	姜维	体词	127.350	127.710	0.360
334	怎么	代词	127.710	128.020	0.310
335	也	饰词	128.020	128.130	0.110
336	闹	谓词	128.130	128.300	0.170
337	不	饰词	128.300	128.400	0.100
338	明白	体词	128.400	128.790	0.390
339	自己	代词	128.880	129.220	0.340
340	错	体词	129.220	129.460	0.240
341	在	虚词	129.460	129.560	0.100
342	哪儿	代词	129.560	129.810	0.250
343	了	虚词	129.810	129.930	0.120
344	如今	体词	130.390	130.710	0.320
345	弄	谓词	130.710	130.880	0.170
346	得	虚词	130.880	130.970	0.090
347	有家	代词	130.970	131.280	0.310
348	回不去	谓词	131.280	131.870	0.590
349	实在	谓词	132.220	132.550	0.330
350	没路可走	其他	132.550	133.310	0.760
351	了	虚词	133.310	133.490	0.180
352	他	代词	133.540	133.680	0.140
353	只好	饰词	133.680	134.010	0.330
354	投靠	谓词	134.010	134.430	0.420
355	了	虚词	134.430	134.510	0.080
356	蜀	其他	134.510	134.740	0.230
357	军	体词	134.740	135.020	0.280
358	姜维	体词	135.600	135.990	0.390
359	就是	饰词	135.990	136.250	0.260
360	冀县	体词	136.250	136.660	0.410
361	本地人	体词	136.660	137.150	0.490
362	诸葛亮	体词	138.240	138.740	0.500
363	早就	饰词	138.740	139.050	0.310
364	听	谓词	139.050	139.200	0.150
365	人	体词	139.200	139.340	0.140
366	说	谓词	139.340	139.490	0.150
367	姜维	体词	139.490	139.960	0.470
368	文武双全	体词	139.960	140.820	0.860
369	不但	虚词	141.150	141.440	0.290
370	能	谓词	141.440	141.570	0.130
371	上阵	谓词	141.570	141.960	0.390
372	打仗	谓词	141.960	142.350	0.390
373	还	饰词	142.410	142.600	0.190
374	懂得	谓词	142.600	142.870	0.270
375	战法	体词	142.870	143.340	0.470
376	有	谓词	143.610	143.800	0.190
377	智谋	体词	143.800	144.240	0.440
378	又	饰词	144.240	144.340	0.100
379	有	谓词	144.340	144.470	0.130
380	胆量	体词	144.470	144.870	0.400
381	而且	虚词	145.080	145.460	0.380
382	爱	谓词	145.460	145.610	0.150
383	读书	体词	145.610	146.070	0.460
384	会	谓词	146.120	146.350	0.230
385	写文章	体词	146.350	146.930	0.580
386	操琴	体词	147.040	147.610	0.570
387	也	饰词	147.610	147.710	0.100
388	挺	饰词	147.710	147.890	0.180
389	出众	体词	147.890	148.230	0.340
390	这会儿	代词	148.970	149.330	0.360
391	听	谓词	149.330	149.520	0.190
392	姜维	体词	149.520	149.850	0.330
393	过来	体词	149.850	150.170	0.320
394	了	虚词	150.170	150.320	0.150
395	高兴	饰词	150.400	150.900	0.500
396	得	虚词	150.900	150.960	0.060
397	他	代词	150.960	151.080	0.120
398	眼直	饰词	151.080	151.480	0.400
399	发亮	谓词	151.480	151.910	0.430
400	他	代词	153.050	153.150	0.100
401	和	虚词	153.150	153.300	0.150
402	姜维	体词	153.300	153.650	0.350
403	聊	谓词	153.650	153.820	0.170
404	了	虚词	153.820	153.900	0.080
405	好	谓词	153.900	154.110	0.210
406	几次	饰词	154.110	154.510	0.400
407	知道	谓词	154.840	155.130	0.290
408	他	代词	155.130	155.280	0.150
409	和	虚词	155.280	155.420	0.140
410	自己	代词	155.420	155.700	0.280
411	刚	饰词	155.700	155.940	0.240
412	出	谓词	155.940	156.080	0.140
413	茅庐	体词	156.080	156.450	0.370
414	的	虚词	156.450	156.540	0.090
415	时候	体词	156.540	156.810	0.270
416	一样	代词	156.810	157.190	0.380
417	也	饰词	157.470	157.510	0.040
418	二十七岁	饰词	157.510	158.320	0.810
419	更	饰词	158.630	158.860	0.230
420	喜欢	谓词	158.860	159.240	0.380
421	得	虚词	159.240	159.310	0.070
422	不得了	其他	159.310	159.820	0.510
423	对	虚词	160.010	160.120	0.110
424	大伙儿	代词	160.120	160.430	0.310
425	说	谓词	160.430	160.710	0.280
426	姜维	体词	161.860	162.260	0.400
427	是	谓词	162.260	162.410	0.150
428	个	体词	162.410	162.490	0.080
429	难得	饰词	162.490	162.840	0.350
430	的	虚词	162.840	162.930	0.090
431	人才	体词	162.930	163.370	0.440
432	一定	饰词	163.730	163.960	0.230
433	能	谓词	163.960	164.100	0.140
434	当	虚词	164.100	164.270	0.170
435	大任	体词	164.270	164.620	0.350
436	打	谓词	165.840	166.000	0.160
437	这儿	代词	166.000	166.240	0.240
438	起	谓词	166.240	166.530	0.290
439	诸葛亮	体词	166.950	167.450	0.500
440	就	饰词	167.450	167.570	0.120
441	有意	谓词	167.570	167.900	0.330
442	培养	谓词	167.900	168.290	0.390
443	姜维	体词	168.290	168.720	0.430
444	指望	谓词	169.000	169.340	0.340
445	他	代词	169.340	169.440	0.100
446	接替	谓词	169.440	169.840	0.400
447	自己	代词	169.840	170.120	0.280
448	的	虚词	170.120	170.210	0.090
449	事业	体词	170.210	170.640	0.430
450	姜维	体词	171.460	171.850	0.390
451	也	饰词	171.850	171.990	0.140
452	佩服	谓词	171.990	172.330	0.340
453	诸葛亮	体词	172.330	172.760	0.430
454	的	虚词	172.760	172.820	0.060
455	才学	体词	172.820	173.350	0.530
456	从此	虚词	173.490	173.970	0.480
457	铁了心	其他	173.970	174.550	0.580
458	为	虚词	174.550	174.650	0.100
459	蜀汉	体词	174.650	175.040	0.390
460	效力	体词	175.040	175.410	0.370
461	曹	体词	176.090	176.300	0.210
462	叡	谓词	176.300	176.490	0.190
463	派	谓词	176.490	176.670	0.180
464	大将	饰词	176.670	177.040	0.370
465	张	体词	177.040	177.260	0.220
466	郃	其他	177.260	177.480	0.220
467	带领	谓词	177.480	177.850	0.370
468	五万	饰词	177.850	178.200	0.350
469	人马	体词	178.200	178.480	0.280
470	来	谓词	178.480	178.620	0.140
471	援救	谓词	178.620	179.020	0.400
472	天水	体词	179.020	179.500	0.480
473	自己	代词	179.890	180.240	0.350
474	也	饰词	180.240	180.330	0.090
475	亲自	饰词	180.330	180.730	0.400
476	到	谓词	180.730	180.860	0.130
477	长安	体词	180.860	181.290	0.430
478	督战	谓词	181.290	181.660	0.370
479	诸葛亮	体词	182.770	183.240	0.470
480	看	谓词	183.240	183.420	0.180
481	了	虚词	183.420	183.490	0.070
482	看	谓词	183.490	183.640	0.150
483	地图	体词	183.640	184.140	0.500
484	料想	谓词	184.400	184.820	0.420
485	张	体词	184.820	185.040	0.220
486	郃	其他	185.040	185.210	0.170
487	往	虚词	185.210	185.370	0.160
488	西边	体词	185.370	185.760	0.390
489	来	谓词	185.760	185.960	0.200
490	准得	谓词	186.070	186.430	0.360
491	先	体词	186.430	186.690	0.260
492	夺取	谓词	186.690	187.080	0.390
493	街亭	体词	187.080	187.570	0.490
494	这个	代词	187.570	187.740	0.170
495	交通	体词	187.740	188.130	0.390
496	要塞	谓词	188.130	188.480	0.350
497	要	谓词	189.230	189.360	0.130
498	想	谓词	189.360	189.580	0.220
499	打败	谓词	189.580	189.930	0.350
500	张	体词	189.930	190.120	0.190
501	郃	其他	190.120	190.430	0.310
502	非得	饰词	190.640	190.960	0.320
503	守住	谓词	190.960	191.380	0.420
504	街亭	体词	191.380	191.810	0.430
505	不可	谓词	191.810	192.110	0.300
506	守	谓词	192.790	193.030	0.240
507	街亭	体词	193.030	193.420	0.390
508	的	虚词	193.420	193.510	0.090
509	一定	饰词	193.510	193.830	0.320
510	得	虚词	193.830	193.940	0.110
511	是	谓词	193.940	194.090	0.150
512	个	体词	194.090	194.190	0.100
513	有	谓词	194.190	194.310	0.120
514	本事	代词	194.310	194.730	0.420
515	的	虚词	194.730	194.820	0.090
516	人	体词	194.820	195.000	0.180
517	不然	虚词	195.340	195.630	0.290
518	怎么	代词	195.630	195.850	0.220
519	能	谓词	195.850	196.000	0.150
520	对付	谓词	196.000	196.300	0.300
521	得	虚词	196.300	196.380	0.080
522	了	虚词	196.380	196.510	0.130
523	名将	体词	196.510	196.960	0.450
524	张	体词	196.960	197.160	0.200
525	郃	虚词	197.160	197.440	0.280
526	呐	虚词	197.440	197.600	0.160
527	有	谓词	198.780	198.920	0.140
528	的	虚词	198.920	199.000	0.080
529	人	体词	199.000	199.150	0.150
530	建议	体词	199.150	199.440	0.290
531	诸葛亮	体词	199.440	199.910	0.470
532	派	谓词	199.910	200.140	0.230
533	魏延	体词	200.140	200.560	0.420
534	或者	虚词	200.560	200.810	0.250
535	吴懿	体词	200.810	201.240	0.430
536	这	代词	201.240	201.360	0.120
537	两个	饰词	201.360	201.600	0.240
538	大将	饰词	201.600	201.980	0.380
539	去	谓词	201.980	202.180	0.200
540	诸葛亮	体词	202.610	203.050	0.440
541	不	饰词	203.050	203.140	0.090
542	同意	饰词	203.140	203.540	0.400
543	他	代词	203.960	204.110	0.150
544	已经	饰词	204.110	204.350	0.240
545	看中	谓词	204.350	204.780	0.430
546	了	虚词	204.780	204.850	0.070
547	参军	体词	204.850	205.220	0.370
548	马谡	体词	205.220	205.650	0.430
549	马谡	体词	206.340	206.670	0.330
550	从小	饰词	206.670	207.130	0.460
551	熟读	谓词	207.130	207.500	0.370
552	兵书	体词	207.500	207.950	0.450
553	遇事	谓词	208.110	208.500	0.390
554	挺	饰词	208.500	208.690	0.190
555	有	谓词	208.690	208.810	0.120
556	见解	谓词	208.810	209.270	0.460
557	平定	谓词	209.700	210.050	0.350
558	南中	体词	210.050	210.420	0.370
559	的	虚词	210.420	210.490	0.070
560	时候	体词	210.490	210.810	0.320
561	他	代词	210.930	211.100	0.170
562	不是	虚词	211.100	211.350	0.250
563	说	谓词	211.350	211.560	0.210
564	过	虚词	211.560	211.710	0.150
565	要	谓词	211.710	211.840	0.130
566	攻心为上	其他	211.840	212.700	0.860
567	吗	虚词	212.700	212.840	0.140
568	这回	饰词	213.960	214.340	0.380
569	让	谓词	214.340	214.520	0.180
570	他	代词	214.520	214.630	0.110
571	去	谓词	214.630	214.770	0.140
572	镇守	谓词	214.770	215.150	0.380
573	街亭	体词	215.150	215.600	0.450
574	准	谓词	215.600	215.760	0.160
575	没错	谓词	215.760	216.160	0.400
576	诸葛亮	体词	216.910	217.370	0.460
577	这么	代词	217.370	217.550	0.180
578	一	饰词	217.550	217.660	0.110
579	想	谓词	217.660	217.970	0.310
580	就	饰词	218.110	218.270	0.160
581	派	谓词	218.270	218.440	0.170
582	马谡	体词	218.440	218.870	0.430
583	做主	谓词	218.870	219.200	0.330
584	将	饰词	219.200	219.430	0.230
585	带	谓词	219.550	219.810	0.260
586	着	虚词	219.810	219.910	0.100
587	两万	饰词	219.910	220.330	0.420
588	几千	饰词	220.330	220.740	0.410
589	人马	体词	220.740	221.020	0.280
590	到	谓词	221.020	221.130	0.110
591	街亭	体词	221.130	221.560	0.430
592	去	谓词	221.560	221.740	0.180
593	还	饰词	222.140	222.320	0.180
594	让	谓词	222.320	222.470	0.150
595	王平	体词	222.470	222.930	0.460
596	做	谓词	222.930	223.080	0.150
597	了	虚词	223.080	223.180	0.100
598	副将	体词	223.180	223.620	0.440
599	临走	谓词	224.150	224.520	0.370
600	的	虚词	224.520	224.600	0.080
601	时候	体词	224.600	224.940	0.340
602	诸葛亮	体词	225.130	225.590	0.460
603	对	虚词	225.590	225.670	0.080
604	马谡	体词	225.670	226.170	0.500
605	王平	体词	226.280	226.670	0.390
606	说	谓词	226.670	226.880	0.210
607	街亭	体词	228.040	228.480	0.440
608	是	谓词	228.480	228.600	0.120
609	通向	体词	228.600	228.930	0.330
610	汉中	体词	228.930	229.320	0.390
611	的	虚词	229.320	229.380	0.060
612	要道	谓词	229.380	229.780	0.400
613	你们	代词	230.360	230.570	0.210
614	到	谓词	230.570	230.710	0.140
615	了	虚词	230.710	230.790	0.080
616	那儿	代词	230.790	231.030	0.240
617	要	谓词	231.420	231.510	0.090
618	在	虚词	231.510	231.630	0.120
619	通路	体词	231.630	231.980	0.350
620	上	体词	231.980	232.150	0.170
621	扎营	谓词	232.150	232.600	0.450
622	再多	饰词	232.890	233.210	0.320
623	加	谓词	233.210	233.370	0.160
624	些	体词	233.370	233.500	0.130
625	栅栏	体词	233.500	233.860	0.360
626	一定	饰词	234.310	234.560	0.250
627	要	谓词	234.560	234.660	0.100
628	把	虚词	234.660	234.790	0.130
629	张	体词	234.790	234.980	0.190
630	郃	其他	234.980	235.140	0.160
631	挡住	谓词	235.140	235.520	0.380
632	马谡	体词	236.770	237.100	0.330
633	听	谓词	237.100	237.290	0.190
634	了	虚词	237.290	237.370	0.080
635	随便	饰词	237.370	237.760	0.390
636	点点头	谓词	237.760	238.420	0.660
637	带	谓词	238.470	238.730	0.260
638	着	虚词	238.730	238.810	0.080
639	人马	体词	238.810	239.090	0.280
640	和	虚词	239.090	239.230	0.140
641	王平	体词	239.230	239.580	0.350
642	走	谓词	239.580	239.780	0.200
643	了	虚词	239.780	239.910	0.130
644	诸葛亮	体词	240.660	241.150	0.490
645	不怎么	其他	241.150	241.470	0.320
646	放心	谓词	241.470	241.910	0.440
647	又	饰词	242.340	242.420	0.080
648	让	谓词	242.420	242.640	0.220
649	魏延	体词	242.640	243.000	0.360
650	带	谓词	243.000	243.160	0.160
651	一支	饰词	243.160	243.360	0.200
652	人马	体词	243.360	243.650	0.290
653	在	虚词	243.650	243.770	0.120
654	后面	体词	243.770	244.060	0.290
655	接应	谓词	244.060	244.430	0.370
656	马谡	体词	245.260	245.700	0.440
657	王平	体词	245.810	246.240	0.430
658	到	谓词	246.240	246.370	0.130
659	了	虚词	246.370	246.470	0.100
660	街亭	体词	246.470	246.990	0.520
661	先	饰词	247.150	247.400	0.250
662	一起	饰词	247.400	247.640	0.240
663	看	谓词	247.640	247.850	0.210
664	地形	体词	247.850	248.320	0.470
665	准备	谓词	248.350	248.690	0.340
666	扎营	谓词	248.690	249.180	0.490
667	马谡	体词	249.960	250.250	0.290
668	前后左右	其他	250.250	250.940	0.690
669	看	谓词	250.940	251.210	0.270
670	了	虚词	251.210	251.300	0.090
671	几眼	饰词	251.300	251.660	0.360
672	忍不住	谓词	251.870	252.200	0.330
673	乐	谓词	252.200	252.520	0.320
674	了	虚词	252.780	252.840	0.060
675	对	虚词	252.840	252.900	0.060
676	王平	体词	252.900	253.260	0.360
677	说	谓词	253.260	253.470	0.210
678	咱们	代词	254.620	254.840	0.220
