index	word	part_of_speech	onset	offset	duration
331	去	谓词	129.530	129.770	0.240
332	心里	体词	130.190	130.460	0.270
333	乱	饰词	130.460	130.660	0.200
334	得	虚词	130.660	130.730	0.070
335	没法儿	其他	130.730	131.090	0.360
336	说	谓词	131.090	131.340	0.250
337	您	代词	131.890	132.020	0.130
338	放	谓词	132.020	132.200	0.180
339	我	代词	132.200	132.260	0.060
340	走	谓词	132.260	132.470	0.210
341	吧	虚词	132.470	132.610	0.140
342	刘备	体词	133.970	134.310	0.340
343	哪儿	代词	134.310	134.560	0.250
344	舍得	谓词	134.560	135.020	0.460
345	呀	虚词	135.020	135.070	0.050
346	两个	饰词	135.750	136.000	0.250
347	人	体词	136.000	136.140	0.140
348	对着	虚词	136.140	136.420	0.280
349	哭	谓词	136.420	136.600	0.180
350	得	虚词	136.600	136.720	0.120
351	泪人	体词	136.720	137.110	0.390
352	似的	虚词	137.110	137.400	0.290
353	徐	体词	138.160	138.390	0.230
354	庶说	体词	138.390	138.870	0.480
355	有	谓词	140.210	140.300	0.090
356	诸葛亮	体词	140.300	140.810	0.510
357	帮助	谓词	140.810	141.130	0.320
358	您	谓词	141.130	141.440	0.310
359	比我强	其他	141.600	142.190	0.590
360	得	虚词	142.190	142.260	0.070
361	多	饰词	142.260	142.490	0.230
362	了	虚词	142.490	142.730	0.240
363	我	代词	143.380	143.410	0.030
364	是	谓词	143.410	143.570	0.160
365	怎么	代词	143.570	143.810	0.240
366	也	饰词	143.810	143.890	0.080
367	不能	谓词	143.890	144.140	0.250
368	再	饰词	144.140	144.280	0.140
369	留下	谓词	144.280	144.670	0.390
370	了	虚词	144.670	144.850	0.180
371	说完	谓词	146.060	146.660	0.600
372	他	代词	146.730	146.900	0.170
373	一边	饰词	146.900	147.200	0.300
374	哭	谓词	147.200	147.450	0.250
375	着	虚词	147.450	147.570	0.120
376	一边	饰词	147.850	148.180	0.330
377	上马	体词	148.180	148.540	0.360
378	往北走	体词	148.540	149.110	0.570
379	了	虚词	149.110	149.320	0.210
380	刘备	体词	150.480	150.780	0.300
381	难受	谓词	150.780	151.120	0.340
382	得心	谓词	151.120	151.440	0.320
383	直	饰词	151.440	151.580	0.140
384	疼	谓词	151.580	151.810	0.230
385	这时候	代词	152.790	153.230	0.440
386	左右	饰词	153.540	153.830	0.290
387	来	谓词	153.830	154.000	0.170
388	向	虚词	154.000	154.160	0.160
389	他	代词	154.160	154.250	0.090
390	报告	体词	154.250	154.770	0.520
391	东吴	体词	155.500	155.780	0.280
392	的	虚词	155.780	155.890	0.110
393	孙权派	体词	155.890	156.490	0.600
394	部下	体词	156.490	156.830	0.340
395	鲁肃	体词	156.830	157.230	0.400
396	过江	体词	157.230	157.620	0.390
397	来	谓词	157.620	157.850	0.230
398	已经	饰词	158.130	158.380	0.250
399	到	谓词	158.380	158.510	0.130
400	了	虚词	158.510	158.620	0.110
401	当阳	体词	158.620	159.110	0.490
402	要求	谓词	159.410	159.600	0.190
403	见	谓词	159.600	159.870	0.270
404	他	代词	159.870	160.020	0.150
405	刘备	体词	161.170	161.420	0.250
406	马上	饰词	161.420	161.790	0.370
407	叫	谓词	161.790	161.950	0.160
408	人	体词	161.950	162.090	0.140
409	请	谓词	162.090	162.280	0.190
410	诸葛亮	体词	162.280	162.800	0.520
411	来	谓词	162.800	163.000	0.200
412	把	虚词	163.250	163.370	0.120
413	这件	饰词	163.370	163.670	0.300
414	事	体词	163.670	163.820	0.150
415	告诉	谓词	163.820	164.200	0.380
416	了	虚词	164.200	164.310	0.110
417	他	代词	164.310	164.480	0.170
418	两个	饰词	165.720	166.000	0.280
419	人	体词	166.000	166.120	0.120
420	一	饰词	166.120	166.250	0.130
421	商量	体词	166.250	166.780	0.530
422	都	饰词	167.070	167.190	0.120
423	觉着	谓词	167.190	167.480	0.290
424	鲁肃	体词	167.480	167.870	0.390
425	这一来	其他	167.870	168.360	0.490
426	一定	饰词	168.590	168.910	0.320
427	跟	虚词	168.910	169.060	0.150
428	曹操	体词	169.060	169.400	0.340
429	南下	体词	169.400	169.770	0.370
430	有	谓词	169.770	169.890	0.120
431	关系	体词	169.890	170.400	0.510
432	就	饰词	170.850	170.920	0.070
433	马上	饰词	170.920	171.310	0.390
434	把	虚词	171.310	171.400	0.090
435	鲁肃	体词	171.400	171.750	0.350
436	请进来	谓词	171.750	172.250	0.500
437	鲁肃	体词	173.390	173.730	0.340
438	是	谓词	173.730	173.870	0.140
439	东城	体词	173.870	174.290	0.420
440	人	体词	174.290	174.510	0.220
441	跟	虚词	174.800	175.030	0.230
442	周瑜	体词	175.030	175.320	0.290
443	挺	饰词	175.320	175.520	0.200
444	要	谓词	175.520	175.550	0.030
445	好	谓词	175.730	176.060	0.330
446	周瑜	体词	176.680	176.940	0.260
447	把	虚词	176.940	177.090	0.150
448	他	代词	177.090	177.190	0.100
449	推荐	谓词	177.190	177.570	0.380
450	给	虚词	177.570	177.670	0.100
451	了	虚词	177.670	177.760	0.090
452	孙权	体词	177.760	178.360	0.600
453	孙权	体词	179.570	180.000	0.430
454	见	谓词	180.000	180.150	0.150
455	他	代词	180.150	180.260	0.110
456	很	饰词	180.260	180.450	0.190
457	有	谓词	180.450	180.570	0.120
458	见识	谓词	180.570	181.020	0.450
459	就	饰词	181.330	181.440	0.110
460	特别	饰词	181.440	181.830	0.390
461	看重	谓词	181.830	182.200	0.370
462	他	代词	182.200	182.340	0.140
463	什么	代词	182.960	183.230	0.270
464	事都	体词	183.230	183.520	0.290
465	和	虚词	183.520	183.660	0.140
466	他	代词	183.660	183.770	0.110
467	商量	体词	183.770	184.340	0.570
468	有	谓词	185.120	185.230	0.110
469	一次	饰词	185.230	185.590	0.360
470	孙权	体词	185.800	186.280	0.480
471	跟	虚词	186.280	186.410	0.130
472	鲁肃	体词	186.410	186.840	0.430
473	说	谓词	186.840	187.070	0.230
474	现在	体词	188.350	188.660	0.310
475	汉室	体词	188.660	189.040	0.380
476	这么	代词	189.040	189.260	0.220
477	衰弱	谓词	189.260	189.670	0.410
478	我	代词	190.250	190.300	0.050
479	想	谓词	190.300	190.500	0.200
480	继承	谓词	190.500	190.810	0.310
481	父兄	体词	190.810	191.110	0.300
482	的	虚词	191.110	191.200	0.090
483	事业	体词	191.200	191.680	0.480
484	为	虚词	191.980	192.060	0.080
485	朝廷	体词	192.060	192.420	0.360
486	出力	体词	192.420	192.700	0.280
487	你	代词	192.700	192.890	0.190
488	怎么	代词	193.400	193.590	0.190
489	帮帮我	体词	193.590	194.040	0.450
490	呐	虚词	194.040	194.340	0.300
491	鲁肃	体词	195.540	195.890	0.350
492	想	谓词	195.890	196.140	0.250
493	了	虚词	196.140	196.220	0.080
494	想	谓词	196.220	196.460	0.240
495	说	谓词	196.460	196.680	0.220
496	照	谓词	198.010	198.220	0.210
497	我	代词	198.220	198.310	0.090
498	看	谓词	198.310	198.740	0.430
499	曹操	体词	199.190	199.540	0.350
500	的	虚词	199.540	199.650	0.110
501	势力	体词	199.650	199.960	0.310
502	已经	饰词	199.960	200.160	0.200
503	没法	谓词	200.160	200.450	0.290
504	消除	谓词	200.450	201.010	0.560
505	汉室	体词	201.620	201.960	0.340
506	也	饰词	201.960	202.040	0.080
507	不	饰词	202.040	202.200	0.160
508	可能	谓词	202.200	202.500	0.300
509	再	饰词	202.500	202.640	0.140
510	兴旺	体词	202.640	203.110	0.470
511	了	虚词	203.110	203.280	0.170
512	您	谓词	204.160	204.300	0.140
513	只有	虚词	204.300	204.540	0.240
514	立足	饰词	204.540	204.840	0.300
515	江东	体词	204.840	205.360	0.520
516	等	虚词	205.680	205.850	0.170
517	机会	体词	205.850	206.140	0.290
518	平定	谓词	206.140	206.490	0.350
519	天下	体词	206.490	207.020	0.530
520	像	谓词	207.360	207.540	0.180
521	当年	体词	207.540	207.840	0.300
522	汉高祖	体词	207.840	208.370	0.530
523	那样	代词	208.370	208.720	0.350
524	成就	体词	208.910	209.280	0.370
525	帝王	体词	209.280	209.640	0.360
526	大业	体词	209.640	210.080	0.440
527	才	饰词	210.280	210.470	0.190
528	是	谓词	210.470	210.610	0.140
529	正道	谓词	210.610	211.120	0.510
530	孙权	体词	212.320	212.790	0.470
531	听	谓词	212.790	213.070	0.280
532	了	虚词	213.070	213.250	0.180
533	兴奋	谓词	213.330	213.750	0.420
534	得	虚词	213.750	213.810	0.060
535	不得了	其他	213.810	214.300	0.490
536	这	代词	215.410	215.500	0.090
537	一回	饰词	215.500	215.970	0.470
538	曹操	体词	216.220	216.610	0.390
539	大军	体词	216.610	216.950	0.340
540	南下	体词	216.950	217.490	0.540
541	鲁肃	体词	218.150	218.460	0.310
542	看出	谓词	218.460	218.790	0.330
543	他	代词	218.790	218.920	0.130
544	是	谓词	218.920	219.030	0.110
545	冲着	虚词	219.030	219.310	0.280
546	东吴	体词	219.310	219.630	0.320
547	来	谓词	219.630	219.860	0.230
548	的	虚词	219.890	219.960	0.070
549	就	饰词	220.610	220.690	0.080
550	建议	体词	220.690	221.000	0.310
551	孙权	体词	221.000	221.410	0.410
552	和	虚词	221.410	221.540	0.130
553	刘备	体词	221.540	221.870	0.330
554	联合	谓词	221.870	222.270	0.400
555	让	谓词	222.270	222.550	0.280
556	自己	代词	223.100	223.370	0.270
557	先	饰词	223.370	223.560	0.190
558	到	谓词	223.560	223.670	0.110
559	荆州	体词	223.670	224.050	0.380
560	探探	谓词	224.050	224.370	0.320
561	虚实	谓词	224.370	224.840	0.470
562	孙权	体词	226.170	226.630	0.460
563	听	谓词	226.630	226.800	0.170
564	了	虚词	226.800	226.910	0.110
565	鲁肃	体词	226.910	227.250	0.340
566	的	虚词	227.250	227.350	0.100
567	主意	体词	227.350	227.780	0.430
568	就	饰词	227.960	228.110	0.150
569	派	谓词	228.110	228.280	0.170
570	他	代词	228.280	228.400	0.120
571	过	虚词	228.400	228.550	0.150
572	江	体词	228.550	228.820	0.270
573	来	谓词	228.820	229.010	0.190
574	了	虚词	229.010	229.220	0.210
575	鲁肃	体词	230.220	230.570	0.350
576	不但	虚词	230.570	230.870	0.300
577	见识	谓词	230.870	231.170	0.300
578	高远	饰词	231.170	231.680	0.510
579	性子	体词	231.730	232.080	0.350
580	还	饰词	232.080	232.250	0.170
581	挺直	谓词	232.250	232.710	0.460
582	他	代词	233.710	233.800	0.090
583	一	饰词	233.800	233.920	0.120
584	见到	谓词	233.920	234.210	0.290
585	刘备	体词	234.210	234.540	0.330
586	就	饰词	234.540	234.650	0.110
587	急	谓词	234.650	234.860	0.210
588	着	虚词	234.860	234.970	0.110
589	说	谓词	234.970	235.200	0.230
590	我们	代词	236.520	236.700	0.180
591	孙将军	体词	236.700	237.240	0.540
592	听说	谓词	237.240	237.540	0.300
593	刘	谓词	237.540	237.700	0.160
594	荆州	体词	237.700	238.020	0.320
595	病故	体词	238.020	238.470	0.450
596	了	虚词	238.470	238.640	0.170
597	派	谓词	238.810	239.020	0.210
598	我	代词	239.020	239.120	0.100
599	来	谓词	239.120	239.260	0.140
600	吊丧	谓词	239.260	239.860	0.600
601	我	代词	240.550	240.580	0.030
602	过	虚词	240.580	240.780	0.200
603	了	虚词	240.780	240.880	0.100
604	江	体词	240.880	241.100	0.220
605	才	饰词	241.100	241.220	0.120
606	听说	谓词	241.220	241.510	0.290
607	刘琮	体词	241.510	241.900	0.390
608	投降	谓词	241.900	242.230	0.330
609	了	虚词	242.230	242.300	0.070
610	曹操	体词	242.300	242.770	0.470
611	所以	虚词	243.190	243.420	0.230
612	赶到	谓词	243.420	243.710	0.290
613	这儿	代词	243.710	243.870	0.160
614	见	谓词	243.870	244.070	0.200
615	您	代词	244.070	244.290	0.220
616	不知	谓词	244.930	245.180	0.250
617	您	代词	245.180	245.330	0.150
618	有	谓词	245.330	245.360	0.030
619	什么	代词	245.360	245.650	0.290
620	打算	谓词	245.650	246.130	0.480
621	准备	谓词	246.320	246.570	0.250
622	到	谓词	246.570	246.670	0.100
623	哪儿	代词	246.670	246.860	0.190
624	去	谓词	246.860	247.120	0.260
625	刘备	体词	248.460	248.770	0.310
626	吞吞吐吐	其他	248.770	249.510	0.740
627	地	虚词	249.510	249.620	0.110
628	说	谓词	249.620	249.870	0.250
629	我	代词	251.200	251.240	0.040
630	跟	虚词	251.240	251.440	0.200
631	苍梧	谓词	251.440	251.770	0.330
632	太守	体词	251.770	252.160	0.390
633	吴巨	体词	252.160	252.500	0.340
634	有点儿	代词	252.500	252.750	0.250
635	交情	体词	252.750	253.200	0.450
636	要是	虚词	253.840	254.060	0.220
637	实在	谓词	254.060	254.360	0.300
638	没	谓词	254.360	254.500	0.140
639	办法	体词	254.500	254.870	0.370
640	只好	饰词	255.200	255.480	0.280
641	投奔	谓词	255.480	255.810	0.330
642	他	代词	255.810	255.990	0.180
643	去	谓词	255.990	256.160	0.170
644	了	虚词	256.160	256.390	0.230
645	鲁肃	体词	257.590	257.940	0.350
646	坦率地	体词	257.940	258.500	0.560
647	说	谓词	258.500	258.750	0.250
648	苍梧	谓词	260.050	260.400	0.350
649	多	饰词	260.400	260.630	0.230
650	远	谓词	260.630	260.830	0.200
651	啊	虚词	260.830	260.860	0.030
652	又	饰词	261.270	261.380	0.110
653	太	饰词	261.380	261.570	0.190
654	偏僻	谓词	261.570	261.980	0.410
655	您	代词	261.980	262.210	0.230
656	到	谓词	262.880	262.970	0.090
657	那儿	代词	262.970	263.150	0.180
658	没有	谓词	263.150	263.300	0.150
659	什么	代词	263.300	263.580	0.280
660	好处	饰词	263.580	264.100	0.520
661	我们	代词	264.990	265.160	0.170
662	孙将军	体词	265.160	265.730	0.570
663	聪明	谓词	265.730	266.120	0.390
664	仁义	体词	266.120	266.550	0.430
665	占有	谓词	266.830	267.130	0.300
666	江东	体词	267.130	267.510	0.380
667	六个	饰词	267.510	267.760	0.250
668	郡	体词	267.760	268.150	0.390
669	兵精	体词	268.500	268.870	0.370
670	粮足	体词	268.870	269.380	0.510
671	他	代词	269.890	269.980	0.090
672	可是	虚词	269.980	270.250	0.270
673	个	饰词	270.250	270.350	0.100
674	干大	谓词	270.350	270.700	0.350
675	事业	体词	270.700	271.000	0.300
676	的	虚词	271.000	271.100	0.100
677	人	体词	271.100	271.260	0.160
678	我	代词	271.980	272.040	0.060
