index	word	part_of_speech	onset	offset	duration
1	会	谓词	1.040	1.300	0.260
2	稽	体词	1.300	1.410	0.110
3	人	体词	1.410	1.610	0.200
4	坐船	谓词	1.610	2.030	0.420
5	在	虚词	2.030	2.150	0.120
6	海上	体词	2.150	2.570	0.420
7	碰到	谓词	2.570	2.850	0.280
8	刮	谓词	2.850	3.060	0.210
9	大风	体词	3.060	3.450	0.390
10	也	饰词	3.650	3.780	0.130
11	有	谓词	3.780	3.880	0.100
12	不少	饰词	3.880	4.270	0.390
13	到	谓词	4.270	4.420	0.150
14	夷	体词	4.420	4.600	0.180
15	州	体词	4.600	4.780	0.180
16	去	谓词	4.780	4.900	0.120
17	避难	谓词	4.900	5.340	0.440
18	的	虚词	5.340	5.470	0.130
19	吴国	体词	6.150	6.470	0.320
20	的	虚词	6.470	6.550	0.080
21	海船	体词	6.550	7.010	0.460
22	到	谓词	7.010	7.150	0.140
23	了	虚词	7.150	7.250	0.100
24	夷州	体词	7.250	7.660	0.410
25	夷州	体词	7.990	8.300	0.310
26	跟	虚词	8.300	8.500	0.200
27	大陆	体词	8.500	8.820	0.320
28	的	虚词	8.820	8.900	0.080
29	联系	体词	8.900	9.290	0.390
30	就	饰词	9.290	9.400	0.110
31	更	饰词	9.400	9.660	0.260
32	密切	谓词	9.660	10.030	0.370
33	了	虚词	10.030	10.160	0.130
34	公元	体词	11.260	11.650	0.390
35	年	饰词	12.210	12.460	0.250
36	蜀国	体词	12.700	13.130	0.430
37	丞相	体词	13.130	13.560	0.430
38	诸葛亮	体词	13.560	14.030	0.470
39	打发	谓词	14.030	14.320	0.290
40	使者	体词	14.320	14.670	0.350
41	到	谓词	14.670	14.790	0.120
42	建业	体词	14.790	15.240	0.450
43	约	饰词	15.750	15.880	0.130
44	吴国	体词	15.880	16.310	0.430
45	跟	虚词	16.310	16.470	0.160
46	蜀国	体词	16.470	16.890	0.420
47	同时	虚词	16.890	17.320	0.430
48	发兵	谓词	17.320	17.760	0.440
49	东西	体词	17.910	18.330	0.420
50	夹攻	谓词	18.330	18.850	0.520
51	征讨	谓词	18.930	19.400	0.470
52	魏国	体词	19.400	19.850	0.450
53	孙权	体词	20.820	21.270	0.450
54	这回	饰词	21.270	21.560	0.290
55	下	体词	21.560	21.740	0.180
56	了	虚词	21.740	21.860	0.120
57	决心	谓词	21.860	22.300	0.440
58	把	虚词	22.470	22.600	0.130
59	军队	体词	22.600	22.980	0.380
60	分成	谓词	22.980	23.350	0.370
61	了	虚词	23.350	23.420	0.070
62	三路	饰词	23.420	23.840	0.420
63	自己	代词	24.530	24.850	0.320
64	率	谓词	24.850	25.010	0.160
65	大军	体词	25.010	25.400	0.390
66	为	虚词	25.400	25.520	0.120
67	第一路	饰词	25.520	26.010	0.490
68	攻打	谓词	26.010	26.310	0.300
69	合肥	体词	26.310	26.670	0.360
70	新城	体词	26.670	27.120	0.450
71	陆逊	体词	27.720	28.170	0.450
72	诸葛瑾	体词	28.260	28.830	0.570
73	带	谓词	28.830	29.020	0.190
74	一万多	饰词	29.020	29.530	0.510
75	人为	体词	29.530	29.840	0.310
76	第二路	饰词	29.840	30.390	0.550
77	进兵	谓词	30.390	30.770	0.380
78	襄阳	体词	30.770	31.210	0.440
79	将军	体词	31.870	32.260	0.390
80	孙韶	体词	32.260	32.790	0.530
81	张承	体词	32.870	33.400	0.530
82	也	饰词	33.400	33.530	0.130
83	带	谓词	33.530	33.690	0.160
84	一万多	饰词	33.690	34.210	0.520
85	人为	体词	34.210	34.500	0.290
86	第三路	饰词	34.500	35.100	0.600
87	攻打	谓词	35.270	35.620	0.350
88	广陵	体词	35.620	36.250	0.630
89	淮阴	体词	36.420	37.010	0.590
90	吴	体词	38.160	38.490	0.330
91	蜀	其他	38.520	38.810	0.290
92	两国	体词	38.810	39.180	0.370
93	一块儿	饰词	39.180	39.550	0.370
94	攻打	谓词	39.550	39.880	0.330
95	魏国	体词	39.880	40.310	0.430
96	真够	谓词	40.540	40.950	0.410
97	魏明帝	体词	40.950	41.460	0.510
98	曹	体词	41.460	41.740	0.280
99	叡	谓词	41.740	41.920	0.180
100	操心	谓词	41.920	42.370	0.450
101	的	虚词	42.370	42.500	0.130
102	他	代词	43.010	43.150	0.140
103	早先	饰词	43.150	43.620	0.470
104	已经	饰词	43.620	43.830	0.210
105	派	谓词	43.830	44.000	0.170
106	司马懿	体词	44.000	44.510	0.510
107	去	谓词	44.510	44.640	0.130
108	对付	谓词	44.640	44.930	0.290
109	诸葛亮	体词	44.930	45.400	0.470
110	后来	体词	46.520	46.920	0.400
111	司马懿	体词	47.370	47.900	0.530
112	请求	谓词	47.900	48.290	0.390
113	魏明帝	体词	48.290	48.800	0.510
114	让	谓词	48.800	48.960	0.160
115	他	代词	48.960	49.050	0.090
116	只	饰词	49.050	49.320	0.270
117	守	谓词	49.320	49.510	0.190
118	不战	谓词	49.510	49.870	0.360
119	说	谓词	50.400	50.550	0.150
120	蜀	其他	50.550	50.800	0.250
