index	word	part_of_speech	onset	offset	duration
106	说	谓词	43.380	43.630	0.250
107	将军	体词	44.910	45.290	0.380
108	姓	谓词	45.290	45.540	0.250
109	吕	体词	45.540	45.870	0.330
110	他	代词	46.000	46.180	0.180
111	姓	谓词	46.180	46.420	0.240
112	董	体词	46.420	46.610	0.190
113	本来	体词	47.320	47.590	0.270
114	就	饰词	47.590	47.720	0.130
115	不是	虚词	47.720	47.990	0.270
116	什么	代词	47.990	48.200	0.210
117	亲骨肉	体词	48.200	48.730	0.530
118	他	代词	49.730	49.830	0.100
119	对	虚词	49.830	49.970	0.140
120	将军	体词	49.970	50.330	0.360
121	扔	谓词	50.330	50.510	0.180
122	戟	体词	50.510	50.650	0.140
123	的	虚词	50.650	50.750	0.100
124	时候	体词	50.750	51.090	0.340
125	又	饰词	51.510	51.550	0.040
126	哪儿	代词	51.550	51.850	0.300
127	有	谓词	51.850	51.890	0.040
128	什么	代词	51.890	52.130	0.240
129	父子之情	体词	52.130	52.860	0.730
130	大丈夫	体词	53.680	54.120	0.440
131	在世	体词	54.120	54.580	0.460
132	怎么	代词	54.850	55.090	0.240
133	能窝	体词	55.090	55.320	0.230
134	窝囊	体词	55.320	55.730	0.410
135	囊	体词	55.730	55.950	0.220
136	的	虚词	55.950	56.020	0.070
137	让	谓词	56.020	56.160	0.140
138	这种	代词	56.590	56.860	0.270
139	人压	体词	56.860	57.130	0.270
140	在	虚词	57.130	57.230	0.100
141	头上	体词	57.230	57.780	0.550
142	啊	谓词	57.780	57.830	0.050
143	一句	饰词	59.070	59.370	0.300
144	话	体词	59.430	59.530	0.100
145	说	谓词	59.530	59.780	0.250
146	得	虚词	59.780	59.880	0.100
147	吕布	体词	59.880	60.200	0.320
148	满脸	饰词	60.200	60.560	0.360
149	通红	谓词	60.560	61.130	0.570
150	他	代词	61.890	61.980	0.090
151	猛地	饰词	61.980	62.290	0.310
152	站	谓词	62.290	62.500	0.210
153	起来	谓词	62.500	62.750	0.250
154	说	谓词	62.750	63.000	0.250
155	对	虚词	64.250	64.400	0.150
156	司徒	体词	65.170	65.530	0.360
157	的话	虚词	65.530	65.790	0.260
158	提醒	谓词	65.790	66.230	0.440
159	了	虚词	66.230	66.300	0.070
160	我	代词	66.300	66.460	0.160
161	我	代词	67.140	67.190	0.050
162	不	饰词	67.190	67.330	0.140
163	杀	谓词	67.330	67.510	0.180
164	老贼	体词	67.510	68.010	0.500
165	决不罢休	其他	68.300	68.960	0.660
166	王允	体词	68.960	70.740	1.780
167	赶紧	饰词	70.740	71.110	0.370
168	说	谓词	71.110	71.370	0.260
169	将军	体词	72.660	73.020	0.360
170	要	谓词	73.020	73.080	0.060
171	能	谓词	73.080	73.290	0.210
172	这样	代词	73.290	73.740	0.450
173	不但	虚词	74.000	74.260	0.260
174	能报	谓词	74.260	74.560	0.300
175	了	虚词	74.560	74.650	0.090
176	私仇	体词	74.650	75.130	0.480
177	还是	虚词	75.590	75.840	0.250
178	为	虚词	75.840	75.950	0.110
179	天下人	体词	75.950	76.460	0.510
180	除害	谓词	76.460	76.980	0.520
181	呀	虚词	76.980	77.030	0.050
182	两个	饰词	78.390	78.650	0.260
183	人	体词	78.650	78.800	0.150
184	随后	饰词	78.800	79.160	0.360
185	又	饰词	79.160	79.270	0.110
186	秘密	体词	79.270	79.620	0.350
187	地	虚词	79.620	79.730	0.110
188	商量	体词	79.730	80.060	0.330
189	了	虚词	80.060	80.140	0.080
190	半天	饰词	80.140	80.610	0.470
191	公元	体词	81.410	81.850	0.440
192	年	饰词	82.150	82.340	0.190
193	春天	体词	82.340	82.820	0.480
194	汉献帝	体词	83.410	83.910	0.500
195	得	虚词	83.910	84.060	0.150
196	了	虚词	84.060	84.150	0.090
197	一场	饰词	84.150	84.480	0.330
198	病	体词	84.480	84.710	0.230
199	刚刚	饰词	85.010	85.400	0.390
200	好	谓词	85.400	85.600	0.200
201	了	虚词	85.600	85.710	0.110
202	一点儿	饰词	85.710	86.100	0.390
203	就	饰词	86.480	86.600	0.120
204	在	虚词	86.600	86.770	0.170
205	未央宫	体词	86.770	87.280	0.510
206	里	体词	87.280	87.430	0.150
207	召见	谓词	87.430	87.820	0.390
208	文武	体词	87.820	88.080	0.260
209	大臣	体词	88.080	88.690	0.610
210	董卓	体词	89.230	89.600	0.370
211	也	饰词	89.600	89.690	0.090
212	来	谓词	89.690	89.950	0.260
213	了	虚词	89.950	90.170	0.220
214	带	谓词	90.600	90.750	0.150
215	着	虚词	90.750	90.860	0.110
216	吕布	体词	90.860	91.190	0.330
217	大摇大摆	其他	91.190	91.930	0.740
218	地	虚词	91.930	92.020	0.090
219	到	谓词	92.020	92.190	0.170
220	了	虚词	92.190	92.290	0.100
221	宫外	体词	92.290	92.630	0.340
222	王允	体词	93.910	94.410	0.500
223	士孙瑞	体词	94.640	95.230	0.590
224	他们	代词	95.230	95.490	0.260
225	都	饰词	95.490	95.620	0.130
226	来	谓词	95.620	95.760	0.140
227	拜见	谓词	95.760	96.320	0.560
228	董卓	体词	97.200	97.520	0.320
229	还是	虚词	97.520	97.820	0.300
230	那么	代词	97.820	98.010	0.190
231	爱理不理	其他	98.010	98.590	0.580
232	地点	体词	98.590	98.870	0.280
233	了	虚词	98.870	98.960	0.090
234	点头	谓词	98.960	99.360	0.400
235	一直	饰词	100.060	100.310	0.250
236	朝	体词	100.310	100.490	0.180
237	宫里	体词	100.490	100.810	0.320
238	走进	谓词	100.810	101.200	0.390
239	去	谓词	101.200	101.370	0.170
240	就	饰词	102.540	102.640	0.100
241	在	虚词	102.640	102.800	0.160
242	这时候	代词	102.800	103.270	0.470
243	两旁	体词	103.760	104.130	0.370
244	的	虚词	104.130	104.190	0.060
245	武士	体词	104.190	104.570	0.380
246	呼	谓词	104.570	104.750	0.180
247	地	虚词	104.750	104.850	0.100
248	围上来	谓词	104.850	105.480	0.630
249	一个个	饰词	105.850	106.280	0.430
250	拿	谓词	106.280	106.450	0.170
251	着	虚词	106.450	106.570	0.120
252	刀	体词	106.570	106.680	0.110
253	都	饰词	107.020	107.290	0.270
254	咬牙切齿	其他	107.290	108.010	0.720
255	的	虚词	108.010	108.120	0.110
256	董卓	体词	109.070	109.380	0.310
257	惊叫	谓词	109.380	109.760	0.380
258	了	虚词	109.830	109.910	0.080
259	一声	饰词	109.910	110.240	0.330
260	哎呀	其他	111.520	111.780	0.260
261	不好	饰词	111.780	112.290	0.510
262	我儿	代词	112.400	112.770	0.370
263	快来	饰词	112.770	113.290	0.520
264	吕布	体词	114.670	114.960	0.290
265	上前	体词	114.960	115.370	0.410
266	一步	饰词	115.370	115.700	0.330
267	从	虚词	116.140	116.350	0.210
268	怀里	体词	116.350	116.680	0.330
269	掏出	谓词	116.680	117.040	0.360
270	一份	饰词	117.040	117.310	0.270
271	诏书	体词	117.310	117.830	0.520
272	高声	体词	118.070	118.500	0.430
273	宣布	谓词	118.500	118.930	0.430
274	皇上	体词	120.080	120.560	0.480
275	有	谓词	120.560	120.680	0.120
276	旨	体词	120.680	120.920	0.240
277	杀	谓词	121.430	121.640	0.210
278	乱臣	体词	121.640	122.060	0.420
279	董卓	体词	122.060	122.550	0.490
280	董卓	体词	123.940	124.290	0.350
281	还	饰词	124.290	124.460	0.170
282	没	谓词	124.460	124.590	0.130
283	来得及	谓词	124.590	124.990	0.400
284	说话	谓词	124.990	125.350	0.360
285	吕布	体词	126.030	126.340	0.310
286	早就	饰词	126.340	126.630	0.290
287	一	饰词	126.630	126.750	0.120
288	画戟	体词	126.750	127.140	0.390
289	刺	谓词	127.140	127.410	0.270
290	过去	体词	127.410	127.750	0.340
291	扎穿	谓词	128.010	128.450	0.440
292	了	虚词	128.450	128.530	0.080
293	他	代词	128.530	128.660	0.130
294	的	虚词	128.660	128.750	0.090
295	喉咙	体词	128.750	129.140	0.390
296	武士	体词	130.270	130.530	0.260
297	们	其他	130.530	130.650	0.120
298	上前	体词	130.650	131.200	0.550
299	一	饰词	131.400	131.590	0.190
300	刀割	体词	131.590	131.970	0.380
301	下	体词	131.970	132.130	0.160
302	了	虚词	132.130	132.220	0.090
303	他	代词	132.220	132.360	0.140
304	的	虚词	132.360	132.440	0.080
305	脑袋	体词	132.440	132.950	0.510
306	大臣	体词	133.850	134.200	0.350
307	和	虚词	134.200	134.320	0.120
308	将士	体词	134.320	134.660	0.340
309	们	其他	134.660	134.820	0.160
310	一看	虚词	134.820	135.080	0.260
311	董卓	体词	135.080	135.380	0.300
312	死	谓词	135.380	135.650	0.270
313	了	虚词	135.650	135.840	0.190
314	都	饰词	136.030	136.210	0.180
315	齐声	体词	136.210	136.650	0.440
316	高喊	体词	136.650	137.200	0.550
317	万岁	饰词	138.260	138.710	0.450
318	万岁	饰词	139.390	139.790	0.400
319	有	谓词	141.260	141.360	0.100
320	的	虚词	141.360	141.490	0.130
321	乐出	谓词	141.490	141.860	0.370
322	了	虚词	141.860	141.980	0.120
323	眼泪	体词	141.980	142.350	0.370
324	有	谓词	142.970	143.050	0.080
325	的	虚词	143.050	143.170	0.120
326	高兴	饰词	143.170	143.560	0.390
327	得	虚词	143.560	143.640	0.080
328	都	饰词	143.640	143.750	0.110
329	快	谓词	143.750	143.890	0.140
330	发疯	谓词	143.890	144.380	0.490
331	了	虚词	144.380	144.570	0.190
332	长安城	体词	145.590	146.080	0.490
333	的	虚词	146.080	146.160	0.080
334	百姓	体词	146.160	146.540	0.380
335	听说	谓词	146.540	146.950	0.410
336	了	虚词	146.950	147.160	0.210
337	都	饰词	147.450	147.570	0.120
338	从	虚词	147.570	147.780	0.210
339	房里	体词	147.780	148.110	0.330
340	跑	谓词	148.110	148.290	0.180
341	到	谓词	148.290	148.390	0.100
342	大街	体词	148.390	148.740	0.350
343	上	体词	148.740	148.940	0.200
344	叫	谓词	148.940	149.100	0.160
345	啊	虚词	149.230	149.260	0.030
346	蹦	谓词	149.640	149.910	0.270
347	啊	虚词	149.910	149.940	0.030
348	一大群	饰词	150.620	151.160	0.540
349	一大群	饰词	151.160	151.560	0.400
350	地	虚词	151.560	151.630	0.070
351	跳	谓词	151.630	151.810	0.180
352	起舞	谓词	151.810	152.190	0.380
353	来	谓词	152.190	152.480	0.290
354	大伙儿	代词	153.100	153.440	0.340
355	恨透了	其他	153.440	153.930	0.490
356	董卓	体词	153.930	154.320	0.390
357	把	虚词	154.960	155.100	0.140
358	他	代词	155.100	155.220	0.120
359	的	虚词	155.220	155.320	0.100
360	尸首	体词	155.320	155.700	0.380
361	扔	谓词	155.700	155.870	0.170
362	到	谓词	155.870	155.970	0.100
363	街上	体词	155.970	156.500	0.530
364	又	饰词	156.870	156.950	0.080
365	点	饰词	156.950	157.150	0.200
366	了	虚词	157.150	157.230	0.080
367	把	虚词	157.230	157.360	0.130
368	火	体词	157.360	157.610	0.250
369	慢慢	饰词	157.610	158.010	0.400
370	地烧	体词	158.010	158.350	0.340
371	只有	虚词	159.620	159.830	0.210
372	蔡邕	体词	159.830	160.240	0.410
373	想起	谓词	160.240	160.600	0.360
374	董卓	体词	160.600	160.980	0.380
375	曾经	饰词	160.980	161.350	0.370
376	重用	谓词	161.350	161.680	0.330
377	过	虚词	161.680	161.790	0.110
378	自己	代词	161.790	162.350	0.560
379	不由得	饰词	162.710	163.060	0.350
380	长叹	谓词	163.060	163.470	0.410
381	了	虚词	163.470	163.550	0.080
382	一口气	其他	163.550	164.150	0.600
383	蔡邕	体词	165.260	165.580	0.320
384	叹气	谓词	165.580	165.940	0.360
385	的	虚词	165.940	166.050	0.110
386	事	体词	166.050	166.200	0.150
387	让	谓词	166.200	166.370	0.170
388	王允	体词	166.370	166.680	0.310
389	知道	谓词	166.680	167.040	0.360
390	了	虚词	167.040	167.250	0.210
391	他	代词	167.560	167.710	0.150
392	就	饰词	167.710	167.830	0.120
393	责备	体词	167.830	168.190	0.360
394	蔡邕	体词	168.190	168.610	0.420
395	说	谓词	168.610	168.850	0.240
396	董卓	体词	170.110	170.420	0.310
397	是	谓词	170.420	170.590	0.170
398	国贼	体词	170.590	171.150	0.560
399	天地	体词	171.400	171.810	0.410
400	都	饰词	171.810	171.920	0.110
401	不能	谓词	171.920	172.180	0.260
402	饶	谓词	172.180	172.350	0.170
403	过	虚词	172.350	172.510	0.160
404	他	代词	172.510	172.750	0.240
405	你	代词	173.630	173.720	0.090
406	是	谓词	173.720	173.860	0.140
407	个	体词	173.860	173.940	0.080
408	朝廷	体词	173.940	174.300	0.360
409	大臣	体词	174.300	174.800	0.500
410	反倒	谓词	175.090	175.370	0.280
411	长吁短叹	其他	175.370	176.160	0.790
412	地	虚词	176.160	176.220	0.060
413	替	虚词	176.220	176.370	0.150
414	他	代词	176.370	176.480	0.110
415	伤心	体词	176.480	177.080	0.600
416	像	谓词	177.440	177.670	0.230
417	话	体词	177.670	177.810	0.140
418	吗	虚词	177.810	178.190	0.380
419	跟着	谓词	179.450	179.710	0.260
420	就	饰词	179.710	179.820	0.110
421	命	体词	179.820	180.030	0.210
422	人	体词	180.030	180.170	0.140
423	把	虚词	180.170	180.280	0.110
424	他	代词	180.280	180.380	0.100
425	逮	谓词	180.380	180.590	0.210
426	起来	谓词	180.590	180.960	0.370
427	下	体词	181.140	181.320	0.180
428	了	虚词	181.320	181.430	0.110
429	监狱	体词	181.430	181.950	0.520
430	蔡邕	体词	182.830	183.180	0.350
431	承认	谓词	183.180	183.520	0.340
432	自己	代词	183.520	183.790	0.270
433	犯了罪	其他	183.790	184.290	0.500
434	恳求	谓词	184.730	185.090	0.360
435	说	谓词	185.090	185.320	0.230
436	我	代词	186.640	186.690	0.050
437	想	谓词	186.690	186.960	0.270
438	的	虚词	186.960	187.050	0.090
439	只是	虚词	187.050	187.300	0.250
440	私人	体词	187.300	187.650	0.350
441	的	虚词	187.650	187.740	0.090
442	交情	体词	187.740	188.190	0.450
443	一时	饰词	188.600	188.950	0.350
444	转	谓词	188.950	189.120	0.170
445	不过	虚词	189.120	189.340	0.220
446	弯儿	体词	189.340	189.620	0.280
447	来	谓词	189.620	189.900	0.280
448	我	代词	190.600	190.640	0.040
449	只求	谓词	190.640	190.950	0.310
450	免	谓词	190.950	191.230	0.280
451	我一	代词	191.230	191.400	0.170
452	死	谓词	191.400	191.620	0.220
453	情愿	体词	192.230	192.550	0.320
454	脸上	体词	192.550	192.860	0.310
455	刺字	体词	192.860	193.210	0.350
456	戴	谓词	193.710	193.880	0.170
457	罪	体词	193.880	194.030	0.150
458	把	虚词	194.030	194.160	0.130
459	汉朝	体词	194.160	194.530	0.370
460	的	虚词	194.530	194.630	0.100
461	历史	体词	194.630	194.930	0.300
462	写	谓词	194.930	195.150	0.220
463	完	谓词	195.150	195.560	0.410
464	有	谓词	196.770	196.840	0.070
465	的	虚词	196.840	197.010	0.170
466	大臣	体词	197.010	197.430	0.420
467	也	饰词	197.430	197.530	0.100
468	替	虚词	197.530	197.680	0.150
469	蔡邕	体词	197.680	198.050	0.370
470	求情	谓词	198.050	198.700	0.650
471	对	虚词	198.990	199.120	0.130
472	王允	体词	199.120	199.510	0.390
473	说	谓词	199.510	199.750	0.240
474	蔡邕	体词	201.060	201.450	0.390
475	是	谓词	201.450	201.590	0.140
476	有名	谓词	201.590	201.950	0.360
477	的	虚词	201.950	202.040	0.090
478	学者	体词	202.040	202.440	0.400
479	人才难得	其他	202.890	203.790	0.900
480	还是	虚词	204.230	204.470	0.240
481	留	谓词	204.470	204.630	0.160
482	着	虚词	204.630	204.730	0.100
483	他	代词	204.730	204.850	0.120
484	写	谓词	204.850	205.030	0.180
485	书吧	体词	205.030	205.410	0.380
486	王允	体词	205.410	207.130	1.720
487	可不	虚词	207.130	207.450	0.320
488	这么	代词	207.450	207.680	0.230
489	想	谓词	207.680	208.100	0.420
490	他	代词	208.480	208.580	0.100
491	说	谓词	208.580	208.890	0.310
492	现在	体词	210.150	210.600	0.450
493	要是	虚词	210.600	210.780	0.180
494	留下	谓词	210.780	211.050	0.270
495	蔡邕	体词	211.050	211.540	0.490
496	说不定	其他	211.900	212.350	0.450
497	他	代词	212.350	212.470	0.120
498	以后	体词	212.470	212.720	0.250
499	写出	谓词	212.720	213.060	0.340
500	书	体词	213.060	213.250	0.190
501	来	谓词	213.250	213.360	0.110
502	骂	谓词	213.360	213.550	0.190
503	咱们	代词	213.550	213.830	0.280
504	呐	虚词	213.830	214.090	0.260
505	蔡邕	体词	215.320	215.700	0.380
506	叹气	谓词	215.700	216.070	0.370
507	惹祸	谓词	216.070	216.530	0.460
508	结果	体词	216.980	217.270	0.290
509	死	谓词	217.270	217.480	0.210
510	在	虚词	217.480	217.620	0.140
511	监狱	体词	217.620	217.970	0.350
512	里	体词	217.970	218.130	0.160
513	了	虚词	218.130	218.370	0.240
514	好些	饰词	219.340	219.660	0.320
515	人	体词	219.660	219.830	0.170
516	怪	谓词	219.830	219.980	0.150
517	王允	体词	219.980	220.350	0.370
518	做	谓词	220.350	220.490	0.140
519	得	虚词	220.490	220.580	0.090
520	有点儿	代词	220.580	220.850	0.270
521	过分	体词	220.850	221.260	0.410
522	汉献帝	体词	222.100	222.580	0.480
523	论功行赏	体词	222.580	223.380	0.800
524	让	谓词	223.380	223.560	0.180
525	王允	体词	224.040	224.530	0.490
526	吕布	体词	224.570	224.990	0.420
527	共管	体词	224.990	225.380	0.390
528	朝廷	体词	225.380	225.740	0.360
529	大事	体词	225.740	226.120	0.380
530	他们	代词	227.210	227.440	0.230
531	追查	谓词	227.440	227.760	0.320
532	起	谓词	227.760	227.930	0.170
533	董卓	体词	227.930	228.270	0.340
534	的	虚词	228.270	228.380	0.110
535	同党	体词	228.380	228.840	0.460
536	来	谓词	228.840	229.090	0.250
537	有	谓词	229.440	229.550	0.110
538	的	虚词	229.550	229.670	0.120
539	处死	谓词	229.670	230.150	0.480
540	有	谓词	230.530	230.630	0.100
541	的	虚词	230.630	230.750	0.120
542	充军	体词	230.750	231.380	0.630
543	这时候	代词	232.500	233.000	0.500
544	董卓	体词	233.530	233.860	0.330
545	的	虚词	233.860	233.970	0.110
546	部下	体词	233.970	234.330	0.360
547	李	体词	234.330	234.530	0.200
548	傕	谓词	234.530	234.950	0.420
549	郭汜	体词	235.070	235.630	0.560
550	张济	体词	235.790	236.220	0.430
551	都领兵	体词	236.220	236.780	0.560
552	驻扎	谓词	236.780	237.080	0.300
553	在	虚词	237.080	237.200	0.120
554	外地	体词	237.200	237.730	0.530
555	他们	代词	238.490	238.720	0.230
556	听说	谓词	238.720	239.020	0.300
557	董卓	体词	239.020	239.350	0.330
558	死	谓词	239.350	239.620	0.270
559	了	虚词	239.620	239.870	0.250
560	就	饰词	240.170	240.320	0.150
561	派	谓词	240.320	240.550	0.230
562	人	体词	240.550	240.680	0.130
563	来到	谓词	240.680	240.930	0.250
564	长安	体词	240.930	241.400	0.470
565	请求	谓词	241.940	242.240	0.300
566	朝廷	体词	242.240	242.640	0.400
567	免	谓词	242.640	242.830	0.190
568	他们	代词	242.830	243.080	0.250
569	几个	饰词	243.080	243.340	0.260
570	的	虚词	243.340	243.430	0.090
571	罪	体词	243.430	243.630	0.200
572	王允	体词	244.650	244.950	0.300
573	怎么	代词	244.950	245.210	0.260
574	也	饰词	245.210	245.300	0.090
575	不	饰词	245.300	245.430	0.130
576	答应	谓词	245.430	245.820	0.390
577	这	代词	247.040	247.190	0.150
578	几个	饰词	247.190	247.440	0.250
579	人	体词	247.440	247.610	0.170
580	急	谓词	247.610	247.860	0.250
581	了	虚词	247.860	248.110	0.250
582	凑在一起	谓词	248.390	248.890	0.500
583	商量	体词	248.890	249.440	0.550
584	觉着	谓词	250.000	250.230	0.230
585	这么	代词	250.230	250.450	0.220
586	坐	谓词	250.450	250.580	0.130
587	着	虚词	250.580	250.700	0.120
588	等	虚词	250.700	250.890	0.190
589	死	谓词	250.890	251.110	0.220
590	倒不如	谓词	251.490	251.910	0.420
591	先	饰词	251.910	252.130	0.220
592	反	谓词	252.130	252.350	0.220
593	起来	谓词	252.350	252.740	0.390
594	或许	饰词	253.060	253.320	0.260
595	还有	谓词	253.320	253.560	0.240
596	条	体词	253.560	253.740	0.180
597	活路	体词	253.740	254.270	0.530
598	他们	代词	255.430	255.660	0.230
599	就	饰词	255.660	255.760	0.100
600	借着	虚词	255.760	256.050	0.290
601	给	虚词	256.050	256.180	0.130
602	董卓	体词	256.180	256.510	0.330
603	报仇	谓词	256.510	256.930	0.420
604	的	虚词	256.930	257.030	0.100
605	名义	体词	257.030	257.520	0.490
606	起兵	谓词	257.770	258.160	0.390
607	来	谓词	258.160	258.290	0.130
608	攻打	谓词	258.290	258.620	0.330
609	长安	体词	258.620	259.200	0.580
610	半路上	其他	259.850	260.350	0.500
611	又	饰词	260.350	260.380	0.030
612	收留	谓词	260.380	260.720	0.340
613	了	虚词	260.720	260.890	0.170
614	董卓部	体词	260.890	261.400	0.510
615	下	体词	261.400	261.610	0.210
616	樊稠	体词	261.610	261.990	0.380
617	的	虚词	261.990	262.100	0.110
618	人马	体词	262.100	262.390	0.290
619	打	谓词	263.230	263.350	0.120
620	到	谓词	263.350	263.500	0.150
621	长安	体词	263.500	263.860	0.360
622	的	虚词	263.860	263.950	0.090
623	时候	体词	263.950	264.260	0.310
624	已经	饰词	264.560	264.870	0.310
625	有	谓词	264.870	264.960	0.090
626	十多万	饰词	264.960	265.570	0.610
627	人	体词	265.570	265.770	0.200
628	了	虚词	265.770	265.970	0.200
629	吕布	体词	267.060	267.380	0.320
630	仗	体词	267.380	267.590	0.210
631	着	虚词	267.590	267.680	0.090
632	长安城	体词	267.680	268.260	0.580
633	城	体词	268.260	268.470	0.210
634	高墙	体词	268.470	268.870	0.400
635	厚	谓词	268.870	269.060	0.190
636	死守	谓词	269.500	269.870	0.370
637	了	虚词	269.870	269.970	0.100
638	八天	体词	269.970	270.540	0.570
639	没	谓词	270.790	270.960	0.170
640	让	谓词	270.960	271.120	0.160
641	他们	代词	271.120	271.340	0.220
642	打	谓词	271.340	271.500	0.160
643	进来	谓词	271.500	271.870	0.370
644	可是	虚词	272.910	273.120	0.210
645	他	代词	273.120	273.230	0.110
646	没想到	其他	273.230	273.730	0.500
647	城里	体词	273.730	274.030	0.300
648	有	谓词	274.030	274.140	0.110
649	一部分	饰词	274.140	274.560	0.420
650	士兵	体词	274.560	275.010	0.450
651	很	谓词	275.340	275.510	0.170
652	同情	体词	275.510	275.900	0.390
653	李	体词	275.900	276.050	0.150
654	傕	谓词	276.050	276.370	0.320
655	郭汜	体词	276.490	276.890	0.400
656	他们	代词	276.890	277.180	0.290
657	这些	代词	278.250	278.510	0.260
658	士兵	体词	278.510	278.880	0.370
659	偷偷地	其他	278.880	279.280	0.400
660	打开	谓词	279.280	279.610	0.330
661	了	虚词	279.610	279.700	0.090
662	城门	体词	279.700	280.240	0.540
663	把	虚词	280.420	280.650	0.230
664	外面	体词	280.650	280.940	0.290
665	的	虚词	280.940	281.000	0.060
666	人马	体词	281.000	281.360	0.360
667	放	谓词	281.360	281.600	0.240
668	了	虚词	281.600	281.680	0.080
669	进来	谓词	281.680	282.040	0.360
670	十多万	饰词	283.180	283.760	0.580
671	将士	体词	283.760	284.140	0.380
672	发	谓词	284.140	284.320	0.180
673	了	虚词	284.320	284.430	0.110
674	疯	谓词	284.430	284.670	0.240
675	似的	虚词	284.670	284.930	0.260
676	一下子	饰词	285.300	285.820	0.520
677	拥进	谓词	285.820	286.140	0.320
678	了	虚词	286.140	286.220	0.080
