index	word	part_of_speech	onset	offset	duration
262	宁可	体词	92.850	93.280	0.430
263	不当	饰词	93.280	93.700	0.420
264	这个	代词	93.700	93.860	0.160
265	皇帝	体词	93.860	94.310	0.450
266	也	饰词	94.580	94.690	0.110
267	得	虚词	94.690	94.800	0.110
268	报	体词	94.800	95.040	0.240
269	这个	代词	95.040	95.220	0.180
270	仇	体词	95.220	95.540	0.320
271	他	代词	96.700	96.790	0.090
272	下令	谓词	96.790	97.160	0.370
273	马上	饰词	97.160	97.500	0.340
274	发兵	谓词	97.500	97.900	0.400
275	蜀国	体词	98.310	98.720	0.410
276	的	虚词	98.720	98.820	0.100
277	将士	体词	98.820	99.180	0.360
278	也	饰词	99.180	99.290	0.110
279	都	饰词	99.290	99.390	0.100
280	憋足	谓词	99.390	99.770	0.380
281	了	虚词	99.770	99.870	0.100
282	劲儿	体词	99.870	100.040	0.170
283	旋风	体词	100.310	100.830	0.520
284	似的	虚词	100.830	101.090	0.260
285	一起	饰词	101.300	101.600	0.300
286	朝东	体词	101.600	102.000	0.400
287	打	谓词	102.000	102.160	0.160
288	过去	体词	102.160	102.480	0.320
289	跟	虚词	102.740	102.880	0.140
290	猛虎下山	体词	102.880	103.700	0.820
291	差不多	其他	103.700	104.140	0.440
292	没	谓词	104.800	104.930	0.130
293	几天	饰词	104.930	105.270	0.340
294	工夫	体词	105.270	105.610	0.340
295	他们	代词	105.740	106.010	0.270
296	占领	谓词	106.010	106.360	0.350
297	了	虚词	106.360	106.450	0.090
298	东吴	体词	106.450	106.740	0.290
299	的	虚词	106.740	106.820	0.080
300	好几座	饰词	106.820	107.310	0.490
301	城	体词	107.310	107.540	0.230
302	刘备	体词	108.590	108.910	0.320
303	的	虚词	108.910	109.010	0.100
304	气	体词	109.010	109.190	0.180
305	还	饰词	109.190	109.330	0.140
306	大	谓词	109.330	109.560	0.230
307	着	虚词	109.560	109.640	0.080
308	呐	虚词	109.640	109.800	0.160
309	下令	谓词	110.120	110.500	0.380
310	再往	饰词	110.500	110.920	0.420
311	东	体词	110.920	111.110	0.190
312	打	谓词	111.110	111.310	0.200
313	非要	饰词	111.570	111.910	0.340
314	把	虚词	111.910	112.050	0.140
315	东吴	体词	112.050	112.330	0.280
316	灭	谓词	112.330	112.570	0.240
317	了	虚词	112.570	112.650	0.080
318	不可	谓词	112.650	112.950	0.300
319	孙权派	体词	114.070	114.730	0.660
320	人	体词	114.730	114.850	0.120
321	来	谓词	114.850	114.970	0.120
322	求和	谓词	114.970	115.600	0.630
323	他	代词	115.660	115.830	0.170
324	理	体词	115.830	116.060	0.230
325	都	饰词	116.060	116.180	0.120
326	不理	谓词	116.180	116.490	0.310
327	孙权	体词	117.100	117.530	0.430
328	急	谓词	117.530	117.680	0.150
329	得	虚词	117.680	117.770	0.090
330	乱转	谓词	117.770	118.230	0.460
331	他	代词	118.610	118.720	0.110
332	最怕	谓词	118.720	119.230	0.510
333	的	虚词	119.230	119.320	0.090
334	是	谓词	119.320	119.450	0.130
335	魏国	体词	119.450	119.820	0.370
336	从	虚词	119.820	120.040	0.220
337	北边	体词	120.040	120.430	0.390
338	再	饰词	120.430	120.600	0.170
339	打	谓词	120.600	120.800	0.200
340	过来	体词	120.800	121.070	0.270
341	两面夹攻	其他	121.190	122.150	0.960
342	就	饰词	122.230	122.390	0.160
343	更	饰词	122.390	122.670	0.280
344	受不了	其他	122.670	123.110	0.440
345	啦	虚词	123.110	123.260	0.150
346	想来想去	其他	124.120	124.940	0.820
347	他	代词	125.000	125.160	0.160
348	觉着	谓词	125.160	125.460	0.300
349	只有	虚词	125.460	125.760	0.300
350	再	饰词	125.760	125.960	0.200
351	委屈	谓词	125.960	126.390	0.430
352	一下	饰词	126.390	126.670	0.280
353	向	虚词	126.810	127.080	0.270
354	魏国	体词	127.080	127.400	0.320
355	讨	谓词	127.400	127.650	0.250
356	个	体词	127.650	127.750	0.100
357	好	谓词	127.750	128.090	0.340
358	他	代词	129.120	129.240	0.120
359	给	虚词	129.240	129.380	0.140
360	魏文帝	体词	129.380	129.840	0.460
361	曹丕	体词	129.840	130.320	0.480
362	上	体词	130.320	130.540	0.220
363	了	虚词	130.540	130.600	0.060
364	个	体词	130.600	130.680	0.080
365	奏章	体词	130.680	131.110	0.430
366	像	谓词	131.600	131.800	0.200
367	当初	体词	131.800	132.140	0.340
368	对	虚词	132.140	132.280	0.140
369	曹操	体词	132.280	132.760	0.480
370	那样	代词	132.760	133.090	0.330
371	自称	谓词	133.220	133.690	0.470
372	是	谓词	133.690	133.810	0.120
373	魏国	体词	133.810	134.190	0.380
374	的	虚词	134.190	134.280	0.090
375	臣	体词	134.280	134.550	0.270
376	下	体词	134.550	134.750	0.200
377	曹丕	体词	135.370	135.760	0.390
378	十分高兴	其他	135.760	136.550	0.790
379	马上	饰词	136.840	137.160	0.320
380	下	体词	137.160	137.340	0.180
381	诏书	体词	137.340	137.760	0.420
382	封孙权	体词	137.760	138.390	0.630
383	为	虚词	138.390	138.520	0.130
384	吴王	体词	138.520	138.960	0.440
385	孙权	体词	139.720	140.190	0.470
386	对	虚词	140.190	140.310	0.120
387	北边	体词	140.310	140.710	0.400
388	放	谓词	140.710	140.890	0.180
389	了	虚词	140.890	140.960	0.070
390	心	体词	140.960	141.220	0.260
391	就	饰词	141.360	141.510	0.150
392	来	谓词	141.510	141.650	0.140
393	专门	体词	141.650	142.080	0.430
394	对付	谓词	142.080	142.360	0.280
395	西边	体词	142.360	142.780	0.420
396	的	虚词	142.780	142.860	0.080
397	刘备	体词	142.860	143.230	0.370
398	了	虚词	143.230	143.380	0.150
399	他	代词	144.440	144.570	0.130
400	派	谓词	144.570	144.750	0.180
401	陆逊	体词	144.750	145.220	0.470
402	为	虚词	145.220	145.340	0.120
403	都督	体词	145.340	145.720	0.380
404	带	谓词	145.750	146.010	0.260
405	着	虚词	146.010	146.110	0.100
406	军队	体词	146.110	146.470	0.360
407	到	谓词	146.470	146.620	0.150
408	夷陵	体词	146.620	147.090	0.470
409	抵抗	谓词	147.180	147.610	0.430
410	蜀	其他	147.610	147.820	0.210
411	军	体词	147.820	148.070	0.250
412	刘备	体词	148.880	149.180	0.300
413	的	虚词	149.180	149.290	0.110
414	大军	体词	149.290	149.640	0.350
415	浩浩荡荡	其他	149.640	150.500	0.860
416	的	虚词	150.500	150.650	0.150
417	分	谓词	150.710	150.970	0.260
418	水陆	体词	150.970	151.420	0.450
419	两头	饰词	151.420	151.870	0.450
420	朝着	虚词	151.870	152.190	0.320
421	东边	体词	152.190	152.550	0.360
422	来	谓词	152.550	152.710	0.160
423	从	虚词	153.340	153.570	0.230
424	巫峡	体词	153.570	154.000	0.430
425	到	谓词	154.000	154.130	0.130
426	夷陵	体词	154.130	154.540	0.410
427	建起	谓词	154.540	154.890	0.350
428	了	虚词	154.890	155.000	0.110
429	几十个	饰词	155.000	155.490	0.490
430	军营	体词	155.490	155.980	0.490
431	供应	谓词	156.140	156.630	0.490
432	军需	体词	156.630	157.140	0.510
433	军粮	体词	157.220	157.750	0.530
434	的	虚词	157.750	157.830	0.080
435	道儿	体词	157.830	158.070	0.240
436	就	饰词	158.070	158.160	0.090
437	有	谓词	158.160	158.300	0.140
438	七百里	饰词	158.300	158.870	0.570
439	长	谓词	158.870	159.140	0.270
440	刘备	体词	160.210	160.550	0.340
441	让	谓词	160.550	160.750	0.200
442	大督	体词	160.750	161.090	0.340
443	冯习	体词	161.090	161.720	0.630
444	前部	体词	161.810	162.320	0.510
445	督	谓词	162.320	162.460	0.140
446	张南	体词	162.460	162.910	0.450
447	率领	谓词	162.910	163.300	0.390
448	着	虚词	163.300	163.400	0.100
449	大部分	饰词	163.400	163.870	0.470
450	将士	体词	163.870	164.290	0.420
451	驻	谓词	164.290	164.470	0.180
452	在	虚词	164.470	164.570	0.100
453	山谷	体词	164.570	165.000	0.430
454	里	体词	165.000	165.160	0.160
455	派	谓词	165.540	165.700	0.160
456	大将	饰词	165.700	166.100	0.400
457	吴班	体词	166.100	166.500	0.400
458	带	谓词	166.500	166.650	0.150
459	着	虚词	166.650	166.750	0.100
460	几千人	其他	166.750	167.290	0.540
461	到	谓词	167.290	167.390	0.100
462	平地上	体词	167.390	167.990	0.600
463	扎营	谓词	167.990	168.490	0.500
464	耀武扬威	其他	168.890	169.780	0.890
465	地向	体词	169.780	170.080	0.300
466	东吴	体词	170.080	170.450	0.370
467	军	体词	170.450	170.620	0.170
468	挑战	谓词	170.620	171.060	0.440
469	刘备	体词	172.180	172.510	0.330
470	这么	代词	172.510	172.740	0.230
471	想	谓词	172.740	173.050	0.310
472	只要	虚词	173.460	173.730	0.270
473	陆逊	体词	173.730	174.150	0.420
474	带	谓词	174.150	174.310	0.160
475	着	虚词	174.310	174.380	0.070
476	人	体词	174.380	174.560	0.180
477	过来	体词	174.560	174.890	0.330
478	蜀	其他	175.110	175.370	0.260
479	军	体词	175.370	175.570	0.200
480	一个	饰词	175.570	175.710	0.140
481	大	谓词	175.710	175.860	0.150
482	包围	谓词	175.860	176.300	0.440
483	准能	谓词	176.440	176.870	0.430
484	把	虚词	176.870	176.990	0.120
485	东吴	体词	176.990	177.350	0.360
486	的	虚词	177.350	177.440	0.090
487	军队	体词	177.440	177.750	0.310
488	全部	体词	177.750	178.190	0.440
489	消灭	谓词	178.190	178.590	0.400
490	谁知	谓词	179.270	179.590	0.320
491	陆逊	体词	179.590	179.990	0.400
492	有	谓词	179.990	180.120	0.130
493	他	代词	180.120	180.270	0.150
494	的	虚词	180.270	180.360	0.090
495	老	体词	180.360	180.530	0.170
496	主意	体词	180.530	180.870	0.340
497	凭	虚词	181.280	181.470	0.190
498	你	代词	181.470	181.610	0.140
499	蜀	其他	181.610	181.860	0.250
500	军	体词	181.860	182.040	0.180
501	怎么	代词	182.040	182.270	0.230
502	挑战	谓词	182.270	182.730	0.460
503	他	代词	182.770	182.910	0.140
504	就是	饰词	182.910	183.230	0.320
505	不	饰词	183.230	183.360	0.130
506	出来	谓词	183.360	183.700	0.340
507	蜀	其他	184.840	185.110	0.270
508	兵	体词	185.110	185.310	0.200
509	先是	饰词	185.310	185.610	0.300
510	大声嚷嚷	谓词	185.610	186.410	0.800
511	要	谓词	186.650	186.810	0.160
512	吴兵	体词	186.810	187.230	0.420
513	出来	谓词	187.230	187.480	0.250
514	较量	饰词	187.480	187.900	0.420
515	较量	饰词	187.900	188.270	0.370
516	后来	体词	188.500	188.820	0.320
517	就	饰词	188.820	188.910	0.090
518	骂街	体词	188.910	189.370	0.460
519	骂	谓词	189.510	189.800	0.290
520	得	虚词	189.800	189.880	0.080
521	别提	体词	189.880	190.280	0.400
522	多	饰词	190.280	190.430	0.150
523	难听	谓词	190.430	190.800	0.370
524	了	虚词	190.800	190.920	0.120
525	有	谓词	191.660	191.800	0.140
526	的	虚词	191.800	191.890	0.090
527	人	体词	191.890	192.060	0.170
528	干脆	饰词	192.060	192.410	0.350
529	脱	谓词	192.410	192.620	0.210
530	了	虚词	192.620	192.730	0.110
531	衣服	体词	192.730	193.160	0.430
532	光	体词	193.240	193.570	0.330
533	着	虚词	193.570	193.670	0.100
534	脊梁	体词	193.670	194.040	0.370
535	躺	谓词	194.040	194.260	0.220
536	在	虚词	194.260	194.340	0.080
537	树底下	体词	194.340	194.860	0.520
538	乘凉	谓词	194.860	195.370	0.510
539	看	谓词	195.550	195.770	0.220
540	你	代词	195.770	195.880	0.110
541	敢不敢	饰词	195.880	196.330	0.450
542	出来	谓词	196.330	196.670	0.340
543	东吴	体词	197.780	198.090	0.310
544	的	虚词	198.090	198.200	0.110
545	将军	体词	198.200	198.570	0.370
546	挨	谓词	198.570	198.700	0.130
547	了	虚词	198.700	198.790	0.090
548	骂	谓词	198.790	199.020	0.230
549	气	体词	199.150	199.350	0.200
550	得	虚词	199.350	199.440	0.090
551	脸皮	体词	199.440	199.810	0.370
552	发青	谓词	199.810	200.300	0.490
553	大伙儿	代词	200.870	201.230	0.360
554	找到	谓词	201.230	201.460	0.230
555	陆逊	体词	201.460	201.910	0.450
556	对	虚词	202.000	202.120	0.120
557	他	代词	202.120	202.220	0.100
558	说	谓词	202.220	202.470	0.250
559	咱们	代词	203.580	203.840	0.260
560	干吗	谓词	203.840	204.090	0.250
561	这么	代词	204.090	204.360	0.270
562	窝囊	体词	204.360	204.750	0.390
563	这些	代词	205.190	205.470	0.280
564	骂人	体词	205.470	205.780	0.310
565	的话	虚词	205.780	206.000	0.220
566	真要	饰词	206.000	206.240	0.240
567	把	虚词	206.240	206.340	0.100
568	人	体词	206.340	206.490	0.150
569	气死	体词	206.490	206.920	0.430
570	了	虚词	206.920	207.060	0.140
571	陆逊	体词	208.270	208.680	0.410
572	笑了笑	其他	208.680	209.190	0.510
573	说	谓词	209.190	209.450	0.260
574	那	代词	210.630	210.710	0.080
575	你们	代词	210.710	210.940	0.230
576	就	饰词	210.940	211.040	0.100
577	把	虚词	211.040	211.150	0.110
578	耳朵	体词	211.150	211.440	0.290
579	捂	谓词	211.440	211.630	0.190
580	起来	谓词	211.630	211.860	0.230
581	吧	虚词	211.860	212.020	0.160
582	蜀	其他	212.690	212.910	0.220
583	军	体词	212.910	213.090	0.180
584	占	谓词	213.090	213.260	0.170
585	着	虚词	213.260	213.320	0.060
586	山头	体词	213.320	213.790	0.470
587	地形	体词	214.010	214.400	0.390
588	比	虚词	214.400	214.520	0.120
589	咱们	代词	214.520	214.770	0.250
590	有利	谓词	214.770	215.120	0.350
591	他们	代词	215.660	215.880	0.220
592	只	饰词	215.880	216.010	0.130
593	派	谓词	216.010	216.180	0.170
594	这么	代词	216.180	216.400	0.220
595	一点儿	饰词	216.400	216.650	0.250
596	人	体词	216.650	216.740	0.090
597	来	谓词	216.740	216.840	0.100
598	挑战	谓词	216.840	217.260	0.420
599	里面	体词	217.580	217.840	0.260
600	一定	饰词	217.840	218.100	0.260
601	有鬼	体词	218.100	218.460	0.360
602	咱们	代词	219.000	219.230	0.230
603	要是	虚词	219.230	219.450	0.220
604	出战	谓词	219.450	219.830	0.380
605	非	其他	220.030	220.210	0.180
606	吃亏	谓词	220.210	220.530	0.320
607	不可	谓词	220.530	220.860	0.330
608	你们	代词	221.380	221.560	0.180
609	不信	谓词	221.560	221.850	0.290
610	就	饰词	221.850	221.930	0.080
611	等着瞧	其他	221.930	222.470	0.540
612	果然	饰词	223.690	224.110	0.420
613	没过几天	其他	224.750	225.450	0.700
614	刘备	体词	225.830	226.140	0.310
615	见	谓词	226.140	226.350	0.210
616	东吴	体词	226.350	226.680	0.330
617	的	虚词	226.680	226.780	0.100
618	军队	体词	226.780	227.070	0.290
619	不	饰词	227.070	227.220	0.150
620	上钩	谓词	227.220	227.650	0.430
621	就	饰词	227.710	227.870	0.160
622	带兵	谓词	227.870	228.290	0.420
623	从	虚词	228.290	228.470	0.180
624	山谷	体词	228.470	228.850	0.380
625	里	体词	228.850	228.970	0.120
626	出来	谓词	228.970	229.320	0.350
627	了	虚词	229.320	229.440	0.120
628	陆逊	体词	230.160	230.510	0.350
629	对	虚词	230.510	230.630	0.120
630	将军	体词	230.630	231.000	0.370
631	们	其他	231.000	231.110	0.110
632	说	谓词	231.110	231.340	0.230
633	怎么样	代词	232.470	232.990	0.520
634	我	代词	233.600	233.720	0.120
635	不	饰词	233.720	233.860	0.140
636	叫	谓词	233.860	234.010	0.150
637	你们	代词	234.010	234.220	0.210
638	出去	谓词	234.220	234.600	0.380
639	就	饰词	235.030	235.160	0.130
640	料到	谓词	235.160	235.420	0.260
641	刘备	体词	235.420	235.760	0.340
642	有	谓词	235.760	235.860	0.100
643	这	代词	235.860	236.020	0.160
644	一招	饰词	236.020	236.410	0.390
645	将军	体词	237.660	238.030	0.370
646	们	其他	238.030	238.130	0.100
647	才	饰词	238.130	238.250	0.120
648	没	饰词	238.250	238.430	0.180
649	的	虚词	238.430	238.520	0.090
650	说	谓词	238.520	238.770	0.250
651	了	虚词	238.770	238.890	0.120
652	打	谓词	239.470	239.670	0.200
653	这儿	代词	239.670	239.910	0.240
654	起	谓词	239.910	240.200	0.290
655	陆逊	体词	240.350	240.830	0.480
656	更	饰词	240.830	241.000	0.170
657	拿定	谓词	241.000	241.330	0.330
658	了	虚词	241.330	241.410	0.080
659	主意	体词	241.410	241.760	0.350
660	说	谓词	242.060	242.270	0.210
661	什么	代词	242.270	242.580	0.310
662	也	饰词	242.580	242.670	0.090
663	不准	谓词	242.670	243.020	0.350
664	将士	体词	243.020	243.370	0.350
665	们	其他	243.370	243.480	0.110
666	出战	谓词	243.480	243.840	0.360
667	两边	体词	244.640	245.030	0.390
668	的	虚词	245.030	245.110	0.080
669	军队	体词	245.110	245.460	0.350
670	从	虚词	245.460	245.650	0.190
671	年初	体词	245.650	246.040	0.390
672	起	谓词	246.040	246.310	0.270
673	相持	谓词	246.430	246.940	0.510
674	了	虚词	246.940	247.040	0.100
675	半年	饰词	247.040	247.400	0.360
676	多	饰词	247.400	247.610	0.210
677	谁	代词	247.780	248.030	0.250
678	也	饰词	248.030	248.130	0.100
