index	word	part_of_speech	onset	offset	duration
1	他	代词	1.010	1.110	0.100
2	吓出	谓词	1.110	1.540	0.430
3	了	虚词	1.540	1.630	0.090
4	一场	饰词	1.630	1.920	0.290
5	病	体词	1.920	2.180	0.260
6	辞职	谓词	2.320	2.700	0.380
7	回家	体词	2.700	3.090	0.390
8	去	谓词	3.090	3.240	0.150
9	了	虚词	3.240	3.370	0.130
10	诸葛	体词	4.160	4.460	0.300
11	恪的	其他	4.460	4.730	0.270
12	火气	体词	4.730	5.090	0.360
13	还	饰词	5.090	5.200	0.110
14	没消	谓词	5.200	5.620	0.420
15	他	代词	6.030	6.210	0.180
16	嫌	谓词	6.210	6.430	0.220
17	朝廷	体词	6.430	6.840	0.410
18	的	虚词	6.840	6.920	0.080
19	大臣	体词	6.920	7.260	0.340
20	不	饰词	7.260	7.370	0.110
21	可靠	谓词	7.370	7.840	0.470
22	一	饰词	8.020	8.200	0.180
23	气儿	体词	8.200	8.420	0.220
24	换	谓词	8.420	8.610	0.190
25	了	虚词	8.610	8.670	0.060
26	好几个	饰词	8.670	9.240	0.570
27	又	饰词	9.530	9.670	0.140
28	下令	谓词	9.670	10.110	0.440
29	加紧	谓词	10.110	10.480	0.370
30	练兵	体词	10.480	10.890	0.410
31	准备	谓词	10.950	11.290	0.340
32	再次	饰词	11.290	11.730	0.440
33	伐	谓词	11.730	11.960	0.230
34	魏	体词	11.960	12.120	0.160
35	他	代词	13.260	13.410	0.150
36	可	谓词	13.410	13.550	0.140
37	万万	饰词	13.550	13.880	0.330
38	想不到	其他	13.880	14.410	0.530
39	这么	代词	14.510	14.850	0.340
40	由着	虚词	14.850	15.120	0.270
41	自己	代词	15.120	15.430	0.310
42	的	虚词	15.430	15.520	0.090
43	性子	体词	15.520	15.850	0.330
44	干	谓词	15.850	16.060	0.210
45	朝廷	体词	16.520	16.970	0.450
46	内外	体词	16.970	17.320	0.350
47	都	饰词	17.320	17.500	0.180
48	对	虚词	17.500	17.620	0.120
49	他	代词	17.620	17.710	0.090
50	不	饰词	17.710	17.860	0.150
51	满意	谓词	17.860	18.220	0.360
52	了	虚词	18.220	18.350	0.130
53	当初	体词	19.100	19.490	0.390
54	和	虚词	19.490	19.630	0.140
55	诸葛	体词	19.630	19.940	0.310
56	恪	谓词	19.940	20.140	0.200
57	一块儿	饰词	20.140	20.490	0.350
58	杀	谓词	20.490	20.700	0.210
59	了	虚词	20.700	20.790	0.090
60	孙弘	体词	20.790	21.210	0.420
61	的	虚词	21.210	21.270	0.060
62	孙峻	体词	21.270	21.760	0.490
63	这会儿	代词	21.970	22.330	0.360
64	见	谓词	22.330	22.520	0.190
65	诸葛	体词	22.520	22.840	0.320
66	恪失	谓词	22.840	23.190	0.350
67	了	虚词	23.190	23.280	0.090
68	人心	体词	23.280	23.690	0.410
69	就	饰词	23.810	23.980	0.170
70	想	谓词	23.980	24.180	0.200
71	杀	谓词	24.180	24.470	0.290
72	了	虚词	24.470	24.580	0.110
73	诸葛	体词	24.580	24.850	0.270
74	恪	谓词	24.850	25.100	0.250
75	自己	代词	25.230	25.550	0.320
76	掌权	体词	25.550	26.010	0.460
77	孙峻	体词	26.700	27.130	0.430
78	跑	谓词	27.130	27.350	0.220
79	到	谓词	27.350	27.430	0.080
80	吴帝孙	体词	27.430	27.980	0.550
81	亮	谓词	27.980	28.160	0.180
82	跟前	体词	28.160	28.540	0.380
83	悄悄地	谓词	28.540	29.050	0.510
84	说	谓词	29.050	29.270	0.220
85	大将军	体词	30.390	30.880	0.490
86	的	虚词	30.880	30.950	0.070
87	权力	体词	30.950	31.270	0.320
88	这么	代词	31.270	31.520	0.250
89	大	谓词	31.520	31.760	0.240
90	他	代词	32.110	32.210	0.100
91	又	饰词	32.210	32.290	0.080
92	这么	代词	32.290	32.500	0.210
93	专横	谓词	32.500	32.900	0.400
94	谁	代词	33.230	33.500	0.270
95	不	饰词	33.500	33.610	0.110
96	恨	谓词	33.610	33.840	0.230
97	他	代词	33.840	33.980	0.140
98	呀	虚词	33.980	34.050	0.070
99	早晚	体词	34.580	34.960	0.380
100	有	谓词	34.960	35.080	0.120
101	一天	饰词	35.080	35.300	0.220
102	会	谓词	35.300	35.390	0.090
103	闹	谓词	35.390	35.540	0.150
104	出事	谓词	35.540	35.840	0.300
105	来	谓词	35.840	35.990	0.150
106	的	虚词	35.990	36.130	0.140
107	孙亮	体词	37.270	37.670	0.400
108	才	饰词	37.670	37.800	0.130
109	十一岁	饰词	37.800	38.410	0.610
110	懂得	谓词	38.550	38.800	0.250
111	什么	代词	38.800	39.050	0.250
112	呐	虚词	39.050	39.230	0.180
113	孙峻	体词	39.780	40.180	0.400
114	说	谓词	40.180	40.420	0.240
115	什么	代词	40.420	40.690	0.270
116	他	代词	40.720	40.860	0.140
117	听	谓词	40.860	41.160	0.300
118	什么	代词	41.160	41.410	0.250
119	孙峻	体词	42.090	42.510	0.420
120	说	谓词	42.510	42.650	0.140
121	要	谓词	42.650	42.800	0.150
122	除了	虚词	42.800	43.180	0.380
