index	word	part_of_speech	onset	offset	duration
1	黄巾起义	体词	1.270	2.020	0.750
2	失败	谓词	2.020	2.360	0.340
3	以后	体词	2.360	2.680	0.320
4	各州	代词	3.280	3.690	0.410
5	各	代词	3.690	3.890	0.200
6	郡	体词	3.890	4.070	0.180
7	的	虚词	4.070	4.140	0.070
8	刺史	体词	4.140	4.560	0.420
9	和	虚词	4.560	4.710	0.150
10	太守	体词	4.710	5.140	0.430
11	成	谓词	5.140	5.340	0.200
12	了	虚词	5.340	5.430	0.090
13	最	饰词	5.430	5.620	0.190
14	有	谓词	5.620	5.720	0.100
15	势力	体词	5.720	6.090	0.370
16	的	虚词	6.090	6.180	0.090
17	人	体词	6.180	6.400	0.220
18	他们	代词	7.230	7.440	0.210
19	手上	体词	7.440	7.780	0.340
20	有	谓词	7.780	7.870	0.090
21	军队	体词	7.870	8.390	0.520
22	又	饰词	8.710	8.810	0.100
23	霸占	谓词	8.810	9.200	0.390
24	了	虚词	9.200	9.270	0.070
25	一块	饰词	9.270	9.520	0.250
26	地盘	体词	9.520	10.100	0.580
27	都	饰词	10.490	10.620	0.130
28	变着法儿	其他	10.620	11.100	0.480
29	地	虚词	11.100	11.190	0.090
30	争权夺利	其他	11.190	12.070	0.880
31	搜刮	谓词	12.140	12.570	0.430
32	百姓	体词	12.570	13.070	0.500
33	这些	代词	14.260	14.560	0.300
34	人	体词	14.560	14.740	0.180
35	里面	体词	14.740	15.230	0.490
36	要算	谓词	15.550	15.860	0.310
37	并州	体词	15.860	16.240	0.380
38	刺史	体词	16.240	16.630	0.390
39	董卓	体词	16.630	17.020	0.390
40	的	虚词	17.020	17.170	0.150
41	力量	体词	17.170	17.500	0.330
42	最	饰词	17.500	17.670	0.170
43	雄厚	谓词	17.670	18.130	0.460
44	了	虚词	18.130	18.320	0.190
45	董卓	体词	19.220	19.570	0.350
46	是	谓词	19.570	19.720	0.150
47	临洮	体词	19.720	20.190	0.470
48	人	体词	20.190	20.450	0.260
49	长	谓词	20.790	21.000	0.210
50	得	虚词	21.000	21.080	0.080
51	又	饰词	21.080	21.220	0.140
52	高	谓词	21.220	21.420	0.200
53	又	饰词	21.420	21.560	0.140
54	胖	谓词	21.560	21.940	0.380
55	带兵	谓词	22.250	22.620	0.370
56	打仗	谓词	22.620	22.980	0.360
57	有	谓词	22.980	23.090	0.110
58	一套	饰词	23.090	23.550	0.460
59	打	谓词	24.670	24.800	0.130
60	黄巾	体词	24.800	25.230	0.430
61	的	虚词	25.230	25.330	0.100
62	时候	体词	25.330	25.650	0.320
63	他	代词	25.940	26.130	0.190
64	立功	体词	26.130	26.540	0.410
65	封侯	体词	26.540	27.090	0.550
66	地位	体词	27.590	27.870	0.280
67	一个劲儿	饰词	27.870	28.330	0.460
68	往上升	谓词	28.330	28.920	0.590
69	有	谓词	30.070	30.170	0.100
70	一天	饰词	30.170	30.540	0.370
71	董卓	体词	30.850	31.240	0.390
72	忽然	饰词	31.240	31.560	0.320
73	接到	谓词	31.560	31.800	0.240
74	大将军	体词	31.800	32.320	0.520
75	何进派	体词	32.320	32.900	0.580
76	人	体词	32.900	33.030	0.130
77	送来	谓词	33.030	33.340	0.310
78	的	虚词	33.340	33.420	0.080
79	一封信	其他	33.420	34.170	0.750
80	他	代词	35.210	35.300	0.090
81	看	谓词	35.300	35.520	0.220
82	完信	谓词	35.520	36.040	0.520
83	忍不住	谓词	36.340	36.670	0.330
84	咧开	谓词	36.670	36.990	0.320
85	大	谓词	36.990	37.170	0.180
86	嘴	体词	37.170	37.350	0.180
87	嘿嘿	其他	37.850	38.180	0.330
88	地乐	体词	38.180	38.430	0.250
89	出声	谓词	38.430	38.820	0.390
90	来	谓词	38.820	39.040	0.220
91	原来	饰词	40.220	40.380	0.160
92	何进	体词	40.490	40.820	0.330
93	在	虚词	40.820	40.930	0.110
94	信	体词	40.930	41.120	0.190
95	里	体词	41.120	41.270	0.150
96	说	谓词	41.270	41.480	0.210
97	汉灵帝	体词	42.090	42.540	0.450
98	刚刚	饰词	42.540	42.860	0.320
99	病死	谓词	42.860	43.260	0.400
100	了	虚词	43.260	43.510	0.250
101	他	代词	44.110	44.210	0.100
102	想	谓词	44.210	44.390	0.180
103	趁机	饰词	44.390	44.740	0.350
104	除掉	谓词	44.740	45.100	0.360
105	把持	谓词	45.100	45.420	0.320
106	朝政	体词	45.420	45.760	0.340
107	的	虚词	45.760	45.820	0.060
108	宦官	体词	45.820	46.360	0.540
109	让	谓词	46.750	46.880	0.130
110	董卓	体词	46.880	47.200	0.320
111	带兵	谓词	47.200	47.560	0.360
112	到	谓词	47.560	47.680	0.120
113	洛阳	体词	47.680	47.990	0.310
114	来	谓词	47.990	48.100	0.110
115	帮	谓词	48.100	48.340	0.240
116	着	虚词	48.340	48.420	0.080
117	他	代词	48.420	48.570	0.150
118	信	体词	49.820	50.060	0.240
119	上	体词	50.060	50.230	0.170
120	还	饰词	50.230	50.380	0.150
121	嘱咐	谓词	50.380	50.670	0.290
122	董卓	体词	50.670	51.100	0.430
123	进京	谓词	51.590	52.020	0.430
124	以前	体词	52.020	52.480	0.460
125	先	饰词	52.750	52.950	0.200
126	上	体词	52.950	53.180	0.230
127	一个	饰词	53.180	53.340	0.160
128	请求	谓词	53.340	53.710	0.370
129	杀	谓词	53.710	53.910	0.200
130	宦官	体词	53.910	54.290	0.380
131	的	虚词	54.290	54.360	0.070
132	奏章	体词	54.360	54.920	0.560
133	董卓	体词	55.770	56.060	0.290
134	寻思	体词	56.060	56.500	0.440
135	着	虚词	56.500	56.600	0.100
136	杀	谓词	57.270	57.460	0.190
137	几个	饰词	57.460	57.680	0.220
138	宦官	体词	57.680	58.120	0.440
139	费	谓词	58.120	58.290	0.170
140	得	虚词	58.290	58.390	0.100
141	了	虚词	58.390	58.540	0.150
142	什么	代词	58.540	58.790	0.250
143	事	体词	58.790	58.970	0.180
144	自己	代词	60.290	60.540	0.250
145	这次	代词	60.540	60.860	0.320
146	能	谓词	60.860	61.020	0.160
147	带兵	谓词	61.020	61.370	0.350
148	进京	谓词	61.370	61.870	0.500
149	日后	体词	62.090	62.460	0.370
150	还	饰词	62.460	62.630	0.170
151	许能	谓词	62.630	62.960	0.330
152	掌握	谓词	62.960	63.230	0.270
153	朝廷	体词	63.230	63.570	0.340
154	大权	体词	63.570	64.030	0.460
155	呐	虚词	64.030	64.260	0.230
156	他	代词	65.180	65.290	0.110
157	赶紧	饰词	65.290	65.650	0.360
158	派	谓词	65.650	65.830	0.180
159	人	体词	65.830	65.990	0.160
160	送	谓词	65.990	66.200	0.210
161	奏章	体词	66.200	66.550	0.350
162	到	谓词	66.550	66.680	0.130
163	洛阳	体词	66.680	67.250	0.570
164	又	饰词	67.630	67.660	0.030
165	连夜	饰词	67.660	68.020	0.360
166	整顿	饰词	68.020	68.340	0.320
167	好	谓词	68.340	68.500	0.160
