index	word	part_of_speech	onset	offset	duration
420	更	饰词	164.190	164.380	0.190
421	难办	谓词	164.380	164.780	0.400
422	了	虚词	164.780	164.980	0.200
423	汉献帝	体词	165.960	166.430	0.470
424	和	虚词	166.430	166.570	0.140
425	皇后	体词	166.570	166.980	0.410
426	贵妃	体词	167.270	167.670	0.400
427	们	其他	167.670	167.830	0.160
428	都	饰词	167.830	167.920	0.090
429	饿	谓词	167.920	168.110	0.190
430	得	虚词	168.110	168.200	0.090
431	肚子	体词	168.200	168.480	0.280
432	咕咕	其他	168.480	168.820	0.340
433	直	饰词	168.820	169.000	0.180
434	叫	谓词	169.000	169.160	0.160
435	大臣	体词	170.020	170.360	0.340
436	当中	体词	170.360	170.730	0.370
437	不断	饰词	170.730	171.030	0.300
438	有人	代词	171.030	171.310	0.280
439	饿死	谓词	171.310	171.570	0.260
440	在	虚词	171.570	171.710	0.140
441	路上	体词	171.710	172.060	0.350
442	或	虚词	172.060	172.180	0.120
443	草棚	体词	172.180	172.670	0.490
444	里	体词	172.670	172.930	0.260
445	实在	谓词	173.480	173.800	0.320
446	没	谓词	173.800	173.940	0.140
447	办法	体词	173.940	174.500	0.560
448	文武百官	体词	174.960	175.620	0.660
449	们	其他	175.620	175.780	0.160
450	只得	谓词	175.780	176.040	0.260
451	一个	饰词	176.040	176.370	0.330
452	一个	饰词	176.370	176.640	0.270
453	地	虚词	176.640	176.740	0.100
454	提	谓词	176.740	176.930	0.190
455	着	虚词	176.930	177.040	0.110
456	小	谓词	177.040	177.220	0.180
457	破	谓词	177.220	177.390	0.170
458	筐	体词	177.390	177.590	0.200
459	儿	体词	177.590	177.660	0.070
460	到	谓词	177.660	177.800	0.140
461	野外	体词	177.800	178.130	0.330
462	挖	谓词	178.130	178.280	0.150
463	野菜	体词	178.280	178.740	0.460
464	吃	谓词	178.740	178.980	0.240
465	挖	谓词	180.350	180.400	0.050
466	了	虚词	180.400	180.510	0.110
467	半天	饰词	180.510	181.120	0.610
468	挖	谓词	181.370	181.410	0.040
469	了	虚词	181.410	181.500	0.090
470	小	谓词	181.500	181.700	0.200
471	半筐	饰词	181.700	182.360	0.660
472	要是	虚词	183.090	183.260	0.170
473	碰上	谓词	183.260	183.590	0.330
474	士兵	体词	183.590	184.040	0.450
475	还许	谓词	184.140	184.560	0.420
476	给	虚词	184.560	184.690	0.130
477	抢	谓词	184.690	184.980	0.290
478	了	虚词	184.980	185.080	0.100
479	去	谓词	185.080	185.380	0.300
480	汉献帝	体词	186.280	186.780	0.500
481	年	饰词	186.780	186.980	0.200
482	轻轻	饰词	186.980	187.430	0.450
483	的	虚词	187.430	187.590	0.160
484	他	代词	187.900	187.960	0.060
485	能	谓词	187.960	188.090	0.130
486	有	谓词	188.090	188.120	0.030
487	什么	代词	188.120	188.480	0.360
488	法子	体词	188.480	188.790	0.310
489	呐	虚词	188.790	189.050	0.260
490	就	饰词	190.130	190.220	0.090
491	在	虚词	190.220	190.370	0.150
492	这时候	代词	190.370	190.900	0.530
493	曹操	体词	191.360	191.690	0.330
494	忽然	饰词	191.690	191.990	0.300
495	到	谓词	191.990	192.120	0.130
496	洛阳	体词	192.120	192.450	0.330
497	来	谓词	192.450	192.570	0.120
498	朝见	体词	192.570	192.940	0.370
499	汉献帝	体词	192.940	193.490	0.550
500	了	虚词	193.490	193.690	0.200
501	他	代词	194.840	194.950	0.110
502	还	饰词	194.950	195.100	0.150
503	带来	谓词	195.100	195.400	0.300
504	了	虚词	195.400	195.510	0.110
505	大批	饰词	195.510	195.850	0.340
506	人马	体词	195.850	196.400	0.550
507	大臣	体词	197.160	197.480	0.320
508	们	其他	197.480	197.600	0.120
509	十分	饰词	197.600	197.920	0.320
510	奇怪	谓词	197.920	198.290	0.370
511	曹操	体词	199.040	199.350	0.310
512	什么	代词	199.350	199.620	0.270
513	时候	体词	199.620	199.880	0.260
514	有	谓词	199.880	199.990	0.110
515	了	虚词	199.990	200.100	0.110
516	这么	代词	200.100	200.360	0.260
517	多	饰词	200.360	200.450	0.090
518	人马	体词	200.450	200.820	0.370
519	呐	虚词	200.820	201.120	0.300
520	他们	代词	201.750	201.960	0.210
521	都	饰词	201.960	202.050	0.090
522	连忙	饰词	202.050	202.410	0.360
523	打听	谓词	202.410	202.740	0.330
524	起来	谓词	202.740	203.080	0.340
525	原来	饰词	204.080	204.300	0.220
526	在	虚词	204.300	204.450	0.150
527	这	代词	204.450	204.570	0.120
528	以前	体词	204.570	205.170	0.600
529	袁绍	体词	205.630	205.890	0.260
530	从	虚词	205.890	206.110	0.220
531	冀州	体词	206.110	206.430	0.320
532	牧韩馥	体词	206.430	206.980	0.550
533	那里	代词	206.980	207.260	0.280
534	夺	谓词	207.260	207.430	0.170
535	了	虚词	207.430	207.540	0.110
536	冀州	体词	207.540	207.860	0.320
537	让	谓词	207.860	208.090	0.230
538	曹操	体词	208.650	209.020	0.370
539	到	谓词	209.020	209.140	0.120
540	东郡	体词	209.140	209.570	0.430
541	当	虚词	209.570	209.750	0.180
542	了	虚词	209.750	209.820	0.070
543	太守	体词	209.820	210.240	0.420
544	曹操	体词	211.520	211.940	0.420
545	有	谓词	211.940	212.010	0.070
546	了	虚词	212.010	212.140	0.130
547	自己	代词	212.140	212.440	0.300
548	的	虚词	212.440	212.550	0.110
549	地盘	体词	212.550	213.050	0.500
550	就	饰词	213.230	213.400	0.170
551	琢磨	谓词	213.400	213.700	0.300
552	着	虚词	213.700	213.820	0.120
553	怎么	代词	213.820	214.060	0.240
554	壮大力量	体词	214.060	214.900	0.840
555	恰好	饰词	215.730	216.260	0.530
556	有个	代词	216.430	216.690	0.260
557	消息	体词	216.690	217.020	0.330
558	传过来	其他	217.020	217.560	0.540
559	说	谓词	218.170	218.340	0.170
560	兖州	体词	218.340	218.660	0.320
561	刺史	体词	218.660	219.020	0.360
562	刘岱	体词	219.020	219.420	0.400
563	被	虚词	219.420	219.570	0.150
564	那里	代词	219.570	219.810	0.240
565	的	虚词	219.810	219.900	0.090
566	黄巾军	体词	219.900	220.450	0.550
567	杀	谓词	220.450	220.710	0.260
568	了	虚词	220.710	220.920	0.210
569	黄巾军	体词	221.800	222.350	0.550
570	没有	谓词	222.350	222.560	0.210
571	占	谓词	222.560	222.790	0.230
572	兖州	体词	222.790	223.100	0.310
573	的	虚词	223.100	223.210	0.110
574	打算	谓词	223.210	223.750	0.540
575	杀	谓词	224.130	224.320	0.190
576	了	虚词	224.320	224.430	0.110
577	刘岱	体词	224.430	224.850	0.420
578	就	饰词	225.010	225.170	0.160
579	又	饰词	225.170	225.280	0.110
580	去	谓词	225.280	225.460	0.180
581	了	虚词	225.460	225.560	0.100
582	别处	代词	225.560	225.970	0.410
583	曹操	体词	227.070	227.420	0.350
584	的	虚词	227.420	227.490	0.070
585	一个	饰词	227.490	227.700	0.210
586	谋士	体词	227.700	228.080	0.380
587	叫	谓词	228.080	228.230	0.150
588	陈宫	体词	228.230	228.770	0.540
589	他	代词	229.250	229.330	0.080
590	对	虚词	229.330	229.470	0.140
591	曹操	体词	229.470	229.860	0.390
592	说	谓词	229.860	230.100	0.240
593	刘岱	体词	231.340	231.660	0.320
594	死	谓词	231.660	231.960	0.300
595	了	虚词	231.960	232.260	0.300
596	兖州	体词	232.750	233.020	0.270
597	现在	体词	233.020	233.320	0.300
598	没	谓词	233.320	233.450	0.130
599	了	虚词	233.450	233.570	0.120
600	刺史	体词	233.570	234.040	0.470
601	空	谓词	234.410	234.570	0.160
602	着	虚词	234.570	234.650	0.080
603	位子	体词	234.650	235.000	0.350
604	朝廷	体词	235.400	235.770	0.370
605	正乱	谓词	235.770	236.150	0.380
606	着	虚词	236.150	236.370	0.220
607	也	饰词	236.520	236.660	0.140
608	顾不上	其他	236.660	237.280	0.620
609	这	代词	237.860	237.970	0.110
610	可是	虚词	237.970	238.220	0.250
611	给	虚词	238.220	238.350	0.130
612	您	代词	238.350	238.490	0.140
613	留	谓词	238.490	238.620	0.130
614	的	虚词	238.620	238.720	0.100
615	好	谓词	238.720	238.900	0.180
616	机会	体词	238.900	239.290	0.390
617	我	代词	240.010	240.060	0.050
618	打算	谓词	240.060	240.390	0.330
619	到	谓词	240.390	240.480	0.090
620	那边	代词	240.480	240.790	0.310
621	替	虚词	240.790	240.930	0.140
622	您	代词	240.930	241.080	0.150
623	活动	谓词	241.080	241.440	0.360
624	活动	谓词	241.440	241.750	0.310
625	曹操	体词	243.090	243.430	0.340
626	心里	体词	243.430	243.760	0.330
627	乐	谓词	243.760	243.920	0.160
628	开了花	其他	243.920	244.370	0.450
629	马上	饰词	244.920	245.210	0.290
630	点点头	谓词	245.210	245.730	0.520
631	说	谓词	245.730	245.930	0.200
632	那	代词	245.930	246.150	0.220
633	敢情	体词	247.380	247.760	0.380
634	好	谓词	247.760	248.180	0.420
635	就	饰词	248.520	248.670	0.150
636	请	谓词	248.670	248.870	0.200
637	你	代词	248.870	248.970	0.100
638	辛苦	谓词	248.970	249.380	0.410
639	一趟	饰词	249.380	249.820	0.440
640	陈宫	体词	251.020	251.420	0.400
641	到	谓词	251.420	251.580	0.160
642	了	虚词	251.580	251.690	0.110
643	兖州	体词	251.690	252.080	0.390
644	找到	谓词	252.560	252.870	0.310
645	当地	体词	252.870	253.200	0.330
646	的	虚词	253.200	253.300	0.100
647	下级	饰词	253.300	253.650	0.350
648	官吏	体词	253.650	254.150	0.500
649	对	虚词	254.380	254.500	0.120
650	他们	代词	254.500	254.760	0.260
651	说	谓词	254.760	255.010	0.250
652	当下	体词	256.280	256.620	0.340
653	国家	体词	256.620	256.990	0.370
654	大乱	体词	256.990	257.550	0.560
655	兖州	体词	258.020	258.320	0.300
656	没	饰词	258.320	258.440	0.120
657	个	饰词	258.440	258.600	0.160
658	有	谓词	258.600	258.700	0.100
659	能耐	体词	258.700	259.010	0.310
660	的	虚词	259.010	259.110	0.100
661	人	体词	259.110	259.290	0.180
662	镇守	谓词	259.290	259.660	0.370
663	怎么	代词	259.990	260.250	0.260
664	行	谓词	260.250	260.680	0.430
665	啊	虚词	260.680	260.740	0.060
666	我	代词	261.520	261.550	0.030
667	看	谓词	261.550	261.760	0.210
668	曹操	体词	261.760	262.120	0.360
669	这个	代词	262.120	262.330	0.210
670	人	体词	262.330	262.490	0.160
671	治国	体词	262.490	262.830	0.340
672	有	谓词	262.830	262.950	0.120
673	办法	体词	262.950	263.500	0.550
674	咱们	代词	264.080	264.310	0.230
675	何不	饰词	264.310	264.600	0.290
676	把	虚词	264.600	264.720	0.120
677	他	代词	264.720	264.840	0.120
678	请	谓词	264.840	265.090	0.250
679	了	虚词	265.090	265.210	0.120
680	来	谓词	265.210	265.480	0.270
