index	word	part_of_speech	onset	offset	duration
66	都	饰词	29.500	29.600	0.100
67	不怕	虚词	29.600	29.970	0.370
68	打仗	谓词	30.610	30.990	0.380
69	的	虚词	30.990	31.050	0.060
70	时候	体词	31.050	31.370	0.320
71	要冲	谓词	31.650	31.960	0.310
72	在	虚词	31.960	32.050	0.090
73	士兵	体词	32.050	32.440	0.390
74	的	虚词	32.440	32.510	0.070
75	前头	体词	32.510	32.950	0.440
76	曹操	体词	34.160	34.620	0.460
77	听	谓词	34.620	34.880	0.260
78	了	虚词	34.880	35.050	0.170
79	哈哈大笑	其他	35.150	35.950	0.800
80	起来	谓词	35.950	36.230	0.280
81	因为	虚词	37.030	37.220	0.190
82	曹彰长	体词	37.220	37.940	0.720
83	着	虚词	37.940	38.020	0.080
84	很长	谓词	38.020	38.480	0.460
85	的	虚词	38.480	38.540	0.060
86	黄	体词	38.540	38.790	0.250
87	胡子	体词	38.790	39.160	0.370
88	大伙儿	代词	39.580	40.050	0.470
89	都	饰词	40.050	40.170	0.120
90	叫	谓词	40.170	40.330	0.160
91	他	代词	40.330	40.420	0.090
92	黄须儿	体词	40.420	40.960	0.540
93	曹操	体词	40.960	41.350	0.390
94	很	谓词	41.350	41.610	0.260
95	喜欢	谓词	41.610	41.940	0.330
96	黄须儿	体词	41.940	42.390	0.450
97	的	虚词	42.390	42.460	0.070
98	豪爽	谓词	42.460	42.950	0.490
99	可	谓词	43.500	43.620	0.120
100	又	饰词	43.620	43.730	0.110
101	担心	谓词	43.730	44.100	0.370
102	他	代词	44.100	44.230	0.130
103	有勇无谋	其他	44.230	45.010	0.780
104	不敢	饰词	45.010	45.490	0.480
105	重用	谓词	45.490	45.860	0.370
106	让	谓词	46.230	46.330	0.100
107	他	代词	46.330	46.420	0.090
108	驻守	谓词	46.420	46.820	0.400
109	长安	体词	46.820	47.300	0.480
110	这会儿	代词	48.420	48.810	0.390
111	曹彰	体词	49.320	49.770	0.450
112	赶在	饰词	49.770	50.040	0.270
113	曹丕	体词	50.040	50.450	0.410
114	的	虚词	50.450	50.550	0.100
115	前头	体词	50.550	50.940	0.390
116	到	谓词	50.940	51.120	0.180
117	了	虚词	51.120	51.200	0.080
118	洛阳	体词	51.200	51.600	0.400
119	他	代词	52.290	52.420	0.130
120	把	虚词	52.420	52.550	0.130
121	主管	体词	52.550	52.920	0.370
122	丧事	谓词	52.920	53.340	0.420
123	的	虚词	53.340	53.440	0.100
124	大臣	体词	53.440	53.800	0.360
125	贾逵	体词	53.800	54.250	0.450
126	叫	谓词	54.250	54.460	0.210
127	了	虚词	54.460	54.550	0.090
128	来	谓词	54.550	54.720	0.170
129	愣愣	谓词	54.850	55.240	0.390
130	磕磕地	谓词	55.240	55.670	0.430
131	说	谓词	55.670	55.910	0.240
132	我	代词	57.040	57.140	0.100
133	父王	体词	57.140	57.550	0.410
134	的	虚词	57.550	57.610	0.060
135	印	谓词	57.610	57.780	0.170
136	在	虚词	57.780	57.880	0.100
137	哪儿	代词	57.880	58.200	0.320
138	明摆着	其他	59.470	60.060	0.590
139	他	代词	60.320	60.490	0.170
140	也	饰词	60.490	60.600	0.110
141	想	谓词	60.600	60.780	0.180
142	把	虚词	60.780	60.890	0.110
143	曹操	体词	60.890	61.320	0.430
144	的	虚词	61.320	61.410	0.090
145	权力	体词	61.410	61.740	0.330
146	接过	虚词	61.740	62.080	0.340
147	去	谓词	62.080	62.270	0.190
148	贾逵	体词	63.060	63.440	0.380
149	很	饰词	63.440	63.630	0.190
150	严厉	谓词	63.630	64.010	0.380
151	地	虚词	64.010	64.090	0.080
152	说	谓词	64.090	64.320	0.230
153	国家	体词	65.430	65.780	0.350
154	的	虚词	65.780	65.870	0.090
155	事情	体词	65.870	66.200	0.330
156	早	谓词	66.200	66.410	0.210
157	有	谓词	66.410	66.500	0.090
158	安排	谓词	66.500	66.930	0.430
159	您	谓词	67.340	67.500	0.160
160	不该	谓词	67.500	67.770	0.270
161	问	体词	67.770	67.910	0.140
162	这些	代词	67.910	68.160	0.250
163	事	体词	68.160	68.400	0.240
164	曹彰	体词	69.600	70.070	0.470
165	这	代词	70.070	70.230	0.160
166	才	饰词	70.230	70.370	0.140
167	没话说	其他	70.370	70.950	0.580
168	了	虚词	70.950	71.050	0.100
169	没	谓词	71.780	71.900	0.120
170	几天	饰词	71.900	72.300	0.400
171	曹丕	体词	72.380	72.860	0.480
172	到	谓词	72.860	73.010	0.150
173	了	虚词	73.010	73.110	0.100
174	洛阳	体词	73.110	73.530	0.420
175	主持	谓词	73.720	74.190	0.470
176	着	虚词	74.190	74.290	0.100
177	办完	谓词	74.290	74.620	0.330
178	了	虚词	74.620	74.680	0.060
179	丧事	谓词	74.680	75.210	0.530
180	他	代词	75.320	75.500	0.180
181	就	饰词	75.500	75.620	0.120
182	做	谓词	75.620	75.810	0.190
183	了	虚词	75.810	75.910	0.100
184	魏王	体词	75.910	76.350	0.440
185	汉献帝	体词	77.070	77.670	0.600
186	也	饰词	77.670	77.760	0.090
187	给	虚词	77.760	77.860	0.100
188	他	代词	77.860	77.950	0.090
189	下	体词	77.950	78.140	0.190
190	了	虚词	78.140	78.250	0.110
191	诏书	体词	78.250	78.700	0.450
192	让	谓词	78.920	79.080	0.160
193	曹丕	体词	79.080	79.480	0.400
194	接着	虚词	79.480	79.810	0.330
195	他	代词	79.810	79.940	0.130
196	父亲	体词	79.940	80.360	0.420
197	当	体词	80.360	80.540	0.180
198	汉朝	体词	80.540	80.990	0.450
199	的	虚词	80.990	81.080	0.090
200	丞相	体词	81.080	81.540	0.460
201	曹丕	体词	82.640	83.080	0.440
202	掌	谓词	83.080	83.300	0.220
203	了	虚词	83.300	83.370	0.070
204	大权	体词	83.370	83.820	0.450
205	对	虚词	83.960	84.090	0.130
206	两个	饰词	84.090	84.390	0.300
207	弟弟	体词	84.390	84.670	0.280
208	都	饰词	84.670	84.800	0.130
209	不	饰词	84.800	84.960	0.160
210	放心	谓词	84.960	85.400	0.440
211	让	谓词	85.740	85.910	0.170
212	他们	代词	85.910	86.140	0.230
213	都	饰词	86.140	86.240	0.100
214	回到	谓词	86.240	86.580	0.340
215	自己	代词	86.580	86.900	0.320
216	的	虚词	86.900	86.990	0.090
217	封地	体词	86.990	87.310	0.320
218	去	谓词	87.310	87.500	0.190
219	过	虚词	88.200	88.370	0.170
220	了	虚词	88.370	88.460	0.090
221	些	体词	88.460	88.590	0.130
222	日子	体词	88.590	88.940	0.350
223	有人	代词	89.150	89.480	0.330
224	向	虚词	89.480	89.650	0.170
225	曹丕	体词	89.650	90.000	0.350
226	报告	体词	90.000	90.360	0.360
227	说	谓词	90.360	90.590	0.230
228	曹植	体词	90.750	91.260	0.510
229	在	虚词	91.260	91.400	0.140
230	自己	代词	91.400	91.730	0.330
231	的	虚词	91.730	91.840	0.110
232	封地	体词	91.840	92.210	0.370
233	又	饰词	92.210	92.330	0.120
234	喝醉	谓词	92.330	92.690	0.360
235	了酒	谓词	92.690	93.050	0.360
236	还	饰词	93.200	93.380	0.180
237	大	谓词	93.380	93.610	0.230
238	骂	谓词	93.610	93.810	0.200
239	曹丕	体词	93.810	94.230	0.420
240	派去	谓词	94.230	94.600	0.370
241	的	虚词	94.600	94.690	0.090
242	使者	体词	94.690	95.100	0.410
243	曹丕	体词	96.190	96.630	0.440
244	早就	饰词	96.630	96.990	0.360
245	想	谓词	96.990	97.220	0.230
246	把	虚词	97.220	97.320	0.100
247	曹植	体词	97.320	97.760	0.440
248	的	虚词	97.760	97.850	0.090
249	那股	代词	97.850	98.170	0.320
250	傲慢	谓词	98.170	98.540	0.370
251	劲儿	体词	98.540	98.710	0.170
252	打	谓词	98.710	98.940	0.230
253	下去	体词	98.940	99.260	0.320
254	这下子	其他	99.580	100.120	0.540
255	可	谓词	100.120	100.260	0.140
256	找	谓词	100.260	100.480	0.220
257	着	虚词	100.480	100.560	0.080
258	机会	体词	100.560	100.910	0.350
259	了	虚词	100.910	101.030	0.120
260	他	代词	101.570	101.670	0.100
261	下令	谓词	101.670	102.080	0.410
262	把	虚词	102.080	102.190	0.110
263	曹植	体词	102.190	102.570	0.380
264	叫	谓词	102.570	102.810	0.240
265	来	谓词	102.810	102.960	0.150
266	曹植	体词	103.190	103.620	0.430
267	刚	饰词	103.620	103.860	0.240
268	到	谓词	103.860	104.070	0.210
269	曹丕	体词	104.150	104.580	0.430
270	就	饰词	104.580	104.710	0.130
271	对	虚词	104.710	104.820	0.110
272	他	代词	104.820	104.930	0.110
273	说	谓词	104.930	105.180	0.250
274	我	代词	106.330	106.440	0.110
275	和	虚词	106.440	106.600	0.160
276	你	代词	106.600	106.710	0.110
277	虽然	虚词	106.710	106.980	0.270
278	是	谓词	106.980	107.080	0.100
279	兄弟	体词	107.080	107.510	0.430
280	可	谓词	107.970	108.050	0.080
281	这件	饰词	108.050	108.350	0.300
282	事	体词	108.350	108.490	0.140
283	还	饰词	108.490	108.660	0.170
284	得	虚词	108.660	108.740	0.080
285	按	虚词	108.740	108.930	0.190
286	国法	体词	108.930	109.250	0.320
287	办	谓词	109.250	109.460	0.210
288	你	代词	110.070	110.150	0.080
289	这么	代词	110.150	110.370	0.220
290	傲慢	谓词	110.370	110.700	0.330
291	犯上	谓词	110.700	111.090	0.390
292	应该	谓词	111.330	111.540	0.210
293	治罪	谓词	111.540	111.980	0.440
294	你	代词	112.640	112.740	0.100
295	不是	虚词	112.740	112.980	0.240
296	老爱	体词	112.980	113.220	0.240
297	夸耀	谓词	113.220	113.560	0.340
298	自己	代词	113.560	113.800	0.240
299	有	谓词	113.800	113.890	0.090
300	才华	体词	113.890	114.360	0.470
301	吗	虚词	114.360	114.530	0.170
302	好	谓词	115.260	115.390	0.130
303	吧	虚词	115.390	115.600	0.210
304	我	代词	116.240	116.310	0.070
305	限	谓词	116.310	116.530	0.220
306	你	代词	116.530	116.620	0.090
307	走	谓词	116.620	116.780	0.160
308	七步	饰词	116.780	117.270	0.490
309	做成	谓词	117.430	117.730	0.300
310	一首	饰词	117.730	117.940	0.210
311	诗	体词	117.940	118.240	0.300
312	做	谓词	118.710	118.900	0.190
313	得	虚词	118.900	118.980	0.080
314	出来	谓词	118.980	119.240	0.260
315	就	饰词	119.240	119.350	0.110
316	罢	谓词	119.350	119.570	0.220
317	做	谓词	119.960	120.140	0.180
318	不	饰词	120.140	120.230	0.090
319	出来	谓词	120.230	120.580	0.350
320	决不	饰词	120.850	121.120	0.270
321	宽容	谓词	121.120	121.560	0.440
322	没想到	其他	122.810	123.220	0.410
323	曹植	体词	123.220	123.640	0.420
324	刚	饰词	123.640	123.890	0.250
325	走	谓词	123.890	124.030	0.140
326	了	虚词	124.030	124.130	0.100
327	两三步	饰词	124.130	124.700	0.570
328	就	饰词	124.730	124.900	0.170
329	随口	饰词	124.900	125.360	0.460
330	念出	谓词	125.360	125.740	0.380
331	一首	饰词	125.740	125.960	0.220
332	诗	体词	125.960	126.210	0.250
333	来	谓词	126.210	126.380	0.170
334	煮	谓词	127.080	127.360	0.280
335	豆	体词	127.360	127.580	0.220
336	燃	体词	127.580	127.800	0.220
337	豆萁	体词	127.800	128.360	0.560
338	豆	体词	128.460	128.720	0.260
339	在	虚词	128.720	128.870	0.150
340	釜中泣	其他	128.870	129.590	0.720
341	本	代词	130.050	130.240	0.190
342	是	谓词	130.240	130.370	0.130
343	同根	体词	130.370	130.840	0.470
344	生	谓词	130.840	131.090	0.250
345	相煎	谓词	131.310	131.840	0.530
346	何	代词	131.840	132.090	0.250
347	太	饰词	132.090	132.290	0.200
348	急	谓词	132.290	132.570	0.280
349	曹丕听	体词	133.430	134.030	0.600
350	了	虚词	134.030	134.220	0.190
351	脸上	体词	134.300	134.690	0.390
352	红	谓词	134.690	134.990	0.300
353	一阵儿	饰词	134.990	135.370	0.380
354	白	谓词	135.370	135.470	0.100
355	一阵儿	饰词	135.470	136.090	0.620
356	半天	饰词	136.090	136.430	0.340
357	说不出	谓词	136.430	136.900	0.470
358	一句	饰词	136.900	137.180	0.280
359	话	体词	137.180	137.430	0.250
360	过	虚词	138.230	138.420	0.190
361	了	虚词	138.420	138.530	0.110
362	几天	饰词	138.530	138.880	0.350
363	他	代词	139.050	139.230	0.180
364	又	饰词	139.230	139.420	0.190
365	下	谓词	139.420	139.660	0.240
366	一道	饰词	139.660	139.840	0.180
367	命令	体词	139.840	140.170	0.330
368	说	谓词	140.170	140.380	0.210
369	曹植	体词	141.490	141.990	0.500
370	是	谓词	141.990	142.150	0.160
371	我	代词	142.150	142.260	0.110
372	的	虚词	142.260	142.350	0.090
373	兄弟	体词	142.350	142.800	0.450
374	我	代词	143.400	143.520	0.120
375	对	虚词	143.520	143.650	0.130
376	天下人	体词	143.650	144.190	0.540
377	都	饰词	144.190	144.290	0.100
378	能	谓词	144.290	144.430	0.140
379	宽容	谓词	144.430	144.880	0.450
380	何况	虚词	145.270	145.680	0.410
381	自己	代词	145.680	145.950	0.270
382	的	虚词	145.950	146.040	0.090
383	兄弟	体词	146.040	146.460	0.420
384	呐	虚词	146.460	146.660	0.200
385	结果	体词	147.910	148.350	0.440
386	他	代词	148.560	148.740	0.180
387	只	饰词	148.740	148.910	0.170
388	把	虚词	148.910	149.050	0.140
389	曹植	体词	149.050	149.470	0.420
390	的	虚词	149.470	149.570	0.100
391	封地	体词	149.570	149.900	0.330
392	减少	谓词	149.900	150.400	0.500
393	了	虚词	150.400	150.500	0.100
394	一些	饰词	150.500	150.840	0.340
395	又	饰词	151.260	151.330	0.070
396	忙	谓词	151.330	151.590	0.260
397	着	虚词	151.590	151.660	0.070
398	办	体词	151.660	151.850	0.190
399	自己	代词	151.850	152.150	0.300
400	的	虚词	152.150	152.250	0.100
401	大事	体词	152.250	152.630	0.380
402	去	谓词	152.630	152.760	0.130
403	了	虚词	152.760	152.900	0.140
404	没	谓词	153.710	153.810	0.100
405	过	虚词	153.810	153.960	0.150
406	多少	饰词	153.960	154.290	0.330
407	日子	体词	154.290	154.620	0.330
408	左	饰词	154.910	155.090	0.180
409	中郎将	体词	155.090	155.630	0.540
410	李伏	体词	155.630	156.010	0.380
411	上	体词	156.010	156.240	0.230
412	了	虚词	156.240	156.320	0.080
413	一道	饰词	156.320	156.520	0.200
414	书	体词	156.520	156.750	0.230
415	给	虚词	156.750	156.860	0.110
416	曹丕	体词	156.860	157.370	0.510
417	书上	体词	157.720	158.070	0.350
418	说	谓词	158.070	158.310	0.240
419	汉朝	体词	159.420	159.920	0.500
420	气数	体词	159.920	160.330	0.410
421	到	谓词	160.330	160.490	0.160
422	了	虚词	160.490	160.570	0.080
423	头	体词	160.570	160.920	0.350
424	魏	体词	161.430	161.560	0.130
425	应当	谓词	161.560	161.950	0.390
426	代替	谓词	161.950	162.250	0.300
427	汉	其他	162.250	162.520	0.270
428	这	代词	162.990	163.120	0.130
429	是	谓词	163.120	163.240	0.120
430	上天	体词	163.240	163.680	0.440
431	的	虚词	163.680	163.760	0.080
432	旨意	谓词	163.760	164.200	0.440
433	李伏	体词	165.420	165.810	0.390
434	这	代词	165.810	165.920	0.110
435	一	饰词	165.920	166.000	0.080
436	开头	谓词	166.000	166.540	0.540
437	有	谓词	166.730	166.880	0.150
438	好多	饰词	166.880	167.290	0.410
439	大臣	体词	167.290	167.640	0.350
440	也	饰词	167.640	167.730	0.090
441	都	饰词	167.730	167.840	0.110
442	跟着	谓词	167.840	168.090	0.250
443	上书	谓词	168.090	168.550	0.460
444	请	谓词	168.750	168.940	0.190
445	曹丕	体词	168.940	169.310	0.370
446	赶快	饰词	169.310	169.690	0.380
447	登基	体词	169.690	170.140	0.450
448	曹丕	体词	170.880	171.260	0.380
449	还	饰词	171.260	171.420	0.160
450	想	谓词	171.420	171.580	0.160
451	看看	谓词	171.580	171.970	0.390
452	再说	虚词	171.970	172.320	0.350
453	就	饰词	172.480	172.640	0.160
454	装模作样	其他	172.640	173.410	0.770
455	地	虚词	173.410	173.470	0.060
456	推辞	谓词	173.470	173.910	0.440
457	了	虚词	173.910	174.050	0.140
458	可是	虚词	174.610	174.820	0.210
459	他	代词	174.820	174.980	0.160
460	越	饰词	174.980	175.180	0.200
461	推辞	谓词	175.180	175.680	0.500
462	上书	谓词	175.770	176.290	0.520
463	的	虚词	176.290	176.380	0.090
464	人	体词	176.380	176.530	0.150
465	越多	饰词	176.530	176.910	0.380
466	闹	谓词	177.170	177.440	0.270
467	得	虚词	177.440	177.530	0.090
468	朝廷	体词	177.530	177.980	0.450
469	上上下下	其他	177.980	178.690	0.710
470	都	饰词	178.690	178.850	0.160
471	议论	体词	178.850	179.170	0.320
472	起	谓词	179.170	179.320	0.150
473	让位	谓词	179.320	179.680	0.360
474	的	虚词	179.680	179.770	0.090
475	事	体词	179.770	179.910	0.140
476	来	谓词	179.910	180.120	0.210
477	汉献帝	体词	181.240	181.830	0.590
478	只	饰词	181.830	182.020	0.190
479	剩下	谓词	182.020	182.300	0.280
480	孤零零	谓词	182.300	182.790	0.490
481	的	虚词	182.790	182.880	0.090
482	一个	饰词	182.880	183.140	0.260
483	人	体词	183.140	183.310	0.170
484	谁	代词	183.400	183.680	0.280
485	也	饰词	183.680	183.810	0.130
486	不肯	谓词	183.810	184.110	0.300
487	替	虚词	184.110	184.250	0.140
488	他	代词	184.250	184.340	0.090
489	说话	谓词	184.340	184.750	0.410
490	知道	谓词	185.290	185.540	0.250
491	事情	体词	185.540	185.910	0.370
492	到	谓词	185.910	186.030	0.120
493	了	虚词	186.030	186.130	0.100
494	这步田地	其他	186.130	186.900	0.770
495	不	饰词	186.930	187.200	0.270
496	愿意	谓词	187.200	187.460	0.260
497	让	谓词	187.460	187.740	0.280
498	也	饰词	187.740	187.830	0.090
499	得	虚词	187.830	187.910	0.080
500	让	谓词	187.910	188.140	0.230
501	就	饰词	188.530	188.610	0.080
502	下	谓词	188.610	188.840	0.230
503	诏书	体词	188.840	189.230	0.390
504	说	谓词	189.230	189.460	0.230
505	我	代词	190.610	190.730	0.120
506	在位	谓词	190.730	191.070	0.340
507	已经	饰词	191.070	191.280	0.210
508	三十二年	饰词	191.280	191.960	0.680
509	了	虚词	191.960	192.160	0.200
510	没什么	其他	192.410	192.740	0.330
511	功德	体词	192.740	193.160	0.420
512	现在	体词	193.860	194.150	0.290
513	天意	体词	194.150	194.510	0.360
514	民心	体词	194.510	194.930	0.420
515	都	饰词	194.930	195.070	0.140
516	向着	虚词	195.070	195.340	0.270
517	曹氏	体词	195.340	195.850	0.510
518	我	代词	196.260	196.340	0.080
519	情愿	体词	196.340	196.800	0.460
520	把	虚词	196.800	196.880	0.080
521	皇位	体词	196.880	197.280	0.400
522	让给	谓词	197.280	197.570	0.290
523	魏王	体词	197.570	198.020	0.450
524	曹丕	体词	199.210	199.630	0.420
525	还是	虚词	199.630	199.930	0.300
526	装模作样	其他	199.930	200.700	0.770
527	地	虚词	200.700	200.760	0.060
528	推辞	谓词	200.760	201.180	0.420
529	了	虚词	201.180	201.310	0.130
530	汉献帝	体词	201.910	202.480	0.570
531	连下	谓词	202.480	202.870	0.390
532	了	虚词	202.870	202.970	0.100
533	三次	饰词	202.970	203.370	0.400
534	诏书	体词	203.370	203.810	0.440
535	曹丕	体词	203.920	204.470	0.550
536	也	饰词	204.470	204.570	0.100
537	连着	虚词	204.570	204.900	0.330
538	推辞	谓词	204.900	205.280	0.380
539	了	虚词	205.280	205.370	0.090
540	三次	饰词	205.370	205.800	0.430
541	大臣	体词	206.420	206.790	0.370
542	们	其他	206.790	206.890	0.100
543	心里	体词	206.890	207.150	0.260
544	明镜	体词	207.150	207.660	0.510
545	似的	虚词	207.660	207.930	0.270
546	都	饰词	208.060	208.320	0.260
547	知道	谓词	208.320	208.580	0.260
548	曹丕	体词	208.580	209.010	0.430
549	是	谓词	209.010	209.120	0.110
550	怕	谓词	209.120	209.330	0.210
551	人家	体词	209.330	209.570	0.240
552	说	谓词	209.570	209.740	0.170
553	他	代词	209.740	209.840	0.100
554	篡位	谓词	209.840	210.280	0.440
555	这些	代词	211.410	211.720	0.310
556	人	体词	211.720	211.910	0.190
557	真	饰词	211.910	212.100	0.190
558	会	谓词	212.100	212.220	0.120
559	想	谓词	212.220	212.420	0.200
560	办法	体词	212.420	212.790	0.370
561	他们	代词	213.000	213.250	0.250
562	让	谓词	213.250	213.370	0.120
563	汉献帝	体词	213.370	213.920	0.550
564	赶快	饰词	213.920	214.320	0.400
565	造	谓词	214.320	214.570	0.250
566	一个	饰词	214.570	214.740	0.170
567	受	谓词	214.740	214.940	0.200
568	禅台	体词	214.940	215.480	0.540
569	选	谓词	215.650	215.830	0.180
570	个	体词	215.830	215.900	0.070
571	好日子	其他	215.900	216.480	0.580
572	隆重	谓词	216.640	217.130	0.490
573	地	虚词	217.130	217.210	0.080
574	举行	谓词	217.210	217.580	0.370
575	了	虚词	217.580	217.660	0.080
576	禅让	谓词	217.660	218.060	0.400
577	仪式	体词	218.060	218.400	0.340
578	这	代词	219.200	219.400	0.200
579	一回	饰词	219.400	219.750	0.350
580	曹丕才	体词	219.970	220.550	0.580
581	不再	饰词	220.550	220.850	0.300
582	推辞	谓词	220.850	221.260	0.410
583	了	虚词	221.260	221.380	0.120
584	公元	体词	222.070	222.460	0.390
585	年	饰词	222.720	223.120	0.400
586	曹丕	体词	223.220	223.670	0.450
587	当	体词	223.670	223.850	0.180
588	了	虚词	223.850	223.910	0.060
589	皇帝	体词	223.910	224.380	0.470
590	国号	体词	224.560	224.990	0.430
591	叫	谓词	224.990	225.160	0.170
592	魏	体词	225.160	225.420	0.260
593	定都	饰词	225.750	226.180	0.430
594	还	饰词	226.180	226.340	0.160
595	在	虚词	226.340	226.450	0.110
596	洛阳	体词	226.450	226.880	0.430
597	他	代词	227.150	227.320	0.170
598	就是	饰词	227.320	227.590	0.270
599	魏文帝	体词	227.590	228.190	0.600
600	魏文帝	体词	229.330	229.830	0.500
601	封	体词	229.830	230.020	0.190
602	汉献帝	体词	230.020	230.600	0.580
603	为	虚词	230.600	230.730	0.130
604	山阳公	体词	230.730	231.400	0.670
605	让	谓词	231.680	231.800	0.120
606	他	代词	231.800	231.920	0.120
607	养老	体词	231.920	232.310	0.390
608	去	谓词	232.310	232.450	0.140
609	了	虚词	232.450	232.590	0.140
610	东汉	体词	233.280	233.740	0.460
611	从	虚词	233.740	233.930	0.190
612	汉光武帝	体词	233.930	234.670	0.740
613	刘秀	体词	234.670	235.130	0.460
614	到	谓词	235.130	235.270	0.140
615	汉献帝	体词	235.270	235.860	0.590
616	刘协	体词	235.860	236.400	0.540
617	一共	其他	236.580	236.970	0.390
618	一百九十六	饰词	236.970	237.730	0.760
619	年	饰词	237.730	237.980	0.250
620	到	谓词	238.460	238.620	0.160
621	这儿	代词	238.620	238.800	0.180
622	算是	谓词	238.800	239.090	0.290
623	完	谓词	239.090	239.290	0.200
624	了	虚词	239.290	239.440	0.150
625	曹丕	体词	240.120	240.550	0.430
626	尊	体词	240.550	240.740	0.190
627	他	代词	240.740	240.830	0.090
628	父亲	体词	240.830	241.180	0.350
629	曹操	体词	241.180	241.670	0.490
630	为	虚词	241.670	241.820	0.150
631	魏武帝	体词	241.820	242.410	0.590
632	曹操	体词	243.510	244.020	0.510
633	原来	饰词	244.020	244.340	0.320
634	的	虚词	244.340	244.420	0.080
635	那些	代词	244.420	244.670	0.250
636	心腹	体词	244.670	245.070	0.400
637	大臣	体词	245.070	245.530	0.460
638	这会儿	代词	245.660	246.060	0.400
639	都	饰词	246.060	246.230	0.170
640	成	谓词	246.230	246.400	0.170
641	了	虚词	246.400	246.500	0.100
642	魏国	体词	246.500	246.880	0.380
643	的	虚词	246.880	246.970	0.090
644	开国功臣	体词	246.970	247.800	0.830
645	曹家	体词	248.490	248.940	0.450
646	挤掉	谓词	248.940	249.310	0.370
647	了	虚词	249.310	249.420	0.110
648	刘家	体词	249.420	249.870	0.450
649	魏	体词	250.040	250.240	0.200
650	代替	谓词	250.240	250.610	0.370
651	了	虚词	250.610	250.700	0.090
652	汉	其他	250.700	250.930	0.230
653	这件	饰词	251.650	251.980	0.330
654	事	体词	251.980	252.120	0.140
655	一	饰词	252.120	252.230	0.110
656	传开	谓词	252.230	252.740	0.510
657	天下	体词	252.950	253.380	0.430
658	的	虚词	253.380	253.470	0.090
659	人	体词	253.470	253.640	0.170
660	都	饰词	253.640	253.780	0.140
661	议论纷纷	其他	253.780	254.480	0.700
662	有人	代词	255.170	255.450	0.280
663	说	谓词	255.450	255.570	0.120
664	汉献帝	体词	255.570	256.100	0.530
665	让	谓词	256.100	256.270	0.170
666	曹丕	体词	256.270	256.620	0.350
667	杀	谓词	256.620	256.920	0.300
668	了	虚词	256.920	257.060	0.140
669	有人	代词	257.490	257.750	0.260
670	说	谓词	257.750	257.870	0.120
671	曹丕	体词	257.870	258.300	0.430
672	把	虚词	258.300	258.430	0.130
673	汉献帝	体词	258.430	259.000	0.570
674	流放	谓词	259.000	259.400	0.400
675	到	谓词	259.400	259.480	0.080
676	什么	代词	259.480	259.720	0.240
677	什么	代词	259.720	259.930	0.210
