onset	duration	sample	trial_type	story_id	stim_file	candidate_pair_count	selection_rule
50.923000	300.034000	50923	rest	n/a	n/a	1	last_adjacent_pair_with_duration_ge_150_s
376.905000	314.154000	376905	speech	18	audio/story-18.mp3	1	last_adjacent_pair_with_duration_ge_150_s
757.143000	324.737000	757143	speech	19	audio/story-19.mp3	1	last_adjacent_pair_with_duration_ge_150_s
1143.260000	306.811000	1143260	speech	20	audio/story-20.mp3	1	last_adjacent_pair_with_duration_ge_150_s
1480.755000	308.323000	1480755	speech	21	audio/story-21.mp3	1	last_adjacent_pair_with_duration_ge_150_s
1839.273000	325.721000	1839273	speech	22	audio/story-22.mp3	1	last_adjacent_pair_with_duration_ge_150_s
2230.361000	321.282000	2230361	speech	23	audio/story-23.mp3	1	last_adjacent_pair_with_duration_ge_150_s
2592.670000	266.123000	2592670	speech	24	audio/story-24.mp3	1	last_adjacent_pair_with_duration_ge_150_s
2893.429000	304.796000	2893429	speech	25	audio/story-25.mp3	1	last_adjacent_pair_with_duration_ge_150_s
3249.572000	291.441000	3249572	speech	26	audio/story-26.mp3	1	last_adjacent_pair_with_duration_ge_150_s
3572.234000	280.668000	3572234	speech	27	audio/story-27.mp3	1	last_adjacent_pair_with_duration_ge_150_s
3893.660000	289.887000	3893660	speech	28	audio/story-28.mp3	1	last_adjacent_pair_with_duration_ge_150_s
4212.868000	290.746000	4212868	speech	29	audio/story-29.mp3	1	last_adjacent_pair_with_duration_ge_150_s
4528.877000	283.692000	4528877	speech	30	audio/story-30.mp3	1	last_adjacent_pair_with_duration_ge_150_s
4842.560000	278.776000	4842560	speech	31	audio/story-31.mp3	1	last_adjacent_pair_with_duration_ge_150_s
5153.239000	288.922000	5153239	speech	32	audio/story-32.mp3	1	last_adjacent_pair_with_duration_ge_150_s
5475.212000	281.772000	5475212	speech	33	audio/story-33.mp3	1	last_adjacent_pair_with_duration_ge_150_s
