index	onset	offset	duration	pinyin	hanzi
1	1.010	1.240	0.230	sun1	孙
2	1.240	1.440	0.200	jian1	坚
3	1.440	1.670	0.230	shang4	上
4	1.670	1.790	0.120	ci4	次
5	1.790	1.930	0.140	ba3	把
6	1.930	2.170	0.240	dong3	董
7	2.170	2.330	0.160	zhuo2	卓
8	2.330	2.540	0.210	gan3	赶
9	2.540	2.670	0.130	chu1	出
10	2.670	2.830	0.160	luo4	洛
11	2.830	3.000	0.170	yang2	阳
12	3.000	3.080	0.080	yi3	以
13	3.080	3.330	0.250	hou4	后
14	3.710	3.850	0.140	you4	又
15	3.850	4.010	0.160	qu4	去
16	4.010	4.200	0.190	jin4	进
17	4.200	4.380	0.180	gong1	攻
18	4.380	4.570	0.190	jing1	荆
19	4.570	4.690	0.120	zhou1	州
20	4.690	4.790	0.100	de5	的
21	4.790	4.960	0.170	liu2	刘
22	4.960	5.360	0.400	biao3	表
23	5.880	5.990	0.110	jie2	结
24	5.990	6.110	0.120	guo3	果
25	6.110	6.280	0.170	da3	打
26	6.280	6.380	0.100	le5	了
27	6.380	6.580	0.200	bai4	败
28	6.580	6.730	0.150	zhang4	仗
29	6.730	7.020	0.290	rang4	让
30	7.560	7.690	0.130	liu2	刘
31	7.690	7.870	0.180	biao3	表
32	7.870	7.970	0.100	de5	的
33	7.970	8.110	0.140	bu4	部
34	8.110	8.270	0.160	xia4	下
35	8.270	8.570	0.300	huang2	黄
36	8.570	8.760	0.190	zu3	祖
37	8.760	8.890	0.130	yong4	用
38	8.890	9.070	0.180	jian4	箭
39	9.070	9.310	0.240	she4	射
40	9.310	9.470	0.160	si3	死
41	9.470	9.730	0.260	le5	了
42	10.600	10.710	0.110	ta1	他
43	10.710	10.790	0.080	de5	的
44	10.790	10.970	0.180	er2	儿
45	10.970	11.080	0.110	zi5	子
46	11.080	11.300	0.220	sun1	孙
47	11.300	11.490	0.190	ce4	策
48	11.490	11.600	0.110	ba3	把
49	11.600	11.680	0.080	ta1	他
50	11.680	11.910	0.230	xia4	下
51	11.910	12.010	0.100	le5	了
52	12.010	12.390	0.380	zang4	葬
53	12.830	12.860	0.030	yi2	一
54	12.860	12.970	0.110	ge4	个
55	12.970	13.100	0.130	ren2	人
56	13.100	13.240	0.140	dao4	到
57	13.240	13.460	0.220	shou4	寿
58	13.460	13.670	0.210	chun1	春
59	13.670	13.800	0.130	qu4	去
60	13.800	13.990	0.190	zhao3	找
61	13.990	14.160	0.170	yuan2	袁
62	14.160	14.490	0.330	shu4	术
63	15.370	15.580	0.210	sun1	孙
64	15.580	15.740	0.160	ce4	策
65	15.740	15.960	0.220	ku1	哭
66	15.960	16.080	0.120	zhe5	着
67	16.080	16.200	0.120	dui4	对
68	16.200	16.370	0.170	yuan2	袁
69	16.370	16.590	0.220	shu4	术
70	16.590	16.820	0.230	shuo1	说
71	18.110	18.160	0.050	wo3	我
72	18.160	18.350	0.190	fu4	父
73	18.350	18.520	0.170	qin1	亲
74	18.520	18.650	0.130	he2	和
75	18.650	18.820	0.170	nin2	您
76	18.820	18.950	0.130	jie2	结
77	18.950	19.130	0.180	meng2	盟
78	19.130	19.410	0.280	chuang4	创
79	19.410	19.640	0.230	ye4	业
80	19.900	20.000	0.100	bu4	不
81	20.000	20.190	0.190	xing4	幸
82	20.190	20.300	0.110	bei4	被
83	20.300	20.410	0.110	ren2	人
84	20.410	20.700	0.290	hai4	害
85	20.700	20.920	0.220	le5	了
86	21.520	21.600	0.080	wo3	我
87	21.600	21.700	0.100	yi2	一
88	21.700	21.810	0.110	ding4	定
