index	onset	offset	duration	pinyin	hanzi
1	1.010	1.170	0.160	cao2	曹
2	1.170	1.400	0.230	cao1	操
3	1.400	1.510	0.110	wen4	问
4	1.510	1.660	0.150	ta1	他
5	1.660	1.820	0.160	wei4	为
6	1.820	2.030	0.210	shen2	什
7	2.030	2.320	0.290	me5	么
8	2.630	2.720	0.090	ta1	他
9	2.720	3.140	0.420	shuo1	说
10	4.420	4.510	0.090	nin2	您
11	4.510	4.560	0.050	yi2	一
12	4.560	4.760	0.200	xiang4	向
13	4.760	4.860	0.100	bu4	不
14	4.860	5.070	0.210	fang4	放
15	5.070	5.320	0.250	xin1	心
16	5.320	5.530	0.210	de5	的
17	5.790	5.890	0.100	bu4	不
18	5.890	6.000	0.110	jiu4	就
19	6.000	6.180	0.180	shi4	是
20	6.180	6.290	0.110	wo3	我
21	6.290	6.480	0.190	lv3	吕
22	6.480	6.680	0.200	bu4	布
23	6.680	6.780	0.100	yi2	一
24	6.780	6.940	0.160	ge4	个
25	6.940	7.230	0.290	ma5	吗
26	8.060	8.250	0.190	xian4	现
27	8.250	8.360	0.110	zai4	在
28	8.360	8.490	0.130	wo3	我
29	8.490	8.710	0.220	fu2	服
30	8.710	8.810	0.100	le5	了
31	8.810	9.110	0.300	nin2	您
32	9.270	9.480	0.210	nin2	您
33	9.480	9.620	0.140	hai2	还
34	9.620	9.810	0.190	pa4	怕
35	9.810	9.880	0.070	ge4	个
36	9.880	10.040	0.160	shen2	什
37	10.040	10.110	0.070	me5	么
38	10.110	10.390	0.280	na4	呐
39	11.150	11.320	0.170	cong2	从
40	11.320	11.490	0.170	jin1	今
41	11.490	11.550	0.060	yi3	以
42	11.550	11.800	0.250	hou4	后
43	12.150	12.360	0.210	yi1	一
44	12.360	12.570	0.210	qie4	切
45	12.570	12.640	0.070	you2	由
46	12.640	12.840	0.200	nin2	您
47	12.840	13.010	0.170	fa1	发
48	13.010	13.170	0.160	hao4	号
49	13.170	13.430	0.260	shi1	施
50	13.430	13.760	0.330	ling4	令
51	13.940	14.000	0.060	wo3	我
52	14.000	14.250	0.250	ting1	听
53	14.250	14.470	0.220	nin2	您
54	14.470	14.770	0.300	de5	的
55	15.080	15.220	0.140	tian1	天
56	15.220	15.320	0.100	xia4	下
57	15.320	15.510	0.190	bu4	不
58	15.510	15.670	0.160	chou2	愁
59	15.670	15.900	0.230	ping2	平
60	15.900	15.990	0.090	bu4	不
61	15.990	16.340	0.350	liao3	了
62	17.830	17.910	0.080	shuo1	说
63	17.910	18.070	0.160	zhe5	着
64	18.250	18.460	0.210	ta1	他
65	18.460	18.590	0.130	you4	又
66	18.590	18.780	0.190	wang4	望
67	18.780	18.850	0.070	le5	了
68	18.850	19.030	0.180	wang4	望
69	19.030	19.150	0.120	zuo4	坐
70	19.150	19.280	0.130	zai4	在
71	19.280	19.500	0.220	pang2	旁
72	19.500	19.630	0.130	bian1	边
73	19.630	19.710	0.080	de5	的
74	19.710	19.890	0.180	liu2	刘
75	19.890	20.070	0.180	bei4	备
76	20.070	20.350	0.280	ming2	明
77	21.000	21.150	0.150	xian3	显
