index	onset	offset	duration	pinyin	hanzi
1	1.000	1.180	0.180	zhu1	诸
2	1.180	1.320	0.140	ge3	葛
3	1.320	1.500	0.180	liang4	亮
4	1.500	1.650	0.150	bi3	比
5	1.650	1.930	0.280	jiang1	将
6	1.930	2.040	0.110	jun1	军
7	2.040	2.150	0.110	men5	们
8	2.150	2.370	0.220	kan4	看
9	2.370	2.450	0.080	de2	得
10	2.450	2.760	0.310	yuan3	远
11	3.340	3.410	0.070	ta1	他
12	3.410	3.670	0.260	shuo1	说
13	4.870	5.060	0.190	nan2	南
14	5.060	5.210	0.150	zhong1	中
15	5.210	5.280	0.070	de5	的
16	5.280	5.520	0.240	pan4	叛
17	5.520	5.670	0.150	luan4	乱
18	5.670	5.820	0.150	shi4	是
19	5.820	5.910	0.090	yao4	要
20	5.910	6.240	0.330	ping2	平
21	6.240	6.390	0.150	de5	的
22	6.800	6.880	0.080	ke3	可
23	6.880	7.080	0.200	xian4	现
24	7.080	7.200	0.120	zai4	在
25	7.200	7.310	0.110	bu4	不
26	7.310	7.580	0.270	xing2	行
27	8.860	8.970	0.110	wei4	为
28	8.970	9.110	0.140	shen2	什
29	9.110	9.170	0.060	me5	么
30	9.170	9.390	0.220	na4	呐
31	10.240	10.390	0.150	zhu1	诸
32	10.390	10.520	0.130	ge3	葛
33	10.520	10.690	0.170	liang4	亮
34	10.690	10.830	0.140	ren4	认
35	10.830	10.920	0.090	wei2	为
36	10.920	11.190	0.270	shu3	蜀
37	11.190	11.330	0.140	guo2	国
38	11.330	11.480	0.150	zhe4	这
39	11.480	11.580	0.100	ji3	几
40	11.580	11.780	0.200	nian2	年
41	11.780	11.920	0.140	bu4	不
42	11.920	12.060	0.140	duan4	断
43	12.060	12.130	0.070	di4	地
44	12.130	12.310	0.180	da3	打
45	12.310	12.580	0.270	zhang4	仗
46	12.710	12.820	0.110	nei4	内
47	12.820	12.950	0.130	bu4	部
48	12.950	13.130	0.180	hen3	很
49	13.130	13.380	0.250	kong1	空
50	13.380	13.640	0.260	xu1	虚
51	13.910	14.100	0.190	li4	力
52	14.100	14.270	0.170	liang4	量
53	14.270	14.410	0.140	bi3	比
54	14.410	14.650	0.240	wei4	魏
55	14.650	14.820	0.170	guo2	国
56	14.820	14.950	0.130	he2	和
57	14.950	15.200	0.250	dong1	东
58	15.200	15.300	0.100	wu2	吴
59	15.300	15.410	0.110	dou1	都
60	15.410	15.680	0.270	cha4	差
61	15.680	15.860	0.180	yuan3	远
62	15.860	15.980	0.120	le5	了
63	16.310	16.380	0.070	ying1	应
64	16.380	16.480	0.100	gai1	该
65	16.480	16.660	0.180	hao3	好
66	16.660	16.810	0.150	hao3	好
67	16.810	17.010	0.200	hui1	恢
68	17.010	17.150	0.140	fu4	复
69	17.150	17.350	0.200	yuan2	元
70	17.350	17.600	0.250	qi4	气
71	18.260	18.370	0.110	ta1	他
72	18.370	18.480	0.110	ba3	把
73	18.480	18.650	0.170	da4	大
74	18.650	18.760	0.110	huo3	伙
75	18.760	18.830	0.070	er2	儿
76	18.830	18.910	0.080	de5	的
77	18.910	19.180	0.270	qi4	气
78	19.180	19.350	0.170	ya1	压
79	19.350	19.490	0.140	xia4	下
80	19.490	19.700	0.210	qu4	去
81	20.050	20.170	0.120	yi4	一
82	20.170	20.430	0.260	xin1	心
83	20.430	20.650	0.220	yi2	一
84	20.650	20.690	0.040	yi4	意
85	20.690	20.810	0.120	di4	地
86	20.810	21.050	0.240	zheng3	整
87	21.050	21.150	0.100	li3	理
88	21.150	21.340	0.190	nei4	内
89	21.340	21.490	0.150	bu4	部
90	21.490	21.570	0.080	de5	的
91	21.570	21.800	0.230	shi4	事
92	21.800	21.960	0.160	wu4	务
93	23.130	23.210	0.080	ta1	他
94	23.210	23.460	0.250	zhi4	制
95	23.460	23.600	0.140	ding4	定
96	23.600	23.690	0.090	le5	了
97	23.690	23.960	0.270	guan1	官
98	23.960	24.110	0.150	zhi2	职
99	24.110	24.240	0.130	he2	和
100	24.240	24.390	0.150	ge4	各
101	24.390	24.550	0.160	zhong3	种
102	24.550	24.760	0.210	fa3	法
103	24.760	24.980	0.220	lv4	律
104	25.220	25.350	0.130	rang4	让
105	25.350	25.480	0.130	da4	大
106	25.480	25.630	0.150	jia1	家
107	25.630	25.870	0.240	yan2	严
108	25.870	25.990	0.120	ge2	格
109	25.990	26.190	0.200	zhi2	执
110	26.190	26.500	0.310	xing2	行
111	26.860	27.020	0.160	you3	有
112	27.020	27.250	0.230	gong1	功
113	27.250	27.410	0.160	bi4	必
114	27.410	27.780	0.370	shang3	赏
115	27.930	28.070	0.140	you3	有
116	28.070	28.290	0.220	guo4	过
117	28.290	28.460	0.170	bi4	必
118	28.460	28.800	0.340	fa2	罚
119	29.160	29.340	0.180	hai2	还
120	29.340	29.600	0.260	da4	大
121	29.600	29.730	0.130	da4	大
122	29.730	29.840	0.110	di4	地
123	29.840	30.080	0.240	jiang3	奖
124	30.080	30.200	0.120	li4	励
125	30.200	30.420	0.220	nong2	农
126	30.420	30.600	0.180	geng1	耕
127	30.830	31.020	0.190	fa1	发
128	31.020	31.180	0.160	zhan3	展
129	31.180	31.370	0.190	sheng1	生
130	31.370	31.630	0.260	chan3	产
131	31.660	31.940	0.280	tun2	囤
132	31.940	32.100	0.160	ji1	积
133	32.100	32.380	0.280	liang2	粮
134	32.380	32.570	0.190	shi2	食
135	33.340	33.510	0.170	guo4	过
136	33.510	33.570	0.060	le5	了
137	33.570	33.710	0.140	bu4	不
138	33.710	33.970	0.260	jiu3	久
139	34.170	34.390	0.220	guo3	果
140	34.390	34.560	0.170	ran2	然
141	34.560	34.720	0.160	ren2	人
142	34.720	34.880	0.160	xin1	心
143	34.880	35.100	0.220	an1	安
144	35.100	35.290	0.190	ding4	定
145	35.290	35.400	0.110	le5	了
146	35.670	35.910	0.240	jun1	军
147	35.910	36.000	0.090	dui4	队
148	36.000	36.200	0.200	ye3	也
149	36.200	36.370	0.170	bi3	比
150	36.370	36.420	0.050	yi3	以
151	36.420	36.630	0.210	qian2	前
152	36.630	36.930	0.300	qiang2	强
153	36.930	37.160	0.230	sheng4	盛
154	37.160	37.260	0.100	le5	了
155	38.370	38.510	0.140	zhu1	诸
156	38.510	38.660	0.150	ge3	葛
157	38.660	38.850	0.190	liang4	亮
158	38.850	38.980	0.130	you4	又
159	38.980	39.190	0.210	zhuo2	着
160	39.190	39.360	0.170	shou3	手
161	39.360	39.540	0.180	zhi2	执
162	39.540	39.790	0.250	xing2	行
163	39.790	40.040	0.250	dong1	东
164	40.040	40.220	0.180	lian2	联
165	40.220	40.420	0.200	sun1	孙
166	40.420	40.750	0.330	quan2	权
167	40.860	41.080	0.220	bei3	北
168	41.080	41.270	0.190	ju4	拒
169	41.270	41.600	0.330	cao2	曹
170	41.600	41.750	0.150	wei4	魏
171	41.750	41.830	0.080	de5	的
172	41.830	42.050	0.220	ce4	策
173	42.050	42.260	0.210	lve4	略
174	42.490	42.720	0.230	pai4	派
175	42.720	42.990	0.270	shi3	使
176	42.990	43.160	0.170	zhe3	者
177	43.160	43.310	0.150	qu4	去
178	43.310	43.510	0.200	jian4	见
179	43.510	43.700	0.190	sun1	孙
180	43.700	43.960	0.260	quan2	权
181	44.300	44.560	0.260	shang1	商
182	44.560	44.730	0.170	tan2	谈
183	44.730	44.930	0.200	liang3	两
184	44.930	45.070	0.140	jia1	家
185	45.070	45.340	0.270	chong2	重
186	45.340	45.530	0.190	xin1	新
187	45.530	45.740	0.210	he2	和
188	45.740	45.970	0.230	hao3	好
189	45.970	46.060	0.090	de5	的
190	46.060	46.300	0.240	shi4	事
191	46.810	47.030	0.220	sun1	孙
192	47.030	47.260	0.230	quan2	权
193	47.260	47.420	0.160	dang1	当
194	47.420	47.570	0.150	ran2	然
195	47.570	47.670	0.100	ye3	也
196	47.670	47.960	0.290	yuan4	愿
197	47.960	48.090	0.130	yi4	意
198	48.550	48.680	0.130	zhe4	这
199	48.680	48.810	0.130	yi1	一
200	48.810	49.080	0.270	lai2	来
201	49.160	49.460	0.300	liang3	两
202	49.460	49.590	0.130	jia1	家
203	49.590	49.690	0.100	you4	又
204	49.690	49.890	0.200	xiang4	像
205	49.890	50.100	0.210	chi4	赤
206	50.100	50.290	0.190	bi4	壁
207	50.290	50.430	0.140	zhi1	之
208	50.430	50.600	0.170	zhan4	战
209	50.600	50.660	0.060	na4	那
210	50.660	50.840	0.180	shi2	时
211	50.840	50.980	0.140	hou4	候
212	50.980	51.090	0.110	yi1	一
213	51.090	51.210	0.120	yang4	样
214	51.210	51.480	0.270	hao3	好
215	51.480	51.610	0.130	qi3	起
216	51.610	51.770	0.160	lai2	来
217	51.770	51.890	0.120	le5	了
218	52.960	53.190	0.230	gong1	公
219	53.190	53.330	0.140	yuan2	元
220	53.330	53.860	0.530	225	225
221	53.860	54.110	0.250	nian2	年
222	54.520	54.690	0.170	zhu1	诸
223	54.690	54.810	0.120	ge3	葛
224	54.810	54.990	0.180	liang4	亮
225	54.990	55.160	0.170	ting1	听
226	55.160	55.270	0.110	shuo1	说
227	55.270	55.500	0.230	wei4	魏
228	55.500	55.670	0.170	wen2	文
229	55.670	55.810	0.140	di4	帝
230	55.810	56.070	0.260	cao2	曹
231	56.070	56.300	0.230	pi1	丕
232	56.300	56.620	0.320	qin1	亲
233	56.620	56.780	0.160	zi4	自
234	56.780	56.880	0.100	qu4	去
235	56.880	57.090	0.210	gong1	攻
236	57.090	57.230	0.140	da3	打
237	57.230	57.480	0.250	dong1	东
238	57.480	57.690	0.210	wu2	吴
239	57.690	58.010	0.320	da4	大
240	58.010	58.180	0.170	bai4	败
241	58.180	58.350	0.170	er2	而
242	58.350	58.600	0.250	gui1	归
243	59.280	59.400	0.120	ta1	他
244	59.400	59.560	0.160	zhi1	知
245	59.560	59.670	0.110	dao4	道
246	59.670	59.880	0.210	wei4	魏
247	59.880	60.070	0.190	guo2	国
248	60.070	60.190	0.120	yi1	一
249	60.190	60.340	0.150	shi2	时
250	60.340	60.520	0.180	mei2	没
251	60.520	60.610	0.090	you3	有
252	60.610	60.800	0.190	li4	力
253	60.800	60.960	0.160	liang4	量
254	60.960	61.080	0.120	dao4	到
255	61.080	61.330	0.250	xi1	西
256	61.330	61.500	0.170	bian1	边
257	61.500	61.670	0.170	lai2	来
258	61.790	61.970	0.180	jiu4	就
259	61.970	62.260	0.290	qin1	亲
260	62.260	62.380	0.120	zi4	自
261	62.380	62.540	0.160	dai4	带
262	62.540	62.640	0.100	le5	了
263	62.640	62.830	0.190	jun1	军
264	62.830	63.050	0.220	dui4	队
265	63.290	63.440	0.150	wang3	往
266	63.440	63.690	0.250	nan2	南
267	63.690	63.880	0.190	zhong1	中
268	63.880	64.180	0.300	ping2	平
269	64.180	64.330	0.150	ding4	定
270	64.330	64.520	0.190	pan4	叛
271	64.520	64.710	0.190	luan4	乱
272	65.810	66.060	0.250	lin2	临
273	66.060	66.230	0.170	zou3	走
274	66.230	66.310	0.080	de5	的
275	66.310	66.440	0.130	shi2	时
276	66.440	66.670	0.230	hou4	候
277	66.820	67.040	0.220	can1	参
278	67.040	67.190	0.150	jun1	军
279	67.190	67.360	0.170	ma3	马
280	67.360	67.560	0.200	su4	谡
281	67.560	67.700	0.140	gei3	给
282	67.700	67.860	0.160	zhu1	诸
283	67.860	67.960	0.100	ge3	葛
284	67.960	68.120	0.160	liang4	亮
