index	onset	offset	duration	pinyin	hanzi
1	1.080	1.160	0.080	yuan2	袁
2	1.160	1.340	0.180	shu4	术
3	1.340	1.490	0.150	ba3	把
4	1.490	1.710	0.220	bi2	鼻
5	1.710	1.840	0.130	zi5	子
6	1.840	1.940	0.100	dou1	都
7	1.940	2.150	0.210	qi4	气
8	2.150	2.180	0.030	wai1	歪
9	2.180	2.630	0.450	le5	了
10	3.060	3.220	0.160	hen4	恨
11	3.220	3.320	0.100	bu4	不
12	3.320	3.420	0.100	de2	得
13	3.420	3.590	0.170	ma3	马
14	3.590	3.800	0.210	shang4	上
15	3.800	3.930	0.130	he2	和
16	3.930	4.080	0.150	lv3	吕
17	4.080	4.220	0.140	bu4	布
18	4.220	4.400	0.180	jiao4	较
19	4.400	4.600	0.200	liang4	量
20	4.600	4.790	0.190	jiao4	较
21	4.790	5.310	0.520	liang4	量
22	5.870	5.950	0.080	ke3	可
23	5.950	6.080	0.130	shi4	是
24	6.080	6.200	0.120	ta1	他
25	6.200	6.350	0.150	yi1	一
26	6.350	6.560	0.210	xi4	细
27	6.560	6.850	0.290	xiang3	想
28	7.030	7.130	0.100	you4	又
29	7.130	7.320	0.190	tou1	偷
30	7.320	7.460	0.140	tou1	偷
31	7.460	7.550	0.090	di4	地
32	7.550	7.820	0.270	le4	乐
33	7.820	8.030	0.210	le5	了
34	9.410	9.490	0.080	yuan2	袁
35	9.490	9.660	0.170	shu4	术
36	9.660	9.800	0.140	zhi1	知
37	9.800	9.940	0.140	dao4	道
38	9.940	10.100	0.160	lv3	吕
39	10.100	10.240	0.140	bu4	布
40	10.240	10.480	0.240	fan3	反
41	10.480	10.640	0.160	fu4	复
42	10.640	10.770	0.130	wu2	无
43	10.770	11.000	0.230	chang2	常
44	11.000	11.060	0.060	de5	的
45	11.060	11.280	0.220	mao2	毛
46	11.280	11.590	0.310	bing4	病
47	11.870	12.010	0.140	jiu4	就
48	12.010	12.230	0.220	xiang3	想
49	12.230	12.370	0.140	yong4	用
50	12.370	12.540	0.170	jie2	结
51	12.540	12.720	0.180	qin1	亲
52	12.720	12.810	0.090	de5	的
53	12.810	13.000	0.190	ban4	办
54	13.000	13.150	0.150	fa3	法
55	13.150	13.330	0.180	ba3	把
56	13.330	13.470	0.140	lv3	吕
57	13.470	13.610	0.140	bu4	布
58	13.610	13.810	0.200	zai4	再
59	13.810	13.990	0.180	la1	拉
60	13.990	14.130	0.140	guo4	过
61	14.130	14.350	0.220	lai2	来
62	14.730	14.860	0.130	rang4	让
63	14.860	14.990	0.130	lv3	吕
64	14.990	15.140	0.150	bu4	布
65	15.140	15.320	0.180	zi4	自
66	15.320	15.470	0.150	ji3	己
67	15.470	15.610	0.140	he2	和
68	15.610	15.760	0.150	liu2	刘
69	15.760	15.910	0.150	bei4	备
70	15.910	16.100	0.190	jie2	结
71	16.100	16.550	0.450	chou2	仇
72	17.720	17.840	0.120	ta1	他
73	17.840	17.990	0.150	yue4	越
74	17.990	18.280	0.290	xiang3	想
75	18.280	18.400	0.120	yue4	越
76	18.400	18.570	0.170	mei3	美
77	19.190	19.420	0.230	gan3	赶
78	19.420	19.590	0.170	jin3	紧
79	19.590	19.780	0.190	pai4	派
80	19.780	19.940	0.160	ren2	人
81	19.940	20.060	0.120	qu4	去
82	20.060	20.250	0.190	xiang4	向
83	20.250	20.370	0.120	lv3	吕
84	20.370	20.520	0.150	bu4	布
85	20.520	20.730	0.210	qiu2	求
86	20.730	21.240	0.510	qin1	亲
87	21.710	21.820	0.110	shuo1	说
88	21.820	21.950	0.130	yao4	要
89	21.950	22.110	0.160	gei3	给
90	22.110	22.270	0.160	zi4	自
91	22.270	22.390	0.120	ji3	己
92	22.390	22.490	0.100	de5	的
93	22.490	22.670	0.180	er2	儿
94	22.670	22.780	0.110	zi5	子
95	22.780	23.000	0.220	qu3	娶
96	23.000	23.150	0.150	lv3	吕
97	23.150	23.310	0.160	bu4	布
98	23.310	23.400	0.090	de5	的
99	23.400	23.620	0.220	gui1	闺
100	23.620	23.770	0.150	nv3	女
101	24.820	24.970	0.150	lv3	吕
102	24.970	25.120	0.150	bu4	布
103	25.120	25.320	0.200	ba1	巴
104	25.320	25.450	0.130	bu4	不
105	25.450	25.620	0.170	de2	得
106	25.620	25.790	0.170	gen1	跟
107	25.790	25.930	0.140	ming2	名
108	25.930	26.110	0.180	men2	门
109	26.110	26.260	0.150	gui4	贵
110	26.260	26.410	0.150	zu2	族
111	26.410	26.640	0.230	pan1	攀
112	26.640	27.110	0.470	qin1	亲
113	27.480	27.600	0.120	ting1	听
114	27.600	27.710	0.110	le5	了
115	27.710	27.850	0.140	zhe4	这
116	27.850	28.030	0.180	jian4	件
117	28.030	28.200	0.170	shi4	事
118	28.480	28.650	0.170	shi2	十
119	28.650	28.830	0.180	fen1	分
120	28.830	28.990	0.160	gao1	高
121	28.990	29.250	0.260	xing4	兴
122	29.490	29.740	0.250	da1	答
123	29.740	29.880	0.140	ying4	应
124	29.880	29.990	0.110	le5	了
125	29.990	30.090	0.100	zhe4	这
126	30.090	30.240	0.150	men2	门
127	30.240	30.480	0.240	hun1	婚
128	30.480	30.650	0.170	shi4	事
129	30.650	30.880	0.230	yuan2	袁
130	32.130	32.260	0.130	shu4	术
131	32.260	32.480	0.220	pai4	派
132	32.480	32.620	0.140	qu4	去
133	32.620	32.710	0.090	de5	的
134	32.710	32.900	0.190	ren2	人
135	32.900	33.050	0.150	hai2	还
136	33.050	33.150	0.100	na4	那
137	33.150	33.280	0.130	me5	么
138	33.280	33.420	0.140	you3	有
139	33.420	33.620	0.200	bi2	鼻
140	33.620	33.730	0.110	zi5	子
141	33.730	33.910	0.180	you3	有
142	33.910	34.030	0.120	yan3	眼
143	34.030	34.120	0.090	er2	儿
144	34.120	34.210	0.090	di4	地
145	34.210	34.390	0.180	shuo1	说
146	34.390	34.500	0.110	le5	了
147	34.500	34.660	0.160	liu2	刘
148	34.660	34.830	0.170	bei4	备
149	34.830	34.980	0.150	zhe4	这
150	34.980	35.080	0.100	ge5	个
151	35.080	35.210	0.130	bu2	不
152	35.210	35.360	0.150	shi4	是
153	35.360	35.540	0.180	na4	那
154	35.540	35.640	0.100	ge5	个
155	35.640	35.780	0.140	bu2	不
156	35.780	35.970	0.190	shi4	是
157	35.970	36.170	0.200	rang4	让
158	36.680	36.810	0.130	lv3	吕
159	36.810	36.940	0.130	bu4	布
160	36.940	37.130	0.190	xiao3	小
161	37.130	37.360	0.230	xin1	心
162	37.360	37.540	0.180	di1	提
163	37.540	37.730	0.190	fang2	防
164	37.730	37.840	0.110	zhe5	着
165	37.840	38.020	0.180	dian3	点
166	38.020	38.130	0.110	er2	儿
167	39.190	39.360	0.170	lv3	吕
168	39.360	39.510	0.150	bu4	布
169	39.510	39.710	0.200	ting1	听
170	39.710	39.800	0.090	de2	得
171	39.800	39.970	0.170	zhi2	直
172	39.970	40.130	0.160	zhou4	皱
173	40.130	40.340	0.210	mei2	眉
174	40.340	40.520	0.180	tou5	头
175	41.100	41.130	0.030	you4	又
176	41.130	41.220	0.090	mei2	没
177	41.220	41.320	0.100	you3	有
178	41.320	41.560	0.240	zhun3	准
179	41.560	41.780	0.220	zhu3	主
180	41.780	41.930	0.150	yi4	意
181	41.930	42.150	0.220	le5	了
182	43.150	43.290	0.140	zheng4	正
183	43.290	43.410	0.120	zai4	在
184	43.410	43.580	0.170	zhe4	这
185	43.580	43.740	0.160	shi2	时
186	43.740	43.920	0.180	hou4	候
187	44.330	44.500	0.170	ta1	他
188	44.500	44.670	0.170	pai4	派
189	44.670	44.800	0.130	dao4	到
190	44.800	44.960	0.160	wai4	外
191	44.960	45.130	0.170	bian1	边
192	45.130	45.300	0.170	mai3	买
193	45.300	45.470	0.170	ma3	马
194	45.470	45.580	0.110	de5	的
195	45.580	45.800	0.220	jiang4	将
196	45.800	45.940	0.140	shi4	士
197	45.940	46.140	0.200	hui2	回
198	46.140	46.300	0.160	lai2	来
199	46.300	46.510	0.210	le5	了
200	46.920	47.060	0.140	xiang4	向
201	47.060	47.160	0.100	ta1	他
202	47.160	47.330	0.170	bao4	报
203	47.330	47.510	0.180	gao4	告
204	47.510	47.930	0.420	shuo1	说
205	48.400	48.570	0.170	mai3	买
