index	onset	offset	duration	pinyin	hanzi
1	1.030	1.160	0.130	yuan2	袁
2	1.160	1.330	0.170	shu4	术
3	1.330	1.530	0.200	xie3	写
4	1.530	1.730	0.200	xin4	信
5	1.730	1.860	0.130	gei3	给
6	1.860	2.010	0.150	lv3	吕
7	2.010	2.200	0.190	bu4	布
8	2.200	2.430	0.230	shuo1	说
9	3.240	3.320	0.080	wo3	我
10	3.320	3.420	0.100	yi2	一
11	3.420	3.640	0.220	xiang4	向
12	3.640	3.790	0.150	zui4	最
13	3.790	3.980	0.190	pei4	佩
14	3.980	4.120	0.140	fu2	服
15	4.120	4.270	0.150	nin2	您
16	4.270	4.390	0.120	le5	了
17	4.390	4.530	0.140	na4	那
18	5.210	5.300	0.090	ge5	个
19	5.300	5.440	0.140	liu2	刘
20	5.440	5.600	0.160	bei4	备
21	5.600	5.770	0.170	suan4	算
22	5.770	5.840	0.070	ge4	个
23	5.840	6.030	0.190	shen2	什
24	6.030	6.320	0.290	me5	么
25	6.620	6.780	0.160	ta1	他
26	6.780	6.930	0.150	zen3	怎
27	6.930	7.000	0.070	me5	么
28	7.000	7.190	0.190	pei4	配
29	7.190	7.360	0.170	zhang3	掌
30	7.360	7.500	0.140	guan3	管
31	7.500	7.680	0.180	xu2	徐
32	7.680	7.870	0.190	zhou1	州
33	7.870	8.100	0.230	na4	呐
34	8.100	8.270	0.170	nin2	您
35	9.480	9.510	0.030	yao4	要
36	9.510	9.660	0.150	neng2	能
37	9.660	9.780	0.120	he2	和
38	9.870	9.900	0.030	wo3	我
39	9.900	10.030	0.130	men5	们
40	10.030	10.110	0.080	yi1	一
41	10.110	10.240	0.130	kuai4	块
42	10.240	10.300	0.060	er2	儿
43	10.300	10.390	0.090	ba3	把
44	10.390	10.600	0.210	xu2	徐
45	10.600	10.750	0.150	zhou1	州
46	10.750	10.930	0.180	duo2	夺
47	10.930	11.080	0.150	guo4	过
48	11.080	11.300	0.220	lai2	来
49	11.600	11.700	0.100	wo3	我
50	11.700	11.810	0.110	yi2	一
51	11.810	11.980	0.170	ding4	定
52	11.980	12.150	0.170	song4	送
53	12.150	12.260	0.110	gei3	给
54	12.260	12.400	0.140	nin2	您
55	12.400	12.580	0.180	er4	二
56	12.580	12.720	0.140	shi2	十
57	12.720	12.860	0.140	wan4	万
58	12.860	13.000	0.140	hu2	斛
59	13.000	13.250	0.250	liang2	粮
60	13.250	13.530	0.280	shi2	食
61	13.900	14.010	0.110	wu3	五
62	14.010	14.180	0.170	bai3	百
63	14.180	14.340	0.160	pi3	匹
64	14.340	14.520	0.180	zhan4	战
65	14.520	14.680	0.160	ma3	马
66	14.680	14.780	0.100	hai2	还
67	15.200	15.240	0.040	you3	有
68	15.240	15.450	0.210	jin1	金
69	15.450	15.590	0.140	yin2	银
70	15.590	15.790	0.200	cai2	财
71	15.790	16.080	0.290	bao3	宝
72	17.230	17.340	0.110	lv3	吕
73	17.340	17.510	0.170	bu4	布
74	17.510	17.700	0.190	kan4	看
75	17.700	17.790	0.090	le5	了
76	17.790	17.950	0.160	yuan2	袁
77	17.950	18.120	0.170	shu4	术
78	18.120	18.210	0.090	de5	的
79	18.210	18.530	0.320	xin4	信
80	18.790	18.960	0.170	xin1	心
81	18.960	19.080	0.120	li3	里
82	19.080	19.260	0.180	zhi2	直
83	19.260	19.500	0.240	fa1	发
84	19.500	19.900	0.400	yang3	痒
85	20.680	20.770	0.090	zhe4	这
86	20.770	20.870	0.100	me5	么
87	20.870	21.050	0.180	hao3	好
88	21.050	21.140	0.090	de5	的
89	21.140	21.330	0.190	mai3	买
90	21.330	21.590	0.260	mai4	卖
91	21.930	22.070	0.140	da3	打
92	22.070	22.190	0.120	zhe5	着
93	22.190	22.360	0.170	deng1	灯
94	22.360	22.520	0.160	long2	笼
95	22.520	22.590	0.070	ye3	也
96	22.590	22.800	0.210	nan2	难
97	22.800	23.090	0.290	zhao3	找
98	23.090	23.120	0.030	wa5	哇
99	24.410	24.500	0.090	ta1	他
100	24.500	24.630	0.130	jiu4	就
101	24.630	24.800	0.170	jue2	决
102	24.800	24.970	0.170	ding4	定
103	24.970	25.210	0.240	gan4	干
104	25.210	25.240	0.030	yi1	一
105	25.240	25.480	0.240	xia4	下
106	25.480	25.610	0.130	zi5	子
107	25.840	25.940	0.100	ba3	把
108	25.940	26.180	0.240	xu2	徐
109	26.180	26.350	0.170	zhou1	州
110	26.350	26.480	0.130	duo2	夺
111	26.480	26.630	0.150	dao4	到
112	26.630	26.840	0.210	shou3	手
113	26.840	26.990	0.150	guo4	过
114	28.260	28.360	0.100	le5	了
