index	onset	offset	duration	pinyin	hanzi
1	1.000	1.150	0.150	da4	大
2	1.150	1.280	0.130	huo3	伙
3	1.280	1.350	0.070	er2	儿
4	1.350	1.560	0.210	ting1	听
5	1.560	1.730	0.170	wang2	王
6	1.730	1.870	0.140	yun3	允
7	1.870	1.980	0.110	zhe4	这
8	1.980	2.060	0.080	me5	么
9	2.060	2.190	0.130	yi1	一
10	2.190	2.530	0.340	shuo1	说
11	2.610	2.800	0.190	cai2	才
12	2.800	2.980	0.180	dian3	点
13	2.980	3.110	0.130	tou2	头
14	3.110	3.370	0.260	tong2	同
15	3.370	3.550	0.180	yi4	意
16	3.550	3.760	0.210	le5	了
17	4.880	5.010	0.130	guo4	过
18	5.010	5.120	0.110	le5	了
19	5.120	5.260	0.140	ji3	几
20	5.260	5.630	0.370	tian1	天
21	6.000	6.140	0.140	wang2	王
22	6.140	6.280	0.140	yun3	允
23	6.280	6.410	0.130	ba3	把
24	6.410	6.590	0.180	lv3	吕
25	6.590	6.740	0.150	bu4	布
26	6.740	6.920	0.180	qing3	请
27	6.920	7.010	0.090	dao4	到
28	7.010	7.180	0.170	jia1	家
29	7.180	7.310	0.130	li3	里
30	7.310	7.520	0.210	chi1	吃
31	7.520	7.910	0.390	fan4	饭
32	8.540	8.640	0.100	zhe4	这
33	8.640	8.830	0.190	dun4	顿
34	8.830	9.030	0.200	fan4	饭
35	9.030	9.210	0.180	feng1	丰
36	9.210	9.410	0.200	sheng4	盛
37	9.410	9.630	0.220	ji2	极
38	9.630	9.900	0.270	le5	了
39	10.620	10.770	0.150	lv3	吕
40	10.770	10.920	0.150	bu4	布
41	10.920	11.100	0.180	lai2	来
42	11.100	11.210	0.110	le5	了
43	11.210	11.360	0.150	you4	又
44	11.360	11.580	0.220	chi1	吃
45	11.580	11.670	0.090	you4	又
46	11.670	11.970	0.300	he1	喝
47	12.040	12.100	0.060	chi1	吃
48	12.740	12.840	0.100	zhe5	着
49	12.840	12.990	0.150	he1	喝
50	12.990	13.080	0.090	zhe5	着
51	13.080	13.180	0.100	jiu4	就
52	13.180	13.280	0.100	ma4	骂
53	13.850	13.950	0.100	qi3	起
54	13.950	14.160	0.210	dong3	董
55	14.160	14.360	0.200	zhuo2	卓
56	14.360	14.560	0.200	lai2	来
57	14.560	14.780	0.220	le5	了
58	15.910	16.010	0.100	ta1	他
59	16.010	16.170	0.160	shuo1	说
60	16.170	16.420	0.250	dong3	董
61	16.420	16.550	0.130	zhuo2	卓
62	16.550	16.780	0.230	ping2	平
63	16.780	16.930	0.150	shi2	时
64	16.930	17.090	0.160	zen3	怎
65	17.090	17.180	0.090	me5	么
66	17.180	17.320	0.140	zen3	怎
67	17.320	17.400	0.080	me5	么
68	17.400	17.630	0.230	qi1	欺
69	17.630	17.780	0.150	fu4	负
70	17.780	18.050	0.270	ta1	他
71	18.630	18.710	0.080	yong4	用
72	18.710	18.800	0.090	zhe5	着
73	18.800	18.910	0.110	le5	了
74	18.910	19.070	0.160	jiu4	就
75	19.070	19.420	0.350	yong4	用
76	19.840	19.900	0.060	yong4	用
77	19.900	19.980	0.080	bu4	不
78	19.980	20.180	0.200	zhe5	着
79	20.180	20.280	0.100	le5	了
80	20.280	20.400	0.120	jiu4	就
81	20.400	20.560	0.160	you4	又
82	20.560	20.750	0.190	da3	打
83	20.750	20.880	0.130	you4	又
84	20.880	21.110	0.230	ma4	骂
85	21.110	21.360	0.250	wang2	王
86	22.440	22.530	0.090	yun3	允
87	22.530	22.800	0.270	ting1	听
88	22.800	22.990	0.190	zhe5	着
89	23.210	23.390	0.180	jia3	假
90	23.390	23.590	0.200	zhuang1	装
91	23.590	23.780	0.190	chi1	吃
92	23.780	23.980	0.200	jing1	惊
93	23.980	24.070	0.090	di4	地
94	24.070	24.310	0.240	shuo1	说
95	25.610	25.670	0.060	wo3	我
96	25.670	25.820	0.150	bu4	不
97	25.820	25.960	0.140	zhi1	知
98	25.960	26.090	0.130	dao4	道
99	26.090	26.290	0.200	dong3	董
100	26.290	26.520	0.230	xiang4	相
101	26.520	26.630	0.110	guo2	国
102	26.630	26.770	0.140	zhe4	这
103	26.770	26.870	0.100	me5	么
104	26.870	27.070	0.200	qi1	欺
105	27.070	27.180	0.110	fu4	负
106	27.180	27.420	0.240	jiang1	将
107	27.420	27.700	0.280	jun1	军
108	28.080	28.240	0.160	jiang1	将
109	28.240	28.370	0.130	jun1	军
110	28.370	28.480	0.110	jiu4	就
111	28.480	28.650	0.170	zhen1	真
112	28.650	28.790	0.140	neng2	能
113	28.790	28.940	0.150	ren3	忍
114	28.940	29.060	0.120	xia4	下
115	29.060	29.180	0.120	zhe4	这
116	29.180	29.330	0.150	kou3	口
117	29.330	29.580	0.250	qi4	气
118	29.580	29.870	0.290	ma5	吗
119	31.060	31.200	0.140	lv3	吕
120	31.200	31.380	0.180	bu4	布
121	31.380	31.540	0.160	zhou4	皱
122	31.540	31.660	0.120	zhe5	着
123	31.660	31.850	0.190	mei2	眉
124	31.850	32.050	0.200	tou2	头
125	32.050	32.260	0.210	shuo1	说
126	32.260	32.530	0.270	wang2	王
127	33.740	33.950	0.210	si1	司
128	33.950	34.240	0.290	tu2	徒
129	34.780	34.890	0.110	shuo1	说
130	34.890	35.090	0.200	shi2	实
131	35.090	35.320	0.230	zai4	在
132	35.320	35.630	0.310	de5	的
133	35.900	35.950	0.050	wo3	我
134	35.950	36.160	0.210	zhen1	真
135	36.160	36.350	0.190	xiang3	想
136	36.350	36.510	0.160	gan4	干
137	36.510	36.630	0.120	diao4	掉
138	36.630	36.940	0.310	ta1	他
139	37.700	37.780	0.080	ke3	可
140	37.780	37.910	0.130	shi4	是
141	37.910	38.050	0.140	ru2	如
142	38.050	38.210	0.160	jin1	今
143	38.210	38.320	0.110	wo3	我
144	38.320	38.450	0.130	men5	们
145	38.450	38.610	0.160	ming2	名
146	38.610	38.740	0.130	yi4	义
147	38.740	38.880	0.140	shang4	上
148	38.880	39.000	0.120	hai2	还
149	39.000	39.140	0.140	shi4	是
150	39.140	39.330	0.190	fu4	父
151	39.330	39.510	0.180	zi3	子
152	39.960	40.050	0.090	zen3	怎
153	40.050	40.130	0.080	me5	么
154	40.130	40.300	0.170	xia4	下
155	40.300	40.390	0.090	de2	得
156	40.390	40.540	0.150	qu4	去
157	40.540	40.770	0.230	shou3	手
158	40.770	40.800	0.030	wa5	哇
159	40.800	41.120	0.320	wang2	王
160	42.500	42.640	0.140	yun3	允
161	42.640	42.820	0.180	leng3	冷
162	42.820	43.070	0.250	xiao4	笑
163	43.070	43.330	0.260	shuo1	说
164	44.620	44.820	0.200	jiang1	将
165	44.820	44.980	0.160	jun1	军
166	44.980	45.250	0.270	xing4	姓
167	45.250	45.620	0.370	lv3	吕
168	45.690	45.880	0.190	ta1	他
169	45.880	46.120	0.240	xing4	姓
170	46.120	46.620	0.500	dong3	董
171	47.010	47.160	0.150	ben3	本
172	47.160	47.280	0.120	lai2	来
173	47.280	47.410	0.130	jiu4	就
174	47.410	47.560	0.150	bu2	不
175	47.560	47.690	0.130	shi4	是
176	47.690	47.820	0.130	shen2	什
177	47.820	47.900	0.080	me5	么
178	47.900	48.120	0.220	qin1	亲
179	48.120	48.290	0.170	gu3	骨
180	48.290	48.420	0.130	rou4	肉
181	48.420	48.590	0.170	ta1	他
182	49.560	49.670	0.110	dui4	对
183	49.670	49.890	0.220	jiang1	将
184	49.890	50.030	0.140	jun1	军
185	50.030	50.210	0.180	reng1	扔
186	50.210	50.360	0.150	ji3	戟
187	50.360	50.450	0.090	de5	的
188	50.450	50.610	0.160	shi2	时
189	50.610	50.790	0.180	hou4	候
190	51.200	51.250	0.050	you4	又
191	51.250	51.400	0.150	na3	哪
192	51.400	51.510	0.110	er2	儿
193	51.510	51.560	0.050	you3	有
