index	onset	offset	duration	pinyin	hanzi
1	1.010	1.180	0.170	cao2	曹
2	1.180	1.370	0.190	cao1	操
3	1.370	1.570	0.200	ting1	听
4	1.570	1.730	0.160	ren2	人
5	1.730	1.910	0.180	feng1	风
6	1.910	2.070	0.160	yan2	言
7	2.070	2.350	0.280	feng1	风
8	2.350	2.400	0.050	yu3	语
9	2.400	2.510	0.110	di4	地
10	2.510	2.660	0.150	zai4	在
11	2.660	2.810	0.150	yi4	议
12	2.810	2.980	0.170	lun4	论
13	2.980	3.140	0.160	zi4	自
14	3.140	3.480	0.340	ji3	己
15	3.680	3.840	0.160	xin1	心
16	3.840	3.950	0.110	li3	里
17	3.950	4.170	0.220	hen3	很
18	4.170	4.250	0.080	bu4	不
19	4.250	4.480	0.230	tong4	痛
20	4.480	4.740	0.260	kuai4	快
21	5.720	5.870	0.150	gang1	刚
22	5.870	6.050	0.180	qiao3	巧
23	6.050	6.140	0.090	you3	有
24	6.140	6.280	0.140	ren2	人
25	6.280	6.400	0.120	lai2	来
26	6.400	6.570	0.170	xiang4	向
27	6.570	6.660	0.090	ta1	他
28	6.660	6.830	0.170	bao4	报
29	6.830	7.010	0.180	gao4	告
30	7.010	7.350	0.340	shuo1	说
31	7.730	7.880	0.150	cong2	从
32	7.880	8.040	0.160	di4	地
33	8.040	8.230	0.190	xia4	下
34	8.230	8.390	0.160	wa1	挖
35	8.390	8.540	0.150	chu1	出
36	8.540	8.630	0.090	le5	了
37	8.630	8.730	0.100	yi2	一
38	8.730	8.860	0.130	ge4	个
39	8.860	9.060	0.200	gu3	古
40	9.060	9.240	0.180	dai4	代
41	9.240	9.330	0.090	de5	的
42	9.330	9.610	0.280	tong2	铜
43	9.610	9.780	0.170	jue2	爵
44	10.970	11.110	0.140	cao2	曹
45	11.110	11.280	0.170	cao1	操
46	11.280	11.490	0.210	xin1	心
47	11.490	11.690	0.200	xiang3	想
48	11.690	11.800	0.110	zhe4	这
49	11.800	11.930	0.130	dao3	倒
50	11.930	12.090	0.160	shi4	是
51	12.090	12.200	0.110	ge4	个
52	12.200	12.390	0.190	ji1	机
53	12.390	12.590	0.200	hui4	会
54	13.270	13.340	0.070	ma3	马
55	13.340	13.580	0.240	shang4	上
56	13.580	13.790	0.210	xia4	下
57	13.790	13.960	0.170	ling4	令
58	13.960	14.090	0.130	zai4	在
59	14.090	14.250	0.160	zi4	自
60	14.250	14.360	0.110	ji3	己
61	14.360	14.460	0.100	de5	的
62	14.460	14.670	0.210	feng1	封
63	14.670	14.920	0.250	di4	地
64	14.920	14.980	0.060	ye4	邺
65	14.980	15.240	0.260	cheng2	城
66	15.240	15.410	0.170	zao4	造
67	15.410	15.490	0.080	yi2	一
68	15.490	15.590	0.100	ge4	个
69	15.590	15.810	0.220	tong2	铜
70	15.810	15.950	0.140	jue2	爵
71	15.950	16.360	0.410	tai2	台
72	16.870	17.040	0.170	pang2	旁
73	17.040	17.220	0.180	bian1	边
74	17.220	17.350	0.130	gai4	盖
75	17.350	17.550	0.200	shang4	上
76	17.550	17.700	0.150	lou2	楼
77	17.700	17.810	0.110	ge2	阁
78	17.810	18.120	0.310	zhe4	这
79	19.420	19.600	0.180	nian2	年
80	19.600	19.800	0.200	dong1	冬
81	19.800	20.190	0.390	tian1	天
82	20.500	20.680	0.180	tong2	铜
83	20.680	20.830	0.150	jue2	爵
