index	onset	offset	duration	pinyin	hanzi
1	0.980	1.140	0.160	ke3	可
2	1.140	1.320	0.180	yi2	一
3	1.320	1.410	0.090	ge4	个
4	1.410	1.570	0.160	ren2	人
5	1.570	1.650	0.080	de5	的
6	1.650	1.810	0.160	li4	力
7	1.810	2.010	0.200	liang4	量
8	2.010	2.180	0.170	dao4	到
9	2.180	2.340	0.160	di3	底
10	2.340	2.480	0.140	you3	有
11	2.480	2.820	0.340	xian4	限
12	3.160	3.400	0.240	cheng2	成
13	3.400	3.580	0.180	nian2	年
14	3.580	3.710	0.130	lei3	累
15	3.710	3.930	0.220	yue4	月
16	3.930	4.030	0.100	zhe4	这
17	4.030	4.120	0.090	me5	么
18	4.120	4.340	0.220	xia4	下
19	4.340	4.480	0.140	lai2	来
20	4.630	4.800	0.170	ta1	他
21	4.800	4.890	0.090	de5	的
22	4.890	5.120	0.230	shen1	身
23	5.120	5.450	0.330	ti3	体
24	5.450	5.500	0.050	yi1	一
25	5.500	5.740	0.240	tian1	天
26	5.740	5.910	0.170	bu4	不
27	5.910	6.040	0.130	ru2	如
28	6.040	6.150	0.110	yi1	一
29	6.150	6.390	0.240	tian1	天
30	6.930	7.090	0.160	da4	大
31	7.090	7.210	0.120	huo3	伙
32	7.210	7.280	0.070	er2	儿
33	7.280	7.400	0.120	dou1	都
34	7.400	7.600	0.200	quan4	劝
35	7.600	7.690	0.090	ta1	他
36	7.690	7.930	0.240	shuo1	说
37	9.110	9.220	0.110	nin2	您
38	9.220	9.470	0.250	tai4	太
39	9.470	9.650	0.180	lei4	累
40	9.650	9.890	0.240	le5	了
41	10.220	10.420	0.200	zhi4	治
42	10.420	10.590	0.170	guo2	国
43	10.590	10.770	0.180	gen1	跟
44	10.770	10.940	0.170	zhi4	治
45	10.940	11.120	0.180	jia1	家
46	11.120	11.270	0.150	shi4	是
47	11.270	11.400	0.130	yi2	一
48	11.400	11.490	0.090	ge4	个
49	11.490	11.590	0.100	li3	理
50	11.590	11.740	0.150	er2	儿
51	12.310	12.490	0.180	zhu3	主
52	12.490	12.670	0.180	ren2	人
53	12.670	12.810	0.140	zhi3	只
54	12.810	12.860	0.050	yao4	要
55	12.860	13.000	0.140	ba3	把
56	13.000	13.190	0.190	gong1	工
57	13.190	13.290	0.100	zuo4	作
58	13.290	13.490	0.200	fen1	分
59	13.490	13.600	0.110	pei4	配
60	13.600	13.770	0.170	hao3	好
61	13.770	13.870	0.100	jiu4	就
62	13.870	14.150	0.280	cheng2	成
63	14.850	15.110	0.260	shui2	谁
64	15.110	15.320	0.210	xia4	下
65	15.320	15.570	0.250	di4	地
66	15.620	15.860	0.240	shui2	谁
67	15.860	16.020	0.160	zuo4	做
68	16.020	16.310	0.290	fan4	饭
69	16.600	16.800	0.200	gong1	公
70	16.800	16.920	0.120	ji1	鸡
71	16.920	17.070	0.150	da3	打
72	17.070	17.200	0.130	ming2	鸣
73	17.200	17.340	0.140	er2	儿
74	17.540	17.740	0.200	xiao3	小
75	17.740	17.880	0.140	gou3	狗
76	17.880	18.090	0.210	kan1	看
77	18.090	18.360	0.270	men2	门
78	18.760	18.930	0.170	niu2	牛
79	18.930	19.140	0.210	geng1	耕
80	19.140	19.350	0.210	di4	地
81	19.500	19.690	0.190	ma3	马
82	19.690	19.820	0.130	la1	拉
83	19.820	20.110	0.290	che1	车
84	20.270	20.420	0.150	ge4	各
85	20.420	20.620	0.200	guan3	管
86	20.620	20.810	0.190	ge4	各
87	20.810	20.960	0.150	de5	的
88	21.660	21.730	0.070	ru2	如
89	21.730	21.840	0.110	guo3	果
90	21.840	22.000	0.160	shen2	什
91	22.000	22.080	0.080	me5	么
92	22.080	22.270	0.190	shi4	事
93	22.270	22.380	0.110	dou1	都
94	22.380	22.490	0.110	yao4	要
95	22.490	22.680	0.190	zhu3	主
96	22.680	22.820	0.140	ren2	人
97	22.820	23.050	0.230	qin1	亲
98	23.050	23.150	0.100	zi4	自
99	23.150	23.310	0.160	dong4	动
100	23.310	23.540	0.230	shou3	手
101	23.800	23.910	0.110	bu2	不
102	23.910	24.030	0.120	shi4	是
103	24.030	24.120	0.090	yao4	要
104	24.120	24.330	0.210	jing1	精
105	24.330	24.480	0.150	pi2	疲
106	24.480	24.620	0.140	li4	力
107	24.620	24.820	0.200	jie2	竭
108	24.820	24.920	0.100	le5	了
109	24.920	25.090	0.170	ma5	吗
110	26.330	26.520	0.190	zhu1	诸
111	26.520	26.650	0.130	ge3	葛
112	26.650	26.830	0.180	liang4	亮
113	26.830	27.020	0.190	tan4	叹
114	27.020	27.110	0.090	zhe5	着
115	27.110	27.340	0.230	qi4	气
116	27.340	27.610	0.270	shuo1	说
