index	onset	offset	duration	pinyin	hanzi
1	1.030	1.150	0.120	wei4	魏
2	1.150	1.350	0.200	ming2	明
3	1.350	1.480	0.130	di4	帝
4	1.480	1.690	0.210	cao2	曹
5	1.690	1.900	0.210	rui4	叡
6	1.900	2.080	0.180	jie1	接
7	2.080	2.200	0.120	dao4	到
8	2.200	2.430	0.230	zhen4	镇
9	2.430	2.620	0.190	shou3	守
10	2.620	2.900	0.280	yang2	扬
11	2.900	3.050	0.150	zhou1	州
12	3.050	3.140	0.090	de5	的
13	3.140	3.290	0.150	da4	大
14	3.290	3.450	0.160	si1	司
15	3.450	3.620	0.170	ma3	马
16	3.620	3.870	0.250	cao2	曹
17	3.870	4.030	0.160	xiu1	休
18	4.030	4.120	0.090	de5	的
19	4.120	4.260	0.140	bao4	报
20	4.260	4.490	0.230	gao4	告
21	5.000	5.100	0.100	shuo1	说
22	5.100	5.440	0.340	dong1	东
23	5.440	5.530	0.090	wu2	吴
24	5.530	5.610	0.080	de5	的
25	5.610	5.860	0.250	po2	鄱
26	5.860	6.030	0.170	yang2	阳
27	6.030	6.220	0.190	tai4	太
28	6.220	6.400	0.180	shou3	守
29	6.400	6.620	0.220	zhou1	周
30	6.620	6.880	0.260	fang2	鲂
31	6.880	7.030	0.150	bu4	不
32	7.030	7.280	0.250	man3	满
33	7.280	7.390	0.110	yi4	意
34	7.390	7.580	0.190	wu2	吴
35	7.580	7.730	0.150	wang2	王
36	7.730	7.930	0.200	sun1	孙
37	7.930	8.220	0.290	quan2	权
38	8.430	8.580	0.150	xiang3	想
39	8.580	8.680	0.100	yao4	要
40	8.680	8.900	0.220	tou2	投
41	8.900	9.040	0.140	kao4	靠
42	9.040	9.270	0.230	wei4	魏
43	9.270	9.530	0.260	guo2	国
44	9.740	9.930	0.190	hai2	还
45	9.930	10.140	0.210	xie3	写
46	10.140	10.320	0.180	xin4	信
47	10.320	10.430	0.110	gei3	给
48	10.430	10.670	0.240	cao2	曹
49	10.670	10.840	0.170	xiu1	休
50	11.020	11.240	0.220	qing3	请
51	11.240	11.350	0.110	ta1	他
52	11.350	11.560	0.210	fa1	发
53	11.560	11.760	0.200	bing1	兵
54	11.760	11.970	0.210	gong1	攻
55	11.970	12.100	0.130	da3	打
56	12.100	12.350	0.250	po2	鄱
57	12.350	12.590	0.240	yang2	阳
58	13.240	13.510	0.270	cao2	曹
59	13.510	13.700	0.190	xiu1	休
60	13.700	13.780	0.080	yi3	已
61	13.780	13.920	0.140	jing1	经
62	13.920	14.150	0.230	shuai4	率
63	14.150	14.320	0.170	ling3	领
64	14.320	14.630	0.310	shi2	十
65	14.630	14.820	0.190	wan4	万
66	14.820	14.940	0.120	duo1	多
67	14.940	15.190	0.250	jiang4	将
68	15.190	15.330	0.140	shi4	士
69	15.330	15.510	0.180	qu4	去
70	15.510	15.680	0.170	le5	了
71	16.690	16.840	0.150	ta1	他
72	16.840	17.070	0.230	qing3	请
73	17.070	17.200	0.130	qiu2	求
74	17.200	17.460	0.260	chao2	朝
75	17.460	17.680	0.220	ting2	廷
76	17.680	17.860	0.180	zai4	再
77	17.860	18.060	0.200	pai4	派
78	18.060	18.190	0.130	xie1	些
79	18.190	18.340	0.150	ren2	人
80	18.340	18.510	0.170	ma3	马
81	18.510	18.670	0.160	qu4	去
82	18.670	18.900	0.230	yuan2	援
83	18.900	19.080	0.180	zhu4	助
84	19.570	19.810	0.240	cao2	曹
85	19.810	19.970	0.160	rui4	叡
86	19.970	20.170	0.200	lian2	连
87	20.170	20.410	0.240	xiang3	想
88	20.410	20.530	0.120	ye3	也
89	20.530	20.690	0.160	mei2	没
90	20.690	20.970	0.280	xiang3	想
91	21.190	21.370	0.180	jiu4	就
92	21.370	21.570	0.200	pai4	派
93	21.570	21.730	0.160	yu4	豫
94	21.730	21.890	0.160	zhou1	州
95	21.890	22.110	0.220	ci4	刺
96	22.110	22.250	0.140	shi3	史
97	22.250	22.500	0.250	jia3	贾
98	22.500	22.730	0.230	kui2	逵
99	22.730	22.860	0.130	qu4	去
100	22.860	23.040	0.180	jie1	接
101	23.040	23.190	0.150	ying1	应
102	23.190	23.410	0.220	cao2	曹
103	23.410	23.600	0.190	xiu1	休
104	24.280	24.540	0.260	cao2	曹
105	24.540	24.710	0.170	xiu1	休
106	24.710	24.910	0.200	dai4	带
107	24.910	24.990	0.080	zhe5	着
108	24.990	25.130	0.140	ren2	人
109	25.130	25.320	0.190	ma3	马
110	25.320	25.520	0.200	yan2	沿
111	25.520	25.690	0.170	lu4	路
112	25.690	25.880	0.190	mei2	没
113	25.880	26.030	0.150	yu4	遇
114	26.030	26.190	0.160	jian4	见
115	26.190	26.300	0.110	shen2	什
116	26.300	26.380	0.080	me5	么
117	26.380	26.590	0.210	zu3	阻
118	26.590	26.780	0.190	dang3	挡
119	26.970	27.240	0.270	hen3	很
120	27.240	27.450	0.210	shun4	顺
121	27.450	27.570	0.120	li4	利
122	27.570	27.720	0.150	dao4	到
123	27.720	27.790	0.070	le5	了
124	27.790	27.990	0.200	shi2	石
125	27.990	28.270	0.280	ting2	亭
126	28.680	28.860	0.180	ta1	他
127	28.860	29.110	0.250	wan4	万
128	29.110	29.240	0.130	wan4	万
129	29.240	29.440	0.200	xiang3	想
130	29.440	29.520	0.080	bu2	不
131	29.520	29.730	0.210	dao4	到
132	29.920	30.010	0.090	yi3	已
133	30.010	30.190	0.180	jing1	经
134	30.190	30.370	0.180	zhong1	中
135	30.370	30.440	0.070	le5	了
136	30.440	30.590	0.150	ren2	人
137	30.590	30.690	0.100	jia1	家
138	30.690	30.810	0.120	de5	的
139	30.810	31.020	0.210	ji4	计
140	31.190	31.460	0.270	zou3	走
141	31.460	31.600	0.140	jin4	进
142	31.600	31.690	0.090	le5	了
143	31.690	31.910	0.220	dong1	东
144	31.910	32.070	0.160	wu2	吴
145	32.070	32.160	0.090	de5	的
146	32.160	32.340	0.180	bao1	包
147	32.340	32.490	0.150	wei2	围
148	32.490	32.750	0.260	quan1	圈
149	33.910	34.030	0.120	yuan2	原
150	34.030	34.140	0.110	lai2	来
151	34.140	34.360	0.220	zhou1	周
152	34.360	34.580	0.220	fang2	鲂
153	34.580	34.720	0.140	gei3	给
154	34.720	34.970	0.250	cao2	曹
155	34.970	35.120	0.150	xiu1	休
156	35.120	35.390	0.270	xie3	写
157	35.390	35.680	0.290	xin4	信
158	35.770	35.950	0.180	zheng4	正
159	35.950	36.070	0.120	shi4	是
160	36.070	36.320	0.250	wu2	吴
161	36.320	36.490	0.170	wang2	王
162	36.490	36.760	0.270	sun1	孙
163	36.760	37.010	0.250	quan2	权
164	37.010	37.100	0.090	de5	的
165	37.100	37.310	0.210	zhu3	主
166	37.310	37.420	0.110	yi4	意
167	38.150	38.300	0.150	zui4	最
168	38.300	38.480	0.180	chu1	初
169	38.480	38.720	0.240	sun1	孙
170	38.720	38.910	0.190	quan2	权
171	38.910	39.100	0.190	rang4	让
172	39.100	39.280	0.180	zhou1	周
173	39.280	39.520	0.240	fang2	鲂
174	39.520	39.680	0.160	zhao3	找
175	39.680	39.780	0.100	ge4	个
176	39.780	39.950	0.170	ming2	名
177	39.950	40.130	0.180	qi4	气
178	40.130	40.370	0.240	da4	大
179	40.370	40.460	0.090	dian3	点
180	40.460	40.520	0.060	er2	儿
181	40.520	40.580	0.060	de5	的
182	40.580	40.800	0.220	min2	民
183	40.800	40.980	0.180	jun1	军
184	40.980	41.220	0.240	shou3	首
185	41.220	41.390	0.170	ling3	领
186	41.560	41.810	0.250	zha4	诈
187	41.810	42.050	0.240	xiang2	降
188	42.050	42.260	0.210	cao2	曹
189	42.260	42.430	0.170	xiu1	休
190	43.170	43.380	0.210	zhou1	周
191	43.380	43.590	0.210	fang2	鲂
192	43.590	43.740	0.150	pa4	怕
193	43.740	43.870	0.130	bu4	不
194	43.870	44.060	0.190	tuo3	妥
195	44.060	44.290	0.230	dang1	当
196	44.750	44.820	0.070	ta1	他
197	44.820	45.100	0.280	shuo1	说
198	46.270	46.440	0.170	min2	民
199	46.440	46.620	0.180	jun1	军
200	46.620	46.810	0.190	shou3	首
201	46.810	46.970	0.160	ling3	领
202	46.970	47.110	0.140	mei2	没
203	47.110	47.320	0.210	jian4	见
204	47.320	47.390	0.070	guo4	过
205	47.390	47.600	0.210	shi4	世
206	47.600	47.870	0.270	mian4	面
207	48.230	48.380	0.150	nong4	弄
208	48.380	48.440	0.060	bu4	不
209	48.440	48.600	0.160	hao3	好
210	48.600	48.740	0.140	hui4	会
211	48.740	48.940	0.200	xie4	泄
212	48.940	49.040	0.100	lou4	露
213	49.040	49.140	0.100	le5	了
214	49.140	49.330	0.190	ji1	机
215	49.330	49.560	0.230	mi4	密
216	50.000	50.120	0.120	bu4	不
217	50.120	50.190	0.070	ru2	如
218	50.190	50.340	0.150	wo3	我
219	50.340	50.540	0.200	zi4	自
220	50.540	50.670	0.130	ji3	己
221	50.670	50.840	0.170	chu1	出
222	50.840	51.110	0.270	mian4	面
223	51.250	51.480	0.230	cao2	曹
224	51.480	51.610	0.130	xiu1	休
225	51.610	51.750	0.140	hai2	还
226	51.750	51.860	0.110	neng2	能
227	51.860	52.060	0.200	xiang1	相
228	52.060	52.330	0.270	xin4	信
229	53.530	53.720	0.190	sun1	孙
230	53.720	53.890	0.170	quan2	权
231	53.890	54.140	0.250	tong2	同
232	54.140	54.250	0.110	yi4	意
233	54.250	54.400	0.150	le5	了
234	54.980	55.190	0.210	zhou1	周
235	55.190	55.400	0.210	fang2	鲂
236	55.400	55.490	0.090	jiu4	就
237	55.490	55.730	0.240	xie3	写
238	55.730	55.910	0.180	xin4	信
239	55.910	56.020	0.110	gei3	给
240	56.020	56.260	0.240	cao2	曹
241	56.260	56.460	0.200	xiu1	休
242	56.990	57.280	0.290	xiang2	详
243	57.280	57.490	0.210	xiang2	详
244	57.490	57.730	0.240	xi4	细
245	57.730	57.900	0.170	xi4	细
246	57.900	57.980	0.080	di4	地
247	57.980	58.140	0.160	ba3	把
248	58.140	58.290	0.150	zen3	怎
249	58.290	58.360	0.070	me5	么
250	58.360	58.590	0.230	nei4	内
251	58.590	58.760	0.170	wai4	外
252	58.760	58.970	0.210	jia1	夹
253	58.970	59.160	0.190	gong1	攻
254	59.330	59.510	0.180	zen3	怎
255	59.510	59.610	0.100	me5	么
256	59.610	59.780	0.170	da3	打
257	59.780	59.910	0.130	xia4	下
258	59.910	60.220	0.310	po2	鄱
259	60.220	60.380	0.160	yang2	阳
260	60.380	60.460	0.080	de5	的
261	60.460	60.600	0.140	ji4	计
262	60.600	60.780	0.180	hua4	划
263	60.780	61.060	0.280	shuo1	说
264	61.060	61.160	0.100	le5	了
265	61.160	61.240	0.080	yi1	一
266	61.240	61.420	0.180	bian4	遍
267	62.270	62.520	0.250	cao2	曹
268	62.520	62.660	0.140	xiu1	休
269	62.660	62.870	0.210	kan4	看
270	62.870	62.930	0.060	le5	了
271	62.930	63.170	0.240	xin4	信
272	63.320	63.490	0.170	ye3	也
273	63.490	63.630	0.140	pa4	怕
274	63.630	63.770	0.140	shi4	是
275	63.770	63.950	0.180	zha4	诈
276	63.950	64.340	0.390	xiang2	降
277	64.450	64.640	0.190	hai2	还
278	64.640	64.860	0.220	pai4	派
279	64.860	65.000	0.140	ren2	人
280	65.000	65.130	0.130	dao4	到
281	65.130	65.450	0.320	dong1	东
282	65.450	65.550	0.100	wu2	吴
283	65.550	65.670	0.120	qu4	去
284	65.670	65.890	0.220	tan4	探
285	65.890	66.050	0.160	ting1	听
286	66.050	66.280	0.230	xiao1	消
287	66.280	66.490	0.210	xi1	息
288	67.030	67.300	0.270	tan4	探
289	67.300	67.470	0.170	ting1	听
290	67.470	67.540	0.070	de5	的
291	67.540	67.680	0.140	ren2	人
292	67.680	67.820	0.140	hui2	回
293	67.820	67.930	0.110	lai2	来
294	67.930	68.050	0.120	bao4	报
295	68.050	68.220	0.170	gao4	告
296	68.220	68.460	0.240	shuo1	说
297	68.700	68.980	0.280	zhou1	周
298	68.980	69.210	0.230	fang2	鲂
299	69.210	69.480	0.270	que4	确
300	69.480	69.640	0.160	shi2	实
301	69.640	69.850	0.210	zhun3	准
302	69.850	69.970	0.120	bei4	备
303	69.970	70.170	0.200	dui4	对
304	70.170	70.360	0.190	kang4	抗
305	70.360	70.540	0.180	sun1	孙
306	70.540	70.810	0.270	quan2	权
307	71.960	72.010	0.050	wei4	为
308	72.010	72.160	0.150	le5	了
309	72.160	72.360	0.200	biao3	表
310	72.360	72.510	0.150	shi4	示
311	72.510	72.710	0.200	bu4	不
312	72.710	72.930	0.220	yuan4	愿
313	72.930	72.990	0.060	yi4	意
314	72.990	73.140	0.150	gen1	跟
315	73.140	73.360	0.220	sun1	孙
316	73.360	73.570	0.210	quan2	权
317	73.570	73.800	0.230	shou3	手
318	73.800	73.920	0.120	xia4	下
319	73.920	74.010	0.090	de5	的
320	74.010	74.150	0.140	ren2	人
321	74.150	74.340	0.190	lai2	来
322	74.340	74.570	0.230	wang3	往
323	74.870	74.970	0.100	ta1	他
324	74.970	75.190	0.220	gan1	干
325	75.190	75.310	0.120	cui4	脆
326	75.310	75.440	0.130	ba3	把
327	75.440	75.680	0.240	tou2	头
328	75.680	75.850	0.170	fa1	发
329	75.850	75.990	0.140	dou1	都
330	75.990	76.250	0.260	jiao3	铰
331	76.250	76.390	0.140	le5	了
332	77.140	77.410	0.270	cao2	曹
333	77.410	77.600	0.190	xiu1	休
334	77.600	77.860	0.260	zhang4	仗
335	77.860	77.930	0.070	zhe5	着
336	77.930	78.040	0.110	shi4	是
337	78.040	78.360	0.320	huang2	皇
338	78.360	78.470	0.110	shang4	上
339	78.470	78.540	0.070	de5	的
340	78.540	78.790	0.250	ben3	本
341	78.790	78.990	0.200	jia1	家
342	78.990	79.140	0.150	cai2	才
343	79.140	79.380	0.240	dang1	当
344	79.380	79.500	0.120	shang4	上
345	79.500	79.570	0.070	le5	了
346	79.570	79.720	0.150	da4	大
347	79.720	79.980	0.260	guan1	官
348	80.240	80.340	0.100	mei2	没
349	80.340	80.460	0.120	you3	有
350	80.460	80.560	0.100	yi4	一
351	80.560	80.690	0.130	dian3	点
352	80.690	80.800	0.110	er2	儿
353	80.800	80.980	0.180	da3	打
354	80.980	81.130	0.150	zhang4	仗
355	81.130	81.210	0.080	de5	的
356	81.210	81.420	0.210	jing1	经
357	81.420	81.610	0.190	yan4	验
358	81.730	81.930	0.200	jiu4	就
359	81.930	82.040	0.110	zhe4	这
360	82.040	82.140	0.100	me5	么
361	82.140	82.350	0.210	shang4	上
362	82.350	82.410	0.060	liao3	了
363	82.410	82.620	0.210	dang4	当
364	83.740	83.910	0.170	deng3	等
365	83.910	84.010	0.100	ta1	他
366	84.010	84.200	0.190	dai4	带
367	84.200	84.310	0.110	zhe5	着
368	84.310	84.500	0.190	bing1	兵
369	84.500	84.650	0.150	dao4	到
370	84.650	84.720	0.070	le5	了
371	84.720	84.940	0.220	shi2	石
372	84.940	85.130	0.190	ting2	亭
373	85.130	85.200	0.070	de5	的
374	85.200	85.340	0.140	shi2	时
375	85.340	85.530	0.190	hou4	候
376	85.850	86.130	0.280	dong1	东
377	86.130	86.230	0.100	wu2	吴
