index	onset	offset	duration	pinyin	hanzi
1	1.000	1.160	0.160	wu2	吴
2	1.160	1.310	0.150	di4	帝
3	1.310	1.540	0.230	sun1	孙
4	1.540	1.780	0.240	quan2	权
5	1.780	1.980	0.200	huo2	活
6	1.980	2.070	0.090	le5	了
7	2.070	2.280	0.210	qi1	七
8	2.280	2.420	0.140	shi2	十
9	2.420	2.540	0.120	yi1	一
10	2.540	2.810	0.270	sui4	岁
11	3.290	3.480	0.190	lin2	临
12	3.480	3.650	0.170	si3	死
13	3.650	3.850	0.200	qian2	前
14	3.850	3.960	0.110	ba3	把
15	3.960	4.230	0.270	chao2	朝
16	4.230	4.440	0.210	zheng4	政
17	4.440	4.670	0.230	tuo1	托
18	4.670	4.820	0.150	fu4	付
19	4.820	4.910	0.090	gei3	给
20	4.910	5.040	0.130	le5	了
21	5.040	5.210	0.170	da4	大
22	5.210	5.420	0.210	jiang1	将
23	5.420	5.570	0.150	jun1	军
24	5.570	5.730	0.160	zhu1	诸
25	5.730	5.890	0.160	ge3	葛
26	5.890	6.100	0.210	ke4	恪
27	6.100	6.240	0.140	he2	和
28	6.240	6.500	0.260	sun1	孙
29	6.500	6.690	0.190	hong2	弘
30	6.930	7.180	0.250	sun1	孙
31	7.180	7.400	0.220	jun4	峻
32	7.400	7.540	0.140	ji3	几
33	7.540	7.640	0.100	ge4	个
34	7.640	7.880	0.240	ben3	本
35	7.880	8.110	0.230	jia1	家
36	8.110	8.280	0.170	zu2	族
37	8.280	8.360	0.080	de5	的
38	8.360	8.540	0.180	ren2	人
39	9.280	9.530	0.250	sun1	孙
40	9.530	9.720	0.190	hong2	弘
41	9.720	9.830	0.110	he2	和
42	9.830	9.990	0.160	zhu1	诸
43	9.990	10.120	0.130	ge3	葛
44	10.120	10.280	0.160	ke4	恪
45	10.280	10.420	0.140	bu4	不
46	10.420	10.790	0.370	he2	和
47	11.010	11.170	0.160	xiang3	想
48	11.170	11.380	0.210	chen4	趁
49	11.380	11.500	0.120	ji1	机
50	11.500	11.800	0.300	sha1	杀
51	11.800	11.910	0.110	le5	了
52	11.910	12.040	0.130	zhu1	诸
53	12.040	12.170	0.130	ge3	葛
54	12.170	12.450	0.280	ke4	恪
55	12.480	12.750	0.270	zi4	自
56	12.750	12.890	0.140	ji3	己
57	12.890	13.110	0.220	zhang3	掌
58	13.110	13.240	0.130	da4	大
59	13.240	13.530	0.290	quan2	权
60	14.010	14.230	0.220	sun1	孙
61	14.230	14.410	0.180	jun4	峻
62	14.410	14.590	0.180	zhi1	知
63	14.590	14.720	0.130	dao4	道
64	14.720	14.820	0.100	le5	了
65	14.970	15.090	0.120	ba3	把
66	15.090	15.220	0.130	zhe4	这
67	15.220	15.370	0.150	jian4	件
68	15.370	15.510	0.140	shi4	事
69	15.510	15.770	0.260	gao4	告
70	15.770	15.910	0.140	su4	诉
71	15.910	16.000	0.090	le5	了
72	16.000	16.140	0.140	zhu1	诸
73	16.140	16.270	0.130	ge3	葛
74	16.270	16.470	0.200	ke4	恪
75	17.630	17.770	0.140	zhu1	诸
76	17.770	17.960	0.190	ge3	葛
77	17.960	18.150	0.190	ke4	恪
78	18.150	18.330	0.180	mei2	没
79	18.330	18.500	0.170	shi4	事
80	18.500	18.620	0.120	ren2	人
81	18.620	18.740	0.120	er2	儿
82	18.740	18.910	0.170	shi4	似
83	18.910	19.040	0.130	de5	的
84	19.120	19.350	0.230	pai4	派
85	19.350	19.520	0.170	ren2	人
86	19.520	19.620	0.100	ba3	把
87	19.620	19.880	0.260	sun1	孙
88	19.880	20.080	0.200	hong2	弘
89	20.080	20.290	0.210	qing3	请
90	20.290	20.390	0.100	dao4	到
91	20.390	20.570	0.180	zi4	自
92	20.570	20.690	0.120	ji3	己
93	20.690	20.960	0.270	fu3	府
94	20.960	21.210	0.250	shang4	上
95	21.540	21.690	0.150	shuo1	说
96	21.690	21.810	0.120	yao4	要
97	21.810	21.960	0.150	he2	和
98	21.960	22.050	0.090	ta1	他
99	22.050	22.310	0.260	shang1	商
100	22.310	22.400	0.090	yi4	议
101	22.400	22.580	0.180	da4	大
102	22.580	22.830	0.250	shi4	事
103	23.470	23.710	0.240	sun1	孙
104	23.710	23.890	0.180	hong2	弘
105	23.890	24.010	0.120	yi1	一
106	24.010	24.280	0.270	dao4	到
107	24.320	24.440	0.120	jiu4	就
108	24.440	24.570	0.130	gei3	给
109	24.570	24.900	0.330	sha1	杀
110	24.900	25.010	0.110	le5	了
111	25.760	25.910	0.150	zhe4	这
112	25.910	26.040	0.130	yi1	一
113	26.040	26.310	0.270	lai2	来
114	26.640	26.830	0.190	zhu1	诸
115	26.830	26.990	0.160	ge3	葛
116	26.990	27.200	0.210	ke4	恪
117	27.200	27.490	0.290	zhang3	掌
118	27.490	27.590	0.100	wo4	握
119	27.590	27.680	0.090	le5	了
120	27.680	27.880	0.200	wu2	吴
121	27.880	28.040	0.160	guo2	国
122	28.040	28.120	0.080	de5	的
123	28.120	28.280	0.160	da4	大
124	28.280	28.550	0.270	quan2	权
125	29.130	29.250	0.120	ta1	他
126	29.250	29.510	0.260	zhu3	主
127	29.510	29.680	0.170	chi2	持
128	29.680	29.780	0.100	zhe5	着
129	29.780	29.950	0.170	rang4	让
130	29.950	30.180	0.230	tai4	太
131	30.180	30.320	0.140	zi3	子
132	30.320	30.550	0.230	sun1	孙
133	30.550	30.760	0.210	liang4	亮
134	30.760	30.920	0.160	ji2	即
135	30.920	31.090	0.170	wei4	位
136	31.670	31.880	0.210	sun1	孙
137	31.880	32.050	0.170	liang4	亮
138	32.050	32.180	0.130	cai2	才
139	32.180	32.450	0.270	shi2	十
140	32.450	32.680	0.230	sui4	岁
141	33.100	33.260	0.160	shen2	什
142	33.260	33.350	0.090	me5	么
143	33.350	33.510	0.160	shi4	事
144	33.510	33.660	0.150	dou1	都
145	33.660	33.760	0.100	shi4	是
146	33.760	33.940	0.180	zhu1	诸
147	33.940	34.090	0.150	ge3	葛
148	34.090	34.310	0.220	ke4	恪
149	34.310	34.410	0.100	gei3	给
150	34.410	34.500	0.090	ta1	他
151	34.500	34.700	0.200	na2	拿
152	34.700	34.950	0.250	zhu3	主
153	34.950	35.090	0.140	yi4	意
154	36.210	36.400	0.190	zhu1	诸
155	36.400	36.560	0.160	ge3	葛
156	36.560	36.810	0.250	ke4	恪
157	36.810	36.920	0.110	shi4	是
158	36.920	37.120	0.200	zhu1	诸
159	37.120	37.280	0.160	ge3	葛
160	37.280	37.430	0.150	jin3	瑾
161	37.430	37.510	0.080	de5	的
162	37.510	37.770	0.260	zhang3	长
163	37.770	38.000	0.230	zi3	子
164	38.340	38.440	0.100	ye3	也
165	38.440	38.530	0.090	jiu4	就
166	38.530	38.660	0.130	shi4	是
167	38.660	38.860	0.200	zhu1	诸
168	38.860	38.990	0.130	ge3	葛
169	38.990	39.170	0.180	liang4	亮
170	39.170	39.240	0.070	de5	的
171	39.240	39.480	0.240	zhi2	侄
172	39.480	39.600	0.120	zi5	子
173	40.020	40.300	0.280	cong2	从
174	40.300	40.500	0.200	xiao3	小
175	40.500	40.600	0.100	jiu4	就
176	40.600	40.780	0.180	hen3	很
177	40.780	41.030	0.250	cong1	聪
178	41.030	41.220	0.190	ming2	明
179	41.900	42.060	0.160	liu4	六
180	42.060	42.280	0.220	sui4	岁
181	42.280	42.520	0.240	shang4	上
182	42.620	42.790	0.170	ta1	他
183	42.790	42.960	0.170	gen1	跟
184	42.960	43.050	0.090	zhe5	着
185	43.050	43.250	0.200	fu4	父
186	43.250	43.420	0.170	qin1	亲
187	43.420	43.650	0.230	can1	参
188	43.650	43.780	0.130	jia1	加
189	43.780	43.870	0.090	le5	了
190	43.870	44.120	0.250	sun1	孙
191	44.120	44.290	0.170	quan2	权
192	44.290	44.380	0.090	de5	的
193	44.380	44.440	0.060	yi2	一
194	44.440	44.550	0.110	ge4	个
195	44.550	44.730	0.180	yan4	宴
196	44.730	45.000	0.270	hui4	会
197	45.570	45.800	0.230	sun1	孙
198	45.800	46.010	0.210	quan2	权
199	46.010	46.130	0.120	yin1	因
200	46.130	46.250	0.120	wei4	为
201	46.250	46.420	0.170	zhu1	诸
202	46.420	46.580	0.160	ge3	葛
203	46.580	46.720	0.140	jin3	瑾
204	46.720	46.800	0.080	de5	的
205	46.800	47.050	0.250	lian3	脸
206	47.050	47.230	0.180	zhang3	长
207	47.230	47.290	0.060	de2	得
208	47.290	47.510	0.220	ting3	挺
209	47.510	47.860	0.350	zhang3	长
210	48.100	48.280	0.180	xiang3	想
211	48.280	48.400	0.120	gen1	跟
212	48.400	48.490	0.090	ta1	他
213	48.490	48.680	0.190	kai1	开
214	48.680	48.770	0.090	ge4	个
215	48.770	48.970	0.200	wan2	玩
216	48.970	49.190	0.220	xiao4	笑
217	50.310	50.450	0.140	ta1	他
218	50.450	50.660	0.210	jiao4	叫
219	50.660	50.830	0.170	ren2	人
220	50.830	50.970	0.140	ba3	把
221	50.970	51.060	0.090	yi1	一
222	51.060	51.190	0.130	tou2	头
223	51.190	51.420	0.230	mao2	毛
224	51.420	51.580	0.160	lv2	驴
225	51.580	51.810	0.230	qian1	牵
226	51.810	51.920	0.110	dao4	到
227	51.920	52.100	0.180	yan4	宴
228	52.100	52.310	0.210	hui4	会
229	52.310	52.550	0.240	shang4	上
230	53.030	53.060	0.030	wai1	歪
231	53.060	53.170	0.110	zhe5	着
232	53.170	53.390	0.220	tou2	头
233	53.390	53.690	0.300	zuo3	左
234	53.690	53.920	0.230	duan1	端
235	53.920	54.160	0.240	xiang2	详
236	54.160	54.380	0.220	you4	右
237	54.380	54.590	0.210	duan1	端
238	54.590	54.790	0.200	xiang2	详
239	54.790	54.850	0.060	di4	地
240	54.850	54.950	0.100	gei3	给
241	54.950	55.180	0.230	mao2	毛
242	55.180	55.320	0.140	lv2	驴
243	55.320	55.560	0.240	xiang4	相
244	55.560	55.800	0.240	mian4	面
245	56.410	56.700	0.290	xiang1	相
246	56.700	56.790	0.090	le5	了
247	56.790	56.860	0.070	yi1	一
248	56.860	57.030	0.170	hui4	会
249	57.030	57.090	0.060	er5	儿
250	57.250	57.390	0.140	ta1	他
251	57.390	57.590	0.200	na2	拿
252	57.590	57.740	0.150	qi3	起
253	57.740	57.970	0.230	bai2	白
254	57.970	58.200	0.230	fen3	粉
255	58.200	58.310	0.110	zai4	在
256	58.310	58.540	0.230	mao2	毛
257	58.540	58.660	0.120	lv2	驴
258	58.660	58.770	0.110	de5	的
259	58.770	59.010	0.240	lian3	脸
260	59.010	59.180	0.170	shang4	上
261	59.180	59.400	0.220	xie3	写
262	59.400	59.520	0.120	le5	了
263	59.520	59.740	0.220	zhu1	诸
264	59.740	59.920	0.180	ge3	葛
265	59.920	60.170	0.250	zi5	子
266	60.170	60.360	0.190	yu2	瑜
267	60.360	60.580	0.220	si4	四
268	60.580	60.670	0.090	ge4	个
269	60.670	60.870	0.200	zi4	字
270	61.280	61.450	0.170	da4	大
271	61.450	61.560	0.110	huo3	伙
272	61.560	61.640	0.080	er2	儿
273	61.640	61.900	0.260	jian4	见
274	61.900	62.060	0.160	le5	了
275	62.090	62.290	0.200	dou1	都
276	62.290	62.570	0.280	xiao4	笑
277	62.570	62.670	0.100	de2	得
278	62.670	63.000	0.330	qian2	前
279	63.000	63.120	0.120	yang3	仰
280	63.120	63.340	0.220	hou4	后
281	63.340	63.590	0.250	dao4	倒
282	63.590	63.720	0.130	de5	的
283	64.740	64.940	0.200	zhu1	诸
284	64.940	65.100	0.160	ge3	葛
285	65.100	65.270	0.170	jin3	瑾
286	65.270	65.450	0.180	xin1	心
287	65.450	65.560	0.110	li3	里
288	65.560	65.770	0.210	bie4	别
289	65.770	65.980	0.210	niu3	扭
290	66.210	66.330	0.120	ke3	可
291	66.330	66.550	0.220	zui3	嘴
292	66.550	66.710	0.160	shang4	上
293	66.710	66.800	0.090	bu4	不
294	66.800	66.950	0.150	hao3	好
295	66.950	67.210	0.260	shuo1	说
296	67.210	67.370	0.160	shen2	什
297	67.370	67.490	0.120	me5	么
298	67.650	67.790	0.140	zhi3	只
299	67.790	67.980	0.190	hao3	好
300	67.980	68.110	0.130	ye3	也
301	68.110	68.260	0.150	gen1	跟
302	68.260	68.350	0.090	zhe5	着
303	68.350	68.560	0.210	le4	乐
304	68.560	68.640	0.080	le5	了
305	68.640	68.810	0.170	le4	乐
306	69.550	69.750	0.200	zhe4	这
307	69.750	69.880	0.130	shi2	时
308	69.880	70.040	0.160	hou4	候
309	70.200	70.390	0.190	zhu1	诸
310	70.390	70.540	0.150	ge3	葛
311	70.540	70.750	0.210	ke4	恪
312	70.750	70.910	0.160	zou3	走
313	70.910	71.000	0.090	dao4	到
314	71.000	71.200	0.200	sun1	孙
315	71.200	71.390	0.190	quan2	权
316	71.390	71.530	0.140	gen1	跟
317	71.530	71.830	0.300	qian2	前
318	71.860	72.150	0.290	gui4	跪
319	72.150	72.270	0.120	xia4	下
320	72.270	72.500	0.230	shuo1	说
321	73.640	73.870	0.230	qing3	请
322	73.870	74.010	0.140	nin2	您
323	74.010	74.190	0.180	rang4	让
324	74.190	74.250	0.060	wo3	我
325	74.250	74.490	0.240	tian1	添
326	74.490	74.620	0.130	shang4	上
327	74.620	74.760	0.140	liang3	两
328	74.760	74.840	0.080	ge4	个
329	74.840	74.990	0.150	zi4	字
330	74.990	75.120	0.130	ba5	吧
331	76.460	76.720	0.260	sun1	孙
332	76.720	76.930	0.210	quan2	权
333	76.930	77.050	0.120	ba3	把
334	77.050	77.280	0.230	bai2	白
335	77.280	77.480	0.200	fen3	粉
336	77.480	77.670	0.190	di4	递
337	77.670	77.800	0.130	gei3	给
338	77.800	77.990	0.190	ta1	他
339	78.390	78.460	0.070	ta1	他
340	78.460	78.660	0.200	zou3	走
341	78.660	78.740	0.080	dao4	到
342	78.740	78.950	0.210	mao2	毛
343	78.950	79.090	0.140	lv2	驴
344	79.090	79.410	0.320	qian2	前
345	79.600	79.790	0.190	dian3	踮
346	79.790	79.940	0.150	qi3	起
347	79.940	80.150	0.210	jiao3	脚
348	80.150	80.310	0.160	jian1	尖
349	80.310	80.420	0.110	er2	儿
350	80.710	80.870	0.160	zai4	在
351	80.870	80.970	0.100	na4	那
352	80.970	81.230	0.260	si4	四
353	81.230	81.330	0.100	ge4	个
354	81.330	81.500	0.170	zi4	字
355	81.500	81.650	0.150	xia4	下
356	81.650	81.790	0.140	mian4	面
357	81.790	82.020	0.230	xie3	写
358	82.020	82.140	0.120	le5	了
359	82.140	82.410	0.270	zhi1	之
360	82.410	82.630	0.220	lv2	驴
361	82.630	82.800	0.170	liang3	两
362	82.800	82.890	0.090	ge4	个
363	82.890	83.070	0.180	zi4	字
364	83.800	83.940	0.140	zhe4	这
365	83.940	84.070	0.130	me5	么
366	84.070	84.160	0.090	yi1	一
367	84.160	84.440	0.280	lai2	来
368	84.590	84.820	0.230	cheng2	成
369	84.820	84.920	0.100	le5	了
370	84.920	85.130	0.210	zhu1	诸
371	85.130	85.290	0.160	ge3	葛
372	85.290	85.550	0.260	zi5	子
373	85.550	85.750	0.200	yu2	瑜
