index	onset	offset	duration	pinyin	hanzi
1	1.050	1.230	0.180	wang2	王
2	1.230	1.440	0.210	ping2	平
3	1.440	1.560	0.120	ke3	可
4	1.560	1.720	0.160	bu4	不
5	1.720	1.920	0.200	guan3	管
6	1.920	2.060	0.140	bie2	别
7	2.060	2.190	0.130	ren2	人
8	2.190	2.460	0.270	qiao2	瞧
9	2.460	2.570	0.110	de5	得
10	2.570	2.740	0.170	qi3	起
11	2.740	2.950	0.210	qiao2	瞧
12	2.950	3.050	0.100	bu4	不
13	3.050	3.320	0.270	qi3	起
14	3.600	3.700	0.100	ta1	他
15	3.700	3.920	0.220	ren4	认
16	3.920	4.050	0.130	zhen1	真
17	4.050	4.130	0.080	di4	地
18	4.130	4.350	0.220	shuo1	说
19	5.540	5.640	0.100	yi1	依
20	5.640	5.780	0.140	wo3	我
21	5.780	6.130	0.350	kan4	看
22	6.560	6.740	0.180	zhe4	这
23	6.740	6.870	0.130	zuo4	座
24	6.870	7.080	0.210	shan1	山
25	7.080	7.210	0.130	shi4	是
26	7.210	7.280	0.070	ge4	个
27	7.280	7.520	0.240	jue2	绝
28	7.520	7.750	0.230	di4	地
29	8.450	8.550	0.100	yao4	要
30	8.550	8.690	0.140	shi4	是
31	8.690	8.810	0.120	ren2	人
32	8.810	8.890	0.080	jia1	家
33	8.890	9.090	0.200	duan4	断
34	9.090	9.150	0.060	le5	了
35	9.150	9.370	0.220	shui3	水
36	9.370	9.640	0.270	dao4	道
37	9.780	9.980	0.200	zan2	咱
38	9.980	10.100	0.120	men5	们
39	10.100	10.280	0.180	kun4	困
40	10.280	10.370	0.090	zai4	在
41	10.370	10.560	0.190	shan1	山
42	10.560	10.690	0.130	shang4	上
43	10.690	10.820	0.130	mei2	没
44	10.820	11.010	0.190	shui3	水
45	11.010	11.190	0.180	he1	喝
46	11.560	11.680	0.120	bie2	别
47	11.680	11.810	0.130	shuo1	说
48	11.810	12.010	0.200	da3	打
49	12.010	12.310	0.300	zhang4	仗
50	12.420	12.690	0.270	huo2	活
51	12.690	12.790	0.100	ye3	也
52	12.790	12.980	0.190	huo2	活
53	12.980	13.080	0.100	bu4	不
54	13.080	13.290	0.210	liao3	了
55	14.560	14.780	0.220	wang2	王
56	14.780	15.010	0.230	ping2	平
57	15.010	15.160	0.150	zhe4	这
58	15.160	15.300	0.140	ji3	几
59	15.300	15.410	0.110	ju4	句
60	15.410	15.620	0.210	hua4	话
61	15.620	15.860	0.240	zhen1	真
62	15.860	15.970	0.110	ba3	把
63	15.970	16.160	0.190	ma3	马
64	16.160	16.330	0.170	su4	谡
65	16.330	16.450	0.120	gei3	给
66	16.450	16.700	0.250	wen4	问
67	16.700	16.840	0.140	zhu4	住
68	16.840	16.950	0.110	le5	了
