index	onset	offset	duration	pinyin	hanzi
1	0.990	1.210	0.220	si1	司
2	1.210	1.370	0.160	ma3	马
3	1.370	1.570	0.200	zhao1	昭
4	1.570	1.840	0.270	shuo1	说
5	2.960	3.260	0.300	sha1	杀
6	3.260	3.340	0.080	ge4	个
7	3.340	3.550	0.210	xiao3	小
8	3.550	3.650	0.100	dian3	点
9	3.650	3.710	0.060	er2	儿
10	3.710	3.780	0.070	de5	的
11	3.780	3.860	0.080	ba5	吧
12	5.280	5.450	0.170	chen2	陈
13	5.450	5.620	0.170	tai4	泰
14	5.620	5.920	0.300	shuo1	说
15	7.050	7.190	0.140	zhi3	只
16	7.190	7.310	0.120	you3	有
17	7.310	7.510	0.200	zai4	再
18	7.510	7.690	0.180	da4	大
19	7.690	7.790	0.100	dian3	点
20	7.790	7.870	0.080	er2	儿
21	7.870	8.020	0.150	de5	的
22	8.290	8.390	0.100	mei2	没
23	8.390	8.480	0.090	you3	有
24	8.480	8.710	0.230	xiao3	小
25	8.710	8.820	0.110	dian3	点
26	8.820	8.910	0.090	er2	儿
27	8.910	9.050	0.140	de5	的
28	10.290	10.490	0.200	si1	司
29	10.490	10.650	0.160	ma3	马
30	10.650	10.810	0.160	zhao1	昭
31	10.810	10.990	0.180	hao3	好
32	10.990	11.130	0.140	xiang4	像
33	11.130	11.280	0.150	mei2	没
34	11.280	11.480	0.200	ting1	听
35	11.480	11.620	0.140	jian4	见
36	11.620	11.710	0.090	ta1	他
37	11.710	11.790	0.080	de5	的
38	11.790	12.050	0.260	hua4	话
39	12.100	12.270	0.170	jiu4	就
40	12.270	12.480	0.210	shuo1	说
41	12.480	12.680	0.200	qi3	起
42	12.680	12.830	0.150	li4	立
43	12.830	13.090	0.260	xin1	新
44	13.090	13.330	0.240	huang2	皇
45	13.330	13.440	0.110	di4	帝
46	13.440	13.530	0.090	de5	的
47	13.530	13.660	0.130	shi4	事
48	13.660	13.810	0.150	liao3	了
49	14.410	14.580	0.170	dang4	当
50	14.580	14.720	0.140	ran2	然
51	14.720	14.830	0.110	you4	又
52	14.830	14.940	0.110	shi4	是
53	14.940	15.160	0.220	ta1	他
54	15.160	15.340	0.180	shuo1	说
55	15.340	15.410	0.070	le5	了
56	15.410	15.620	0.210	suan4	算
57	16.190	16.440	0.250	shi2	十
58	16.440	16.630	0.190	wu3	五
59	16.630	16.780	0.150	sui4	岁
60	16.780	16.870	0.090	de5	的
61	16.870	17.110	0.240	cao2	曹
62	17.110	17.370	0.260	huan4	奂
63	17.370	17.490	0.120	bei4	被
64	17.490	17.630	0.140	li4	立
65	17.630	17.740	0.110	wei4	为
66	17.740	18.060	0.320	huang2	皇
67	18.060	18.240	0.180	di4	帝
68	18.270	18.460	0.190	jiu4	就
69	18.460	18.600	0.140	shi4	是
70	18.600	18.760	0.160	wei4	魏
71	18.760	19.030	0.270	yuan2	元
72	19.030	19.220	0.190	di4	帝
73	20.070	20.200	0.130	mei2	没
74	20.200	20.330	0.130	ji3	几
75	20.330	20.580	0.250	tian1	天
76	20.640	20.910	0.270	si1	司
77	20.910	21.080	0.170	ma3	马
78	21.080	21.240	0.160	zhao1	昭
79	21.240	21.450	0.210	shang4	上
80	21.450	21.520	0.070	le5	了
81	21.520	21.580	0.060	yi2	一
82	21.580	21.680	0.100	ge4	个
83	21.680	21.870	0.190	zou4	奏
84	21.870	22.120	0.250	zhang1	章
85	22.580	22.690	0.110	shuo1	说
86	22.690	23.000	0.310	cheng2	成
87	23.000	23.110	0.110	ji4	济
88	23.110	23.350	0.240	da4	大
89	23.350	23.500	0.150	ni4	逆
90	23.500	23.660	0.160	bu4	不
91	23.660	23.840	0.180	dao4	道
92	24.080	24.320	0.240	sha1	杀
93	24.320	24.390	0.070	le5	了
94	24.390	24.670	0.280	huang2	皇
95	24.670	24.850	0.180	shang4	上
96	25.040	25.170	0.130	ying1	应
97	25.170	25.290	0.120	gai1	该
98	25.290	25.510	0.220	mie4	灭
99	25.510	25.750	0.240	men2	门
100	27.070	27.170	0.100	cheng2	成
101	27.170	27.300	0.130	ji4	济
102	27.300	27.420	0.120	jiu4	就
103	27.420	27.530	0.110	zhe4	这
104	27.530	27.650	0.120	me5	么
105	27.650	27.810	0.160	zuo4	做
106	27.810	27.910	0.100	le5	了
107	27.910	28.080	0.170	ti4	替
108	28.080	28.220	0.140	si3	死
109	28.220	28.540	0.320	gui3	鬼
110	28.850	29.100	0.250	si1	司
111	29.100	29.250	0.150	ma3	马
112	29.250	29.420	0.170	shi4	氏
113	29.420	29.530	0.110	zhe4	这
114	29.530	29.640	0.110	me5	么
115	29.640	29.860	0.220	zhuan1	专
116	29.860	30.090	0.230	heng4	横
117	30.220	30.480	0.260	kan4	看
118	30.480	30.590	0.110	bu4	不
119	30.590	30.800	0.210	guan4	惯
120	30.800	30.860	0.060	de5	的
121	30.860	31.030	0.170	ren2	人
122	31.030	31.200	0.170	you3	有
123	31.200	31.280	0.080	de5	的
124	31.280	31.560	0.280	shi4	是
125	31.590	31.740	0.150	jiu4	就
126	31.740	31.940	0.200	shi4	是
127	31.940	32.050	0.110	bu4	不
128	32.050	32.200	0.150	gan3	敢
129	32.200	32.430	0.230	shuo1	说
130	33.180	33.350	0.170	zhe4	这
131	33.350	33.410	0.060	yi1	一
132	33.410	33.570	0.160	hui2	回
133	33.570	33.740	0.170	si1	司
134	33.740	33.900	0.160	ma3	马
135	33.900	34.020	0.120	zhao1	昭
136	34.020	34.200	0.180	lian2	连
137	34.200	34.520	0.320	huang2	皇
138	34.520	34.640	0.120	di4	帝
139	34.640	34.750	0.110	du1	都
140	34.750	35.000	0.250	sha1	杀
141	35.000	35.100	0.100	le5	了
142	35.450	35.700	0.250	hao3	好
143	35.700	35.830	0.130	duo1	多
144	35.830	35.980	0.150	ren2	人
145	35.980	36.070	0.090	dou1	都
146	36.070	36.310	0.240	bei4	背
147	36.310	36.450	0.140	di4	地
148	36.450	36.660	0.210	li3	里
149	36.660	36.720	0.060	yi4	议
150	36.720	36.870	0.150	lun4	论
151	36.870	37.070	0.200	fen1	纷
152	37.070	37.280	0.210	fen1	纷
153	37.880	37.970	0.090	you3	有
154	37.970	38.110	0.140	xie1	些
155	38.110	38.300	0.190	wen2	文
156	38.300	38.440	0.140	ren2	人
157	38.440	38.660	0.220	xue2	学
