index	onset	offset	duration	pinyin	hanzi
1	0.980	1.200	0.220	huang2	黄
2	1.200	1.390	0.190	jin1	巾
3	1.390	1.670	0.280	qi3	起
4	1.670	1.720	0.050	yi4	义
5	1.720	1.870	0.150	shi1	失
6	1.870	2.060	0.190	bai4	败
7	2.060	2.170	0.110	yi3	以
8	2.170	2.400	0.230	hou4	后
9	2.400	2.560	0.160	ge4	各
10	3.240	3.390	0.150	zhou1	州
11	3.390	3.590	0.200	ge4	各
12	3.590	3.760	0.170	jun4	郡
13	3.760	3.850	0.090	de5	的
14	3.850	4.030	0.180	ci4	刺
15	4.030	4.270	0.240	shi3	史
16	4.270	4.410	0.140	he2	和
17	4.410	4.610	0.200	tai4	太
18	4.610	4.830	0.220	shou3	守
19	4.830	5.040	0.210	cheng2	成
20	5.040	5.130	0.090	le5	了
21	5.130	5.340	0.210	zui4	最
22	5.340	5.410	0.070	you3	有
23	5.410	5.630	0.220	shi4	势
24	5.630	5.790	0.160	li4	力
25	5.790	5.880	0.090	de5	的
26	5.880	6.240	0.360	ren2	人
27	6.930	7.020	0.090	ta1	他
28	7.020	7.130	0.110	men5	们
29	7.130	7.290	0.160	shou3	手
30	7.290	7.470	0.180	shang4	上
31	7.470	7.580	0.110	you3	有
32	7.580	7.830	0.250	jun1	军
33	7.830	8.090	0.260	dui4	队
34	8.530	8.560	0.030	you4	又
35	8.560	8.730	0.170	ba4	霸
36	8.730	8.900	0.170	zhan4	占
37	8.900	8.970	0.070	le5	了
38	8.970	9.030	0.060	yi1	一
39	9.030	9.220	0.190	kuai4	块
40	9.220	9.370	0.150	di4	地
41	9.370	9.860	0.490	pan2	盘
42	10.190	10.310	0.120	dou1	都
43	10.310	10.520	0.210	bian4	变
44	10.520	10.600	0.080	zhao1	着
45	10.600	10.720	0.120	fa3	法
46	10.720	10.810	0.090	er2	儿
47	10.810	10.900	0.090	di4	地
48	10.900	11.110	0.210	zheng1	争
49	11.110	11.330	0.220	quan2	权
50	11.330	11.500	0.170	duo2	夺
51	11.500	11.770	0.270	li4	利
52	11.840	12.090	0.250	sou1	搜
53	12.090	12.270	0.180	gua1	刮
54	12.270	12.460	0.190	bai3	百
55	12.460	12.900	0.440	xing4	姓
56	13.960	14.110	0.150	zhe4	这
57	14.110	14.290	0.180	xie1	些
58	14.290	14.440	0.150	ren2	人
59	14.440	14.580	0.140	li3	里
60	14.580	14.930	0.350	mian4	面
61	15.250	15.340	0.090	yao4	要
62	15.340	15.560	0.220	suan4	算
63	15.560	15.780	0.220	bing1	并
64	15.780	15.940	0.160	zhou1	州
65	15.940	16.120	0.180	ci4	刺
66	16.120	16.330	0.210	shi3	史
67	16.330	16.580	0.250	dong3	董
68	16.580	16.760	0.180	zhuo2	卓
69	16.760	16.870	0.110	de5	的
70	16.870	17.030	0.160	li4	力
71	17.030	17.200	0.170	liang4	量
72	17.200	17.370	0.170	zui4	最
73	17.370	17.600	0.230	xiong2	雄
74	17.600	17.830	0.230	hou4	厚
75	17.830	18.050	0.220	le5	了
76	18.910	19.130	0.220	dong3	董
77	19.130	19.270	0.140	zhuo2	卓
78	19.270	19.410	0.140	shi4	是
79	19.410	19.620	0.210	lin2	临
80	19.620	19.890	0.270	tao2	洮
81	19.890	20.210	0.320	ren2	人
82	20.480	20.690	0.210	zhang3	长
83	20.690	20.790	0.100	de2	得
84	20.790	20.930	0.140	you4	又
85	20.930	21.120	0.190	gao1	高
86	21.120	21.260	0.140	you4	又
87	21.260	21.640	0.380	pang4	胖
88	21.950	22.110	0.160	dai4	带
89	22.110	22.320	0.210	bing1	兵
90	22.320	22.470	0.150	da3	打
91	22.470	22.680	0.210	zhang4	仗
92	22.680	22.790	0.110	you3	有
93	22.790	22.920	0.130	yi1	一
94	22.920	23.140	0.220	tao4	套
95	23.140	23.270	0.130	da3	打
96	24.570	24.770	0.200	huang2	黄
97	24.770	24.920	0.150	jin1	巾
98	24.920	25.020	0.100	de5	的
99	25.020	25.190	0.170	shi2	时
100	25.190	25.380	0.190	hou4	候
101	25.640	25.830	0.190	ta1	他
102	25.830	26.030	0.200	li4	立
103	26.030	26.230	0.200	gong1	功
104	26.230	26.440	0.210	feng1	封
105	26.440	26.860	0.420	hou2	侯
106	27.290	27.420	0.130	di4	地
107	27.420	27.550	0.130	wei4	位
108	27.550	27.710	0.160	yi2	一
109	27.710	27.840	0.130	ge4	个
110	27.840	27.970	0.130	jin4	劲
111	27.970	28.030	0.060	er2	儿
112	28.030	28.170	0.140	wang3	往
113	28.170	28.350	0.180	shang4	上
114	28.350	28.870	0.520	sheng1	升
115	29.830	29.880	0.050	you3	有
116	29.880	29.970	0.090	yi1	一
117	29.970	30.290	0.320	tian1	天
118	30.550	30.800	0.250	dong3	董
119	30.800	30.940	0.140	zhuo2	卓
120	30.940	31.080	0.140	hu1	忽
121	31.080	31.260	0.180	ran2	然
122	31.260	31.380	0.120	jie1	接
123	31.380	31.500	0.120	dao4	到
124	31.500	31.670	0.170	da4	大
125	31.670	31.890	0.220	jiang1	将
126	31.890	32.020	0.130	jun1	军
127	32.020	32.230	0.210	he2	何
128	32.230	32.420	0.190	jin4	进
129	32.420	32.600	0.180	pai4	派
130	32.600	32.730	0.130	ren2	人
131	32.730	32.930	0.200	song4	送
132	32.930	33.040	0.110	lai2	来
133	33.040	33.120	0.080	de5	的
134	33.120	33.220	0.100	yi1	一
135	33.220	33.420	0.200	feng1	封
136	33.420	33.900	0.480	xin4	信
137	34.910	35.000	0.090	ta1	他
138	35.000	35.220	0.220	kan4	看
139	35.220	35.370	0.150	wan2	完
140	35.370	35.750	0.380	xin4	信
141	36.030	36.150	0.120	ren3	忍
142	36.150	36.240	0.090	bu2	不
143	36.240	36.380	0.140	zhu4	住
144	36.380	36.550	0.170	lie3	咧
145	36.550	36.690	0.140	kai1	开
146	36.690	36.870	0.180	da4	大
147	36.870	37.040	0.170	zui3	嘴
148	37.560	37.720	0.160	hei1	嘿
149	37.720	37.880	0.160	hei1	嘿
150	37.880	37.960	0.080	di4	地
151	37.960	38.130	0.170	le4	乐
152	38.130	38.260	0.130	chu1	出
153	38.260	38.520	0.260	sheng1	声
154	38.520	38.600	0.080	lai2	来
155	38.600	38.660	0.060	yuan2	原
156	38.660	38.800	0.140	lai2	来
157	40.180	40.350	0.170	he2	何
158	40.350	40.520	0.170	jin4	进
159	40.520	40.630	0.110	zai4	在
160	40.630	40.830	0.200	xin4	信
161	40.830	40.960	0.130	li3	里
162	40.960	41.150	0.190	shuo1	说
163	41.150	41.440	0.290	han4	汉
164	41.960	42.120	0.160	ling2	灵
165	42.120	42.250	0.130	di4	帝
166	42.250	42.410	0.160	gang1	刚
167	42.410	42.540	0.130	gang1	刚
168	42.540	42.750	0.210	bing4	病
169	42.750	42.960	0.210	si3	死
170	42.960	43.240	0.280	le5	了
171	43.800	43.910	0.110	ta1	他
172	43.910	44.080	0.170	xiang3	想
173	44.080	44.280	0.200	chen4	趁
174	44.280	44.430	0.150	ji1	机
175	44.430	44.630	0.200	chu2	除
176	44.630	44.800	0.170	diao4	掉
177	44.800	44.970	0.170	ba3	把
178	44.970	45.120	0.150	chi2	持
179	45.120	45.300	0.180	chao2	朝
180	45.300	45.460	0.160	zheng4	政
181	45.460	45.520	0.060	de5	的
182	45.520	45.760	0.240	huan4	宦
183	45.760	45.960	0.200	guan1	官
184	45.960	46.090	0.130	rang4	让
185	46.590	46.770	0.180	dong3	董
186	46.770	46.890	0.120	zhuo2	卓
187	46.890	47.080	0.190	dai4	带
188	47.080	47.260	0.180	bing1	兵
189	47.260	47.380	0.120	dao4	到
190	47.380	47.540	0.160	luo4	洛
191	47.540	47.690	0.150	yang2	阳
192	47.690	47.800	0.110	lai2	来
193	47.800	48.030	0.230	bang1	帮
194	48.030	48.130	0.100	zhe5	着
195	48.130	48.390	0.260	ta1	他
196	49.530	49.760	0.230	xin4	信
197	49.760	49.930	0.170	shang4	上
198	49.930	50.080	0.150	hai2	还
199	50.080	50.240	0.160	zhu3	嘱
200	50.240	50.380	0.140	fu4	咐
201	50.380	50.590	0.210	dong3	董
202	50.590	50.820	0.230	zhuo2	卓
203	51.300	51.520	0.220	jin4	进
204	51.520	51.750	0.230	jing1	京
205	51.750	51.810	0.060	yi3	以
206	51.810	52.180	0.370	qian2	前
207	52.460	52.650	0.190	xian1	先
208	52.650	52.870	0.220	shang4	上
209	52.870	52.940	0.070	yi2	一
210	52.940	53.050	0.110	ge4	个
211	53.050	53.260	0.210	qing3	请
212	53.260	53.410	0.150	qiu2	求
213	53.410	53.640	0.230	sha1	杀
214	53.640	53.850	0.210	huan4	宦
215	53.850	53.990	0.140	guan1	官
216	53.990	54.070	0.080	de5	的
217	54.070	54.230	0.160	zou4	奏
218	54.230	54.670	0.440	zhang1	章
219	55.460	55.650	0.190	dong3	董
220	55.650	55.770	0.120	zhuo2	卓
221	55.770	56.030	0.260	xin2	寻
222	56.030	56.190	0.160	si1	思
223	56.190	56.480	0.290	zhe5	着
