index	onset	offset	duration	pinyin	hanzi
1	0.990	1.270	0.280	xian1	先
2	1.270	1.410	0.140	zhu3	主
3	1.410	1.570	0.160	liu2	刘
4	1.570	1.750	0.180	bei4	备
5	1.750	1.920	0.170	dang1	当
6	1.920	1.980	0.060	le5	了
7	1.980	2.280	0.300	huang2	皇
8	2.280	2.460	0.180	di4	帝
9	2.630	2.860	0.230	xin1	心
10	2.860	3.000	0.140	li3	里
11	3.000	3.110	0.110	ke3	可
12	3.110	3.270	0.160	bu4	不
13	3.270	3.380	0.110	zen3	怎
14	3.380	3.460	0.080	me5	么
15	3.460	3.670	0.210	gao1	高
16	3.670	3.900	0.230	xing4	兴
17	4.710	4.740	0.030	yi1	一
18	4.740	4.970	0.230	xiang3	想
19	4.970	5.100	0.130	qi3	起
20	5.100	5.350	0.250	guan1	关
21	5.350	5.470	0.120	yu3	羽
22	5.470	5.650	0.180	si3	死
23	5.650	5.750	0.100	zai4	在
24	5.750	5.960	0.210	sun1	孙
25	5.960	6.160	0.200	quan2	权
26	6.160	6.390	0.230	shou3	手
27	6.390	6.550	0.160	li3	里
28	6.640	6.800	0.160	ta1	他
29	6.800	6.910	0.110	jiu4	就
30	6.910	7.140	0.230	qi4	气
31	7.140	7.230	0.090	de2	得
32	7.230	7.410	0.180	zhi2	直
33	7.410	7.550	0.140	da3	打
34	7.550	7.780	0.230	duo1	哆
35	7.780	7.980	0.200	suo5	嗦
36	8.350	8.470	0.120	he2	和
37	8.470	8.670	0.200	da4	大
38	8.670	8.820	0.150	chen2	臣
39	8.820	8.910	0.090	men5	们
40	8.910	9.070	0.160	shuo1	说
41	9.070	9.250	0.180	yi2	一
42	9.250	9.390	0.140	ding4	定
43	9.390	9.490	0.100	yao4	要
44	9.490	9.710	0.220	bao4	报
45	9.710	9.820	0.110	zhe4	这
46	9.820	9.890	0.070	ge5	个
47	9.890	10.170	0.280	chou2	仇
48	11.090	11.200	0.110	yi4	翊
49	11.200	11.390	0.190	jun1	军
50	11.390	11.590	0.200	jiang1	将
51	11.590	11.750	0.160	jun1	军
52	11.750	11.970	0.220	zhao4	赵
53	11.970	12.190	0.220	yun2	云
54	12.190	12.300	0.110	dui4	对
55	12.300	12.450	0.150	liu2	刘
56	12.450	12.600	0.150	bei4	备
57	12.600	12.840	0.240	shuo1	说
58	13.930	14.100	0.170	zan2	咱
59	14.100	14.200	0.100	men5	们
60	14.200	14.370	0.170	xian4	现
61	14.370	14.500	0.130	zai4	在
62	14.500	14.720	0.220	zhu3	主
63	14.720	14.830	0.110	yao4	要
64	14.830	14.930	0.100	de5	的
65	14.930	15.060	0.130	di2	敌
