index	onset	offset	duration	pinyin	hanzi
1	0.990	1.090	0.100	ta1	他
2	1.090	1.380	0.290	xia4	吓
3	1.380	1.520	0.140	chu1	出
4	1.520	1.610	0.090	le5	了
5	1.610	1.680	0.070	yi1	一
6	1.680	1.900	0.220	chang2	场
7	1.900	2.160	0.260	bing4	病
8	2.300	2.530	0.230	ci2	辞
9	2.530	2.680	0.150	zhi2	职
10	2.680	2.870	0.190	hui2	回
11	2.870	3.070	0.200	jia1	家
12	3.070	3.220	0.150	qu4	去
13	3.220	3.340	0.120	le5	了
14	4.140	4.290	0.150	zhu1	诸
15	4.290	4.450	0.160	ge3	葛
16	4.450	4.630	0.180	ke4	恪
17	4.630	4.720	0.090	de5	的
18	4.720	4.930	0.210	huo3	火
19	4.930	5.060	0.130	qi4	气
20	5.060	5.190	0.130	hai2	还
21	5.190	5.320	0.130	mei2	没
22	5.320	5.600	0.280	xiao1	消
23	6.000	6.200	0.200	ta1	他
24	6.200	6.400	0.200	xian2	嫌
25	6.400	6.660	0.260	chao2	朝
26	6.660	6.820	0.160	ting2	廷
27	6.820	6.900	0.080	de5	的
28	6.900	7.060	0.160	da4	大
29	7.060	7.240	0.180	chen2	臣
30	7.240	7.350	0.110	bu4	不
31	7.350	7.540	0.190	ke3	可
32	7.540	7.810	0.270	kao4	靠
33	7.970	8.170	0.200	yi1	一
34	8.170	8.310	0.140	qi4	气
35	8.310	8.380	0.070	er2	儿
36	8.380	8.590	0.210	huan4	换
37	8.590	8.650	0.060	le5	了
38	8.650	8.850	0.200	hao3	好
39	8.850	9.040	0.190	ji3	几
40	9.040	9.220	0.180	ge4	个
41	9.560	9.650	0.090	you4	又
42	9.650	9.920	0.270	xia4	下
43	9.920	10.090	0.170	ling4	令
44	10.090	10.300	0.210	jia1	加
45	10.300	10.460	0.160	jin3	紧
46	10.460	10.650	0.190	lian4	练
47	10.650	10.880	0.230	bing1	兵
48	10.930	11.150	0.220	zhun3	准
49	11.150	11.270	0.120	bei4	备
50	11.270	11.540	0.270	zai4	再
51	11.540	11.700	0.160	ci4	次
52	11.700	11.930	0.230	fa2	伐
53	11.930	12.100	0.170	wei4	魏
54	13.250	13.390	0.140	ta1	他
55	13.390	13.530	0.140	ke3	可
56	13.530	13.730	0.200	wan4	万
57	13.730	13.860	0.130	wan4	万
58	13.860	14.070	0.210	xiang3	想
59	14.070	14.150	0.080	bu2	不
60	14.150	14.400	0.250	dao4	到
61	14.490	14.700	0.210	zhe4	这
62	14.700	14.810	0.110	me5	么
63	14.810	15.000	0.190	you2	由
64	15.000	15.110	0.110	zhe5	着
65	15.110	15.310	0.200	zi4	自
66	15.310	15.420	0.110	ji3	己
67	15.420	15.500	0.080	de5	的
68	15.500	15.740	0.240	xing4	性
69	15.740	15.830	0.090	zi5	子
70	15.830	16.060	0.230	gan4	干
71	16.500	16.770	0.270	chao2	朝
72	16.770	16.960	0.190	ting2	廷
73	16.960	17.130	0.170	nei4	内
74	17.130	17.290	0.160	wai4	外
75	17.290	17.490	0.200	dou1	都
76	17.490	17.590	0.100	dui4	对
77	17.590	17.690	0.100	ta1	他
78	17.690	17.830	0.140	bu4	不
79	17.830	18.060	0.230	man3	满
80	18.060	18.190	0.130	yi4	意
81	18.190	18.320	0.130	liao3	了
82	19.080	19.300	0.220	dang4	当
83	19.300	19.460	0.160	chu1	初
84	19.460	19.590	0.130	he2	和
85	19.590	19.780	0.190	zhu1	诸
86	19.780	19.930	0.150	ge3	葛
87	19.930	20.130	0.200	ke4	恪
88	20.130	20.280	0.150	yi1	一
89	20.280	20.340	0.060	kuai4	块
90	20.340	20.470	0.130	er2	儿
91	20.470	20.690	0.220	sha1	杀
92	20.690	20.780	0.090	le5	了
93	20.780	21.020	0.240	sun1	孙
94	21.020	21.190	0.170	hong2	弘
95	21.190	21.250	0.060	de5	的
96	21.250	21.490	0.240	sun1	孙
97	21.490	21.740	0.250	jun4	峻
98	21.950	22.160	0.210	zhe4	这
99	22.160	22.250	0.090	hui4	会
100	22.250	22.310	0.060	er5	儿
101	22.310	22.510	0.200	jian4	见
102	22.510	22.670	0.160	zhu1	诸
103	22.670	22.810	0.140	ge2	葛
104	22.810	22.990	0.180	ke4	恪
105	22.990	23.170	0.180	shi1	失
106	23.170	23.270	0.100	le5	了
107	23.270	23.440	0.170	ren2	人
108	23.440	23.660	0.220	xin1	心
109	23.850	23.970	0.120	jiu4	就
110	23.970	24.160	0.190	xiang3	想
111	24.160	24.460	0.300	sha1	杀
112	24.460	24.570	0.110	le5	了
113	24.570	24.700	0.130	zhu1	诸
114	24.700	24.830	0.130	ge3	葛
115	24.830	25.080	0.250	ke4	恪
116	25.220	25.410	0.190	zi4	自
117	25.410	25.530	0.120	ji3	己
118	25.530	25.720	0.190	zhang3	掌
119	25.720	25.990	0.270	quan2	权
120	26.680	26.910	0.230	sun1	孙
121	26.910	27.110	0.200	jun4	峻
122	27.110	27.330	0.220	pao3	跑
123	27.330	27.420	0.090	dao4	到
124	27.420	27.610	0.190	wu2	吴
125	27.610	27.750	0.140	di4	帝
126	27.750	27.960	0.210	sun1	孙
127	27.960	28.140	0.180	liang4	亮
128	28.140	28.280	0.140	gen1	跟
129	28.280	28.520	0.240	qian2	前
130	28.520	28.770	0.250	qiao1	悄
131	28.770	28.940	0.170	qiao1	悄
132	28.940	29.030	0.090	di4	地
133	29.030	29.260	0.230	shuo1	说
134	30.370	30.520	0.150	da4	大
135	30.520	30.740	0.220	jiang1	将
136	30.740	30.860	0.120	jun1	军
137	30.860	30.930	0.070	de5	的
138	30.930	31.160	0.230	quan2	权
139	31.160	31.250	0.090	li4	力
140	31.250	31.380	0.130	zhe4	这
141	31.380	31.500	0.120	me5	么
142	31.500	31.730	0.230	da4	大
143	32.110	32.180	0.070	ta1	他
144	32.180	32.280	0.100	you4	又
145	32.280	32.380	0.100	zhe4	这
146	32.380	32.490	0.110	me5	么
147	32.490	32.690	0.200	zhuan1	专
148	32.690	32.930	0.240	heng4	横
149	33.210	33.480	0.270	shui2	谁
150	33.480	33.590	0.110	bu4	不
151	33.590	33.810	0.220	hen4	恨
152	33.810	33.970	0.160	ta1	他
153	33.970	34.060	0.090	ya5	呀
154	34.620	34.790	0.170	zao3	早
155	34.790	34.930	0.140	wan3	晚
156	34.930	35.060	0.130	you3	有
157	35.060	35.110	0.050	yi1	一
158	35.110	35.280	0.170	tian1	天
159	35.280	35.370	0.090	hui4	会
160	35.370	35.520	0.150	nao4	闹
161	35.520	35.640	0.120	chu1	出
162	35.640	35.820	0.180	shi4	事
163	35.820	35.970	0.150	lai2	来
164	35.970	36.110	0.140	de5	的
165	37.260	37.470	0.210	sun1	孙
166	37.470	37.650	0.180	liang4	亮
167	37.650	37.770	0.120	cai2	才
168	37.770	38.030	0.260	shi2	十
169	38.030	38.130	0.100	yi1	一
170	38.130	38.400	0.270	sui4	岁
171	38.530	38.710	0.180	dong3	懂
172	38.710	38.780	0.070	de5	得
173	38.780	38.950	0.170	shen2	什
174	38.950	39.030	0.080	me5	么
175	39.030	39.200	0.170	na4	呐
176	39.750	40.000	0.250	sun1	孙
177	40.000	40.160	0.160	jun4	峻
178	40.160	40.390	0.230	shuo1	说
179	40.390	40.530	0.140	shen2	什
180	40.530	40.700	0.170	me5	么
181	40.730	40.840	0.110	ta1	他
182	40.840	41.140	0.300	ting1	听
183	41.140	41.270	0.130	shen2	什
184	41.270	41.380	0.110	me5	么
185	42.090	42.310	0.220	sun1	孙
186	42.310	42.480	0.170	jun4	峻
187	42.480	42.640	0.160	shuo1	说
188	42.640	42.730	0.090	yao4	要
189	42.920	43.050	0.130	chu2	除
190	43.050	43.160	0.110	le5	了
191	43.160	43.290	0.130	zhu1	诸
192	43.290	43.420	0.130	ge3	葛
193	43.420	43.650	0.230	ke4	恪
194	43.760	44.040	0.280	sun1	孙
195	44.040	44.250	0.210	liang4	亮
196	44.250	44.410	0.160	ye3	也
197	44.410	44.590	0.180	yi1	依
198	44.590	44.740	0.150	le5	了
199	45.370	45.600	0.230	jun1	君
200	45.600	45.800	0.200	chen2	臣
