index	onset	offset	duration	pinyin	hanzi
1	0.980	1.140	0.160	liu2	刘
2	1.140	1.310	0.170	bei4	备
3	1.310	1.440	0.130	ba3	把
4	1.440	1.670	0.230	jun1	军
5	1.670	1.850	0.180	dui4	队
6	1.850	2.020	0.170	zhu4	驻
7	2.020	2.170	0.150	zha1	扎
8	2.170	2.300	0.130	zai4	在
9	2.300	2.560	0.260	fan2	樊
10	2.560	2.960	0.400	kou3	口
11	3.310	3.510	0.200	dan1	单
12	3.510	3.660	0.150	deng3	等
13	3.660	3.760	0.100	zhe5	着
14	3.760	3.950	0.190	dong1	东
15	3.950	4.050	0.100	wu2	吴
16	4.050	4.140	0.090	de5	的
17	4.140	4.380	0.240	xiao1	消
18	4.380	4.580	0.200	xi1	息
19	4.580	4.840	0.260	ting1	听
20	5.670	5.780	0.110	shuo1	说
21	5.780	6.010	0.230	zhou1	周
22	6.010	6.080	0.070	yu2	瑜
23	6.080	6.210	0.130	de5	的
24	6.210	6.400	0.190	zhan4	战
25	6.400	6.620	0.220	chuan2	船
26	6.620	6.840	0.220	dao4	到
27	6.840	7.060	0.220	le5	了
28	7.500	7.620	0.120	liu2	刘
29	7.620	7.790	0.170	bei4	备
30	7.790	7.950	0.160	ma3	马
31	7.950	8.180	0.230	shang4	上
32	8.180	8.300	0.120	pai4	派
33	8.300	8.500	0.200	shi3	使
34	8.500	8.660	0.160	zhe3	者
35	8.660	8.810	0.150	qu4	去
36	8.810	9.010	0.200	wei4	慰
37	9.010	9.340	0.330	lao2	劳
38	10.370	10.540	0.170	zhou1	周
39	10.540	10.620	0.080	yu2	瑜
40	10.620	10.780	0.160	dui4	对
41	10.780	10.980	0.200	shi3	使
42	10.980	11.140	0.160	zhe3	者
43	11.140	11.300	0.160	dao4	道
44	11.300	11.390	0.090	le5	了
45	11.390	11.750	0.360	xie4	谢
46	12.140	12.260	0.120	rang4	让
47	12.260	12.360	0.100	ta1	他
48	12.360	12.530	0.170	xiang4	向
49	12.530	12.680	0.150	liu2	刘
50	12.680	12.860	0.180	bei4	备
51	12.860	13.050	0.190	zhuan3	转
52	13.050	13.180	0.130	da2	达
53	13.180	13.350	0.170	zi4	自
54	13.350	13.480	0.130	ji3	己
55	13.480	13.560	0.080	de5	的
56	13.560	13.760	0.200	yi4	意
57	13.760	13.970	0.210	si5	思
58	13.970	14.060	0.090	ta1	他
59	14.820	14.960	0.140	shuo1	说
60	14.960	14.990	0.030	wo3	我
61	16.450	16.610	0.160	ben3	本
62	16.610	16.740	0.130	ying1	应
63	16.740	16.880	0.140	gai1	该
64	16.880	17.020	0.140	qu4	去
65	17.020	17.190	0.170	bai4	拜
66	17.190	17.360	0.170	jian4	见
67	17.360	17.520	0.160	liu2	刘
68	17.520	17.650	0.130	yu4	豫
69	17.650	17.820	0.170	zhou1	州
70	18.570	18.640	0.070	ke3	可
71	18.640	18.770	0.130	shi4	是
72	18.770	18.940	0.170	zhong4	重
73	18.940	19.090	0.150	ren4	任
74	19.090	19.230	0.140	zai4	在
75	19.230	19.560	0.330	shen1	身
76	19.710	19.910	0.200	bu4	不
77	19.910	20.080	0.170	neng2	能
78	20.080	20.320	0.240	qing1	轻
79	20.320	20.390	0.070	yi4	易
80	20.390	20.490	0.100	di4	地
81	20.490	20.620	0.130	li2	离
82	20.620	20.780	0.160	kai1	开
83	20.780	20.990	0.210	dui4	队
84	20.990	21.320	0.330	wu3	伍
85	21.980	22.070	0.090	ru2	如
86	22.070	22.180	0.110	guo3	果
87	22.180	22.380	0.200	liu2	刘
88	22.380	22.470	0.090	yu4	豫
89	22.470	22.610	0.140	zhou1	州
90	22.610	22.790	0.180	neng2	能
91	22.790	22.910	0.120	gou4	够
92	22.910	23.070	0.160	lao2	劳
93	23.070	23.260	0.190	jia4	驾
94	23.260	23.400	0.140	lai2	来
95	23.400	23.530	0.130	yi1	一
96	23.530	23.810	0.280	tang4	趟
97	23.960	24.130	0.170	na4	那
98	24.130	24.230	0.100	jiu4	就
99	24.230	24.450	0.220	tai4	太
100	24.450	24.710	0.260	hao3	好
101	24.710	24.930	0.220	le5	了
102	26.120	26.280	0.160	liu2	刘
103	26.280	26.470	0.190	bei4	备
104	26.470	26.660	0.190	ting1	听
105	26.660	26.770	0.110	le5	了
106	26.770	26.950	0.180	shi3	使
107	26.950	27.080	0.130	zhe3	者
108	27.080	27.170	0.090	de5	的
109	27.170	27.360	0.190	bao4	报
110	27.360	27.490	0.130	gao4	告
111	27.490	27.700	0.210	ma3	马
112	28.240	28.400	0.160	shang4	上
113	28.400	28.520	0.120	zuo4	坐
114	28.520	28.750	0.230	xiao3	小
115	28.750	28.960	0.210	chuan2	船
116	28.960	29.070	0.110	qu4	去
117	29.070	29.250	0.180	hui4	会
118	29.250	29.440	0.190	jian4	见
119	29.440	29.650	0.210	zhou1	周
120	29.650	29.910	0.260	yu2	瑜
121	29.910	29.970	0.060	zhou1	周
122	29.970	30.060	0.090	yu2	瑜
123	31.280	31.440	0.160	jian4	见
124	31.440	31.570	0.130	liu2	刘
125	31.570	31.730	0.160	bei4	备
126	31.730	31.850	0.120	zhe4	这
127	31.850	31.970	0.120	me5	么
128	31.970	32.190	0.220	cheng2	诚
129	32.190	32.460	0.270	ken3	恳
130	32.660	32.780	0.120	ye3	也
131	32.780	32.990	0.210	ting3	挺
132	32.990	33.200	0.210	jing4	敬
133	33.200	33.360	0.160	zhong4	重
134	33.360	33.660	0.300	ta1	他
135	34.560	34.740	0.180	liang3	两
136	34.740	34.820	0.080	ge4	个
