index	onset	offset	duration	pinyin	hanzi
1	1.100	1.170	0.070	yuan2	袁
2	1.170	1.340	0.170	shao4	绍
3	1.340	1.540	0.200	ting1	听
4	1.540	1.690	0.150	shuo1	说
5	1.690	1.890	0.200	cao2	曹
6	1.890	2.080	0.190	cao1	操
7	2.080	2.250	0.170	bi3	比
8	2.250	2.380	0.130	ta1	他
9	2.380	2.480	0.100	de5	的
10	2.480	2.650	0.170	guan1	官
11	2.650	2.740	0.090	er2	儿
12	2.740	3.030	0.290	da4	大
13	3.440	3.580	0.140	shuo1	说
14	3.580	3.770	0.190	shen2	什
15	3.770	3.850	0.080	me5	么
16	3.850	3.950	0.100	ye3	也
17	3.950	4.070	0.120	bu4	不
18	4.070	4.240	0.170	dang4	当
19	4.240	4.340	0.100	zhe4	这
20	4.340	4.420	0.080	ge5	个
21	4.420	4.640	0.220	tai4	太
22	4.640	4.780	0.140	wei4	尉
23	4.780	4.950	0.170	hai2	还
24	5.420	5.590	0.170	sheng1	生
25	5.590	5.770	0.180	qi4	气
26	5.770	5.870	0.100	di4	地
27	5.870	6.130	0.260	shuo1	说
28	7.420	7.590	0.170	cao2	曹
29	7.590	7.780	0.190	cao1	操
30	7.780	7.930	0.150	neng2	能
31	7.930	8.040	0.110	you3	有
32	8.040	8.280	0.240	jin1	今
33	8.280	8.590	0.310	tian1	天
34	8.700	8.920	0.220	hai2	还
35	8.920	9.010	0.090	bu2	不
36	9.010	9.130	0.120	shi4	是
37	9.130	9.350	0.220	kao4	靠
38	9.350	9.430	0.080	le5	了
39	9.430	9.610	0.180	wo3	我
40	9.610	9.910	0.300	ma5	吗
41	10.830	10.890	0.060	wo3	我
42	10.890	11.100	0.210	dang1	当
43	11.100	11.240	0.140	chu1	初
44	11.240	11.380	0.140	bu4	不
45	11.380	11.500	0.120	jiao4	叫
46	11.500	11.630	0.130	ta1	他
47	11.630	11.810	0.180	dang1	当
48	11.810	11.980	0.170	dong1	东
49	11.980	12.120	0.140	jun4	郡
50	12.120	12.310	0.190	tai4	太
51	12.310	12.520	0.210	shou3	守
52	12.810	12.980	0.170	ta1	他
53	12.980	13.090	0.110	na3	哪
54	13.090	13.180	0.090	er2	儿
55	13.180	13.340	0.160	hui4	会
56	13.340	13.440	0.100	zhe4	这
57	13.440	13.540	0.100	me5	么
58	13.540	13.730	0.190	ba4	霸
59	13.730	14.040	0.310	dao4	道
60	14.810	14.900	0.090	ru2	如
61	14.900	15.050	0.150	jin1	今
62	15.050	15.170	0.120	ta1	他
63	15.170	15.360	0.190	fan3	反
64	15.360	15.480	0.120	dao4	倒
65	15.480	15.670	0.190	zhang4	仗
66	15.670	15.750	0.080	zhe5	着
67	15.750	15.970	0.220	tian1	天
68	15.970	16.080	0.110	zi5	子
69	16.080	16.170	0.090	de5	的
70	16.170	16.400	0.230	ming4	命
71	16.400	16.550	0.150	ling4	令
72	16.890	17.010	0.120	qi2	骑
73	17.010	17.140	0.130	dao4	到
74	17.140	17.280	0.140	wo3	我
75	17.280	17.390	0.110	de5	的
76	17.390	17.550	0.160	tou2	头
77	17.550	17.720	0.170	shang4	上
78	17.720	17.860	0.140	lai2	来
79	17.860	18.090	0.230	le5	了
80	18.720	18.860	0.140	zhe4	这
81	18.860	19.030	0.170	kou3	口
82	19.030	19.200	0.170	qi4	气
83	19.200	19.300	0.100	wo3	我
84	19.300	19.420	0.120	ke3	可
85	19.420	19.630	0.210	shou4	受
86	19.630	19.730	0.100	bu4	不
87	19.730	20.120	0.390	liao3	了
88	21.310	21.480	0.170	cao2	曹
89	21.480	21.690	0.210	cao1	操
90	21.690	21.830	0.140	bu4	不
91	21.830	22.020	0.190	yuan4	愿
92	22.020	22.100	0.080	yi4	意
93	22.100	22.240	0.140	zai4	在
94	22.240	22.420	0.180	zhe4	这
95	22.420	22.560	0.140	shi2	时
96	22.560	22.690	0.130	hou4	候
97	22.690	22.850	0.160	he2	和
98	22.850	23.010	0.160	yuan2	袁
99	23.010	23.180	0.170	shao4	绍
100	23.180	23.410	0.230	fan1	翻
101	23.410	23.820	0.410	lian3	脸
102	24.210	24.310	0.100	jiu4	就
103	24.310	24.500	0.190	qing3	请
104	24.500	24.690	0.190	han4	汉
105	24.690	24.900	0.210	xian4	献
106	24.900	25.060	0.160	di4	帝
107	25.060	25.250	0.190	gai3	改
108	25.250	25.480	0.230	feng1	封
109	25.480	25.640	0.160	yuan2	袁
110	25.640	25.820	0.180	shao4	绍
111	25.820	25.950	0.130	zuo4	做
112	25.950	26.120	0.170	da4	大
113	26.120	26.380	0.260	jiang1	将
114	26.380	26.700	0.320	jun1	军
115	27.100	27.210	0.110	zi4	自
116	27.210	27.350	0.140	ji3	己
117	27.350	27.510	0.160	zuo4	做
118	27.510	27.620	0.110	le5	了
119	27.620	27.810	0.190	che1	车
120	27.810	27.980	0.170	qi2	骑
121	27.980	28.210	0.230	jiang1	将
122	28.210	28.580	0.370	jun1	军
123	29.010	29.350	0.340	xun2	荀
124	29.350	29.430	0.080	yu4	彧
125	29.430	29.580	0.150	wei4	为
126	29.580	29.820	0.240	shang4	尚
127	29.820	30.000	0.180	shu1	书
128	30.000	30.150	0.150	ling4	令
129	30.150	30.210	0.060	yuan2	原
130	30.210	30.270	0.060	lai2	来
131	31.700	31.860	0.160	de5	的
132	31.860	31.920	0.060	na4	那
133	31.920	32.080	0.160	xie1	些
134	32.080	32.260	0.180	da4	大
135	32.260	32.490	0.230	chen2	臣
136	32.490	32.660	0.170	qiao2	瞧
137	32.660	32.850	0.190	jian4	见
138	32.850	33.020	0.170	cao2	曹
139	33.020	33.220	0.200	cao1	操
140	33.220	33.410	0.190	zhang3	掌
141	33.410	33.510	0.100	le5	了
142	33.510	33.680	0.170	da4	大
143	33.680	34.070	0.390	quan2	权
144	34.260	34.350	0.090	zi4	自
145	34.350	34.500	0.150	ji3	己
146	34.500	34.680	0.180	shi1	失
147	34.680	34.810	0.130	le5	了
148	34.810	35.020	0.210	shi4	势
149	35.020	35.140	0.120	you3	有
150	35.730	35.850	0.120	bu4	不
151	35.850	36.010	0.160	shao3	少
152	36.010	36.200	0.190	ren2	人
153	36.200	36.370	0.170	gan1	干
154	36.370	36.530	0.160	cui4	脆
155	36.530	36.710	0.180	gao4	告
156	36.710	36.840	0.130	lao3	老
157	36.840	37.100	0.260	huan2	还
158	37.100	37.410	0.310	xiang1	乡
159	37.740	37.810	0.070	huo4	或
160	37.810	37.960	0.150	zhe3	者
161	37.960	38.110	0.150	li2	离
162	38.110	38.270	0.160	kai1	开
163	38.270	38.360	0.090	le5	了
164	38.360	38.600	0.240	xu3	许
165	38.600	38.820	0.220	dou1	都
166	39.650	39.810	0.160	cao2	曹
167	39.810	40.000	0.190	cao1	操
168	40.000	40.140	0.140	cai2	才
169	40.140	40.250	0.110	bu4	不
170	40.250	40.420	0.170	xi1	稀
171	40.420	40.610	0.190	han3	罕
172	40.610	40.700	0.090	zhe4	这
173	40.700	40.870	0.170	xie1	些
174	40.870	41.100	0.230	ren2	人
175	41.100	41.330	0.230	na4	呐
176	42.460	42.560	0.100	ta1	他
177	42.560	42.730	0.170	jiao4	叫
178	42.730	43.110	0.380	xun2	荀
179	43.110	43.160	0.050	yu4	彧
180	43.160	43.390	0.230	bang1	帮
181	43.390	43.510	0.120	zhu4	助
182	43.510	43.640	0.130	ta1	他
183	43.640	43.880	0.240	si4	四
184	43.880	44.050	0.170	chu4	处
185	44.050	44.240	0.190	sou1	搜
186	44.240	44.370	0.130	luo2	罗
187	44.370	44.620	0.250	ren2	人
188	44.620	44.990	0.370	cai2	才
189	45.300	45.440	0.140	ren4	任
190	45.440	45.590	0.150	yong4	用
191	45.590	45.830	0.240	xian2	贤
192	45.830	46.320	0.490	neng2	能
193	47.200	47.260	0.060	mou2	谋
194	47.260	47.490	0.230	shi4	士
195	47.490	47.790	0.300	xun2	荀
196	47.790	48.030	0.240	you1	攸
197	48.230	48.430	0.200	guo1	郭
198	48.430	48.820	0.390	jia1	嘉
199	49.060	49.330	0.270	zhong1	钟
200	49.330	49.680	0.350	yao2	繇
201	50.140	50.240	0.100	wu3	武
202	50.240	50.480	0.240	jiang4	将
203	50.480	50.750	0.270	dian3	典
204	50.750	50.960	0.210	wei2	韦
205	51.270	51.380	0.110	yu2	于
206	51.380	51.710	0.330	jin4	禁
207	51.920	52.140	0.220	xu2	徐
208	52.140	52.630	0.490	huang3	晃
209	53.100	53.200	0.100	zhe4	这
210	53.200	53.380	0.180	xie1	些
211	53.380	53.530	0.150	ren2	人
212	53.530	53.710	0.180	dou1	都
213	53.710	53.850	0.140	de2	得
214	53.850	53.980	0.130	dao4	到
215	53.980	54.100	0.120	le5	了
216	54.100	54.340	0.240	zhong4	重
217	54.340	54.680	0.340	yong4	用
218	55.680	55.800	0.120	lian2	连
219	55.800	55.980	0.180	bei3	北
220	55.980	56.230	0.250	hai3	海
221	56.230	56.400	0.170	tai4	太
222	56.400	56.600	0.200	shou3	守
223	56.600	56.870	0.270	kong3	孔
224	56.870	57.070	0.200	rong2	融
225	57.070	57.160	0.090	zhe4	这
226	57.160	57.320	0.160	yang4	样
227	57.320	57.420	0.100	you3	有
228	57.420	57.670	0.250	ming2	名
229	57.670	57.830	0.160	wang4	望
230	57.830	57.910	0.080	de5	的
231	57.910	58.150	0.240	ren2	人
232	58.390	58.500	0.110	ye3	也
233	58.500	58.650	0.150	rang4	让
234	58.650	58.820	0.170	cao2	曹
235	58.820	58.980	0.160	cao1	操
236	58.980	59.100	0.120	gei3	给
237	59.100	59.330	0.230	qing3	请
238	59.330	59.520	0.190	lai2	来
239	59.520	59.740	0.220	le5	了
240	60.680	60.770	0.090	zhe4	这
241	60.770	60.920	0.150	me5	么
242	60.920	61.160	0.240	zhe5	着
243	61.530	61.660	0.130	cao2	曹
244	61.660	61.860	0.200	cao1	操
245	61.860	62.030	0.170	shou3	手
246	62.030	62.200	0.170	xia4	下
247	62.200	62.400	0.200	wen2	文
248	62.400	62.470	0.070	de5	的
249	62.470	62.710	0.240	wu3	武
250	62.710	62.940	0.230	de5	的
251	63.200	63.300	0.100	you3	有
252	63.300	63.400	0.100	le5	了
253	63.400	63.520	0.120	yi1	一
254	63.520	63.690	0.170	da4	大
255	63.690	64.090	0.400	pi1	批
256	65.200	65.400	0.200	ren2	人
257	65.400	65.600	0.200	cai2	才
258	65.600	65.840	0.240	ji3	济
259	65.840	66.260	0.420	ji3	济
260	66.520	66.650	0.130	chao2	朝
261	66.650	66.870	0.220	ting2	廷
262	66.870	66.970	0.100	you4	又
263	66.970	67.090	0.120	you3	有
264	67.090	67.180	0.090	le5	了
265	67.180	67.430	0.250	xin1	新
266	67.430	67.620	0.190	qi4	气
267	67.620	68.130	0.510	xiang4	象
268	68.830	68.900	0.070	ke3	可
269	68.900	69.030	0.130	shi4	是
270	69.030	69.230	0.200	zhe4	这
271	69.230	69.380	0.150	shi2	时
272	69.380	69.550	0.170	hou4	候
273	69.910	70.090	0.180	zui4	最
274	70.090	70.270	0.180	rang4	让
275	70.270	70.430	0.160	cao2	曹
276	70.430	70.620	0.190	cao1	操
277	70.620	70.800	0.180	fa1	发
278	70.800	70.990	0.190	chou2	愁
