index	onset	offset	duration	pinyin	hanzi
1	0.980	1.130	0.150	zhu1	诸
2	1.130	1.270	0.140	ge3	葛
3	1.270	1.470	0.200	liang4	亮
4	1.470	1.670	0.200	fa2	伐
5	1.670	1.810	0.140	wei4	魏
6	1.810	1.920	0.110	yi3	已
7	1.920	2.070	0.150	jing1	经
8	2.070	2.180	0.110	shi4	是
9	2.180	2.330	0.150	di4	第
10	2.330	2.520	0.190	liu4	六
11	2.520	2.720	0.200	ci4	次
12	2.720	2.860	0.140	le5	了
13	3.420	3.710	0.290	qian2	前
14	3.710	3.840	0.130	ji3	几
15	3.840	3.990	0.150	ci4	次
16	3.990	4.210	0.220	shu3	蜀
17	4.210	4.390	0.180	jun1	军
18	4.390	4.540	0.150	sui1	虽
19	4.540	4.710	0.170	ran2	然
20	4.710	4.890	0.180	zhan4	占
21	4.890	4.970	0.080	le5	了
22	4.970	5.010	0.040	yi1	一
23	5.010	5.160	0.150	xie1	些
24	5.160	5.310	0.150	di4	地
25	5.310	5.630	0.320	pan2	盘
26	5.790	6.080	0.290	zong3	总
27	6.080	6.190	0.110	shi4	是
28	6.190	6.330	0.140	yin1	因
29	6.330	6.430	0.100	wei4	为
30	6.430	6.660	0.230	liang2	粮
31	6.660	6.820	0.160	cao3	草
32	6.820	6.990	0.170	bu4	不
33	6.990	7.240	0.250	zu2	足
34	7.370	7.660	0.290	jian1	坚
35	7.660	7.820	0.160	chi2	持
36	7.820	7.920	0.100	bu4	不
37	7.920	8.060	0.140	liao3	了
38	8.060	8.230	0.170	duo1	多
39	8.230	8.450	0.220	jiu3	久
40	8.620	8.740	0.120	zhi3	只
41	8.740	8.910	0.170	hao3	好
42	8.910	9.130	0.220	tui4	退
43	9.130	9.320	0.190	bing1	兵
44	9.320	9.500	0.180	hui2	回
45	9.500	9.700	0.200	qu4	去
46	10.790	10.900	0.110	zhe4	这
47	11.030	11.170	0.140	hui2	回
48	11.170	11.270	0.100	ta1	他
49	11.270	11.540	0.270	xiang3	想
50	11.540	11.660	0.120	chu1	出
51	11.660	11.740	0.080	le5	了
52	11.740	11.810	0.070	yi2	一
53	11.810	11.900	0.090	ge4	个
54	11.900	12.220	0.320	chang2	长
55	12.220	12.360	0.140	yuan3	远
56	12.360	12.440	0.080	de5	的
57	12.440	12.650	0.210	ban4	办
58	12.650	12.870	0.220	fa3	法
59	13.010	13.150	0.140	ba3	把
60	13.150	13.390	0.240	jun1	军
61	13.390	13.530	0.140	dui4	队
62	13.530	13.760	0.230	tun2	屯
63	13.760	13.870	0.110	zai4	在
64	13.870	14.030	0.160	wu3	五
65	14.030	14.230	0.200	zhang4	丈
66	14.230	14.500	0.270	yuan2	原
67	15.020	15.120	0.100	ran2	然
68	15.120	15.250	0.130	hou4	后
69	15.250	15.480	0.230	fen1	分
70	15.480	15.620	0.140	chu1	出
71	15.620	15.710	0.090	yi1	一
72	15.710	15.870	0.160	bu4	部
73	15.870	16.030	0.160	fen4	分
74	16.030	16.200	0.170	shi4	士
75	16.200	16.440	0.240	bing1	兵
76	16.440	16.560	0.120	dao4	到
77	16.560	16.790	0.230	wei4	渭
78	16.790	16.990	0.200	he2	河
79	16.990	17.200	0.210	nan2	南
80	17.200	17.350	0.150	qu4	去
81	17.350	17.560	0.210	kai1	开
82	17.560	17.790	0.230	huang1	荒
83	17.790	17.980	0.190	zhong4	种
84	17.980	18.200	0.220	di4	地
85	18.360	18.580	0.220	shou1	收
86	18.580	18.730	0.150	da3	打
87	18.730	19.000	0.270	liang2	粮
88	19.000	19.180	0.180	shi2	食
89	20.300	20.510	0.210	shi4	士
90	20.510	20.770	0.260	bing1	兵
91	20.770	20.930	0.160	gen1	跟
92	20.930	21.150	0.220	dang1	当
93	21.150	21.250	0.100	di4	地
94	21.250	21.350	0.100	de5	的
95	21.350	21.500	0.150	lao3	老
96	21.500	21.670	0.170	bai3	百
97	21.670	21.880	0.210	xing4	姓
98	21.880	22.070	0.190	za2	杂
99	22.070	22.210	0.140	ju1	居
100	22.210	22.370	0.160	zai4	在
101	22.370	22.480	0.110	yi4	一
102	22.480	22.790	0.310	qi3	起
103	23.230	23.350	0.120	an4	按
104	23.350	23.450	0.100	zhao4	照
105	23.450	23.630	0.180	zhu1	诸
106	23.630	23.740	0.110	ge3	葛
107	23.740	23.900	0.160	liang4	亮
108	23.900	23.960	0.060	de5	的
109	23.960	24.160	0.200	ming4	命
110	24.160	24.330	0.170	ling4	令
111	24.440	24.560	0.120	bu4	不
112	24.560	24.750	0.190	qin1	侵
113	24.750	24.880	0.130	rao3	扰
114	24.880	25.070	0.190	bai3	百
115	25.070	25.340	0.270	xing4	姓
116	25.440	25.550	0.110	bu4	不
117	25.550	25.710	0.160	na2	拿
118	25.710	25.880	0.170	ren2	人
119	25.880	25.970	0.090	jia1	家
120	25.970	26.070	0.100	de5	的
121	26.070	26.250	0.180	dong1	东
122	26.250	26.460	0.210	xi1	西
123	26.630	26.800	0.170	gen1	跟
124	26.800	26.960	0.160	nong2	农
125	26.960	27.100	0.140	min2	民
126	27.100	27.330	0.230	xiang1	相
127	27.330	27.470	0.140	chu3	处
128	27.470	27.540	0.070	de2	得
129	27.540	27.720	0.180	hen3	很
130	27.720	27.830	0.110	bu2	不
131	27.830	28.060	0.230	cuo4	错
132	29.190	29.370	0.180	zhu1	诸
133	29.370	29.510	0.140	ge3	葛
134	29.510	29.710	0.200	liang4	亮
135	29.710	29.810	0.100	you4	又
136	29.810	29.940	0.130	he2	和
137	29.940	30.170	0.230	mu4	木
