index	onset	offset	duration	pinyin	hanzi
1	1.040	1.220	0.180	shuo1	说
2	1.220	1.400	0.180	qi3	起
3	1.400	1.580	0.180	liu2	刘
4	1.580	1.780	0.200	bei4	备
5	1.780	1.910	0.130	zhe4	这
6	1.910	2.020	0.110	ge5	个
7	2.020	2.290	0.270	ren2	人
8	2.380	2.600	0.220	hai2	还
9	2.600	2.720	0.120	de2	得
10	2.720	2.940	0.220	cong2	从
11	2.940	3.130	0.190	tou2	头
12	3.130	3.360	0.230	ti2	提
13	3.360	3.850	0.490	qi3	起
14	4.560	4.660	0.100	ta1	他
15	4.660	4.820	0.160	ben3	本
16	4.820	4.950	0.130	lai2	来
17	4.950	5.080	0.130	shi4	是
18	5.080	5.310	0.230	han4	汉
19	5.310	5.470	0.160	chao2	朝
20	5.470	5.710	0.240	huang2	皇
21	5.710	5.850	0.140	jia1	家
22	5.850	5.920	0.070	de5	的
23	5.920	6.110	0.190	hou4	后
24	6.110	6.460	0.350	dai4	代
25	7.110	7.260	0.150	dao4	到
26	7.260	7.350	0.090	le5	了
27	7.350	7.520	0.170	ta1	他
28	7.520	7.680	0.160	zhe4	这
29	7.680	7.780	0.100	bei4	辈
30	7.780	7.880	0.100	er2	儿
31	7.880	8.200	0.320	shang4	上
32	8.550	8.700	0.150	jia1	家
33	8.700	8.830	0.130	li3	里
34	8.830	8.910	0.080	yi3	已
35	8.910	9.070	0.160	jing1	经
36	9.070	9.320	0.250	qiong2	穷
37	9.320	9.450	0.130	xia4	下
38	9.450	9.620	0.170	lai2	来
39	9.620	9.860	0.240	le5	了
40	10.470	10.570	0.100	ta1	他
41	10.570	10.730	0.160	zhi3	只
42	10.730	10.910	0.180	hao3	好
43	10.910	11.050	0.140	zai4	在
44	11.050	11.230	0.180	jia1	家
45	11.230	11.460	0.230	xiang1	乡
46	11.460	11.600	0.140	zhuo1	涿
47	11.600	11.850	0.250	xian4	县
48	11.850	12.010	0.160	kao4	靠
49	12.010	12.230	0.220	bian1	编
50	12.230	12.450	0.220	xi2	席
51	12.450	12.570	0.120	zi5	子
52	12.570	12.770	0.200	mai4	卖
53	12.770	12.960	0.190	cao3	草
54	12.960	13.190	0.230	xie2	鞋
55	13.190	13.400	0.210	mian3	勉
56	13.400	13.610	0.210	qiang3	强
57	13.610	13.750	0.140	guo4	过
58	13.750	13.950	0.200	ri4	日
59	13.950	14.100	0.150	zi5	子
60	15.300	15.470	0.170	bie2	别
61	15.470	15.680	0.210	kan4	看
62	15.680	15.820	0.140	liu2	刘
63	15.820	15.980	0.160	bei4	备
64	15.980	16.160	0.180	di4	地
65	16.160	16.300	0.140	wei4	位
66	16.300	16.740	0.440	di1	低
67	17.270	17.330	0.060	ke3	可
68	17.330	17.360	0.030	you3	有
69	17.360	17.420	0.060	yi1	一
70	17.420	17.600	0.180	tao4	套
71	17.600	17.780	0.180	wei2	为
72	17.780	17.920	0.140	ren2	人
73	17.920	18.090	0.170	chu3	处
74	18.090	18.270	0.180	shi4	事
75	18.270	18.380	0.110	de5	的
76	18.380	18.600	0.220	ban4	办
77	18.600	18.800	0.200	fa3	法
78	18.800	18.900	0.100	ai4	爱
79	19.350	19.540	0.190	jiang3	讲
80	19.540	19.730	0.190	yi4	义
