index	onset	offset	duration	pinyin	hanzi
1	1.030	1.210	0.180	gong1	公
2	1.210	1.290	0.080	yuan2	元
3	1.290	1.860	0.570	195	195
4	1.860	2.390	0.530	nian2	年
5	2.740	2.900	0.160	li3	李
6	2.900	3.310	0.410	jue2	傕
7	3.450	3.670	0.220	guo1	郭
8	3.670	3.940	0.270	si4	汜
9	3.940	4.040	0.100	zhang1	张
10	4.610	4.870	0.260	ji4	济
11	5.130	5.350	0.220	fan2	樊
12	5.350	5.510	0.160	chou2	稠
13	5.510	5.650	0.140	ta1	他
14	5.650	5.770	0.120	men5	们
15	5.770	5.940	0.170	nao4	闹
16	5.940	6.100	0.160	qi3	起
17	6.100	6.240	0.140	le5	了
18	6.240	6.380	0.140	wo1	窝
19	6.380	6.520	0.140	li5	里
20	6.520	6.770	0.250	fan3	反
21	6.770	6.970	0.200	xian1	先
22	6.970	7.070	0.100	shi4	是
23	7.070	7.270	0.200	li3	李
24	7.270	7.460	0.190	jue2	傕
25	7.460	7.610	0.150	yi2	疑
26	7.610	7.840	0.230	xin1	心
27	7.840	8.020	0.180	fan2	樊
28	8.020	8.150	0.130	chou2	稠
29	8.150	8.400	0.250	tong1	通
30	8.400	8.700	0.300	di2	敌
31	8.990	9.120	0.130	ba3	把
32	9.120	9.230	0.110	ta1	他
33	9.230	9.420	0.190	pian4	骗
34	9.420	9.520	0.100	dao4	到
35	9.520	9.720	0.200	ying2	营
36	9.720	9.830	0.110	li3	里
37	9.830	9.950	0.120	lai2	来
38	9.950	10.250	0.300	sha1	杀
39	10.250	10.490	0.240	le5	了
40	11.610	11.710	0.100	zhe4	这
41	11.710	11.820	0.110	me5	么
42	11.820	11.960	0.140	yi1	一
43	11.960	12.270	0.310	lai2	来
44	12.500	12.730	0.230	guo1	郭
45	12.730	12.890	0.160	si4	汜
46	12.890	13.090	0.200	qi3	起
47	13.090	13.200	0.110	le5	了
48	13.200	13.340	0.140	yi2	疑
49	13.340	13.930	0.590	xin1	心
50	14.260	14.390	0.130	pa4	怕
51	14.390	14.550	0.160	li3	李
52	14.550	14.690	0.140	jue2	傕
53	14.690	14.820	0.130	ye3	也
54	14.820	15.040	0.220	suan4	算
55	15.040	15.140	0.100	ji4	计
56	15.140	15.250	0.110	dao4	到
57	15.250	15.410	0.160	zi4	自
58	15.410	15.540	0.130	ji3	己
59	15.540	15.640	0.100	de5	的
60	15.640	15.850	0.210	tou2	头
61	15.850	16.260	0.410	shang4	上
62	17.160	17.230	0.070	zhe4	这
63	17.230	17.360	0.130	yi1	一
64	17.360	17.710	0.350	tian1	天
65	18.050	18.240	0.190	guo1	郭
66	18.240	18.430	0.190	si4	汜
67	18.430	18.610	0.180	cong2	从
68	18.610	18.740	0.130	li3	李
69	18.740	18.880	0.140	jue2	傕
70	18.880	19.020	0.140	jia1	家
71	19.020	19.230	0.210	he1	喝
72	19.230	19.380	0.150	jiu3	酒
73	19.380	19.660	0.280	hui2	回
74	19.660	19.930	0.270	lai2	来
75	20.430	20.510	0.080	yi1	一
76	20.510	20.710	0.200	jin4	进
77	20.710	20.890	0.180	men2	门
78	20.890	20.990	0.100	jiu4	就
79	21.330	21.360	0.030	wa5	哇
80	21.360	21.390	0.030	wa5	哇
81	21.820	21.880	0.060	di4	地
82	21.880	22.140	0.260	tu3	吐
83	22.140	22.220	0.080	le5	了
84	22.220	22.350	0.130	yi1	一
85	22.350	22.680	0.330	di4	地
86	23.510	23.610	0.100	ta1	他
87	23.610	23.810	0.200	xi2	媳
88	23.810	23.920	0.110	fu4	妇
89	23.920	24.000	0.080	er5	儿
90	24.000	24.140	0.140	dai4	带
91	24.140	24.260	0.120	zhe5	着
92	24.260	24.480	0.220	ku1	哭
93	24.480	24.580	0.100	yin1	音
94	24.580	24.720	0.140	er2	儿
95	24.720	24.970	0.250	shuo1	说
96	26.290	26.430	0.140	zhe4	这
97	26.430	26.590	0.160	ke3	可
98	26.590	26.730	0.140	zen3	怎
99	26.730	26.800	0.070	me5	么
100	26.800	27.160	0.360	hao3	好
101	27.160	27.190	0.030	wa5	哇
102	27.900	28.050	0.150	ba1	八
103	28.050	28.240	0.190	cheng2	成
104	28.240	28.360	0.120	shi4	是
105	28.360	28.540	0.180	zhong1	中
106	28.540	28.630	0.090	le5	了
107	28.630	28.940	0.310	du2	毒
108	28.940	29.180	0.240	le5	了
109	30.430	30.630	0.200	shuo1	说
110	30.630	30.760	0.130	zhe5	着
111	30.760	30.930	0.170	na2	拿
112	30.930	31.080	0.150	lai2	来
113	31.080	31.260	0.180	ban4	半
114	31.260	31.410	0.150	wan3	碗
115	31.410	31.640	0.230	fen4	粪
116	31.640	31.790	0.150	zhi1	汁
117	31.790	31.900	0.110	ying4	硬
118	32.420	32.490	0.070	gei3	给
119	32.490	32.600	0.110	ta1	他
120	32.600	32.810	0.210	guan4	灌
121	32.810	32.880	0.070	le5	了
122	32.880	33.040	0.160	xia4	下
123	33.040	33.240	0.200	qu4	去
124	34.310	34.440	0.130	guo1	郭
125	34.440	34.600	0.160	si4	汜
126	34.600	34.810	0.210	yi1	一
127	34.810	34.960	0.150	e3	恶
128	34.960	35.280	0.320	xin1	心
129	35.650	35.680	0.030	you4	又
130	35.680	35.880	0.200	tu3	吐
131	35.880	35.960	0.080	le5	了
132	35.960	36.170	0.210	hao3	好
133	36.170	36.290	0.120	yi1	一
134	36.290	36.540	0.250	zhen4	阵
135	36.820	36.920	0.100	cai2	才
136	36.920	37.140	0.220	shu1	舒
137	37.140	37.280	0.140	fu2	服
138	37.280	37.380	0.100	yi4	一
139	37.380	37.570	0.190	dian3	点
140	37.570	37.670	0.100	er2	儿
141	38.530	38.640	0.110	guo1	郭
142	38.640	38.810	0.170	si4	汜
143	38.810	38.920	0.110	ke3	可
144	38.920	39.150	0.230	zhen1	真
145	39.150	39.370	0.220	huo3	火
146	39.370	39.450	0.080	er2	儿
147	39.450	39.690	0.240	le5	了
148	40.210	40.290	0.080	ta1	他
149	40.290	40.490	0.200	da4	大
150	40.490	40.680	0.190	ma4	骂
151	40.680	40.830	0.150	li3	李
152	40.830	41.030	0.200	jue2	傕
153	41.030	41.310	0.280	shuo1	说
154	42.570	42.630	0.060	wo3	我
155	42.630	42.780	0.150	he2	和
156	42.780	42.920	0.140	ta1	他
157	42.920	43.050	0.130	yi1	一
158	43.050	43.260	0.210	tong2	同
159	43.260	43.460	0.200	qi3	起
160	43.460	43.680	0.220	bing1	兵
161	44.130	44.270	0.140	shen2	什
162	44.270	44.360	0.090	me5	么
163	44.360	44.470	0.110	shi4	事
164	44.470	44.540	0.070	er2	儿
165	44.540	44.630	0.090	dou1	都
166	44.630	44.790	0.160	rang4	让
167	44.790	44.880	0.090	ta1	他
168	44.880	45.020	0.140	yi1	一
169	45.020	45.180	0.160	bu4	步
170	45.930	46.030	0.100	mei2	没
171	46.030	46.220	0.190	xiang3	想
172	46.220	46.330	0.110	dao4	到
173	46.330	46.540	0.210	hai4	害
174	46.540	46.680	0.140	lai2	来
175	46.680	46.870	0.190	hai4	害
176	46.870	47.140	0.270	qu4	去
177	47.390	47.600	0.210	hai4	害
178	47.600	47.740	0.140	dao4	到
179	47.740	47.820	0.080	le5	了
180	47.820	47.950	0.130	wo3	我
181	47.950	48.060	0.110	de5	的
182	48.060	48.280	0.220	tou2	头
183	48.280	48.830	0.550	shang4	上
184	49.260	49.320	0.060	wo3	我
185	49.320	49.390	0.070	yao4	要
186	49.390	49.520	0.130	bu4	不
187	49.520	49.700	0.180	xian1	先
188	49.700	49.870	0.170	dong4	动
189	49.870	50.020	0.150	shou3	手
190	50.020	50.140	0.120	hai2	还
191	50.520	50.650	0.130	huo2	活
192	50.650	50.760	0.110	de2	得
193	50.760	50.950	0.190	le5	了
194	50.950	51.100	0.150	ma5	吗
195	52.510	52.620	0.110	ta1	他
196	52.620	52.730	0.110	ma3	马
197	52.730	53.020	0.290	shang4	上
198	53.020	53.150	0.130	dai4	带
199	53.150	53.280	0.130	zhe5	着
200	53.280	53.440	0.160	zi4	自
201	53.440	53.550	0.110	ji3	己
202	53.550	53.650	0.100	de5	的
203	53.650	53.840	0.190	ren2	人
204	53.840	54.010	0.170	ma3	马
205	54.010	54.180	0.170	chao2	朝
206	54.180	54.340	0.160	li3	李
207	54.340	54.500	0.160	jue2	傕
208	54.500	54.660	0.160	jia1	家
209	54.660	54.780	0.120	li3	里
210	54.780	54.960	0.180	da3	打
211	54.960	55.090	0.130	guo4	过
212	55.090	55.490	0.400	qu4	去
213	56.400	56.540	0.140	li3	李
214	56.540	56.700	0.160	jue2	傕
215	56.700	56.830	0.130	yi2	一
216	56.830	57.060	0.230	mian4	面
217	57.060	57.240	0.180	di3	抵
218	57.240	57.550	0.310	dang3	挡
219	57.860	57.970	0.110	yi2	一
220	57.970	58.160	0.190	mian4	面
221	58.160	58.360	0.200	pai4	派
222	58.360	58.510	0.150	ren2	人
223	58.510	58.650	0.140	ying4	硬
224	58.650	58.750	0.100	ba3	把
225	58.750	58.980	0.230	han4	汉
226	58.980	59.160	0.180	xian4	献
227	59.160	59.310	0.150	di4	帝
228	59.310	59.510	0.200	cong2	从
229	59.510	59.680	0.170	gong1	宫
230	59.680	59.800	0.120	li3	里
231	59.800	60.000	0.200	dai4	带
232	60.000	60.150	0.150	chu1	出
233	60.150	60.400	0.250	lai2	来
234	60.970	61.130	0.160	lian2	连
235	61.130	61.310	0.180	tong2	同
236	61.310	61.510	0.200	gui4	贵
237	61.510	61.820	0.310	fei1	妃
238	61.930	62.180	0.250	gong1	宫
239	62.180	62.480	0.300	nv3	女
240	62.520	62.760	0.240	da4	大
241	62.760	62.920	0.160	chen2	臣
242	62.920	63.050	0.130	men5	们
243	63.050	63.200	0.150	dou1	都
244	63.200	63.380	0.180	song4	送
245	63.380	63.480	0.100	dao4	到
246	63.480	63.630	0.150	zi4	自
247	63.630	63.800	0.170	ji3	己
248	63.800	64.020	0.220	ying2	营
249	64.020	64.320	0.300	li3	里
250	64.630	64.810	0.180	hai2	还
251	64.810	65.040	0.230	qiang3	抢
252	65.040	65.150	0.110	zou3	走
