index	onset	offset	duration	pinyin	hanzi
1	0.980	1.180	0.200	li3	李
2	1.180	1.410	0.230	sheng4	胜
3	1.410	1.520	0.110	shi4	是
4	1.520	1.770	0.250	jing1	荆
5	1.770	1.910	0.140	zhou1	州
6	1.910	2.120	0.210	ren2	人
7	2.470	2.620	0.150	suo3	所
8	2.620	2.700	0.080	yi3	以
9	2.700	2.840	0.140	ba3	把
10	2.840	3.080	0.240	jing1	荆
11	3.080	3.220	0.140	zhou1	州
12	3.220	3.390	0.170	shuo1	说
13	3.390	3.600	0.210	cheng2	成
14	3.600	3.830	0.230	ben3	本
15	3.830	3.990	0.160	zhou1	州
16	3.990	4.170	0.180	si1	司
17	4.170	4.360	0.190	ma3	马
18	4.360	4.490	0.130	yi4	懿
19	4.490	4.730	0.240	zhua1	抓
20	4.730	4.900	0.170	qi3	起
21	4.900	4.940	0.040	yi1	一
22	4.940	5.130	0.190	jian4	件
23	5.130	5.280	0.150	yi1	衣
24	5.280	5.530	0.250	shang5	裳
25	5.780	5.950	0.170	xiang3	想
26	5.950	6.030	0.080	yao4	要
27	6.030	6.250	0.220	pi1	披
28	6.250	6.420	0.170	shang4	上
29	6.420	6.620	0.200	zuo4	坐
30	6.620	6.750	0.130	qi3	起
31	6.750	6.920	0.170	lai2	来
32	7.180	7.350	0.170	ke3	可
33	7.350	7.640	0.290	shou3	手
34	7.640	7.860	0.220	duo1	哆
35	7.860	7.980	0.120	li3	里
36	7.980	8.180	0.200	duo1	哆
37	8.180	8.310	0.130	suo5	嗦
38	8.310	8.510	0.200	de5	的
39	8.540	8.760	0.220	zen3	怎
40	8.760	8.850	0.090	me5	么
41	8.850	8.950	0.100	ye3	也
42	8.950	9.130	0.180	na2	拿
43	9.130	9.290	0.160	bu4	不
44	9.290	9.460	0.170	wen3	稳
45	9.980	10.180	0.200	yi1	一
46	10.180	10.440	0.260	song1	松
47	10.440	10.610	0.170	shou3	手
48	10.610	10.790	0.180	yi1	衣
49	10.790	10.910	0.120	fu2	服
50	10.910	11.100	0.190	diao4	掉
51	11.100	11.200	0.100	zai4	在
52	11.200	11.390	0.190	di4	地
53	11.390	11.550	0.160	xia4	下
54	12.150	12.290	0.140	li3	李
55	12.290	12.480	0.190	sheng4	胜
56	12.480	12.650	0.170	lian2	连
57	12.650	12.830	0.180	mang2	忙
58	12.830	12.980	0.150	fu2	扶
59	12.980	13.080	0.100	ta1	他
60	13.080	13.310	0.230	tang3	躺
61	13.310	13.580	0.270	hao3	好
62	14.620	14.840	0.220	si1	司
63	14.840	15.050	0.210	ma3	马
64	15.050	15.170	0.120	yi4	懿
65	15.170	15.340	0.170	zheng4	正
66	15.340	15.450	0.110	yao4	要
67	15.450	15.640	0.190	shuo1	说
68	15.640	15.990	0.350	hua4	话
69	16.090	16.250	0.160	tu1	突
70	16.250	16.410	0.160	ran2	然
71	16.410	16.600	0.190	lian2	连
72	16.600	16.780	0.180	sheng1	声
73	16.780	17.070	0.290	ke2	咳
74	17.070	17.230	0.160	sou4	嗽
75	17.230	17.350	0.120	qi3	起
76	17.350	17.500	0.150	lai2	来
77	17.610	17.900	0.290	hu1	呼
78	17.900	18.080	0.180	chi1	哧
79	18.080	18.260	0.180	hu1	呼
80	18.260	18.400	0.140	chi1	哧
81	18.400	18.560	0.160	zhi2	直
82	18.560	18.820	0.260	chuan3	喘
83	18.820	19.110	0.290	qi4	气
84	19.770	19.950	0.180	guo4	过
85	19.950	20.020	0.070	le5	了
86	20.020	20.260	0.240	hao3	好
87	20.260	20.340	0.080	yi1	一
88	20.340	20.480	0.140	hui4	会
89	20.480	20.560	0.080	er5	儿
90	20.670	20.830	0.160	ta1	他
91	20.830	21.000	0.170	cai2	才
92	21.000	21.180	0.180	you3	有
93	21.180	21.410	0.230	qi4	气
94	21.410	21.590	0.180	wu2	无
95	21.590	21.740	0.150	li4	力
96	21.740	21.820	0.080	di4	地
97	21.820	22.060	0.240	shuo1	说
98	23.230	23.370	0.140	wei3	委
99	23.370	23.530	0.160	qu1	屈
100	23.530	23.660	0.130	ni3	你
101	23.660	23.810	0.150	la5	啦
102	24.260	24.440	0.180	bing1	并
103	24.440	24.560	0.120	zhou1	州
104	24.560	24.780	0.220	kao4	靠
105	24.780	24.930	0.150	jin4	近
106	24.930	25.120	0.190	hu2	胡
107	25.120	25.410	0.290	ren2	人
108	25.650	25.730	0.080	ni3	你
109	25.730	25.800	0.070	yao4	要
110	25.800	25.970	0.170	duo1	多
111	25.970	26.110	0.140	jia1	加
112	26.110	26.310	0.200	xiao3	小
113	26.310	26.640	0.330	xin1	心
114	26.770	26.890	0.120	hao3	好
115	26.890	27.010	0.120	hao3	好
116	27.010	27.240	0.230	fang2	防
117	27.240	27.410	0.170	bei4	备
118	27.410	27.490	0.080	ya5	呀
119	27.490	27.540	0.050	ai1	唉
120	29.130	29.300	0.170	qiao2	瞧
121	29.300	29.440	0.140	wo3	我
122	29.440	29.610	0.170	bing4	病
123	29.610	29.760	0.150	cheng2	成
124	29.760	29.900	0.140	zhe4	这
125	29.900	30.110	0.210	yang4	样
126	30.110	30.180	0.070	zi5	子
127	30.440	30.610	0.170	kong3	恐
128	30.610	30.730	0.120	pa4	怕
129	30.730	30.860	0.130	zai4	再
130	30.860	31.050	0.190	jian4	见
131	31.050	31.120	0.070	bu2	不
132	31.120	31.260	0.140	dao4	到
133	31.260	31.380	0.120	ni3	你
134	31.380	31.560	0.180	le5	了
135	32.790	32.990	0.200	li3	李
136	32.990	33.200	0.210	sheng4	胜
137	33.200	33.350	0.150	da4	大
138	33.350	33.560	0.210	sheng1	声
139	33.560	33.770	0.210	shuo1	说
140	34.930	35.040	0.110	bu2	不
141	35.040	35.170	0.130	shi4	是
142	35.170	35.410	0.240	bing1	并
143	35.410	35.660	0.250	zhou1	州
144	36.040	36.150	0.110	wo3	我
145	36.150	36.300	0.150	shuo1	说
146	36.300	36.430	0.130	shi4	是
147	36.430	36.670	0.240	ben3	本
148	36.670	36.910	0.240	zhou1	州
149	38.140	38.360	0.220	si1	司
150	38.360	38.560	0.200	ma3	马
151	38.560	38.660	0.100	yi4	懿
152	38.660	38.880	0.220	dian3	点
153	38.880	38.950	0.070	le5	了
154	38.950	39.000	0.050	yi1	一
155	39.000	39.150	0.150	xia4	下
156	39.150	39.330	0.180	tou5	头
157	39.470	39.650	0.180	shuo1	说
158	41.000	41.100	0.100	o1	噢
159	41.730	41.840	0.110	ni3	你
160	41.840	42.050	0.210	cai2	才
161	42.050	42.170	0.120	dao4	到
162	42.170	42.440	0.270	bing1	并
163	42.440	42.680	0.240	zhou1	州
164	43.830	44.080	0.250	li3	李
165	44.080	44.270	0.190	sheng4	胜
166	44.270	44.340	0.070	de5	的
167	44.340	44.570	0.230	sang3	嗓
168	44.570	44.680	0.110	men2	门
169	44.680	44.760	0.080	er5	儿
170	44.760	45.000	0.240	geng4	更
171	45.000	45.220	0.220	da4	大
172	45.220	45.340	0.120	le5	了
173	46.460	46.540	0.080	wo3	我
174	46.540	46.670	0.130	shi4	是
175	46.670	46.800	0.130	shuo1	说
176	46.800	47.050	0.250	ben3	本
177	47.050	47.310	0.260	zhou1	州
178	47.610	47.720	0.110	jiu4	就
179	47.720	47.860	0.140	shi4	是
180	47.860	48.120	0.260	jing1	荆
181	48.120	48.330	0.210	zhou1	州
182	48.660	48.740	0.080	bu2	不
183	48.740	48.870	0.130	shi4	是
184	48.870	49.120	0.250	bing1	并
185	49.120	49.320	0.200	zhou1	州
186	50.560	50.770	0.210	si1	司
187	50.770	50.970	0.200	ma3	马
188	50.970	51.080	0.110	yi4	懿
189	51.080	51.290	0.210	zhe4	这
190	51.290	51.430	0.140	hui2	回
191	51.430	51.570	0.140	cai2	才
192	51.570	51.740	0.170	ting1	听
193	51.740	51.930	0.190	ming2	明
194	51.930	52.090	0.160	bai2	白
195	52.330	52.530	0.200	mian3	勉
196	52.530	52.740	0.210	qiang3	强
197	52.740	52.880	0.140	le4	乐
198	52.880	52.970	0.090	zhe5	着
199	52.970	53.210	0.240	shuo1	说
200	54.350	54.480	0.130	wo3	我
201	54.480	54.710	0.230	er3	耳
202	54.710	54.820	0.110	duo3	朵
203	54.820	54.920	0.100	ye3	也
204	54.920	55.100	0.180	ting1	听
205	55.100	55.170	0.070	bu4	不
206	55.170	55.380	0.210	qing1	清
207	55.380	55.530	0.150	chu3	楚
208	55.530	55.720	0.190	le5	了
209	56.350	56.450	0.100	ni3	你
210	56.450	56.560	0.110	zhe4	这
211	56.560	56.730	0.170	hui2	回
212	56.730	56.850	0.120	dao4	到
213	56.850	56.940	0.090	le5	了
214	56.940	57.130	0.190	ben3	本
215	57.130	57.390	0.260	zhou1	州
216	57.690	57.760	0.070	yi2	一
217	57.760	57.910	0.150	ding4	定
218	57.910	58.050	0.140	neng2	能
219	58.050	58.170	0.120	li4	立
220	58.170	58.340	0.170	da4	大
221	58.340	58.580	0.240	gong1	功
222	59.090	59.170	0.080	wo3	我
223	59.170	59.310	0.140	shi4	是
224	59.310	59.510	0.200	huo2	活
225	59.510	59.610	0.100	bu4	不
226	59.610	59.850	0.240	cheng2	成
227	59.850	60.000	0.150	le5	了
228	60.970	61.090	0.120	ai1	唉
