index	onset	offset	duration	pinyin	hanzi
95	21.170	21.400	0.230	ji4	计
96	21.730	21.880	0.150	zhi3	只
97	21.880	22.010	0.130	yao4	要
98	22.010	22.160	0.150	shi4	是
99	22.160	22.260	0.100	you3	有
100	22.260	22.470	0.210	she4	设
101	22.470	22.570	0.100	le5	了
102	22.570	22.810	0.240	quan1	圈
103	22.810	23.050	0.240	tao4	套
104	23.050	23.190	0.140	de5	的
105	23.280	23.440	0.160	ta1	他
106	23.440	23.570	0.130	jiu4	就
107	23.570	23.800	0.230	qing3	请
108	23.800	24.110	0.310	xian4	献
109	24.110	24.240	0.130	ji4	计
110	24.240	24.330	0.090	de5	的
111	24.330	24.460	0.130	ren2	人
112	24.460	24.680	0.220	he1	喝
113	24.680	24.910	0.230	jiu3	酒
114	25.450	25.560	0.110	yi4	一
115	25.560	25.690	0.130	zhi2	直
116	25.690	25.790	0.100	dao4	到
117	25.790	25.910	0.120	ba3	把
118	25.910	26.010	0.100	ta1	他
119	26.010	26.240	0.230	guan4	灌
120	26.240	26.440	0.200	zui4	醉
121	26.440	26.650	0.210	le5	了
122	26.760	26.970	0.210	kai1	开
123	26.970	27.070	0.100	bu4	不
124	27.070	27.260	0.190	liao3	了
125	27.260	27.510	0.250	kou3	口
126	27.510	27.650	0.140	cai2	才
127	27.650	27.860	0.210	suan4	算
128	27.860	28.080	0.220	wan2	完
129	29.230	29.330	0.100	you3	有
130	29.330	29.530	0.200	ren2	人
131	29.530	29.700	0.170	ge1	割
132	29.700	29.780	0.080	le5	了
133	29.780	29.960	0.180	wu2	吴
134	29.960	30.160	0.200	guo2	国
135	30.160	30.360	0.200	di4	地
136	30.360	30.480	0.120	jie4	界
137	30.480	30.590	0.110	de5	的
138	30.590	30.840	0.250	zhuang1	庄
139	30.840	31.010	0.170	jia4	稼
140	31.520	31.710	0.190	yang2	羊
141	31.710	31.880	0.170	hu4	祜
142	31.880	32.060	0.180	yong4	用
143	32.060	32.250	0.190	juan4	绢
144	32.250	32.450	0.200	zhe2	折
145	32.450	32.680	0.230	jia4	价
146	32.840	33.030	0.190	pei2	赔
147	33.030	33.150	0.120	gei3	给
148	33.150	33.310	0.160	ren2	人
149	33.310	33.470	0.160	jia1	家
150	34.170	34.360	0.190	da3	打
151	34.360	34.510	0.150	lie4	猎
152	34.510	34.600	0.090	de5	的
153	34.600	34.740	0.140	shi2	时
154	34.740	34.940	0.200	hou4	候
155	35.070	35.230	0.160	ta1	他
156	35.230	35.440	0.210	gui1	规
157	35.440	35.630	0.190	ding4	定
158	35.630	35.790	0.160	bu4	不
159	35.790	35.960	0.170	zhun3	准
160	35.960	36.090	0.130	guo4	过
161	36.090	36.300	0.210	bian1	边
162	36.300	36.520	0.220	jie4	界
163	37.160	37.250	0.090	ru2	如
164	37.250	37.360	0.110	guo3	果
165	37.360	37.550	0.190	peng4	碰
166	37.550	37.680	0.130	qiao3	巧
167	37.680	37.890	0.210	liang3	两
168	37.890	37.990	0.100	bian1	边
169	37.990	38.050	0.060	er2	儿
170	38.050	38.120	0.070	de5	的
171	38.120	38.340	0.220	jiang4	将
172	38.340	38.480	0.140	shi4	士
173	38.480	38.650	0.170	dou1	都
174	38.650	38.800	0.150	zai4	在
175	38.800	38.890	0.090	yi1	一
176	38.890	39.050	0.160	chu4	处
177	39.050	39.220	0.170	da3	打
178	39.220	39.450	0.230	lie4	猎
179	39.700	39.820	0.120	ta1	他
180	39.820	39.920	0.100	men5	们
181	39.920	40.040	0.120	dou1	都
182	40.040	40.250	0.210	zi4	自
183	40.250	40.320	0.070	ge3	个
184	40.320	40.400	0.080	er2	儿
185	40.400	40.530	0.130	da3	打
186	40.530	40.700	0.170	zi4	自
187	40.700	40.790	0.090	ge3	个
188	40.790	40.900	0.110	er2	儿
189	40.900	41.030	0.130	de5	的
190	41.210	41.340	0.130	bu4	不
191	41.340	41.460	0.120	qu4	去
192	41.460	41.660	0.200	zhao1	招
193	41.660	41.790	0.130	re3	惹
194	41.790	41.940	0.150	dui4	对
195	41.940	42.210	0.270	fang1	方
196	43.360	43.460	0.100	wu2	吴
197	43.460	43.640	0.180	guo2	国
198	43.640	43.810	0.170	ren2	人
199	43.810	44.000	0.190	da3	打
200	44.000	44.160	0.160	zhong4	中
201	44.160	44.220	0.060	de5	的
202	44.220	44.590	0.370	niao3	鸟
203	44.590	44.810	0.220	a5	啊
204	44.840	45.190	0.350	shou4	兽
205	45.190	45.280	0.090	la5	啦
206	45.280	45.440	0.160	shen2	什
207	45.440	45.520	0.080	me5	么
208	45.520	45.660	0.140	de5	的
209	46.180	46.270	0.090	ru2	如
210	46.270	46.400	0.130	guo3	果
211	46.400	46.610	0.210	pao3	跑
212	46.610	46.700	0.090	dao4	到
213	46.700	46.990	0.290	jin4	晋
214	46.990	47.110	0.120	guo2	国
215	47.110	47.250	0.140	zhe4	这
216	47.250	47.400	0.150	bian1	边
217	47.400	47.550	0.150	rang4	让
218	47.550	47.740	0.190	jin4	晋
219	47.740	47.910	0.170	bing1	兵
220	47.910	48.100	0.190	zhuo1	捉
221	48.100	48.250	0.150	zhu4	住
222	48.250	48.370	0.120	le5	了
223	48.770	48.980	0.210	yang2	羊
224	48.980	49.180	0.200	hu4	祜
225	49.180	49.330	0.150	yi2	一
226	49.330	49.520	0.190	ding4	定
227	49.520	49.600	0.080	yao4	要
228	49.600	49.750	0.150	rang4	让
229	49.750	49.840	0.090	ta1	他
230	49.840	49.940	0.100	men5	们
231	49.940	50.210	0.270	song4	送
232	50.210	50.390	0.180	huan2	还
233	50.390	50.500	0.110	gei3	给
234	50.500	50.670	0.170	wu2	吴
235	50.670	50.870	0.200	bing1	兵
236	51.810	52.020	0.210	yang2	羊
237	52.020	52.220	0.200	hu4	祜
238	52.220	52.440	0.220	gen1	跟
239	52.440	52.570	0.130	wu2	吴
240	52.570	52.720	0.150	guo2	国
241	52.720	52.810	0.090	de5	的
242	52.810	52.970	0.160	da4	大
243	52.970	53.190	0.220	jiang4	将
244	53.190	53.330	0.140	lu4	陆
245	53.330	53.620	0.290	kang4	抗
246	53.620	53.830	0.210	mian4	面
247	53.830	53.940	0.110	dui4	对
248	53.940	54.120	0.180	mian4	面
249	54.120	54.200	0.080	di4	地
250	54.200	54.440	0.240	zha1	扎
251	54.440	54.730	0.290	ying2	营
252	54.910	55.170	0.260	xiang1	相
253	55.170	55.310	0.140	ge2	隔
254	55.310	55.430	0.120	bu4	不
255	55.430	55.620	0.190	tai4	太
256	55.620	55.850	0.230	yuan3	远
257	56.140	56.360	0.220	shi2	时
258	56.360	56.580	0.220	chang2	常
259	56.580	56.650	0.070	you3	有
260	56.650	56.900	0.250	shi3	使
261	56.900	57.030	0.130	zhe3	者
262	57.030	57.220	0.190	lai2	来
263	57.220	57.430	0.210	wang3	往
264	58.560	58.690	0.130	you3	有
265	58.690	58.760	0.070	yi1	一
266	58.760	59.070	0.310	tian1	天
267	59.460	59.700	0.240	lu4	陆
268	59.700	59.910	0.210	kang4	抗
269	59.910	60.050	0.140	gei3	给
270	60.050	60.270	0.220	yang2	羊
271	60.270	60.440	0.170	hu4	祜
272	60.440	60.670	0.230	song4	送
273	60.670	60.740	0.070	le5	了
274	60.740	60.810	0.070	yi1	一
275	60.810	60.960	0.150	xie1	些
276	60.960	61.270	0.310	shang4	上
277	61.270	61.380	0.110	deng3	等
278	61.380	61.620	0.240	hao3	好
279	61.620	61.870	0.250	jiu3	酒
280	62.500	62.690	0.190	yang2	羊
281	62.690	62.870	0.180	hu4	祜
282	62.870	62.960	0.090	yi4	一
283	62.960	63.080	0.120	dian3	点
284	63.080	63.160	0.080	er2	儿
285	63.160	63.320	0.160	bu4	不
286	63.320	63.510	0.190	you2	犹
287	63.510	63.630	0.120	yu4	豫
288	63.630	63.730	0.100	di4	地
289	63.730	63.820	0.090	jiu4	就
290	63.820	64.110	0.290	he1	喝
291	64.110	64.230	0.120	le5	了
292	64.970	65.140	0.170	guo4	过
293	65.140	65.240	0.100	le5	了
294	65.240	65.360	0.120	ji3	几
295	65.360	65.650	0.290	tian1	天
296	65.830	65.960	0.130	lu4	陆
297	65.960	66.160	0.200	kang4	抗
298	66.160	66.430	0.270	bing4	病
299	66.430	66.530	0.100	le5	了
300	66.970	67.070	0.100	ta1	他
301	67.070	67.260	0.190	ting1	听
302	67.260	67.390	0.130	shuo1	说
303	67.390	67.630	0.240	yang2	羊
304	67.630	67.800	0.170	hu4	祜
305	67.800	67.910	0.110	you3	有
306	67.910	68.090	0.180	zhi4	治
307	68.090	68.230	0.140	zhe4	这
308	68.230	68.380	0.150	zhong3	种
309	68.380	68.560	0.180	bing4	病
310	68.560	68.630	0.070	de5	的
311	68.630	68.870	0.240	yao4	药
312	69.060	69.180	0.120	jiu4	就
313	69.180	69.410	0.230	pai4	派
314	69.410	69.560	0.150	ren2	人
315	69.560	69.730	0.170	xiang4	向
316	69.730	69.920	0.190	yang2	羊
317	69.920	70.070	0.150	hu4	祜
318	70.070	70.250	0.180	qu4	去
319	70.250	70.420	0.170	yao4	要
320	71.110	71.280	0.170	yang2	羊
321	71.280	71.430	0.150	hu4	祜
322	71.430	71.630	0.200	ma3	马
323	71.630	71.810	0.180	shang4	上
324	71.810	71.960	0.150	pai4	派
325	71.960	72.080	0.120	ren2	人
326	72.080	72.310	0.230	song4	送
327	72.310	72.420	0.110	guo4	过
328	72.420	72.620	0.200	qu4	去
329	72.770	72.940	0.170	hai2	还
330	72.940	73.150	0.210	fu4	附
331	73.150	73.330	0.180	shang4	上
332	73.330	73.380	0.050	yi2	一
333	73.380	73.470	0.090	ge4	个
334	73.470	73.660	0.190	bian4	便
335	73.660	73.900	0.240	tiao2	条
336	73.900	74.120	0.220	shuo1	说
337	75.240	75.400	0.160	zhe4	这
338	75.400	75.540	0.140	shi4	是
339	75.540	75.720	0.180	zui4	最
340	75.720	75.920	0.200	jin4	近
341	75.920	76.140	0.220	pei4	配
342	76.140	76.270	0.130	zhi4	制
343	76.270	76.440	0.170	cheng2	成
344	76.440	76.500	0.060	de5	的
345	76.500	76.750	0.250	shang4	上
346	76.750	76.930	0.180	deng3	等
347	76.930	77.160	0.230	yao4	药
348	77.500	77.690	0.190	qing3	请
349	77.690	77.840	0.150	nin2	您
350	77.840	78.000	0.160	yong4	用
351	78.000	78.080	0.080	ba5	吧
352	79.420	79.630	0.210	lu4	陆
353	79.630	79.870	0.240	kang4	抗
354	79.870	80.030	0.160	jie1	接
355	80.030	80.170	0.140	guo4	过
356	80.170	80.320	0.150	yao4	药
357	80.320	80.540	0.220	gang1	刚
358	80.540	80.730	0.190	xiang3	想
359	80.730	81.040	0.310	chi1	吃
360	81.290	81.520	0.230	zuo3	左
361	81.520	81.640	0.120	you4	右
362	81.640	81.800	0.160	ren2	人
363	81.800	82.020	0.220	mang2	忙
364	82.020	82.190	0.170	lan2	拦
365	82.190	82.270	0.080	zhu4	住
366	82.270	82.380	0.110	ta1	他
367	82.380	82.600	0.220	shuo1	说
368	83.690	83.950	0.260	chi1	吃
369	83.950	84.080	0.130	bu4	不
370	84.080	84.290	0.210	de2	得
371	84.760	84.940	0.180	wan4	万
372	84.940	85.080	0.140	yi1	一
373	85.080	85.230	0.150	yao4	要
374	85.230	85.530	0.300	shi4	是
375	86.800	86.970	0.170	lu4	陆
376	86.970	87.180	0.210	kang4	抗
377	87.180	87.460	0.280	xiao4	笑
378	87.460	87.620	0.160	le5	了
379	87.790	87.940	0.150	jiao4	叫
380	87.940	88.060	0.120	ta1	他
381	88.060	88.170	0.110	men5	们
382	88.170	88.350	0.180	fang4	放
383	88.350	88.630	0.280	xin1	心
384	88.770	89.000	0.230	shuo1	说
385	90.180	90.340	0.160	yang2	羊
386	90.340	90.490	0.150	hu4	祜
387	90.490	90.670	0.180	nan2	难
388	90.670	90.760	0.090	dao4	道
389	90.760	90.890	0.130	shi4	是
390	90.890	90.980	0.090	na4	那
391	90.980	91.090	0.110	zhong3	种
392	91.090	91.310	0.220	hai4	害
393	91.310	91.450	0.140	ren2	人
394	91.450	91.520	0.070	de5	的
395	91.520	91.680	0.160	ren2	人
396	91.680	91.880	0.200	ma5	吗
397	93.160	93.260	0.100	ta1	他
398	93.260	93.480	0.220	chi1	吃
399	93.480	93.600	0.120	le5	了
400	93.600	93.860	0.260	yao4	药
401	94.170	94.370	0.200	bing4	病
402	94.370	94.540	0.170	guo3	果
403	94.540	94.700	0.160	ran2	然
404	94.700	94.970	0.270	hao3	好
405	94.970	95.090	0.120	le5	了
406	95.710	95.830	0.120	zhe4	这
407	95.830	96.010	0.180	yang4	样
408	96.010	96.080	0.070	de5	的
409	96.080	96.280	0.200	shi4	事
410	96.280	96.410	0.130	yi1	一
411	96.410	96.700	0.290	ci4	次
412	96.870	97.140	0.270	liang3	两
413	97.140	97.430	0.290	ci4	次
414	97.880	98.030	0.150	ri4	日
415	98.030	98.110	0.080	zi5	子
416	98.110	98.240	0.130	yi1	一
417	98.240	98.570	0.330	zhang3	长
418	99.080	99.230	0.150	wu2	吴
419	99.230	99.410	0.180	jun1	军
420	99.410	99.630	0.220	jiang4	将
421	99.630	99.760	0.130	shi4	士
422	99.760	99.930	0.170	dou1	都
423	99.930	100.070	0.140	shuo1	说
424	100.070	100.340	0.270	jin4	晋
425	100.340	100.470	0.130	guo2	国
426	100.470	100.640	0.170	ren2	人
427	100.640	100.870	0.230	zhen1	真
428	100.870	101.000	0.130	gou4	够
429	101.000	101.280	0.280	peng2	朋
430	101.280	101.420	0.140	you3	友
431	101.770	101.940	0.170	lian2	连
432	101.940	102.140	0.200	lu4	陆
433	102.140	102.410	0.270	kang4	抗
434	102.410	102.520	0.110	dou1	都
435	102.520	102.620	0.100	dui4	对
436	102.620	102.780	0.160	da4	大
437	102.780	102.900	0.120	huo3	伙
438	102.900	102.960	0.060	er2	儿
439	102.960	103.060	0.100	zhe4	这
440	103.060	103.170	0.110	me5	么
441	103.170	103.430	0.260	shuo1	说
442	104.590	104.720	0.130	ren2	人
443	104.720	104.790	0.070	jia1	家
444	104.790	104.870	0.080	na4	那
445	104.960	105.130	0.170	bian1	边
446	105.130	105.280	0.150	zhu4	注
447	105.280	105.430	0.150	zhong4	重
448	105.430	105.650	0.220	dao4	道
449	105.650	105.870	0.220	yi4	义
450	105.940	106.130	0.190	zheng1	争
451	106.130	106.290	0.160	qu3	取
452	106.290	106.490	0.200	min2	民
453	106.490	106.790	0.300	xin1	心
454	107.200	107.380	0.180	zan2	咱
455	107.380	107.480	0.100	men5	们
456	107.480	107.540	0.060	zhe4	这
457	107.540	107.620	0.080	er2	儿
458	107.620	107.770	0.150	zheng4	正
459	107.770	108.000	0.230	xiang1	相
460	108.000	108.210	0.210	fan3	反
461	108.430	108.660	0.230	bao4	暴
462	108.660	108.820	0.160	nue4	虐
463	108.820	109.040	0.220	cheng2	成
464	109.040	109.300	0.260	xing4	性
465	109.390	109.580	0.190	da4	大
466	109.580	109.750	0.170	shi1	失
467	109.750	109.940	0.190	min2	民
468	109.940	110.280	0.340	xin1	心
469	110.880	111.020	0.140	zhe4	这
470	111.020	111.120	0.100	me5	么
471	111.120	111.310	0.190	xia4	下
472	111.310	111.540	0.230	qu4	去
473	111.750	111.880	0.130	bu4	不
474	111.880	112.050	0.170	yong4	用
475	112.050	112.230	0.180	jiao1	交
476	112.230	112.420	0.190	zhan4	战
477	112.420	112.510	0.090	ye3	也
478	112.510	112.650	0.140	ke3	可
479	112.650	112.710	0.060	yi3	以
480	112.710	112.890	0.180	fen1	分
481	112.890	113.000	0.110	chu1	出
482	113.000	113.220	0.220	sheng4	胜
483	113.220	113.430	0.210	bai4	败
484	113.430	113.550	0.120	le5	了
485	114.740	114.970	0.230	zhe4	这
486	114.970	115.200	0.230	hua4	话
487	115.200	115.320	0.120	yi4	一
488	115.320	115.430	0.110	dian3	点
489	115.430	115.510	0.080	er2	儿
490	115.510	115.620	0.110	bu4	不
491	115.620	115.890	0.270	jia3	假
492	116.520	116.630	0.110	wu2	吴
493	116.630	116.830	0.200	guo2	国
494	116.830	117.090	0.260	shang4	上
495	117.090	117.250	0.160	shang4	上
496	117.250	117.420	0.170	xia4	下
497	117.420	117.650	0.230	xia4	下
498	117.860	118.040	0.180	fan2	凡
499	118.040	118.150	0.110	shi4	是
500	118.150	118.280	0.130	you3	有
501	118.280	118.370	0.090	dian3	点
502	118.370	118.500	0.130	er2	儿
503	118.500	118.690	0.190	yan3	眼
504	118.690	118.880	0.190	guang1	光
505	118.880	118.950	0.070	de5	的
506	118.950	119.120	0.170	ren2	人
507	119.230	119.520	0.290	dou1	都
508	119.520	119.730	0.210	jue2	觉
509	119.730	119.810	0.080	zhe5	着
510	119.810	119.960	0.150	rang4	让
511	119.960	120.200	0.240	sun1	孙
512	120.200	120.370	0.170	hao4	皓
513	120.370	120.490	0.120	zhe4	这
514	120.490	120.580	0.090	me5	么
515	120.580	120.820	0.240	hu2	胡
516	120.820	121.010	0.190	nao4	闹
517	121.010	121.130	0.120	xia4	下
518	121.130	121.330	0.200	qu4	去
519	121.530	121.760	0.230	fei1	非
520	121.760	122.050	0.290	wang2	亡
521	122.050	122.200	0.150	guo2	国
522	122.200	122.330	0.130	bu4	不
523	122.330	122.540	0.210	ke3	可
524	123.160	123.330	0.170	dao4	到
525	123.330	123.420	0.090	le5	了
526	123.420	123.650	0.230	gong1	公
527	123.650	123.770	0.120	yuan2	元
528	123.770	124.300	0.530	279	279
529	124.300	124.510	0.210	nian2	年
530	124.870	125.130	0.260	jin4	晋
531	125.130	125.220	0.090	wu3	武
532	125.220	125.370	0.150	di4	帝
533	125.370	125.590	0.220	pai4	派
534	125.590	125.710	0.120	le5	了
535	125.710	125.910	0.200	er4	二
536	125.910	126.040	0.130	shi2	十
537	126.040	126.120	0.080	duo1	多
538	126.120	126.310	0.190	wan4	万
539	126.310	126.440	0.130	ren2	人
540	126.440	126.690	0.250	ma3	马
541	126.830	127.010	0.180	fen1	分
542	127.010	127.200	0.190	cheng2	成
543	127.200	127.490	0.290	qi1	七
544	127.490	127.680	0.190	lu4	路
545	127.680	127.910	0.230	jin4	进
546	127.910	128.130	0.220	gong1	攻
547	128.130	128.260	0.130	wu2	吴
548	128.260	128.490	0.230	guo2	国
549	129.570	129.660	0.090	zhe4	这
550	129.660	129.900	0.240	shi2	时
551	129.900	130.110	0.210	hou4	候
552	130.630	130.890	0.260	yang2	羊
553	130.890	131.080	0.190	hu4	祜
554	131.080	131.210	0.130	he2	和
555	131.210	131.370	0.160	lu4	陆
556	131.370	131.630	0.260	kang4	抗
557	131.630	131.750	0.120	dou1	都
558	131.750	131.990	0.240	si3	死
559	131.990	132.110	0.120	le5	了
560	132.850	133.090	0.240	jin4	晋
561	133.090	133.230	0.140	guo2	国
562	133.230	133.470	0.240	dai4	带
563	133.470	133.670	0.200	bing1	兵
564	133.670	133.910	0.240	fa2	伐
565	133.910	134.090	0.180	wu2	吴
566	134.090	134.180	0.090	de5	的
567	134.180	134.330	0.150	shi4	是
568	134.330	134.570	0.240	zhen4	镇
569	134.570	134.750	0.180	nan2	南
570	134.750	134.900	0.150	da4	大
571	134.900	135.110	0.210	jiang1	将
572	135.110	135.260	0.150	jun1	军
573	135.260	135.490	0.230	du4	杜
574	135.490	135.690	0.200	yu4	预
575	136.080	136.260	0.180	an1	安
576	136.260	136.430	0.170	dong1	东
577	136.430	136.630	0.200	jiang1	将
578	136.630	136.740	0.110	jun1	军
579	136.740	136.980	0.240	wang2	王
580	136.980	137.370	0.390	hun2	浑
581	137.640	137.850	0.210	long2	龙
582	137.850	138.080	0.230	xiang1	骧
583	138.080	138.270	0.190	jiang1	将
584	138.270	138.370	0.100	jun1	军
585	138.370	138.630	0.260	wang2	王
586	138.630	138.910	0.280	jun4	濬
587	139.530	139.750	0.220	wang2	王
588	139.750	139.930	0.180	jun4	濬
589	139.930	140.120	0.190	shuai4	率
590	140.120	140.260	0.140	ling3	领
591	140.260	140.490	0.230	shui3	水
592	140.490	140.690	0.200	jun1	军
593	140.690	140.880	0.190	cong2	从
594	140.880	141.160	0.280	shu3	蜀
595	141.160	141.310	0.150	di4	地
596	141.310	141.580	0.270	xiang4	向
597	141.580	141.780	0.200	dong1	东
598	141.780	142.060	0.280	yan2	沿
599	142.060	142.290	0.230	jiang1	江
600	142.290	142.430	0.140	zhi2	直
601	142.430	142.640	0.210	xia4	下
602	143.220	143.450	0.230	zhan4	战
603	143.450	143.660	0.210	chuan2	船
604	143.660	143.810	0.150	dao4	到
605	143.810	143.880	0.070	le5	了
606	143.880	144.080	0.200	wu2	吴
607	144.080	144.230	0.150	guo2	国
608	144.230	144.320	0.090	de5	的
609	144.320	144.550	0.230	bian1	边
610	144.550	144.770	0.220	jie4	界
611	145.010	145.190	0.180	hu1	忽
612	145.190	145.390	0.200	ran2	然
613	145.390	145.560	0.170	zen3	怎
614	145.560	145.650	0.090	me5	么
615	145.650	145.740	0.090	ye3	也
616	145.740	145.910	0.170	guo4	过
617	145.910	146.020	0.110	bu4	不
618	146.020	146.200	0.180	qu4	去
619	146.200	146.350	0.150	le5	了
620	147.460	147.580	0.120	yuan2	原
621	147.580	147.710	0.130	lai2	来
622	147.710	147.940	0.230	wu2	吴
623	147.940	148.140	0.200	jun1	军
624	148.140	148.270	0.130	zai4	在
625	148.270	148.470	0.200	da4	大
626	148.470	148.700	0.230	jiang1	江
627	148.700	148.790	0.090	li3	里
628	148.790	149.020	0.230	lan2	拦
629	149.020	149.160	0.140	shang4	上
630	149.160	149.380	0.220	mu4	木
631	149.380	149.670	0.290	zhuang1	桩
632	149.700	150.030	0.330	tie3	铁
633	150.030	150.300	0.270	lian4	链
634	150.410	150.640	0.230	tie3	铁
635	150.640	150.950	0.310	suo3	锁
636	151.160	151.360	0.200	hai2	还
637	151.360	151.490	0.130	ba3	把
638	151.490	151.660	0.170	yi1	一
639	151.660	151.850	0.190	zhang4	丈
640	151.850	152.000	0.150	lai2	来
641	152.000	152.190	0.190	gao1	高
642	152.190	152.290	0.100	de5	的
643	152.290	152.540	0.250	tie3	铁
644	152.540	152.720	0.180	zhui1	锥
645	152.720	152.930	0.210	fang4	放
646	152.930	153.010	0.080	zai4	在
647	153.010	153.220	0.210	shui3	水
648	153.220	153.420	0.200	xia4	下
649	153.420	153.600	0.180	tou5	头
650	154.250	154.430	0.180	chuan2	船
651	154.430	154.490	0.060	yi1	一
652	154.490	154.730	0.240	guo4	过
653	154.730	154.920	0.190	lai2	来
654	155.010	155.330	0.320	tie3	铁
655	155.330	155.480	0.150	zhui1	锥
656	155.480	155.590	0.110	jiu4	就
657	155.590	155.790	0.200	xiang4	像
658	155.790	156.080	0.290	jian1	尖
659	156.080	156.270	0.190	dao1	刀
660	156.270	156.400	0.130	yi1	一
661	156.400	156.600	0.200	yang4	样
662	156.600	156.820	0.220	zha1	扎
663	156.820	156.930	0.110	lou4	漏
664	156.930	157.040	0.110	le5	了
665	157.040	157.320	0.280	chuan2	船
666	157.320	157.400	0.080	di3	底
667	157.400	157.510	0.110	jin4	晋
668	158.330	158.460	0.130	guo2	国
669	158.460	158.550	0.090	de5	的
670	158.550	158.790	0.240	chuan2	船
671	158.790	158.880	0.090	gei3	给
672	158.880	159.140	0.260	hui3	毁
673	159.140	159.230	0.090	le5	了
674	159.230	159.350	0.120	bu4	不
675	159.350	159.690	0.340	shao3	少
676	160.270	160.500	0.230	wang2	王
677	160.500	160.670	0.170	jun4	濬
678	160.670	160.790	0.120	ye3	也
679	160.790	160.990	0.200	zhen1	真
680	160.990	161.090	0.100	you3	有
681	161.090	161.330	0.240	ban4	办
682	161.330	161.480	0.150	fa3	法
683	162.490	162.620	0.130	ta1	他
684	162.620	162.840	0.220	pai4	派
685	162.840	163.020	0.180	ren2	人
686	163.020	163.200	0.180	zao4	造
687	163.200	163.270	0.070	le5	了
688	163.270	163.490	0.220	hao3	好
689	163.490	163.650	0.160	xie1	些
