onset	duration	sample	trial_type	story_id	stim_file	candidate_pair_count	selection_rule
60.674000	300.034000	60674	rest	n/a	n/a	1	last_adjacent_pair_with_duration_ge_150_s
369.966000	314.154000	369966	speech	18	audio/story-18.mp3	1	last_adjacent_pair_with_duration_ge_150_s
761.220000	324.741000	761220	speech	19	audio/story-19.mp3	1	last_adjacent_pair_with_duration_ge_150_s
1162.040000	306.811000	1162040	speech	20	audio/story-20.mp3	1	last_adjacent_pair_with_duration_ge_150_s
1561.480000	308.323000	1561480	speech	21	audio/story-21.mp3	1	last_adjacent_pair_with_duration_ge_150_s
1976.805000	325.716000	1976805	speech	22	audio/story-22.mp3	1	last_adjacent_pair_with_duration_ge_150_s
2379.119000	321.282000	2379119	speech	23	audio/story-23.mp3	1	last_adjacent_pair_with_duration_ge_150_s
2760.684000	266.122000	2760684	speech	24	audio/story-24.mp3	1	last_adjacent_pair_with_duration_ge_150_s
3107.408000	304.786000	3107408	speech	25	audio/story-25.mp3	1	last_adjacent_pair_with_duration_ge_150_s
3595.549000	291.443000	3595549	speech	26	audio/story-26.mp3	1	last_adjacent_pair_with_duration_ge_150_s
4023.577000	280.667000	4023577	speech	27	audio/story-27.mp3	1	last_adjacent_pair_with_duration_ge_150_s
4392.430000	289.887000	4392430	speech	28	audio/story-28.mp3	1	last_adjacent_pair_with_duration_ge_150_s
4790.746000	290.753000	4790746	speech	29	audio/story-29.mp3	1	last_adjacent_pair_with_duration_ge_150_s
5160.681000	283.690000	5160681	speech	30	audio/story-30.mp3	1	last_adjacent_pair_with_duration_ge_150_s
5499.300000	278.777000	5499300	speech	31	audio/story-31.mp3	1	last_adjacent_pair_with_duration_ge_150_s
5865.913000	288.923000	5865913	speech	32	audio/story-32.mp3	1	last_adjacent_pair_with_duration_ge_150_s
6257.119000	281.772000	6257119	speech	33	audio/story-33.mp3	1	last_adjacent_pair_with_duration_ge_150_s
