onset	duration	sample	trial_type	story_id	stim_file	candidate_pair_count	selection_rule
172.978000	300.035000	172978	rest	n/a	n/a	1	last_adjacent_pair_with_duration_ge_150_s
529.553000	321.066000	529553	speech	1	audio/story-01.mp3	1	last_adjacent_pair_with_duration_ge_150_s
934.384000	310.117000	934384	speech	2	audio/story-02.mp3	1	last_adjacent_pair_with_duration_ge_150_s
1354.189000	300.403000	1354189	speech	3	audio/story-03.mp3	1	last_adjacent_pair_with_duration_ge_150_s
1778.171000	315.932000	1778171	speech	4	audio/story-04.mp3	1	last_adjacent_pair_with_duration_ge_150_s
2216.102000	308.344000	2216102	speech	5	audio/story-05.mp3	1	last_adjacent_pair_with_duration_ge_150_s
2622.532000	314.917000	2622532	speech	6	audio/story-06.mp3	1	last_adjacent_pair_with_duration_ge_150_s
3134.479000	305.773000	3134479	speech	7	audio/story-07.mp3	1	last_adjacent_pair_with_duration_ge_150_s
3510.368000	310.459000	3510368	speech	8	audio/story-08.mp3	1	last_adjacent_pair_with_duration_ge_150_s
3860.686000	247.241000	3860686	speech	9	audio/story-09.mp3	1	last_adjacent_pair_with_duration_ge_150_s
4370.734000	324.948000	4370734	speech	10	audio/story-10.mp3	1	last_adjacent_pair_with_duration_ge_150_s
4769.442000	276.201000	4769442	speech	11	audio/story-11.mp3	1	last_adjacent_pair_with_duration_ge_150_s
5173.666000	309.282000	5173666	speech	12	audio/story-12.mp3	1	last_adjacent_pair_with_duration_ge_150_s
5553.760000	304.237000	5553760	speech	13	audio/story-13.mp3	1	last_adjacent_pair_with_duration_ge_150_s
5993.921000	196.831000	5993921	speech	14	audio/story-14.mp3	1	last_adjacent_pair_with_duration_ge_150_s
6266.695000	307.363000	6266695	speech	15	audio/story-15.mp3	1	last_adjacent_pair_with_duration_ge_150_s
6618.428000	305.582000	6618428	speech	16	audio/story-16.mp3	1	last_adjacent_pair_with_duration_ge_150_s
6983.033000	290.796000	6983033	speech	17	audio/story-17.mp3	1	last_adjacent_pair_with_duration_ge_150_s
